4/4/2023/10:45 AM SW ver:OXY10v3_33
Header Ch-3
Description: Midd_03_400
IDENTIFICATION
PHIboard number   : v1231475
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 99477
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.55 at 029.0°C amp 039300
100.00%a.s.phase 2: 26.16 at 029.0°C amp 016200
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/4/2023;10:45:02 AM;0.00;83.710;28.020;17081.000;29.000
4/4/2023;10:45:15 AM;0.23;83.800;28.010;17079.000;29.000
4/4/2023;10:45:30 AM;0.48;82.110;28.230;17047.000;29.000
4/4/2023;10:45:45 AM;0.73;82.930;28.130;17081.000;29.000
4/4/2023;10:46:00 AM;0.98;84.750;27.890;16983.000;29.000
4/4/2023;10:46:15 AM;1.23;83.260;28.080;16987.000;29.000
4/4/2023;10:46:30 AM;1.48;83.540;28.050;16994.000;29.000
4/4/2023;10:46:45 AM;1.73;84.650;27.900;16964.000;29.000
4/4/2023;10:47:00 AM;1.98;84.740;27.890;16947.000;29.000
4/4/2023;10:47:15 AM;2.23;84.980;27.860;16936.000;29.000
4/4/2023;10:47:30 AM;2.48;84.720;27.900;16904.000;29.000
4/4/2023;10:47:45 AM;2.73;85.180;27.840;16888.000;29.000
4/4/2023;10:48:00 AM;2.98;84.610;27.910;16869.000;29.000
4/4/2023;10:48:15 AM;3.23;84.770;27.890;16878.000;29.000
4/4/2023;10:48:30 AM;3.48;85.660;27.780;16829.000;29.000
4/4/2023;10:48:45 AM;3.73;86.840;27.630;16794.000;29.000
4/4/2023;10:49:00 AM;3.98;85.950;27.740;16752.000;29.000
4/4/2023;10:49:15 AM;4.23;84.950;27.870;16797.000;29.000
4/4/2023;10:49:30 AM;4.48;85.080;27.850;16760.000;29.000
4/4/2023;10:49:45 AM;4.73;86.200;27.710;16725.000;29.000
4/4/2023;10:50:00 AM;4.98;87.140;27.600;16692.000;29.000
4/4/2023;10:50:15 AM;5.23;86.070;27.730;16718.000;29.000
4/4/2023;10:50:30 AM;5.48;87.170;27.590;16677.000;29.000
4/4/2023;10:50:45 AM;5.73;88.100;27.480;16666.000;29.000
4/4/2023;10:51:00 AM;5.98;87.710;27.530;16633.000;29.000
4/4/2023;10:51:15 AM;6.23;87.330;27.570;16625.000;29.000
4/4/2023;10:51:30 AM;6.48;88.460;27.440;16599.000;29.000
4/4/2023;10:51:45 AM;6.73;87.430;27.560;16535.000;29.000
4/4/2023;10:52:00 AM;6.98;88.550;27.430;16533.000;29.000
4/4/2023;10:52:15 AM;7.23;88.460;27.440;16555.000;29.000
4/4/2023;10:52:30 AM;7.48;87.530;27.550;16475.000;29.000
4/4/2023;10:52:45 AM;7.73;88.580;27.420;16499.000;29.000
4/4/2023;10:53:00 AM;7.98;88.860;27.390;16454.000;29.000
4/4/2023;10:53:15 AM;8.23;88.160;27.470;16442.000;29.000
4/4/2023;10:53:30 AM;8.48;88.500;27.430;16482.000;29.000
4/4/2023;10:53:45 AM;8.73;90.150;27.240;16339.000;29.000
4/4/2023;10:54:00 AM;8.98;89.930;27.260;16387.000;29.000
4/4/2023;10:54:15 AM;9.23;89.460;27.320;16222.000;29.000
4/4/2023;10:54:30 AM;9.48;90.070;27.250;16284.000;29.000
4/4/2023;10:54:45 AM;9.73;91.210;27.110;16251.000;29.000
4/4/2023;10:55:00 AM;9.98;92.320;26.990;16279.000;29.000
4/4/2023;10:55:15 AM;10.23;91.270;27.110;16173.000;29.000
4/4/2023;10:55:30 AM;10.48;90.990;27.140;16171.000;29.000
4/4/2023;10:55:45 AM;10.73;91.860;27.040;16154.000;29.000
4/4/2023;10:56:00 AM;10.98;92.230;27.000;16173.000;29.000
4/4/2023;10:56:15 AM;11.23;93.120;26.890;16128.000;29.000
4/4/2023;10:56:30 AM;11.48;92.470;26.970;16140.000;29.000
4/4/2023;10:56:45 AM;11.73;91.510;27.080;16135.000;29.000
4/4/2023;10:57:00 AM;11.98;92.780;26.930;16141.000;29.000
4/4/2023;10:57:15 AM;12.23;92.400;26.980;16124.000;29.000
4/4/2023;10:57:30 AM;12.48;91.600;27.070;16057.000;29.000
4/4/2023;10:57:45 AM;12.73;92.040;27.020;16033.000;29.000
4/4/2023;10:58:00 AM;12.98;92.960;26.910;16033.000;29.000
4/4/2023;10:58:15 AM;13.23;91.740;27.050;15977.000;29.000
4/4/2023;10:58:30 AM;13.48;91.010;27.140;15993.000;29.000
4/4/2023;10:58:45 AM;13.73;93.140;26.890;15945.000;29.000
4/4/2023;10:59:00 AM;13.98;93.810;26.820;16023.000;29.000
4/4/2023;10:59:15 AM;14.23;93.270;26.880;15998.000;29.000
4/4/2023;10:59:30 AM;14.48;92.910;26.920;15976.000;29.000
4/4/2023;10:59:45 AM;14.73;93.140;26.890;15969.000;29.000
4/4/2023;11:00:00 AM;14.98;93.280;26.880;15916.000;29.000
4/4/2023;11:00:15 AM;15.23;93.780;26.820;15905.000;29.000
4/4/2023;11:00:30 AM;15.48;93.710;26.830;15923.000;29.000
4/4/2023;11:00:45 AM;15.73;93.870;26.810;15906.000;29.000
4/4/2023;11:01:00 AM;15.98;93.780;26.820;15898.000;29.000
4/4/2023;11:01:15 AM;16.23;94.390;26.750;15871.000;29.000
4/4/2023;11:01:30 AM;16.48;94.460;26.750;15942.000;29.000
4/4/2023;11:01:45 AM;16.73;94.530;26.740;15960.000;29.000
4/4/2023;11:02:00 AM;16.98;94.700;26.720;15934.000;29.000
4/4/2023;11:02:15 AM;17.23;95.170;26.670;15931.000;29.000
4/4/2023;11:02:30 AM;17.48;95.800;26.600;15953.000;29.000
4/4/2023;11:02:45 AM;17.73;94.230;26.770;15939.000;29.000
4/4/2023;11:03:00 AM;17.98;94.660;26.720;15980.000;29.000
4/4/2023;11:03:15 AM;18.23;94.250;26.770;15937.000;29.000
4/4/2023;11:03:30 AM;18.48;94.560;26.730;15984.000;29.000
4/4/2023;11:03:45 AM;18.73;94.060;26.790;15955.000;29.000
4/4/2023;11:04:00 AM;18.98;94.770;26.710;15944.000;29.000
4/4/2023;11:04:15 AM;19.23;94.800;26.710;15963.000;29.000
4/4/2023;11:04:30 AM;19.48;94.700;26.720;15980.000;29.000
4/4/2023;11:04:45 AM;19.73;95.210;26.660;15977.000;29.000
4/4/2023;11:05:00 AM;19.98;95.400;26.640;16004.000;29.000
4/4/2023;11:05:15 AM;20.23;94.520;26.740;16003.000;29.000
4/4/2023;11:05:30 AM;20.48;95.090;26.680;16024.000;29.000
4/4/2023;11:05:45 AM;20.73;93.870;26.810;16031.000;29.000
4/4/2023;11:06:00 AM;20.98;93.870;26.810;16037.000;29.000
4/4/2023;11:06:15 AM;21.23;94.240;26.770;16012.000;29.000
4/4/2023;11:06:30 AM;21.48;94.330;26.760;16057.000;29.000
4/4/2023;11:06:45 AM;21.73;93.850;26.810;16028.000;29.000
4/4/2023;11:07:00 AM;21.98;92.850;26.930;16040.000;29.000
4/4/2023;11:07:15 AM;22.23;93.110;26.900;16083.000;29.000
4/4/2023;11:07:30 AM;22.48;94.720;26.720;16101.000;29.000
4/4/2023;11:07:45 AM;22.73;93.630;26.840;16110.000;29.000
4/4/2023;11:08:00 AM;22.98;92.900;26.920;16095.000;29.000
4/4/2023;11:08:15 AM;23.23;93.320;26.870;16144.000;29.000
4/4/2023;11:08:30 AM;23.48;93.090;26.900;16113.000;29.000
4/4/2023;11:08:45 AM;23.73;92.440;26.970;16153.000;29.000
4/4/2023;11:09:00 AM;23.98;91.930;27.030;16159.000;29.000
4/4/2023;11:09:15 AM;24.23;92.020;27.020;16179.000;29.000
4/4/2023;11:09:30 AM;24.48;91.620;27.070;16179.000;29.000
4/4/2023;11:09:45 AM;24.73;92.530;26.960;16225.000;29.000
4/4/2023;11:10:00 AM;24.98;92.570;26.960;16219.000;29.000
4/4/2023;11:10:15 AM;25.23;91.440;27.090;16285.000;29.000
4/4/2023;11:10:30 AM;25.48;90.520;27.190;16282.000;29.000
4/4/2023;11:10:45 AM;25.73;90.500;27.190;16253.000;29.000
4/4/2023;11:11:00 AM;25.98;91.040;27.130;16279.000;29.000
4/4/2023;11:11:15 AM;26.23;90.640;27.180;16313.000;29.000
4/4/2023;11:11:30 AM;26.48;90.230;27.230;16316.000;29.000
4/4/2023;11:11:45 AM;26.73;90.250;27.220;16341.000;29.000
4/4/2023;11:12:00 AM;26.98;90.360;27.210;16348.000;29.000
