Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
1	9:42:23	0.00	74.450	19.500	371.000	29.000	206.960594	43.3582445	421.806414	316.381703	15.89006301	496.564469	36	19.8171745	12.80463278	400.144774
1	9:42:35	0.20	65.090	30.990	9685.000	29.000	65.116896	13.6419898	132.714755	99.544528	4.99955844	156.236201	36	19.8171745	4.02877634	125.899261
1	9:42:50	0.45	63.830	31.210	9371.000	29.000	63.861090	13.3788983	130.155295	97.624769	4.90313985	153.223120	36	19.8171745	3.95107969	123.471240
1	9:43:05	0.70	64.190	31.150	9333.000	29.000	64.200814	13.4500705	130.847688	98.144108	4.92922329	154.038228	36	19.8171745	3.97209841	124.128075
1	9:43:20	0.95	63.720	31.230	9361.000	29.000	63.748304	13.3552697	129.925427	97.452354	4.89448040	152.952513	36	19.8171745	3.94410168	123.253177
1	9:43:35	1.20	63.470	31.270	9330.000	29.000	63.523414	13.3081553	129.467079	97.108564	4.87721376	152.412930	36	19.8171745	3.93018776	122.818367
1	9:43:50	1.45	65.650	30.890	9085.000	29.000	65.697058	13.7635336	133.897182	100.431423	5.04410220	157.628194	36	19.8171745	4.06467088	127.020965
1	9:44:05	1.70	65.410	30.930	9085.000	29.000	65.464284	13.7147674	133.422765	100.075580	5.02623021	157.069694	36	19.8171745	4.05026915	126.570911
1	9:44:20	1.95	63.950	31.190	9091.000	29.000	63.974102	13.4025745	130.385627	97.797533	4.91181678	153.494274	36	19.8171745	3.95807179	123.689743
1	9:44:35	2.20	64.840	31.030	9087.000	29.000	64.886480	13.5937175	132.245143	99.192289	4.98186749	155.683359	36	19.8171745	4.01452050	125.453766
1	9:44:50	2.45	65.240	30.960	9074.000	29.000	65.290325	13.6783230	133.068219	99.809648	5.01287396	156.652311	36	19.8171745	4.03950633	126.234573
1	9:45:05	2.70	64.780	31.040	9040.000	29.000	64.829022	13.5816801	132.128038	99.104453	4.97745597	155.545499	36	19.8171745	4.01096558	125.342674
1	9:45:20	2.95	63.910	31.200	9024.000	29.000	63.917567	13.3907304	130.270403	97.711108	4.90747613	153.358629	36	19.8171745	3.95457398	123.580437
1	9:45:35	3.20	64.150	31.150	8993.000	29.000	64.200814	13.4500705	130.847688	98.144108	4.92922329	154.038228	36	19.8171745	3.97209841	124.128075
1	9:45:50	3.45	64.050	31.170	8970.000	29.000	64.087344	13.4262985	130.616424	97.970645	4.92051124	153.765976	36	19.8171745	3.96507802	123.908688
1	9:46:05	3.70	64.250	31.140	8927.000	29.000	64.257635	13.4619746	130.963495	98.230971	4.93358591	154.174560	36	19.8171745	3.97561393	124.237935
1	9:46:20	3.95	64.740	31.050	8820.000	29.000	64.771622	13.5696549	132.011052	99.016705	4.97304893	155.407779	36	19.8171745	4.00741427	125.231696
1	9:46:35	4.20	65.510	30.920	8771.000	29.000	65.522388	13.7269403	133.541188	100.164405	5.03069137	157.209105	36	19.8171745	4.05386408	126.683252
1	9:46:50	4.45	65.440	30.930	8193.000	29.000	65.464284	13.7147674	133.422765	100.075580	5.02623021	157.069694	36	19.8171745	4.05026915	126.570911
1	9:47:05	4.70	65.340	30.950	7836.000	29.000	65.348252	13.6904588	133.186281	99.898202	5.01732151	156.791297	36	19.8171745	4.04309029	126.346571
1	9:47:20	4.95	65.530	30.910	7591.000	29.000	65.580552	13.7391256	133.659732	100.253320	5.03515709	157.348659	36	19.8171745	4.05746267	126.795708
1	9:47:35	5.20	66.050	30.820	7517.000	29.000	66.106708	13.8493554	134.732091	101.057658	5.07555442	158.611076	36	19.8171745	4.09001590	127.812997
1	9:47:50	5.45	65.740	30.880	7497.000	29.000	65.755400	13.7757563	134.016090	100.520611	5.04858161	157.768175	36	19.8171745	4.06828051	127.133766
1	9:48:05	5.70	66.880	30.680	7442.000	29.000	66.934876	14.0228564	136.419979	102.323682	5.13913962	160.598113	36	19.8171745	4.14125455	129.414205
1	9:48:20	5.95	66.580	30.730	7385.000	29.000	66.637734	13.9606053	135.814375	101.869440	5.11632564	159.885176	36	19.8171745	4.12287043	128.839701
1	9:48:35	6.20	66.880	30.680	7347.000	29.000	66.934876	14.0228564	136.419979	102.323682	5.13913962	160.598113	36	19.8171745	4.14125455	129.414205
1	9:48:50	6.45	66.190	30.800	7273.000	29.000	66.224291	13.8739889	134.971736	101.237407	5.08458221	158.893194	36	19.8171745	4.09729074	128.040336
1	9:49:05	6.70	66.440	30.760	7210.000	29.000	66.460181	13.9234078	135.452503	101.598013	5.10269339	159.459169	36	19.8171745	4.11188521	128.496413
1	9:49:20	6.95	66.510	30.750	7196.000	29.000	66.519304	13.9357943	135.573003	101.688396	5.10723281	159.601025	36	19.8171745	4.11554319	128.610725
1	9:49:35	7.20	66.980	30.670	7172.000	29.000	66.994487	14.0353451	136.541474	102.414811	5.14371652	160.741141	36	19.8171745	4.14494273	129.529460
1	9:49:50	7.45	66.760	30.700	7153.000	29.000	66.815836	13.9979176	136.177363	102.141705	5.12999995	160.312498	36	19.8171745	4.13388956	129.184049
1	9:50:05	7.70	65.930	30.840	7157.000	29.000	65.989366	13.8247721	134.492935	100.878276	5.06654509	158.329534	36	19.8171745	4.08275595	127.586123
1	9:50:20	7.95	67.490	30.580	7058.000	29.000	67.533768	14.1483244	137.640582	103.239212	5.18512153	162.035048	36	19.8171745	4.17830798	130.572124
1	9:50:35	8.20	67.690	30.550	5419.000	29.000	67.714645	14.1862181	138.009226	103.515719	5.19900890	162.469028	36	19.8171745	4.18949879	130.921837
1	9:50:50	8.46	66.950	30.670	5299.000	29.000	66.994487	14.0353451	136.541474	102.414811	5.14371652	160.741141	36	19.8171745	4.14494273	129.529460
1	9:51:05	8.71	68.780	30.370	5122.000	29.000	68.811792	14.4160705	140.245323	105.192934	5.28324594	165.101436	36	19.8171745	4.25737922	133.043101
1	9:51:20	8.96	69.040	30.330	4965.000	29.000	69.058404	14.4677356	140.747942	105.569930	5.30218030	165.693135	36	19.8171745	4.27263704	133.519907
1	9:51:35	9.21	69.430	30.260	4932.000	29.000	69.492458	14.5586699	141.632587	106.233470	5.33550620	166.734569	36	19.8171745	4.29949192	134.359123
1	9:51:50	9.46	68.710	30.380	4916.000	29.000	68.750300	14.4031879	140.119996	105.098930	5.27852466	164.953896	36	19.8171745	4.25357469	132.924209
1	9:52:05	9.71	68.340	30.440	4923.000	29.000	68.382686	14.3261727	139.370762	104.536957	5.25029992	164.071873	36	19.8171745	4.23083045	132.213452
1	9:52:20	9.96	69.460	30.260	4903.000	29.000	69.492458	14.5586699	141.632587	106.233470	5.33550620	166.734569	36	19.8171745	4.29949192	134.359123
1	9:52:35	10.21	68.860	30.360	4902.000	29.000	68.873349	14.4289666	140.370782	105.287036	5.28797213	165.249129	36	19.8171745	4.26118771	133.162116
1	9:52:50	10.46	69.660	30.230	4884.000	29.000	69.679455	14.5978459	142.013707	106.519335	5.34986354	167.183236	36	19.8171745	4.31106145	134.720670
1	9:53:05	10.71	69.450	30.260	4877.000	29.000	69.492458	14.5586699	141.632587	106.233470	5.33550620	166.734569	36	19.8171745	4.29949192	134.359123
1	9:53:20	10.96	69.940	30.180	4872.000	29.000	69.992427	14.6634134	142.651574	106.997775	5.37389292	167.934154	36	19.8171745	4.33042495	135.325780
1	9:53:35	11.21	69.220	30.300	4877.000	29.000	69.244038	14.5066260	141.126284	105.853710	5.31643301	166.138531	36	19.8171745	4.28412224	133.878820
1	9:53:50	11.46	70.210	30.140	4877.000	29.000	70.243988	14.7161155	143.164282	107.382339	5.39320735	168.537730	36	19.8171745	4.34598904	135.812157
1	9:54:05	11.71	69.960	30.180	4852.000	29.000	69.992427	14.6634134	142.651574	106.997775	5.37389292	167.934154	36	19.8171745	4.33042495	135.325780
1	9:54:20	11.96	68.760	30.370	4847.000	29.000	68.811792	14.4160705	140.245323	105.192934	5.28324594	165.101436	36	19.8171745	4.25737922	133.043101
1	9:54:35	12.21	68.120	30.480	4868.000	29.000	68.138880	14.2750954	138.873861	104.164249	5.23158093	163.486904	36	19.8171745	4.21574620	131.742069
1	9:54:50	12.46	70.270	30.130	4836.000	29.000	70.307044	14.7293257	143.292795	107.478732	5.39804865	168.689020	36	19.8171745	4.34989028	135.934071
1	9:55:05	12.71	71.010	30.010	4828.000	29.000	71.068911	14.8889368	144.845557	108.643402	5.45654344	170.516983	36	19.8171745	4.39702693	137.407092
1	9:55:20	12.96	70.870	30.040	4843.000	29.000	70.877540	14.8488446	144.455524	108.350853	5.44185032	170.057823	36	19.8171745	4.38518683	137.037088
1	9:55:35	13.21	69.720	30.220	4823.000	29.000	69.741919	14.6109319	142.141014	106.614822	5.35465935	167.333105	36	19.8171745	4.31492604	134.841439
1	9:55:50	13.46	70.710	30.060	4822.000	29.000	70.750295	14.8221869	144.196186	108.156333	5.43208071	169.752522	36	19.8171745	4.37731421	136.791069
1	9:56:05	13.71	70.400	30.110	4818.000	29.000	70.433354	14.7557877	143.550228	107.671823	5.40774653	168.992079	36	19.8171745	4.35770509	136.178284
1	9:56:20	13.96	69.940	30.180	4830.000	29.000	69.992427	14.6634134	142.651574	106.997775	5.37389292	167.934154	36	19.8171745	4.33042495	135.325780
1	9:56:35	14.21	69.840	30.200	4800.000	29.000	69.867041	14.6371452	142.396026	106.806098	5.36426605	167.633314	36	19.8171745	4.32266737	135.083355
1	9:56:50	14.46	71.000	30.020	4805.000	29.000	71.005053	14.8755587	144.715408	108.545783	5.45164057	170.363768	36	19.8171745	4.39307606	137.283627
1	9:57:05	14.71	69.960	30.180	4804.000	29.000	69.992427	14.6634134	142.651574	106.997775	5.37389292	167.934154	36	19.8171745	4.33042495	135.325780
1	9:57:20	14.96	70.030	30.170	4799.000	29.000	70.055218	14.6765682	142.779549	107.093765	5.37871392	168.084810	36	19.8171745	4.33430985	135.447183
1	9:57:35	15.21	69.930	30.180	4813.000	29.000	69.992427	14.6634134	142.651574	106.997775	5.37389292	167.934154	36	19.8171745	4.33042495	135.325780
1	9:57:50	15.46	70.810	30.050	4779.000	29.000	70.813884	14.8355087	144.325787	108.253542	5.43696294	169.905092	36	19.8171745	4.38124845	136.914014
1	9:58:05	15.71	71.290	29.970	4788.000	29.000	71.325017	14.9425911	145.367527	109.034913	5.47620681	171.131463	36	19.8171745	4.41287219	137.902256
1	9:58:20	15.96	71.730	29.900	4779.000	29.000	71.775819	15.0370340	146.286305	109.724056	5.51081854	172.213080	36	19.8171745	4.44076324	138.773851
1	9:58:35	16.21	70.250	30.130	4765.000	29.000	70.307044	14.7293257	143.292795	107.478732	5.39804865	168.689020	36	19.8171745	4.34989028	135.934071
1	9:58:50	16.46	72.190	29.830	4765.000	29.000	72.229978	15.1321805	147.211928	110.418332	5.54568811	173.302754	36	19.8171745	4.46886206	139.651939
1	9:59:05	16.71	70.260	30.130	4780.000	29.000	70.307044	14.7293257	143.292795	107.478732	5.39804865	168.689020	36	19.8171745	4.34989028	135.934071
1	9:59:20	16.96	70.940	30.020	4756.000	29.000	71.005053	14.8755587	144.715408	108.545783	5.45164057	170.363768	36	19.8171745	4.39307606	137.283627
