Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
1	11:13:51	0.00	70.160	30.150	15431.000	29.000	70.180999	14.7029192	143.035903	107.286046	5.38837114	168.386598	36	19.8171745	4.34209189	135.690371
1	11:14:05	0.23	72.240	29.820	15398.000	29.000	72.295134	15.1458307	147.344723	110.517936	5.55069068	173.459084	36	19.8171745	4.47289326	139.777915
1	11:14:20	0.48	70.640	30.070	15411.000	29.000	70.686774	14.8088791	144.066723	108.059227	5.42720362	169.600113	36	19.8171745	4.37338413	136.668254
1	11:14:35	0.73	70.220	30.140	15337.000	29.000	70.243988	14.7161155	143.164282	107.382339	5.39320735	168.537730	36	19.8171745	4.34598904	135.812157
1	11:14:50	0.98	69.960	30.180	15384.000	29.000	69.992427	14.6634134	142.651574	106.997775	5.37389292	167.934154	36	19.8171745	4.33042495	135.325780
1	11:15:05	1.23	71.080	30.000	15327.000	29.000	71.132836	14.9023291	144.975843	108.741125	5.46145150	170.670359	36	19.8171745	4.40098197	137.530687
1	11:15:20	1.48	70.520	30.090	15311.000	29.000	70.559930	14.7823054	143.808204	107.865321	5.41746484	169.295776	36	19.8171745	4.36553636	136.423011
1	11:15:35	1.73	71.620	29.920	15266.000	29.000	71.646677	15.0099788	146.023102	109.526636	5.50090328	171.903228	36	19.8171745	4.43277326	138.524164
1	11:15:50	1.98	71.350	29.960	15325.000	29.000	71.389213	14.9560401	145.498364	109.133050	5.48113566	171.285489	36	19.8171745	4.41684399	138.026375
1	11:16:05	2.23	71.290	29.970	15276.000	29.000	71.325017	14.9425911	145.367527	109.034913	5.47620681	171.131463	36	19.8171745	4.41287219	137.902256
1	11:16:20	2.48	71.670	29.910	15269.000	29.000	71.711214	15.0234992	146.154634	109.625294	5.50585829	172.058071	36	19.8171745	4.43676614	138.648942
1	11:16:35	2.73	71.850	29.880	15255.000	29.000	71.905234	15.0641466	146.550068	109.921894	5.52075486	172.523589	36	19.8171745	4.44877019	139.024068
1	11:16:50	2.98	71.970	29.860	15298.000	29.000	72.034925	15.0913168	146.814390	110.120153	5.53071227	172.834759	36	19.8171745	4.45679414	139.274817
1	11:17:05	3.23	72.330	29.810	15239.000	29.000	72.360360	15.1594954	147.477659	110.617647	5.55569857	173.615580	36	19.8171745	4.47692875	139.904024
1	11:17:20	3.48	72.430	29.790	15240.000	29.000	72.491019	15.1868685	147.743955	110.817386	5.56573035	173.929073	36	19.8171745	4.48501263	140.156645
1	11:17:35	3.73	72.300	29.810	15227.000	29.000	72.360360	15.1594954	147.477659	110.617647	5.55569857	173.615580	36	19.8171745	4.47692875	139.904024
1	11:17:50	3.98	72.630	29.760	15257.000	29.000	72.687530	15.2280376	148.144465	111.117794	5.58081813	174.400567	36	19.8171745	4.49717076	140.536586
1	11:18:05	4.23	72.640	29.760	15237.000	29.000	72.687530	15.2280376	148.144465	111.117794	5.58081813	174.400567	36	19.8171745	4.49717076	140.536586
1	11:18:20	4.48	71.830	29.890	15169.000	29.000	71.840492	15.0505831	146.418117	109.822922	5.51578407	172.368252	36	19.8171745	4.44476459	138.898893
1	11:18:35	4.73	71.330	29.960	15211.000	29.000	71.389213	14.9560401	145.498364	109.133050	5.48113566	171.285489	36	19.8171745	4.41684399	138.026375
1	11:18:50	4.98	71.930	29.870	15173.000	29.000	71.970045	15.0777245	146.682159	110.020971	5.52573092	172.679091	36	19.8171745	4.45278003	139.149376
1	11:19:05	5.23	72.310	29.810	15145.000	29.000	72.360360	15.1594954	147.477659	110.617647	5.55569857	173.615580	36	19.8171745	4.47692875	139.904024
1	11:19:20	5.48	71.930	29.870	15227.000	29.000	71.970045	15.0777245	146.682159	110.020971	5.52573092	172.679091	36	19.8171745	4.45278003	139.149376
1	11:19:35	5.73	73.510	29.630	15150.000	29.000	73.546387	15.4079681	149.894902	112.430733	5.64675962	176.461238	36	19.8171745	4.55030816	142.197130
1	11:19:50	5.98	72.600	29.770	15188.000	29.000	72.621957	15.2142999	148.010820	111.017551	5.57578351	174.243235	36	19.8171745	4.49311373	140.409804
1	11:20:05	6.23	72.010	29.860	15146.000	29.000	72.034925	15.0913168	146.814390	110.120153	5.53071227	172.834759	36	19.8171745	4.45679414	139.274817
1	11:20:20	6.48	73.090	29.690	15144.000	29.000	73.148509	15.3246126	149.083986	111.822494	5.61621124	175.506601	36	19.8171745	4.52569147	141.427858
1	11:20:35	6.73	73.750	29.590	15061.000	29.000	73.813063	15.4638367	150.438414	112.838402	5.66723453	177.101079	36	19.8171745	4.56680738	142.712731
1	11:20:50	6.98	73.570	29.620	15098.000	29.000	73.612949	15.4219128	150.030561	112.532486	5.65187013	176.620941	36	19.8171745	4.55442634	142.325823
1	11:21:05	7.23	74.560	29.470	15086.000	29.000	74.619999	15.6328898	152.083030	114.071968	5.72918960	179.037175	36	19.8171745	4.61673241	144.272888
1	11:21:20	7.48	73.580	29.620	15115.000	29.000	73.612949	15.4219128	150.030561	112.532486	5.65187013	176.620941	36	19.8171745	4.55442634	142.325823
1	11:21:35	7.73	74.060	29.550	15064.000	29.000	74.080886	15.5199456	150.984264	113.247824	5.68779749	177.743672	36	19.8171745	4.58337755	143.230549
1	11:21:50	7.98	74.070	29.550	15075.000	29.000	74.080886	15.5199456	150.984264	113.247824	5.68779749	177.743672	36	19.8171745	4.58337755	143.230549
