Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
7	17:52:01 PM	0.00	85.930	27.890	16080.000	29.000	84.492760	17.7012333	172.204706	129.164509	6.48720252	202.725079	35	19.3739612	5.25578762	164.243363
7	17:52:08 PM	0.11	87.070	27.750	16067.000	29.000	85.603265	17.9338841	174.468026	130.862143	6.57246509	205.389534	35	19.3739612	5.32486546	166.402046
7	17:52:23 PM	0.36	85.930	27.890	16137.000	29.000	84.492760	17.7012333	172.204706	129.164509	6.48720252	202.725079	35	19.3739612	5.25578762	164.243363
7	17:52:38 PM	0.61	86.870	27.770	16072.000	29.000	85.443528	17.9004191	174.142465	130.617952	6.56020073	205.006273	35	19.3739612	5.31492916	166.091536
7	17:52:53 PM	0.86	87.690	27.670	16097.000	29.000	86.245901	18.0685162	175.777782	131.844543	6.62180548	206.931421	35	19.3739612	5.36483996	167.651249
7	17:53:08 PM	1.11	86.440	27.830	16071.000	29.000	84.966510	17.8004838	173.170255	129.888732	6.52357615	203.861755	35	19.3739612	5.28525673	165.164273
7	17:53:23 PM	1.36	86.340	27.840	16049.000	29.000	84.887325	17.7838947	173.008869	129.767682	6.51749651	203.671766	35	19.3739612	5.28033114	165.010348
7	17:53:38 PM	1.61	87.230	27.730	16062.000	29.000	85.763370	17.9674260	174.794336	131.106896	6.58475765	205.773677	35	19.3739612	5.33482463	166.713270
7	17:53:53 PM	1.86	86.620	27.800	16005.000	29.000	85.204608	17.8503655	173.655524	130.252714	6.54185693	204.433029	35	19.3739612	5.30006742	165.627107
7	17:54:08 PM	2.11	87.060	27.750	16048.000	29.000	85.603265	17.9338841	174.468026	130.862143	6.57246509	205.389534	35	19.3739612	5.32486546	166.402046
7	17:54:23 PM	2.36	87.450	27.700	16000.000	29.000	86.004219	18.0178839	175.285210	131.475083	6.60324959	206.351550	35	19.3739612	5.34980639	167.181450
7	17:54:38 PM	2.61	87.580	27.690	15961.000	29.000	86.084687	18.0347419	175.449212	131.598095	6.60942777	206.544618	35	19.3739612	5.35481181	167.337869
7	17:54:53 PM	2.86	89.170	27.490	15937.000	29.000	87.713694	18.3760188	178.769291	134.088366	6.73449999	210.453125	35	19.3739612	5.45614255	170.504455
7	17:55:08 PM	3.11	87.490	27.700	15938.000	29.000	86.004219	18.0178839	175.285210	131.475083	6.60324959	206.351550	35	19.3739612	5.34980639	167.181450
7	17:55:23 PM	3.36	86.870	27.770	15905.000	29.000	85.443528	17.9004191	174.142465	130.617952	6.56020073	205.006273	35	19.3739612	5.31492916	166.091536
7	17:55:38 PM	3.61	86.970	27.760	15926.000	29.000	85.523351	17.9171420	174.305152	130.739977	6.56632939	205.197793	35	19.3739612	5.31989446	166.246702
7	17:55:53 PM	3.86	87.790	27.660	15940.000	29.000	86.326647	18.0854326	175.942351	131.967980	6.62800504	207.125158	35	19.3739612	5.36986271	167.808210
7	17:56:08 PM	4.11	87.850	27.650	15920.000	29.000	86.407487	18.1023684	176.107110	132.091560	6.63421175	207.319117	35	19.3739612	5.37489124	167.965351
7	17:56:23 PM	4.36	88.090	27.620	15908.000	29.000	86.650565	18.1532934	176.602528	132.463155	6.65287488	207.902340	35	19.3739612	5.39001169	168.437865
7	17:56:38 PM	4.61	88.210	27.610	15857.000	29.000	86.731778	18.1703075	176.768049	132.587306	6.65911028	208.097196	35	19.3739612	5.39506348	168.595734
7	17:56:53 PM	4.86	89.450	27.460	15865.000	29.000	87.961311	18.4278947	179.273960	134.466900	6.75351163	211.047239	35	19.3739612	5.47154536	170.985793
7	17:57:08 PM	5.11	89.540	27.450	15887.000	29.000	88.044042	18.4452268	179.442574	134.593371	6.75986356	211.245736	35	19.3739612	5.47669155	171.146611
7	17:57:23 PM	5.36	88.550	27.570	15855.000	29.000	87.057571	18.2385611	177.432046	133.085347	6.68412404	208.878876	35	19.3739612	5.41532908	169.229034
7	17:57:38 PM	5.61	88.660	27.560	15841.000	29.000	87.139254	18.2556738	177.598526	133.210217	6.69039557	209.074862	35	19.3739612	5.42041013	169.387816
7	17:57:53 PM	5.86	88.600	27.560	15823.000	29.000	87.139254	18.2556738	177.598526	133.210217	6.69039557	209.074862	35	19.3739612	5.42041013	169.387816
7	17:58:08 PM	6.11	88.220	27.610	15802.000	29.000	86.731778	18.1703075	176.768049	132.587306	6.65911028	208.097196	35	19.3739612	5.39506348	168.595734
7	17:58:23 PM	6.36	91.150	27.260	15777.000	29.000	89.634343	18.7783948	182.683765	137.024471	6.88196396	215.061374	35	19.3739612	5.57561459	174.237956
7	17:58:38 PM	6.61	90.530	27.330	15781.000	29.000	89.044346	18.6547904	181.481293	136.122540	6.83666507	213.645783	35	19.3739612	5.53891443	173.091076
7	17:58:53 PM	6.86	89.320	27.480	15728.000	29.000	87.796137	18.3932907	178.937319	134.214397	6.74082986	210.650933	35	19.3739612	5.46127087	170.664715
7	17:59:08 PM	7.11	91.760	27.190	15717.000	29.000	90.229181	18.9030134	183.896106	137.933804	6.92763459	216.488581	35	19.3739612	5.61261592	175.394247
7	17:59:23 PM	7.36	90.820	27.300	15727.000	29.000	89.296612	18.7076402	181.995437	136.508181	6.85603361	214.251050	35	19.3739612	5.55460639	173.581450
7	17:59:38 PM	7.61	90.820	27.300	15706.000	29.000	89.296612	18.7076402	181.995437	136.508181	6.85603361	214.251050	35	19.3739612	5.55460639	173.581450
7	17:59:53 PM	7.86	90.010	27.400	15672.000	29.000	88.459140	18.5321899	180.288585	135.227933	6.79173404	212.241689	35	19.3739612	5.50251231	171.953510
7	18:00:08 PM	8.11	90.790	27.300	15667.000	29.000	89.296612	18.7076402	181.995437	136.508181	6.85603361	214.251050	35	19.3739612	5.55460639	173.581450
7	18:00:23 PM	8.36	90.620	27.320	15665.000	29.000	89.128336	18.6723865	181.652474	136.250937	6.84311372	213.847304	35	19.3739612	5.54413899	173.254343
7	18:00:38 PM	8.61	90.810	27.300	15615.000	29.000	89.296612	18.7076402	181.995437	136.508181	6.85603361	214.251050	35	19.3739612	5.55460639	173.581450
7	18:00:53 PM	8.86	91.840	27.180	15624.000	29.000	90.314556	18.9208995	184.070109	138.064317	6.93418953	216.693423	35	19.3739612	5.61792659	175.560206
7	18:01:08 PM	9.11	93.470	27.000	15596.000	29.000	91.868552	19.2464616	187.237308	140.439918	7.05350255	220.421955	35	19.3739612	5.71459135	178.580980
7	18:01:23 PM	9.36	92.230	27.140	15611.000	29.000	90.657058	18.9926536	184.768162	138.587901	6.96048621	217.515194	35	19.3739612	5.63923157	176.225987
7	18:01:38 PM	9.61	92.090	27.150	15584.000	29.000	90.571282	18.9746835	184.593342	138.456775	6.95390048	217.309390	35	19.3739612	5.63389596	176.059249
7	18:01:53 PM	9.86	91.740	27.190	15542.000	29.000	90.229181	18.9030134	183.896106	137.933804	6.92763459	216.488581	35	19.3739612	5.61261592	175.394247
7	18:02:08 PM	10.11	94.370	26.900	15542.000	29.000	92.746207	19.4303303	189.026056	141.781594	7.12088732	222.527729	35	19.3739612	5.76918499	180.287031
7	18:02:23 PM	10.36	92.320	27.130	15527.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
7	18:02:38 PM	10.61	93.760	26.970	15480.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
7	18:02:53 PM	10.86	92.060	27.160	15465.000	29.000	90.485606	18.9567345	184.418726	138.325802	6.94732247	217.103827	35	19.3739612	5.62856660	175.892706
7	18:03:08 PM	11.11	91.900	27.180	15520.000	29.000	90.314556	18.9208995	184.070109	138.064317	6.93418953	216.693423	35	19.3739612	5.61792659	175.560206
7	18:03:23 PM	11.36	91.820	27.190	15504.000	29.000	90.229181	18.9030134	183.896106	137.933804	6.92763459	216.488581	35	19.3739612	5.61261592	175.394247
