Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
1	10:27:20 AM	0.00	67.490	30.580	10536.000	29.000	66.194844	13.8678198	134.911721	101.192392	5.08232134	158.822542	35	19.3739612	4.11758405	128.674501
1	10:27:35 AM	0.25	66.880	30.680	10510.000	29.000	65.611415	13.7455915	133.722634	100.300501	5.03752671	157.422710	35	19.3739612	4.08129243	127.540389
1	10:27:50 AM	0.50	68.080	30.480	10480.000	29.000	66.784385	13.9913286	136.113263	102.093625	5.12758520	160.237038	35	19.3739612	4.15425582	129.820495
1	10:28:05 AM	0.75	67.190	30.630	10486.000	29.000	65.902371	13.8065467	134.315631	100.745287	5.05986578	158.120806	35	19.3739612	4.09939105	128.105970
1	10:28:20 AM	1.00	67.910	30.510	10479.000	29.000	66.606876	13.9541405	135.751482	101.822267	5.11395638	159.811137	35	19.3739612	4.14321406	129.475439
1	10:28:35 AM	1.25	68.120	30.480	10484.000	29.000	66.784385	13.9913286	136.113263	102.093625	5.12758520	160.237038	35	19.3739612	4.15425582	129.820495
1	10:28:50 AM	1.50	67.810	30.530	10466.000	29.000	66.488845	13.9294130	135.510924	101.641833	5.10489421	159.527944	35	19.3739612	4.13587208	129.246003
1	10:29:05 AM	1.75	68.330	30.440	10485.000	29.000	67.021931	14.0410946	136.597407	102.456764	5.14582361	160.806988	35	19.3739612	4.16903218	130.282256
1	10:29:20 AM	2.00	67.920	30.510	10465.000	29.000	66.606876	13.9541405	135.751482	101.822267	5.11395638	159.811137	35	19.3739612	4.14321406	129.475439
1	10:29:35 AM	2.25	68.320	30.450	10465.000	29.000	66.962451	14.0286336	136.476181	102.365837	5.14125685	160.664277	35	19.3739612	4.16533229	130.166634
1	10:29:50 AM	2.50	67.910	30.510	10453.000	29.000	66.606876	13.9541405	135.751482	101.822267	5.11395638	159.811137	35	19.3739612	4.14321406	129.475439
1	10:30:05 AM	2.75	67.770	30.540	10444.000	29.000	66.429922	13.9170687	135.390833	101.551757	5.10037021	159.386569	35	19.3739612	4.13220684	129.131464
1	10:30:20 AM	3.00	68.500	30.420	10441.000	29.000	67.141078	14.0660559	136.840241	102.638905	5.15497150	161.092860	35	19.3739612	4.17644360	130.513862
1	10:30:35 AM	3.25	68.400	30.430	10432.000	29.000	67.081474	14.0535687	136.718760	102.547787	5.15039516	160.949849	35	19.3739612	4.17273595	130.397998
1	10:30:50 AM	3.50	68.280	30.450	10434.000	29.000	66.962451	14.0286336	136.476181	102.365837	5.14125685	160.664277	35	19.3739612	4.16533229	130.166634
1	10:31:05 AM	3.75	68.270	30.450	10385.000	29.000	66.962451	14.0286336	136.476181	102.365837	5.14125685	160.664277	35	19.3739612	4.16533229	130.166634
