Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
3	7:57:16	0.00	62.490	31.250	19348.000	29.000	63.635746	13.3316888	129.696023	97.280286	4.88583839	152.682450	36	19.8171745	3.93713771	123.035554
3	7:57:30	0.25	64.420	30.910	4794.000	29.000	65.580552	13.7391256	133.659732	100.253320	5.03515709	157.348659	36	19.8171745	4.05746267	126.795708
3	7:57:46	0.50	63.660	31.050	4372.000	29.000	64.771622	13.5696549	132.011052	99.016705	4.97304893	155.407779	36	19.8171745	4.00741427	125.231696
3	7:58:01	0.75	62.000	31.340	18750.000	29.000	63.132027	13.2261597	128.669393	96.510248	4.84716377	151.473868	36	19.8171745	3.90597268	122.061646
3	7:58:15	1.00	62.430	31.260	18765.000	29.000	63.579552	13.3199161	129.581493	97.194381	4.88152390	152.547622	36	19.8171745	3.93366099	122.926906
3	7:58:30	1.25	61.860	31.370	18727.000	29.000	62.965130	13.1911948	128.329240	96.255112	4.83434970	151.073428	36	19.8171745	3.89564677	121.738962
3	7:58:45	1.50	62.500	31.250	18735.000	29.000	63.635746	13.3316888	129.696023	97.280286	4.88583839	152.682450	36	19.8171745	3.93713771	123.035554
3	7:59:00	1.74	62.500	22.700	108.000	29.000	144.695385	30.3136831	294.903683	221.196564	11.10945198	347.170374	36	19.8171745	8.95229005	279.759064
3	7:59:15	1.99	62.500	-9.270	84.000	29.000	-1919.285975	-402.0904118	-3911.697001	-2934.022142	-147.35933286	-4604.979152	36	19.8171745	-118.74604538	-3710.813918
3	7:59:30	2.24	62.500	6.460	135.000	29.000	1430.576989	299.7058791	2915.659150	2186.930252	109.83713390	3432.410435	36	19.8171745	88.50966569	2765.927053
3	7:59:45	2.50	62.500	11.050	113.000	29.000	638.527892	133.7715933	1301.383781	976.120806	49.02502565	1532.032051	36	19.8171745	39.50566148	1234.551921
3	8:00:00	2.74	71.440	29.750	16793.000	29.000	72.753174	15.2417899	148.278253	111.218143	5.58585812	174.558066	36	19.8171745	4.50123212	140.663504
3	8:00:15	3.00	72.920	29.530	16604.000	29.000	74.215230	15.5480906	151.258069	113.453196	5.69811215	178.066005	36	19.8171745	4.59168938	143.490293
3	8:00:30	3.25	73.870	29.380	16460.000	29.000	75.232083	15.7611214	153.330519	115.007665	5.77618433	180.505760	36	19.8171745	4.65460201	145.456313
3	8:00:45	3.50	73.900	29.380	15476.000	29.000	75.232083	15.7611214	153.330519	115.007665	5.77618433	180.505760	36	19.8171745	4.65460201	145.456313
3	8:01:00	3.75	74.100	29.350	15291.000	29.000	75.437438	15.8041432	153.749051	115.321591	5.79195108	180.998471	36	19.8171745	4.66730727	145.853352
3	8:01:15	4.00	76.540	29.000	4287.000	29.000	77.883377	16.3165674	158.734120	119.060710	5.97974589	186.867059	36	19.8171745	4.81863730	150.582416
3	8:01:31	4.25	76.540	22.650	370.000	29.000	145.469839	30.4759312	296.482098	222.380476	11.16891317	349.028536	36	19.8171745	9.00020544	281.256420
3	8:01:45	4.50	76.540	24.610	441.000	29.000	118.660762	24.8594296	241.842514	181.397304	9.11056034	284.705011	36	19.8171745	7.34153033	229.422823
3	8:02:00	4.75	76.540	25.970	404.000	29.000	103.662176	21.7172258	211.273894	158.468891	7.95899583	248.718620	36	19.8171745	6.41356921	200.424038
3	8:02:15	4.99	76.540	23.380	435.000	29.000	134.664696	28.2122538	274.460135	205.862600	10.33931370	323.103553	36	19.8171745	8.33169227	260.365383
3	8:02:30	5.24	76.540	25.250	407.000	29.000	111.284000	23.3139981	226.807936	170.120412	8.54418584	267.005807	36	19.8171745	6.88513079	215.160337
3	8:02:45	5.49	73.870	29.380	17851.000	29.000	75.232083	15.7611214	153.330519	115.007665	5.77618433	180.505760	36	19.8171745	4.65460201	145.456313
3	8:03:00	5.74	73.340	29.460	17672.000	29.000	74.687715	15.6470763	152.221042	114.175486	5.73438873	179.199648	36	19.8171745	4.62092201	144.403813
3	8:03:15	6.00	72.930	29.530	17286.000	29.000	74.215230	15.5480906	151.258069	113.453196	5.69811215	178.066005	36	19.8171745	4.59168938	143.490293
3	8:03:30	6.24	72.970	29.520	17330.000	29.000	74.282510	15.5621858	151.395193	113.556047	5.70327780	178.227431	36	19.8171745	4.59585200	143.620375
3	8:03:45	6.49	72.840	29.540	17332.000	29.000	74.148022	15.5340106	151.121093	113.350455	5.69295205	177.904751	36	19.8171745	4.58753123	143.360351
3	8:04:00	6.75	73.220	29.480	17346.000	29.000	74.552356	15.6187185	151.945166	113.968562	5.72399607	178.874877	36	19.8171745	4.61254733	144.142104
3	8:04:15	7.00	72.830	29.540	17393.000	29.000	74.148022	15.5340106	151.121093	113.350455	5.69295205	177.904751	36	19.8171745	4.58753123	143.360351
3	8:04:30	7.25	72.770	29.550	17402.000	29.000	74.080886	15.5199456	150.984264	113.247824	5.68779749	177.743672	36	19.8171745	4.58337755	143.230549
3	8:04:45	7.50	72.160	29.640	17413.000	29.000	73.479897	15.3940383	149.759387	112.329088	5.64165460	176.301706	36	19.8171745	4.54619439	142.068575
3	8:05:00	7.75	72.130	29.650	17414.000	29.000	73.413477	15.3801235	149.624018	112.227553	5.63655503	176.142345	36	19.8171745	4.54208503	141.940157
3	8:05:15	8.00	73.110	29.500	17440.000	29.000	74.417287	15.5904217	151.669883	113.762082	5.71362578	178.550806	36	19.8171745	4.60419068	143.880959
3	8:05:30	8.24	72.520	29.590	17445.000	29.000	73.813063	15.4638367	150.438414	112.838402	5.66723453	177.101079	36	19.8171745	4.56680738	142.712731
3	8:05:45	8.50	71.810	29.700	17468.000	29.000	73.082444	15.3107720	148.949338	111.721500	5.61113887	175.348090	36	19.8171745	4.52160402	141.300126
3	8:06:00	8.75	71.860	29.690	17462.000	29.000	73.148509	15.3246126	149.083986	111.822494	5.61621124	175.506601	36	19.8171745	4.52569147	141.427858
3	8:06:15	8.99	71.510	29.740	17507.000	29.000	72.818887	15.2555569	148.412184	111.318600	5.59090349	174.715734	36	19.8171745	4.50529781	140.790556
3	8:06:30	9.24	71.450	29.750	17489.000	29.000	72.753174	15.2417899	148.278253	111.218143	5.58585812	174.558066	36	19.8171745	4.50123212	140.663504
3	8:06:45	9.49	71.490	29.750	17509.000	29.000	72.753174	15.2417899	148.278253	111.218143	5.58585812	174.558066	36	19.8171745	4.50123212	140.663504
3	8:07:00	9.74	71.320	29.770	17548.000	29.000	72.621957	15.2142999	148.010820	111.017551	5.57578351	174.243235	36	19.8171745	4.49311373	140.409804
3	8:07:15	10.00	71.740	29.710	17547.000	29.000	73.016449	15.2969461	148.814834	111.620614	5.60607192	175.189748	36	19.8171745	4.51752093	141.172529
3	8:07:30	10.24	70.870	29.840	17590.000	29.000	72.164891	15.1185448	147.079275	110.318833	5.54069086	173.146589	36	19.8171745	4.46483515	139.526098
3	8:07:45	10.50	70.630	29.880	17578.000	29.000	71.905234	15.0641466	146.550068	109.921894	5.52075486	172.523589	36	19.8171745	4.44877019	139.024068
3	8:08:00	10.75	70.660	29.880	17612.000	29.000	71.905234	15.0641466	146.550068	109.921894	5.52075486	172.523589	36	19.8171745	4.44877019	139.024068
3	8:08:15	11.00	70.730	29.860	17600.000	29.000	72.034925	15.0913168	146.814390	110.120153	5.53071227	172.834759	36	19.8171745	4.45679414	139.274817
3	8:08:30	11.24	70.360	29.920	17615.000	29.000	71.646677	15.0099788	146.023102	109.526636	5.50090328	171.903228	36	19.8171745	4.43277326	138.524164
3	8:08:45	11.49	70.440	29.910	17631.000	29.000	71.711214	15.0234992	146.154634	109.625294	5.50585829	172.058071	36	19.8171745	4.43676614	138.648942
3	8:09:00	11.74	70.380	29.920	17654.000	29.000	71.646677	15.0099788	146.023102	109.526636	5.50090328	171.903228	36	19.8171745	4.43277326	138.524164
3	8:09:15	12.00	70.130	29.960	17667.000	29.000	71.389213	14.9560401	145.498364	109.133050	5.48113566	171.285489	36	19.8171745	4.41684399	138.026375
3	8:09:30	12.25	70.470	29.910	17700.000	29.000	71.711214	15.0234992	146.154634	109.625294	5.50585829	172.058071	36	19.8171745	4.43676614	138.648942
3	8:09:45	12.50	69.730	30.020	17724.000	29.000	71.005053	14.8755587	144.715408	108.545783	5.45164057	170.363768	36	19.8171745	4.39307606	137.283627
3	8:10:00	12.74	69.700	30.030	17748.000	29.000	70.941263	14.8621946	144.585398	108.448266	5.44674286	170.210714	36	19.8171745	4.38912937	137.160293
3	8:10:15	13.00	69.680	30.030	17743.000	29.000	70.941263	14.8621946	144.585398	108.448266	5.44674286	170.210714	36	19.8171745	4.38912937	137.160293
3	8:10:30	13.24	69.290	30.090	17751.000	29.000	70.559930	14.7823054	143.808204	107.865321	5.41746484	169.295776	36	19.8171745	4.36553636	136.423011
3	8:10:45	13.50	69.200	30.110	17807.000	29.000	70.433354	14.7557877	143.550228	107.671823	5.40774653	168.992079	36	19.8171745	4.35770509	136.178284
3	8:11:00	13.75	69.020	30.140	17800.000	29.000	70.243988	14.7161155	143.164282	107.382339	5.39320735	168.537730	36	19.8171745	4.34598904	135.812157
3	8:11:15	13.99	69.480	30.060	17792.000	29.000	70.750295	14.8221869	144.196186	108.156333	5.43208071	169.752522	36	19.8171745	4.37731421	136.791069
3	8:11:30	14.25	68.600	30.210	17829.000	29.000	69.804447	14.6240317	142.268453	106.710410	5.35946019	167.483131	36	19.8171745	4.31879468	134.962334
3	8:11:45	14.50	68.880	30.160	17838.000	29.000	70.118075	14.6897368	142.907659	107.189855	5.38354000	168.235625	36	19.8171745	4.33819883	135.568713
3	8:12:00	14.74	68.980	30.140	17854.000	29.000	70.243988	14.7161155	143.164282	107.382339	5.39320735	168.537730	36	19.8171745	4.34598904	135.812157
3	8:12:15	15.00	68.540	30.210	17896.000	29.000	69.804447	14.6240317	142.268453	106.710410	5.35946019	167.483131	36	19.8171745	4.31879468	134.962334
3	8:12:30	15.25	68.830	30.170	17867.000	29.000	70.055218	14.6765682	142.779549	107.093765	5.37871392	168.084810	36	19.8171745	4.33430985	135.447183
3	8:12:45	15.50	68.490	30.220	17896.000	29.000	69.741919	14.6109319	142.141014	106.614822	5.35465935	167.333105	36	19.8171745	4.31492604	134.841439
