4/4/2023/7:57 AM SW ver:OXY10v3_33
Header Ch-3
Description: Midd_03_50
IDENTIFICATION
PHIboard number   : v1231475
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 99477
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.55 at 029.0°C amp 039300
100.00%a.s.phase 2: 26.16 at 029.0°C amp 016200
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/4/2023;7:57:16 AM;0.00;62.490;31.250;19348.000;29.000
4/4/2023;7:57:30 AM;0.25;64.420;30.910;4794.000;29.000
4/4/2023;7:57:46 AM;0.50;63.660;31.050;4372.000;29.000
4/4/2023;7:58:01 AM;0.75;62.000;31.340;18750.000;29.000
4/4/2023;7:58:15 AM;1.00;62.430;31.260;18765.000;29.000
4/4/2023;7:58:30 AM;1.25;61.860;31.370;18727.000;29.000
4/4/2023;7:58:45 AM;1.50;62.500;31.250;18735.000;29.000
4/4/2023;7:59:00 AM;1.74;62.500;22.700;108.000;29.000
4/4/2023;7:59:15 AM;1.99;62.500;-9.270;84.000;29.000
4/4/2023;7:59:30 AM;2.24;62.500;6.460;135.000;29.000
4/4/2023;7:59:45 AM;2.50;62.500;11.050;113.000;29.000
4/4/2023;8:00:00 AM;2.74;71.440;29.750;16793.000;29.000
4/4/2023;8:00:15 AM;3.00;72.920;29.530;16604.000;29.000
4/4/2023;8:00:30 AM;3.25;73.870;29.380;16460.000;29.000
4/4/2023;8:00:45 AM;3.50;73.900;29.380;15476.000;29.000
4/4/2023;8:01:00 AM;3.75;74.100;29.350;15291.000;29.000
4/4/2023;8:01:15 AM;4.00;76.540;29.000;4287.000;29.000
4/4/2023;8:01:31 AM;4.25;76.540;22.650;370.000;29.000
4/4/2023;8:01:45 AM;4.50;76.540;24.610;441.000;29.000
4/4/2023;8:02:00 AM;4.75;76.540;25.970;404.000;29.000
4/4/2023;8:02:15 AM;4.99;76.540;23.380;435.000;29.000
4/4/2023;8:02:30 AM;5.24;76.540;25.250;407.000;29.000
4/4/2023;8:02:45 AM;5.49;73.870;29.380;17851.000;29.000
4/4/2023;8:03:00 AM;5.74;73.340;29.460;17672.000;29.000
4/4/2023;8:03:15 AM;6.00;72.930;29.530;17286.000;29.000
4/4/2023;8:03:30 AM;6.24;72.970;29.520;17330.000;29.000
4/4/2023;8:03:45 AM;6.49;72.840;29.540;17332.000;29.000
4/4/2023;8:04:00 AM;6.75;73.220;29.480;17346.000;29.000
4/4/2023;8:04:15 AM;7.00;72.830;29.540;17393.000;29.000
4/4/2023;8:04:30 AM;7.25;72.770;29.550;17402.000;29.000
4/4/2023;8:04:45 AM;7.50;72.160;29.640;17413.000;29.000
4/4/2023;8:05:00 AM;7.75;72.130;29.650;17414.000;29.000
