Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
6	7:57:14	0.00	62.880	31.340	21285.000	29.000	63.132027	13.2261597	128.669393	96.510248	4.84716377	151.473868	36	19.8171745	3.90597268	122.061646
6	7:57:24	0.15	62.140	31.470	21277.000	29.000	62.412414	13.0754006	127.202748	95.410171	4.79191311	149.747285	36	19.8171745	3.86145024	120.670320
6	7:57:39	0.40	62.750	31.360	21104.000	29.000	63.020707	13.2028381	128.442511	96.340072	4.83861678	151.206774	36	19.8171745	3.89908529	121.846415
6	7:57:54	0.65	63.400	31.240	21131.000	29.000	63.691997	13.3434733	129.810667	97.366277	4.89015722	152.817413	36	19.8171745	3.94061794	123.144311
6	7:58:09	0.90	62.910	31.330	21249.000	29.000	63.187771	13.2378381	128.783005	96.595465	4.85144370	151.607616	36	19.8171745	3.90942156	122.169424
6	7:58:24	1.15	62.520	31.400	21288.000	29.000	62.798734	13.1563348	127.990108	96.000741	4.82157411	150.674191	36	19.8171745	3.88535186	121.417246
6	7:58:39	1.40	62.800	31.350	21366.000	29.000	63.076339	13.2144931	128.555895	96.425118	4.84288813	151.340254	36	19.8171745	3.90252726	121.953977
6	7:58:54	1.65	62.580	31.390	21250.000	29.000	62.854144	13.1679432	128.103039	96.085447	4.82582838	150.807137	36	19.8171745	3.88878006	121.524377
6	7:59:09	1.91	62.670	31.370	21231.000	29.000	62.965130	13.1911948	128.329240	96.255112	4.83434970	151.073428	36	19.8171745	3.89564677	121.738962
6	7:59:24	2.16	62.160	31.470	21309.000	29.000	62.412414	13.0754006	127.202748	95.410171	4.79191311	149.747285	36	19.8171745	3.86145024	120.670320
6	7:59:39	2.40	61.820	31.530	21325.000	29.000	62.083424	13.0064773	126.532235	94.907243	4.76665388	148.957934	36	19.8171745	3.84109569	120.034240
6	7:59:54	2.65	62.350	31.430	21268.000	29.000	62.632837	13.1215794	127.651994	95.747134	4.80883683	150.276151	36	19.8171745	3.87508782	121.096495
6	8:00:09	2.90	61.780	31.540	21263.000	29.000	62.028783	12.9950301	126.420872	94.823714	4.76245868	148.826834	36	19.8171745	3.83771508	119.928596
6	8:00:24	3.15	61.250	31.630	21332.000	29.000	61.539456	12.8925161	125.423574	94.075677	4.72488903	147.652782	36	19.8171745	3.80744046	118.982514
