Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
1	7:57:12	0.00	60.440	31.830	14612.000	29.000	60.467560	12.6679539	123.238943	92.437064	4.64259078	145.080962	36	19.8171745	3.74112236	116.910074
1	7:57:27	0.25	60.440	25.970	147.000	29.000	103.662176	21.7172258	211.273894	158.468891	7.95899583	248.718620	36	19.8171745	6.41356921	200.424038
1	7:57:42	0.50	60.440	9.580	104.000	29.000	806.285732	168.9168608	1643.291057	1232.573061	61.90517154	1934.536611	36	19.8171745	49.88482349	1558.900734
1	7:57:57	0.75	90.740	27.350	8029.000	29.000	90.792064	19.0209375	185.043319	138.794287	6.97085178	217.839118	36	19.8171745	5.61729661	175.540519
1	7:58:12	1.00	104.240	25.910	1230.000	29.000	104.271775	21.8449369	212.516319	159.400788	8.00579976	250.181243	36	19.8171745	6.45128506	201.602658
1	7:58:28	1.26	102.680	26.060	1228.000	29.000	102.756124	21.5274080	209.427270	157.083805	7.88943079	246.544712	36	19.8171745	6.35751187	198.672246
1	7:58:43	1.51	103.360	25.990	1181.000	29.000	103.459969	21.6748635	210.861776	158.159776	7.94347075	248.233461	36	19.8171745	6.40105869	200.033084
1	7:58:58	1.76	104.160	25.920	1134.000	29.000	104.169864	21.8235865	212.308613	159.244996	7.99797520	249.936725	36	19.8171745	6.44497981	201.405619
1	7:59:13	2.01	105.620	25.770	1143.000	29.000	105.711750	22.1466116	215.451131	161.602085	8.11635844	253.636201	36	19.8171745	6.54037616	204.386755
1	7:59:28	2.26	112.090	25.170	1119.000	29.000	112.173807	23.5004125	228.621451	171.480664	8.61250359	269.140737	36	19.8171745	6.94018304	216.880720
1	7:59:43	2.50	102.080	26.120	1121.000	29.000	102.157593	21.4020158	208.207405	156.168828	7.84347670	245.108647	36	19.8171745	6.32048084	197.515026
