Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
1	7:37:59	0.00	63.990	31.180	14227.000	29.000	64.030695	13.4144305	130.500967	97.884045	4.91616182	153.630057	36	19.8171745	3.96157314	123.799160
1	7:38:12	0.22	64.330	31.120	14211.000	29.000	64.371450	13.4858188	131.195461	98.404960	4.94232442	154.447638	36	19.8171745	3.98265565	124.457989
1	7:38:27	0.47	64.750	31.050	14224.000	29.000	64.771622	13.5696549	132.011052	99.016705	4.97304893	155.407779	36	19.8171745	4.00741427	125.231696
1	7:38:42	0.72	64.610	31.070	14238.000	29.000	64.656998	13.5456410	131.777435	98.841478	4.96424824	155.132758	36	19.8171745	4.00032245	125.010076
1	7:38:57	0.97	64.000	31.180	14238.000	29.000	64.030695	13.4144305	130.500967	97.884045	4.91616182	153.630057	36	19.8171745	3.96157314	123.799160
1	7:39:12	1.22	63.840	31.210	14231.000	29.000	63.861090	13.3788983	130.155295	97.624769	4.90313985	153.223120	36	19.8171745	3.95107969	123.471240
1	7:39:27	1.47	63.840	31.210	14265.000	29.000	63.861090	13.3788983	130.155295	97.624769	4.90313985	153.223120	36	19.8171745	3.95107969	123.471240
1	7:39:42	1.72	63.970	31.190	14263.000	29.000	63.974102	13.4025745	130.385627	97.797533	4.91181678	153.494274	36	19.8171745	3.95807179	123.689743
1	7:39:57	1.97	63.710	31.230	14289.000	29.000	63.748304	13.3552697	129.925427	97.452354	4.89448040	152.952513	36	19.8171745	3.94410168	123.253177
1	7:40:12	2.22	64.120	31.160	14296.000	29.000	64.144050	13.4381785	130.731997	98.057333	4.92486506	153.902033	36	19.8171745	3.96858644	124.018326
1	7:40:27	2.47	63.910	31.200	14276.000	29.000	63.917567	13.3907304	130.270403	97.711108	4.90747613	153.358629	36	19.8171745	3.95457398	123.580437
1	7:40:42	2.72	63.730	31.230	14289.000	29.000	63.748304	13.3552697	129.925427	97.452354	4.89448040	152.952513	36	19.8171745	3.94410168	123.253177
