Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_29.5A	Ch2_O2_13|T1_29.5A	Ch3_O2_14|T1_29.5A	Ch4_O2_15|T1_29.5A	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	22:25:20	1100.23	3.7438	3.7689	3.9491	3.9295	29.500	29.500	29.500	29.500
1/27/2019	22:25:21	1101.80	3.7444	3.7697	3.9509	3.9297	29.500	29.500	29.500	29.500
1/27/2019	22:25:22	1103.05	3.7436	3.7700	3.9488	3.9297	29.500	29.500	29.500	29.500
1/27/2019	22:25:24	1104.36	3.7447	3.7719	3.9489	3.9307	29.500	29.500	29.500	29.500
1/27/2019	22:25:25	1105.97	3.7440	3.7703	3.9494	3.9322	29.500	29.500	29.500	29.500
1/27/2019	22:25:27	1107.28	3.7456	3.7713	3.9518	3.9324	29.500	29.500	29.500	29.500
1/27/2019	22:25:28	1108.70	3.7479	3.7695	3.9521	3.9310	29.500	29.500	29.500	29.500
1/27/2019	22:25:29	1110.05	3.7468	3.7703	3.9523	3.9302	29.500	29.500	29.500	29.500
1/27/2019	22:25:31	1111.70	3.7452	3.7697	3.9499	3.9300	29.500	29.500	29.500	29.500
1/27/2019	22:25:33	1113.36	3.7428	3.7704	3.9495	3.9307	29.500	29.500	29.500	29.500
1/27/2019	22:25:34	1114.73	3.7423	3.7698	3.9493	3.9308	29.500	29.500	29.500	29.500
1/27/2019	22:25:35	1115.97	3.7428	3.7688	3.9489	3.9311	29.500	29.500	29.500	29.500
1/27/2019	22:25:37	1117.20	3.7435	3.7689	3.9494	3.9320	29.500	29.500	29.500	29.500
1/27/2019	22:25:38	1118.47	3.7436	3.7680	3.9475	3.9330	29.500	29.500	29.500	29.500
1/27/2019	22:25:39	1119.80	3.7439	3.7674	3.9483	3.9325	29.500	29.500	29.500	29.500
1/27/2019	22:25:40	1121.03	3.7431	3.7667	3.9453	3.9330	29.500	29.500	29.500	29.500
1/27/2019	22:25:42	1122.28	3.7433	3.7690	3.9479	3.9322	29.500	29.500	29.500	29.500
1/27/2019	22:25:43	1123.55	3.7436	3.7705	3.9498	3.9334	29.500	29.500	29.500	29.500
1/27/2019	22:25:44	1124.84	3.7443	3.7700	3.9510	3.9339	29.500	29.500	29.500	29.500
1/27/2019	22:25:46	1126.17	3.7444	3.7672	3.9506	3.9344	29.500	29.500	29.500	29.500
1/27/2019	22:25:47	1127.62	3.7433	3.7666	3.9489	3.9342	29.500	29.500	29.500	29.500
1/27/2019	22:25:48	1128.91	3.7428	3.7668	3.9489	3.9336	29.500	29.500	29.500	29.500
1/27/2019	22:25:50	1130.28	3.7416	3.7682	3.9481	3.9340	29.500	29.500	29.500	29.500
1/27/2019	22:25:51	1131.77	3.7419	3.7679	3.9485	3.9344	29.500	29.500	29.500	29.500
1/27/2019	22:25:53	1133.17	3.7423	3.7699	3.9494	3.9339	29.500	29.500	29.500	29.500
1/27/2019	22:25:54	1134.42	3.7437	3.7708	3.9494	3.9339	29.500	29.500	29.500	29.500
1/27/2019	22:25:55	1136.00	3.7443	3.7702	3.9474	3.9343	29.500	29.500	29.500	29.500
1/27/2019	22:25:57	1137.41	3.7437	3.7684	3.9473	3.9356	29.500	29.500	29.500	29.500
1/27/2019	22:25:58	1138.80	3.7433	3.7673	3.9485	3.9357	29.500	29.500	29.500	29.500
1/27/2019	22:26:00	1140.16	3.7428	3.7675	3.9489	3.9344	29.500	29.500	29.500	29.500
1/27/2019	22:26:01	1141.52	3.7436	3.7683	3.9489	3.9345	29.500	29.500	29.500	29.500
1/27/2019	22:26:02	1142.91	3.7427	3.7676	3.9469	3.9352	29.500	29.500	29.500	29.500
1/27/2019	22:26:04	1144.16	3.7424	3.7674	3.9479	3.9374	29.500	29.500	29.500	29.500
1/27/2019	22:26:05	1145.50	3.7403	3.7648	3.9476	3.9353	29.500	29.500	29.500	29.500
1/27/2019	22:26:06	1146.94	3.7408	3.7642	3.9480	3.9358	29.500	29.500	29.500	29.500
1/27/2019	22:26:08	1148.30	3.7386	3.7637	3.9488	3.9350	29.500	29.500	29.500	29.500
1/27/2019	22:26:09	1149.59	3.7402	3.7654	3.9481	3.9353	29.500	29.500	29.500	29.500
1/27/2019	22:26:11	1151.31	3.7411	3.7650	3.9476	3.9327	29.500	29.500	29.500	29.500
1/27/2019	22:26:12	1152.98	3.7427	3.7644	3.9458	3.9325	29.500	29.500	29.500	29.500
1/27/2019	22:26:14	1154.56	3.7427	3.7645	3.9461	3.9325	29.500	29.500	29.500	29.500
1/27/2019	22:26:15	1156.00	3.7412	3.7658	3.9459	3.9322	29.500	29.500	29.500	29.500
1/27/2019	22:26:17	1157.37	3.7411	3.7687	3.9472	3.9296	29.500	29.500	29.500	29.500
1/27/2019	22:26:18	1158.64	3.7404	3.7683	3.9478	3.9274	29.500	29.500	29.500	29.500
1/27/2019	22:26:19	1159.98	3.7409	3.7682	3.9466	3.9282	29.500	29.500	29.500	29.500
1/27/2019	22:26:21	1161.28	3.7421	3.7673	3.9446	3.9285	29.500	29.500	29.500	29.500
1/27/2019	22:26:22	1162.69	3.7405	3.7662	3.9436	3.9293	29.500	29.500	29.500	29.500
1/27/2019	22:26:23	1163.98	3.7400	3.7668	3.9462	3.9269	29.500	29.500	29.500	29.500
1/27/2019	22:26:25	1165.20	3.7389	3.7669	3.9481	3.9278	29.500	29.500	29.500	29.500
1/27/2019	22:26:26	1166.50	3.7398	3.7681	3.9477	3.9272	29.500	29.500	29.500	29.500
1/27/2019	22:26:27	1167.84	3.7386	3.7682	3.9439	3.9269	29.500	29.500	29.500	29.500
1/27/2019	22:26:29	1169.20	3.7392	3.7676	3.9440	3.9264	29.500	29.500	29.500	29.500
1/27/2019	22:26:30	1170.67	3.7382	3.7668	3.9441	3.9246	29.500	29.500	29.500	29.500
1/27/2019	22:26:31	1172.02	3.7409	3.7650	3.9454	3.9255	29.500	29.500	29.500	29.500
1/27/2019	22:26:33	1173.58	3.7406	3.7641	3.9451	3.9250	29.500	29.500	29.500	29.500
1/27/2019	22:26:34	1175.03	3.7405	3.7636	3.9459	3.9251	29.500	29.500	29.500	29.500
1/27/2019	22:26:36	1176.41	3.7412	3.7646	3.9451	3.9240	29.500	29.500	29.500	29.500
1/27/2019	22:26:37	1177.80	3.7416	3.7659	3.9457	3.9255	29.500	29.500	29.500	29.500
1/27/2019	22:26:38	1179.03	3.7440	3.7669	3.9458	3.9265	29.500	29.500	29.500	29.500
1/27/2019	22:26:40	1180.33	3.7425	3.7670	3.9481	3.9273	29.500	29.500	29.500	29.500
1/27/2019	22:26:41	1181.69	3.7424	3.7665	3.9451	3.9260	29.500	29.500	29.500	29.500
1/27/2019	22:26:42	1182.97	3.7398	3.7645	3.9447	3.9285	29.500	29.500	29.500	29.500
1/27/2019	22:26:44	1184.28	3.7392	3.7638	3.9451	3.9287	29.500	29.500	29.500	29.500
1/27/2019	22:26:45	1185.56	3.7396	3.7628	3.9461	3.9283	29.500	29.500	29.500	29.500
1/27/2019	22:26:46	1186.87	3.7422	3.7646	3.9425	3.9259	29.500	29.500	29.500	29.500
1/27/2019	22:26:48	1188.30	3.7431	3.7646	3.9406	3.9255	29.500	29.500	29.500	29.500
1/27/2019	22:26:49	1189.78	3.7401	3.7641	3.9408	3.9258	29.500	29.500	29.500	29.500
1/27/2019	22:26:51	1191.22	3.7402	3.7644	3.9446	3.9245	29.500	29.500	29.500	29.500
1/27/2019	22:26:52	1192.52	3.7393	3.7652	3.9454	3.9238	29.500	29.500	29.500	29.500
1/27/2019	22:26:53	1193.98	3.7418	3.7667	3.9443	3.9228	29.500	29.500	29.500	29.500
1/27/2019	22:26:55	1195.30	3.7404	3.7670	3.9443	3.9241	29.500	29.500	29.500	29.500
1/27/2019	22:26:56	1196.64	3.7408	3.7664	3.9425	3.9249	29.500	29.500	29.500	29.500
1/27/2019	22:26:57	1198.00	3.7409	3.7658	3.9427	3.9255	29.500	29.500	29.500	29.500
1/27/2019	22:26:59	1199.44	3.7412	3.7646	3.9416	3.9258	29.500	29.500	29.500	29.500
1/27/2019	22:27:00	1200.89	3.7402	3.7647	3.9419	3.9272	29.500	29.500	29.500	29.500
1/27/2019	22:27:02	1202.22	3.7393	3.7646	3.9428	3.9268	29.500	29.500	29.500	29.500
1/27/2019	22:27:03	1203.53	3.7380	3.7638	3.9419	3.9263	29.500	29.500	29.500	29.500
1/27/2019	22:27:04	1204.83	3.7384	3.7631	3.9428	3.9256	29.500	29.500	29.500	29.500
1/27/2019	22:27:06	1206.42	3.7386	3.7638	3.9416	3.9247	29.500	29.500	29.500	29.500
1/27/2019	22:27:07	1208.02	3.7412	3.7641	3.9436	3.9266	29.500	29.500	29.500	29.500
1/27/2019	22:27:09	1209.47	3.7420	3.7636	3.9434	3.9288	29.500	29.500	29.500	29.500
1/27/2019	22:27:10	1210.92	3.7413	3.7624	3.9440	3.9313	29.500	29.500	29.500	29.500
1/27/2019	22:27:12	1212.31	3.7401	3.7613	3.9412	3.9325	29.500	29.500	29.500	29.500
1/27/2019	22:27:13	1213.61	3.7398	3.7613	3.9417	3.9309	29.500	29.500	29.500	29.500
1/27/2019	22:27:14	1214.92	3.7410	3.7624	3.9390	3.9312	29.500	29.500	29.500	29.500
1/27/2019	22:27:16	1216.27	3.7420	3.7641	3.9391	3.9304	29.500	29.500	29.500	29.500
1/27/2019	22:27:17	1217.67	3.7405	3.7654	3.9390	3.9301	29.500	29.500	29.500	29.500
1/27/2019	22:27:19	1219.17	3.7406	3.7636	3.9409	3.9305	29.500	29.500	29.500	29.500
1/27/2019	22:27:20	1220.86	3.7398	3.7646	3.9438	3.9305	29.500	29.500	29.500	29.500
1/27/2019	22:27:22	1222.28	3.7401	3.7646	3.9424	3.9306	29.500	29.500	29.500	29.500
1/27/2019	22:27:23	1223.75	3.7398	3.7651	3.9453	3.9285	29.500	29.500	29.500	29.500
1/27/2019	22:27:24	1225.00	3.7393	3.7655	3.9424	3.9277	29.500	29.500	29.500	29.500
1/27/2019	22:27:26	1226.41	3.7416	3.7638	3.9431	3.9273	29.500	29.500	29.500	29.500
1/27/2019	22:27:28	1228.17	3.7408	3.7646	3.9386	3.9269	29.500	29.500	29.500	29.500
1/27/2019	22:27:29	1229.50	3.7385	3.7641	3.9385	3.9264	29.500	29.500	29.500	29.500
1/27/2019	22:27:30	1230.77	3.7376	3.7657	3.9404	3.9254	29.500	29.500	29.500	29.500
1/27/2019	22:27:31	1231.97	3.7354	3.7654	3.9446	3.9270	29.500	29.500	29.500	29.500
1/27/2019	22:27:33	1233.28	3.7372	3.7637	3.9478	3.9272	29.500	29.500	29.500	29.500
1/27/2019	22:27:34	1234.59	3.7355	3.7620	3.9469	3.9249	29.500	29.500	29.500	29.500
1/27/2019	22:27:35	1236.05	3.7376	3.7611	3.9458	3.9246	29.500	29.500	29.500	29.500
1/27/2019	22:27:37	1237.33	3.7388	3.7606	3.9440	3.9245	29.500	29.500	29.500	29.500
1/27/2019	22:27:38	1238.59	3.7400	3.7621	3.9446	3.9269	29.500	29.500	29.500	29.500
1/27/2019	22:27:39	1239.97	3.7406	3.7622	3.9431	3.9242	29.500	29.500	29.500	29.500
1/27/2019	22:27:41	1241.34	3.7402	3.7612	3.9442	3.9219	29.500	29.500	29.500	29.500
1/27/2019	22:27:42	1242.64	3.7376	3.7592	3.9413	3.9189	29.500	29.500	29.500	29.500
1/27/2019	22:27:43	1243.97	3.7368	3.7583	3.9436	3.9210	29.500	29.500	29.500	29.500
1/27/2019	22:27:45	1245.22	3.7350	3.7603	3.9411	3.9218	29.500	29.500	29.500	29.500
1/27/2019	22:27:46	1246.66	3.7355	3.7619	3.9432	3.9240	29.500	29.500	29.500	29.500
1/27/2019	22:27:47	1247.89	3.7338	3.7627	3.9406	3.9228	29.500	29.500	29.500	29.500
1/27/2019	22:27:49	1249.19	3.7358	3.7623	3.9409	3.9227	29.500	29.500	29.500	29.500
1/27/2019	22:27:50	1250.47	3.7361	3.7619	3.9408	3.9227	29.500	29.500	29.500	29.500
1/27/2019	22:27:51	1251.73	3.7360	3.7617	3.9413	3.9225	29.500	29.500	29.500	29.500
1/27/2019	22:27:52	1253.06	3.7335	3.7599	3.9429	3.9210	29.500	29.500	29.500	29.500
1/27/2019	22:27:54	1254.28	3.7331	3.7595	3.9409	3.9188	29.500	29.500	29.500	29.500
1/27/2019	22:27:55	1255.48	3.7345	3.7595	3.9394	3.9205	29.500	29.500	29.500	29.500
