4/4/2023/10:45 AM SW ver:OXY10v3_33
Header Ch-2
Description: Midd_02_400
IDENTIFICATION
PHIboard number   : v1231474
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 075
Ref LED amplitude : 97926
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.62 at 029.0°C amp 037100
100.00%a.s.phase 2: 26.28 at 029.0°C amp 010600
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/4/2023;10:45:01 AM;0.00;72.400;29.740;19460.000;29.000
4/4/2023;10:45:12 AM;0.17;72.300;29.750;19456.000;29.000
4/4/2023;10:45:27 AM;0.43;73.350;29.590;19485.000;29.000
4/4/2023;10:45:42 AM;0.68;72.930;29.650;19523.000;29.000
4/4/2023;10:45:57 AM;0.93;73.610;29.550;19495.000;29.000
4/4/2023;10:46:12 AM;1.18;72.630;29.700;19497.000;29.000
4/4/2023;10:46:27 AM;1.42;73.900;29.510;19485.000;29.000
4/4/2023;10:46:42 AM;1.67;73.350;29.590;19509.000;29.000
4/4/2023;10:46:57 AM;1.92;72.550;29.710;19513.000;29.000
4/4/2023;10:47:12 AM;2.17;73.100;29.630;19441.000;29.000
4/4/2023;10:47:27 AM;2.42;72.160;29.770;19492.000;29.000
4/4/2023;10:47:42 AM;2.67;73.060;29.640;19490.000;29.000
4/4/2023;10:47:57 AM;2.92;73.230;29.610;19471.000;29.000
4/4/2023;10:48:12 AM;3.17;72.390;29.740;19546.000;29.000
4/4/2023;10:48:27 AM;3.42;72.700;29.690;19503.000;29.000
4/4/2023;10:48:42 AM;3.67;72.690;29.690;19468.000;29.000
4/4/2023;10:48:57 AM;3.92;72.780;29.680;19477.000;29.000
4/4/2023;10:49:12 AM;4.17;72.360;29.740;19426.000;29.000
4/4/2023;10:49:27 AM;4.42;73.830;29.520;19410.000;29.000
4/4/2023;10:49:42 AM;4.67;72.860;29.670;19452.000;29.000
4/4/2023;10:49:57 AM;4.92;73.890;29.510;19414.000;29.000
4/4/2023;10:50:12 AM;5.17;72.850;29.670;19427.000;29.000
4/4/2023;10:50:27 AM;5.42;72.690;29.690;19416.000;29.000
4/4/2023;10:50:42 AM;5.67;72.950;29.650;19423.000;29.000
4/4/2023;10:50:57 AM;5.92;72.880;29.660;19397.000;29.000
4/4/2023;10:51:12 AM;6.17;74.370;29.440;19397.000;29.000
4/4/2023;10:51:27 AM;6.42;73.460;29.570;19349.000;29.000
4/4/2023;10:51:42 AM;6.67;73.320;29.600;19413.000;29.000
4/4/2023;10:51:57 AM;6.92;74.010;29.490;19390.000;29.000
4/4/2023;10:52:12 AM;7.17;73.480;29.570;19400.000;29.000
4/4/2023;10:52:27 AM;7.43;74.300;29.450;19369.000;29.000
4/4/2023;10:52:42 AM;7.67;74.620;29.400;19342.000;29.000
4/4/2023;10:52:57 AM;7.92;73.020;29.640;19338.000;29.000
4/4/2023;10:53:12 AM;8.17;74.480;29.420;19299.000;29.000
4/4/2023;10:53:27 AM;8.42;73.740;29.530;19358.000;29.000
4/4/2023;10:53:42 AM;8.67;74.500;29.420;19313.000;29.000
4/4/2023;10:53:57 AM;8.92;74.040;29.490;19257.000;29.000
4/4/2023;10:54:12 AM;9.17;74.470;29.420;19186.000;29.000
4/4/2023;10:54:27 AM;9.42;74.160;29.470;19194.000;29.000
4/4/2023;10:54:42 AM;9.67;74.470;29.420;19206.000;29.000
4/4/2023;10:54:57 AM;9.92;74.530;29.420;19148.000;29.000
4/4/2023;10:55:12 AM;10.17;74.900;29.360;19172.000;29.000
4/4/2023;10:55:27 AM;10.42;74.150;29.470;19125.000;29.000
4/4/2023;10:55:42 AM;10.67;74.260;29.460;19149.000;29.000
4/4/2023;10:55:57 AM;10.92;74.350;29.440;19143.000;29.000
4/4/2023;10:56:12 AM;11.17;75.250;29.310;19133.000;29.000
4/4/2023;10:56:27 AM;11.42;75.120;29.330;19089.000;29.000
4/4/2023;10:56:42 AM;11.67;75.310;29.300;19056.000;29.000
4/4/2023;10:56:57 AM;11.93;73.920;29.510;19094.000;29.000
4/4/2023;10:57:12 AM;12.17;75.640;29.250;19083.000;29.000
4/4/2023;10:57:27 AM;12.42;76.080;29.190;19079.000;29.000
4/4/2023;10:57:42 AM;12.68;75.710;29.240;19021.000;29.000
