sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	C15	C15vd	C15ev	C15ww	C15qz	C15ch	C15m	C15pm	2174772_C	2174554_C	70761_C	C15v	462388_C	457187_C	484811_C	C15he	C15ld	154330_C	4916514_C	C15lj	C15qi	4925719_C	C3	4916462_C	C116aj	4925720_C	3052392_C	14880_C	12753_C	461129_C	C15om	C1	C116ai	410179_C	11806_C	C15ma	C115d	2175517_C	C3fx	C116aw	259662_C	C1de	C3fv	C116a	C3fy	C15eo	C3xw	C3cl	10395_C	C3mj	D4	D1	D1ab	D6	D1ns	D1nt	2174767_D	D1d	15655_D	68175_D	4925718_D	2174768_D	10617_D	22784_D	D6c	2193482_D	D4ae	446316_D	12428_D	15659_D	205376_D	22669_D	2174770_D	2191395_D	2174769_D	D2ac	258977_D	D2	946_D	D17aj	D17ai	D5m	938_D	D17o	470665_D	D17p	D17k	16614_D	13070_D	D1r	D2.2	937_D	D1np	G3x
216792	AS_NMS_Mgri_Deep_04	Q2181822DD_20241029090935__2023DeepCRESMgrisdeep04_S177_R1_001.fastq.gz	76d4e6d82b08538d06e328f4b3a36b7cc5db61c108cdedf0ff03c727270836e9	Q2181822DD_20241029090935__2023DeepCRESMgrisdeep04_S177_R2_001.fastq.gz	b07281c16958a4d370b8526bdb1a28044e6647af57c79bc3d89a662fe6869d63	1135	20250130T125725_colinlu1	1.4594781207744756	1.0279352110244828	0.012514744382749791	1.0279352110244828	0.012514744382749791	0.0	0.0	0.0	0.0	1.0	0.0004890819643833252	0	0	0.024482867746482926	0	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36630000	-170.76500000	20230331	44	0.7025518570729883	0.16988405880491383	0.014758767513449754	0.030294312264449494	0.010155643142783164	0.0061279093184498975	0.01041456888863316	0.011766736672516471	0	0	0	0	0	0	0.0048332805891999195	0.0046031243706665895	0.005696366408699905	0.0049771282257832505	0.004919589171149918	0	0.005178514916999914	0	0	0	0	0	0.0054374406628499095	0	0	0.004315429097499928	0.004085272878966598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216807	AS_NMS_Mgri_Shall_06	Q2181837DQ_20241105163934__2023DeepCRESMgrisshall06_S281_R1_001.fastq.gz	a46e3985cf10ff0adc4d48e9ae096acedb55685b2337f51e824b7630a8621f75	Q2181837DQ_20241105163934__2023DeepCRESMgrisshall06_S281_R2_001.fastq.gz	a1e4ab0ea07912e701d272dbed7a260c3d0ca63b008f4a0832b99671938383f0	1135	20250130T125725_colinlu1	1.2911446740858505	1.0300158982511924	0.010779014308426073	1.0299682034976152	0.010763116057233704	0.0	0.0	4.769475357710652e-05	1.589825119236884e-05	1.0	0.0002066772655007949	0	0	0.023926868044515104	0	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36544000	-170.76086000	20230405	7.3	0.6785850556438792	0.17411764705882352	0.0324483306836248	0.03213036565977742	0.013004769475357711	0.008696343402225755	0.017201907790143085	0.007424483306836248	0.009650238473767886	0	0.00821939586645469	0.0077424483306836244	0	0	0	0.004721780604133545	0	0	0	0	0	0	0	0.0060572337042925275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216804	AS_NMS_Mgri_Shall_03	Q2181834D2_20241029090935__2023DeepCRESMgrisshall03_S189_R1_001.fastq.gz	9c267f11ac778b3fe9e21604baa8cd49c1f42a0c7a137e25783f9a4ed0243da4	Q2181834D2_20241029090935__2023DeepCRESMgrisshall03_S189_R2_001.fastq.gz	cab605758ed3d159902a3996ac95cc704f126622f16d5e4bf753a7b76f4a19d9	1135	20250130T125725_colinlu1	1.4873430807857038	1.0338059370846255	0.011490178703293457	1.033732092748486	0.011475409836065573	0.0	0.0	7.38443361394181e-05	1.4768867227883621e-05	1.0	0.00016245753950671984	0	0	0.017146654851572886	0	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36544000	-170.76086000	20230405	6.1	0.7157288435976961	0.12447201299660315	0.052207945650568605	0.023260965883916705	0.04031900753212229	0.026244277063949197	0	0	0	0	0	0	0.012095702259636685	0.005050952591936199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001476886722788362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003544528134692069	0	0.00011815093782306897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216796	AS_NMS_Mgri_Midd_01	Q2181826DB_20241029090935__2023DeepCRESMgrismidd01_S181_R1_001.fastq.gz	e2db93745fe6c9a5c35b47927596825243f48bd815ce572c55814021ffaedfd7	Q2181826DB_20241029090935__2023DeepCRESMgrismidd01_S181_R2_001.fastq.gz	8208fdd1c4fe29cf0fe67052d12fcdbb7c31adf129d0abe1ca45dd94cb866e6e	1135	20250130T125725_colinlu1	1.4223156394727468	1.0385607410046314	0.011314570716066976	1.0385607410046314	0.011314570716066976	0.0	0.0	0.0	0.0	1.0	0.00019950124688279303	0	0	0.018453865336658354	0	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36601100	-170.76412000	20230401	23.8	0.6994513715710723	0.15050944068400426	0.0359244745279658	0.02904168151050944	0.018368364802280015	0.025635910224438903	0.011343070894193088	0.01108656929105807	0	0	0.008436052725329534	0	0	0	0	0	0	0.004531528322052013	0	0	0	0	0	0	0	0.005486284289276808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.125044531528322e-05	0	5.7000356252226574e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7000356252226574e-05
216802	AS_NMS_Mgri_Shall_01	Q2181832DK_20241029090935__2023DeepCRESMgrisshall01_S187_R1_001.fastq.gz	5f08cf72316bc05a6569e58edd50ffde291b6bc5621bb6af009abb68cde30463	Q2181832DK_20241029090935__2023DeepCRESMgrisshall01_S187_R2_001.fastq.gz	49437e9c1d18860bbbb77a9828b47d8ac5b1406fc0c94a4e3c1e483ce61c5e9a	1135	20250130T125725_colinlu1	1.379857382242499	1.0336607262986655	0.01009087906845897	1.0336607262986655	0.01009087906845897	0.0	0.0	0.0	0.0	1.0	0.0001590077913817777	0	0	0.04234499798182419	0	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36544000	-170.76086000	20230405	6.1	0.6912924887165625	0.10788067076825227	0.0521178614675196	0.021025722568098145	0.0449625108553396	0.02924520224567927	0.01113054539672444	0	0.0049659356385385964	0	0.005675355015472681	0	0.010262118228408577	0.009675012537152783	0	0	0	0	0	0	0	0.006751715449441638	0	0	0	0	0	0	0.005014861112809912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216793	AS_NMS_Mgri_Deep_05	Q2181823DL_20241029090935__2023DeepCRESMgrisdeep05_S178_R1_001.fastq.gz	b0d52c21917466eeac4d1eafa5a4cfb58d68977ded2ba59bb0ea7b783805fdff	Q2181823DL_20241029090935__2023DeepCRESMgrisdeep05_S178_R2_001.fastq.gz	d81933b1813e04dfcf53bff50be79e2cdc434b2866b575d144a139850c31f691	1135	20250130T125725_colinlu1	1.2575893593243317	1.0154443691259183	0.012183280508583258	1.0154443691259183	0.012183280508583258	0.0	0.0	0.0	0.0	1.0	0.0006045838447868384	0	0	0.0006045838447868384	0.0440796585017313	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36630000	-170.76500000	20230331	42	0.009563417181173626	0.0020885623728999873	0.00047633878680175144	0.00047633878680175144	0	0.0001648865031236832	0	0.00018320722569298132	9.160361284649066e-05	0	0.00020152794826227947	0	0	0	7.328289027719254e-05	0	0	0	7.328289027719254e-05	0	0.00014656578055438507	0	0.0007145081802026272	0	0.00023816939340087572	0	0	0	0	0	0	7.328289027719254e-05	0.00018320722569298132	0	9.160361284649066e-05	0	7.328289027719254e-05	0	0	0	7.328289027719254e-05	0	0	9.160361284649066e-05	0	7.328289027719254e-05	0	0	0	0	0.2758367990033527	0.20975395269589434	0.15070626385504643	0.14075811149991754	0.08801275122290823	0.05331330267665757	0.008610739607570122	0.02238792297968232	0.008519135994723632	0	0	0.007987835040213985	0	0	0	0.00707179891174908	0	0	0	0.00707179891174908	0	0	0	0.004818350035725409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216794	AS_NMS_Mgri_Deep_06	Q2181824DT_20241029090935__2023DeepCRESMgrisdeep06_S179_R1_001.fastq.gz	c79602fb6377f2f18b595f78409bb66cd39ec3a8690f23200b68b3046bf6714a	Q2181824DT_20241029090935__2023DeepCRESMgrisdeep06_S179_R2_001.fastq.gz	78014fb5ddac0ee0a59780049995f9b54b9a6bab8f4807365e947d6a1f438b99	1135	20250130T125725_colinlu1	1.2864835972472772	1.0352107970869247	0.0126411438498029	1.0351573461615555	0.012627781118460614	0.0	0.0	5.345092536914545e-05	1.3362731342286363e-05	1.0	0.0005211465223491682	0	0	0.00024052916416115455	0.11989042560299325	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36630000	-170.76500000	20230331	43	0.005933052715975145	0.00102893031335605	0.00017371550744972272	0	0	0.0001069018507382909	0	0	0	5.345092536914545e-05	0	0	0	0	0	0	0	0	0	0.00014699004476515	0	0	0.0006948620297988909	0	0.00017371550744972272	0	0	0	0	0	0	0.0001069018507382909	0.0001069018507382909	0	6.681365671143182e-05	6.681365671143182e-05	8.017638805371819e-05	0	0	0	5.345092536914545e-05	0.0001069018507382909	9.353911939600454e-05	0	8.017638805371819e-05	0	6.681365671143182e-05	6.681365671143182e-05	6.681365671143182e-05	5.345092536914545e-05	0.24773167635464688	0.22780784392329792	0.15869579742099285	0.13941337609407362	0.045059130086189614	0.033446916549742765	0.028716509654573393	0	0.005892964521948286	0	0	0.012721320237856618	0.013843789670608673	0.013282554954232645	0.008806039954566714	0	0.009821607536580478	0.012948486670675486	0	0	0.010262577670875928	0.00936727467094274	0.008512059865036413	0	0.004342887686243068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216790	AS_NMS_Mgri_Deep_02	Q2181820DV_20241029090935__2023DeepCRESMgrisdeep02_S175_R1_001.fastq.gz	1dce768f0599a23d97ac5f545315605dba0971daa3727b46e80df42d45f06091	Q2181820DV_20241029090935__2023DeepCRESMgrisdeep02_S175_R2_001.fastq.gz	337ffe22cbaf80e6ae4dd8f5724e732a1682d940ac1d151e1d8224e5d5d9ed69	1135	20250130T125725_colinlu1	1.282240623755051	1.0184963860907177	0.01280519037049684	1.0184963860907177	0.01280519037049684	0.0	0.0	0.0	0.0	1.0	0.0004979796255193216	0	0	0.0019776905127767345	0.10599852028911275	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36630000	-170.76500000	20230331	44	0.03177110010813272	0.006274543281543452	0.0023191622559899836	0.0007256274543281544	0.0010670991975414035	0.000910591315235331	0	0	0.0004695236469182175	0.0003414717432132491	0	0	0	0	0	0	0	0	0	0	0	0	0.004652552501280519	0	0.0007825394115303625	0	0	0	0	0	0	0.001195151101246372	0.0006687154971259462	0.0006118035399237379	0.0002703317967104889	0.00035569973251380115	0.00025610380740993685	0.0002845597860110409	0.00025610380740993685	0.00022764782880883275	0	0	0	0	0	0	0	0	0	0	0.22824540435945592	0.17925843719765522	0.22091798986967162	0.10493142109157134	0.052743156337146435	0.04476125433953674	0.01684593933185362	0	0.010059188435490297	0.025681520687496445	0.02286437880598714	0	0.006445279153150077	0.006573331056855045	0.005591599795116954	0	0.004111888907859541	0	0.012335666723578624	0.005193216094701497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216800	AS_NMS_Mgri_Midd_05	Q2181830D4_20241029090935__2023DeepCRESMgrismidd05_S185_R1_001.fastq.gz	f9b9ec562a8d8ade349a7c40c4ffa37a6d0497ea9d97c82bd7e8408880620f67	Q2181830D4_20241029090935__2023DeepCRESMgrismidd05_S185_R2_001.fastq.gz	588d61ed9fcbaeb77d1e7ba25cfc39844512e68cfe3edfe6593d1650a99023c7	1135	20250130T125725_colinlu1	1.3610134537955416	1.0437395659432387	0.0134734361190219	1.0431110674653834	0.013404694098006481	3.928115486595306e-05	9.820288716488265e-06	0.0005892173229892959	5.8921732298929585e-05	1.0	0.00020622606304625355	0	0	0.006373367377000883	0.011106746538348228	0	0	0	0	0	coral_field	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	grisea	-14.36601100	-170.76412000	20230401	21.7	0.3430030442895021	0.07441814789354807	0.020455661396445054	0.015339290975154669	0.009319453991947363	0.009928311892369635	0.004723558872630856	0.006412648531866837	0	0.002896985171364038	0	0	0	0	0	0	0	0	0.0034763822056368457	0	0.0023470490032406954	0	0	0	0.004743199450063832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14927820877933812	0.10200333889816361	0.08248060492978494	0.07565550427182559	0.04060689384267897	0.022900913286850632	0	0.018904055779239908	0.0038299125994304233	0	0	0	0	0	0	0.0072768339389178045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq_accession																																							517	70044	4073	1932	7150	3419	583	5367	2174772	2174554	70761	1138	462388	457187	484811	714	31199	154330	4916514	17506	15530	4925719	32	4916462	10391	4925720	3052392	14880	12753	461129	31411	2	1593	410179	11806	1617	358	2175517	54247	10392	259662	32940	265	40573	23516	859	2553	1118	10395	22490	854	853	1674	933	68161	212300	2174767	940	15655	68175	4925718	2174768	10617	22784	935	2193482	1668	446316	12428	15659	205376	22669	2174770	2191395	2174769	53637	258977	855	946	10198	945	939	938	947	470665	936	2594	16614	13070	944	10403	937	3297	33731
