4/3/2023/1:36 PM SW ver:OXY10v3_33
Header Ch-8
Description: Deep_08_800
IDENTIFICATION
PHIboard number   : v1231480
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 08

PARAMETERS
Signal LED current: 050
Ref LED current   : 071
Ref LED amplitude : 96041
Frequency         : 006
Sending interval  : 0001
Averaging         : 5
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.34 at 029.0°C amp 014300
100.00%a.s.phase 2: 26.09 at 029.0°C amp 006400
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/3/2023;1:36:13 PM;0.00;88.650;27.340;7909.000;29.000
4/3/2023;1:36:16 PM;0.06;87.690;27.460;7930.000;29.000
4/3/2023;1:36:31 PM;0.31;88.170;27.400;7901.000;29.000
4/3/2023;1:36:46 PM;0.55;88.160;27.400;7931.000;29.000
4/3/2023;1:37:01 PM;0.80;89.110;27.290;7928.000;29.000
4/3/2023;1:37:16 PM;1.05;87.970;27.420;7934.000;29.000
4/3/2023;1:37:31 PM;1.30;86.620;27.590;7906.000;29.000
4/3/2023;1:37:46 PM;1.55;88.980;27.300;7941.000;29.000
4/3/2023;1:38:01 PM;1.80;86.600;27.590;7922.000;29.000
4/3/2023;1:38:16 PM;2.05;85.620;27.710;7921.000;29.000
4/3/2023;1:38:31 PM;2.30;86.970;27.540;7936.000;29.000
4/3/2023;1:38:46 PM;2.55;85.420;27.730;7945.000;29.000
4/3/2023;1:39:01 PM;2.80;87.100;27.530;7965.000;29.000
4/3/2023;1:39:16 PM;3.05;88.170;27.400;7934.000;29.000
4/3/2023;1:39:31 PM;3.30;85.690;27.700;7874.000;29.000
4/3/2023;1:39:46 PM;3.55;86.440;27.610;7911.000;29.000
4/3/2023;1:40:01 PM;3.80;89.740;27.210;7920.000;29.000
4/3/2023;1:40:16 PM;4.05;87.090;27.530;7938.000;29.000
4/3/2023;1:40:31 PM;4.30;84.820;27.810;7898.000;29.000
4/3/2023;1:40:46 PM;4.55;87.060;27.530;7935.000;29.000
4/3/2023;1:41:01 PM;4.80;88.160;27.400;7896.000;29.000
4/3/2023;1:41:16 PM;5.05;86.620;27.590;7910.000;29.000
4/3/2023;1:41:31 PM;5.30;86.730;27.570;7915.000;29.000
4/3/2023;1:41:46 PM;5.55;86.700;27.580;7890.000;29.000
4/3/2023;1:42:01 PM;5.80;86.140;27.640;7910.000;29.000
4/3/2023;1:42:16 PM;6.05;88.060;27.410;7914.000;29.000
4/3/2023;1:42:31 PM;6.30;87.970;27.420;7921.000;29.000
4/3/2023;1:42:46 PM;6.55;86.860;27.560;7878.000;29.000
4/3/2023;1:43:01 PM;6.80;86.990;27.540;7936.000;29.000
4/3/2023;1:43:16 PM;7.05;85.860;27.680;7912.000;29.000
4/3/2023;1:43:31 PM;7.30;86.950;27.550;7905.000;29.000
4/3/2023;1:43:46 PM;7.55;86.720;27.570;7893.000;29.000
4/3/2023;1:44:01 PM;7.80;88.370;27.370;7879.000;29.000
4/3/2023;1:44:16 PM;8.05;88.020;27.420;7891.000;29.000
4/3/2023;1:44:31 PM;8.30;87.310;27.500;7872.000;29.000
4/3/2023;1:44:46 PM;8.55;87.680;27.460;7882.000;29.000
4/3/2023;1:45:01 PM;8.80;86.690;27.580;7871.000;29.000
4/3/2023;1:45:16 PM;9.05;86.620;27.590;7897.000;29.000
4/3/2023;1:45:31 PM;9.30;85.310;27.750;7855.000;29.000
