Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_27B	Ch2_O2_13|T1_27B	Ch3_O2_14|T1_27B	Ch4_O2_15|T1_27B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	23:13:31	80.16	4.2067	4.2265	4.1875	4.2432	27.000	27.000	27.000	27.000
1/27/2019	23:13:32	81.78	4.2072	4.2242	4.1867	4.2436	27.000	27.000	27.000	27.000
1/27/2019	23:13:34	83.59	4.2065	4.2242	4.1857	4.2441	27.000	27.000	27.000	27.000
1/27/2019	23:13:36	85.58	4.2082	4.2205	4.1827	4.2423	27.000	27.000	27.000	27.000
1/27/2019	23:13:38	87.66	4.2046	4.2206	4.1811	4.2432	27.000	27.000	27.000	27.000
1/27/2019	23:13:40	89.56	4.2019	4.2178	4.1807	4.2431	27.000	27.000	27.000	27.000
1/27/2019	23:13:42	91.42	4.1985	4.2198	4.1830	4.2459	27.000	27.000	27.000	27.000
1/27/2019	23:13:44	93.19	4.1948	4.2162	4.1831	4.2436	27.000	27.000	27.000	27.000
1/27/2019	23:13:46	95.02	4.1929	4.2156	4.1812	4.2440	27.000	27.000	27.000	27.000
1/27/2019	23:13:48	97.86	4.1931	4.2127	4.1774	4.2419	27.000	27.000	27.000	27.000
1/27/2019	23:13:50	99.47	4.1948	4.2116	4.1758	4.2407	27.000	27.000	27.000	27.000
1/27/2019	23:13:52	100.94	4.1952	4.2107	4.1759	4.2417	27.000	27.000	27.000	27.000
1/27/2019	23:13:53	102.25	4.1944	4.2095	4.1774	4.2412	27.000	27.000	27.000	27.000
1/27/2019	23:13:54	103.59	4.1919	4.2098	4.1750	4.2416	27.000	27.000	27.000	27.000
1/27/2019	23:13:56	105.61	4.1907	4.2100	4.1737	4.2375	27.000	27.000	27.000	27.000
1/27/2019	23:13:58	107.64	4.1905	4.2102	4.1722	4.2372	27.000	27.000	27.000	27.000
1/27/2019	23:14:01	110.06	4.1922	4.2102	4.1721	4.2344	27.000	27.000	27.000	27.000
1/27/2019	23:14:03	112.44	4.1933	4.2098	4.1716	4.2346	27.000	27.000	27.000	27.000
1/27/2019	23:14:05	113.98	4.1925	4.2094	4.1713	4.2351	27.000	27.000	27.000	27.000
1/27/2019	23:14:07	116.03	4.1925	4.2093	4.1712	4.2346	27.000	27.000	27.000	27.000
1/27/2019	23:14:08	117.75	4.1907	4.2090	4.1700	4.2336	27.000	27.000	27.000	27.000
1/27/2019	23:14:10	119.56	4.1935	4.2091	4.1681	4.2315	27.000	27.000	27.000	27.000
1/27/2019	23:14:14	122.95	4.1939	4.2066	4.1669	4.2309	27.000	27.000	27.000	27.000
1/27/2019	23:14:16	125.42	4.1950	4.2042	4.1675	4.2307	27.000	27.000	27.000	27.000
1/27/2019	23:14:18	127.84	4.1932	4.2028	4.1651	4.2266	27.000	27.000	27.000	27.000
1/27/2019	23:14:20	129.47	4.1935	4.2020	4.1642	4.2269	27.000	27.000	27.000	27.000
1/27/2019	23:14:21	130.84	4.1923	4.2023	4.1626	4.2259	27.000	27.000	27.000	27.000
1/27/2019	23:14:23	132.59	4.1891	4.2009	4.1628	4.2265	27.000	27.000	27.000	27.000
1/27/2019	23:14:25	134.64	4.1899	4.2008	4.1640	4.2255	27.000	27.000	27.000	27.000
1/27/2019	23:14:27	136.72	4.1923	4.1995	4.1628	4.2250	27.000	27.000	27.000	27.000
1/27/2019	23:14:29	138.27	4.1931	4.1996	4.1626	4.2268	27.000	27.000	27.000	27.000
1/27/2019	23:14:30	139.47	4.1882	4.1982	4.1610	4.2272	27.000	27.000	27.000	27.000
1/27/2019	23:14:31	140.73	4.1846	4.1973	4.1607	4.2262	27.000	27.000	27.000	27.000
1/27/2019	23:14:33	142.00	4.1834	4.1957	4.1605	4.2244	27.000	27.000	27.000	27.000
1/27/2019	23:14:34	143.84	4.1845	4.1954	4.1589	4.2233	27.000	27.000	27.000	27.000
1/27/2019	23:14:38	147.47	4.1829	4.1925	4.1574	4.2248	27.000	27.000	27.000	27.000
1/27/2019	23:14:40	149.80	4.1829	4.1871	4.1561	4.2237	27.000	27.000	27.000	27.000
1/27/2019	23:14:43	151.95	4.1813	4.1831	4.1557	4.2238	27.000	27.000	27.000	27.000
1/27/2019	23:14:45	154.78	4.1815	4.1820	4.1547	4.2219	27.000	27.000	27.000	27.000
1/27/2019	23:14:48	156.89	4.1806	4.1820	4.1530	4.2213	27.000	27.000	27.000	27.000
1/27/2019	23:14:49	158.02	4.1829	4.1816	4.1528	4.2173	27.000	27.000	27.000	27.000
1/27/2019	23:14:50	159.28	4.1847	4.1791	4.1523	4.2166	27.000	27.000	27.000	27.000
1/27/2019	23:14:52	161.03	4.1855	4.1795	4.1519	4.2188	27.000	27.000	27.000	27.000
1/27/2019	23:14:54	162.98	4.1849	4.1798	4.1506	4.2207	27.000	27.000	27.000	27.000
1/27/2019	23:14:56	165.09	4.1849	4.1812	4.1494	4.2195	27.000	27.000	27.000	27.000
1/27/2019	23:14:58	167.64	4.1847	4.1831	4.1482	4.2162	27.000	27.000	27.000	27.000
1/27/2019	23:15:00	169.66	4.1854	4.1856	4.1459	4.2144	27.000	27.000	27.000	27.000
1/27/2019	23:15:02	171.73	4.1830	4.1890	4.1451	4.2138	27.000	27.000	27.000	27.000
1/27/2019	23:15:05	173.97	4.1832	4.1882	4.1431	4.2128	27.000	27.000	27.000	27.000
1/27/2019	23:15:06	175.41	4.1796	4.1874	4.1424	4.2107	27.000	27.000	27.000	27.000
1/27/2019	23:15:08	177.70	4.1796	4.1844	4.1393	4.2098	27.000	27.000	27.000	27.000
1/27/2019	23:15:11	179.95	4.1788	4.1842	4.1402	4.2093	27.000	27.000	27.000	27.000
1/27/2019	23:15:13	182.70	4.1802	4.1797	4.1385	4.2094	27.000	27.000	27.000	27.000
1/27/2019	23:15:15	184.14	4.1806	4.1782	4.1396	4.2079	27.000	27.000	27.000	27.000
1/27/2019	23:15:16	185.41	4.1822	4.1748	4.1372	4.2070	27.000	27.000	27.000	27.000
1/27/2019	23:15:18	187.64	4.1810	4.1753	4.1381	4.2065	27.000	27.000	27.000	27.000
1/27/2019	23:15:21	190.19	4.1820	4.1726	4.1377	4.2042	27.000	27.000	27.000	27.000
1/27/2019	23:15:22	191.64	4.1825	4.1734	4.1375	4.2044	27.000	27.000	27.000	27.000
