4/8/2023/10:51 AM SW ver:OXY10v3_33
Header Ch-3
Description: Shall_03_500
IDENTIFICATION
PHIboard number   : v1231475
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 96458
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.55 at 029.0°C amp 039300
100.00%a.s.phase 2: 26.16 at 029.0°C amp 016200
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/8/2023;10:51:40 AM;0.00;63.950;30.990;2142.000;29.000
4/8/2023;10:51:43 AM;0.04;66.720;30.520;2160.000;29.000
4/8/2023;10:51:57 AM;0.29;66.010;30.640;2163.000;29.000
4/8/2023;10:52:12 AM;0.54;65.320;30.750;2174.000;29.000
4/8/2023;10:52:27 AM;0.79;67.880;30.320;2160.000;29.000
4/8/2023;10:52:42 AM;1.04;61.460;31.440;2154.000;29.000
4/8/2023;10:52:57 AM;1.29;69.220;30.100;2139.000;29.000
4/8/2023;10:53:12 AM;1.54;68.960;30.150;2161.000;29.000
4/8/2023;10:53:27 AM;1.79;67.900;30.320;2173.000;29.000
4/8/2023;10:53:42 AM;2.04;65.230;30.770;2142.000;29.000
4/8/2023;10:53:57 AM;2.29;68.070;30.290;2112.000;29.000
4/8/2023;10:54:12 AM;2.54;68.780;30.180;2143.000;29.000
4/8/2023;10:54:27 AM;2.79;71.540;29.740;2150.000;29.000
4/8/2023;10:54:42 AM;3.04;67.020;30.470;2142.000;29.000
4/8/2023;10:54:57 AM;3.29;68.990;30.140;2135.000;29.000
4/8/2023;10:55:12 AM;3.54;65.830;30.670;2148.000;29.000
4/8/2023;10:55:27 AM;3.79;65.390;30.740;2142.000;29.000
4/8/2023;10:55:42 AM;4.04;66.140;30.610;2127.000;29.000
4/8/2023;10:55:57 AM;4.29;68.800;30.170;2132.000;29.000
4/8/2023;10:56:12 AM;4.54;71.670;29.720;2129.000;29.000
4/8/2023;10:56:27 AM;4.79;63.410;31.090;2123.000;29.000
4/8/2023;10:56:42 AM;5.04;70.140;29.960;2104.000;29.000
4/8/2023;10:56:57 AM;5.29;67.560;30.380;2126.000;29.000
4/8/2023;10:57:12 AM;5.54;71.280;29.780;2117.000;29.000
4/8/2023;10:57:27 AM;5.79;66.560;30.540;2115.000;29.000
4/8/2023;10:57:42 AM;6.04;73.420;29.450;2123.000;29.000
4/8/2023;10:57:57 AM;6.29;67.630;30.360;2116.000;29.000
4/8/2023;10:58:12 AM;6.54;69.920;29.990;2097.000;29.000
4/8/2023;10:58:27 AM;6.79;72.240;29.630;2118.000;29.000
4/8/2023;10:58:42 AM;7.04;68.070;30.290;2095.000;29.000
4/8/2023;10:58:57 AM;7.29;73.440;29.450;2100.000;29.000
4/8/2023;10:59:12 AM;7.54;69.490;30.060;2065.000;29.000
4/8/2023;10:59:27 AM;7.79;71.570;29.730;2093.000;29.000
4/8/2023;10:59:42 AM;8.04;70.950;29.830;2089.000;29.000
4/8/2023;10:59:57 AM;8.29;67.410;30.400;2105.000;29.000
4/8/2023;11:00:12 AM;8.54;69.890;30.000;2061.000;29.000
4/8/2023;11:00:27 AM;8.79;72.420;29.600;2111.000;29.000
4/8/2023;11:00:42 AM;9.04;70.760;29.860;2089.000;29.000
4/8/2023;11:00:57 AM;9.29;74.760;29.250;2049.000;29.000
4/8/2023;11:01:12 AM;9.54;66.430;30.560;2072.000;29.000
4/8/2023;11:01:27 AM;9.79;68.530;30.220;2079.000;29.000
4/8/2023;11:01:42 AM;10.04;75.540;29.140;2071.000;29.000
4/8/2023;11:01:57 AM;10.29;76.230;29.040;2064.000;29.000
4/8/2023;11:02:12 AM;10.54;73.430;29.450;2090.000;29.000
4/8/2023;11:02:27 AM;10.79;73.480;29.440;2040.000;29.000
4/8/2023;11:02:42 AM;11.04;76.450;29.010;2055.000;29.000
4/8/2023;11:02:57 AM;11.29;75.670;29.120;2067.000;29.000
4/8/2023;11:03:12 AM;11.54;70.500;29.900;2016.000;29.000
4/8/2023;11:03:27 AM;11.79;76.670;28.980;2063.000;29.000
4/8/2023;11:03:42 AM;12.04;73.560;29.430;2049.000;29.000
