utc_timestamp,latitude,longitude,sensor_position,bristlemouth_node_id,data_type,units,value
2024-01-14T18:35:22.000Z,-14.3661333,-170.7644333,1,,sofar_temperature,°C,29.660000000000004
2024-01-14T18:35:22.000Z,-14.3661333,-170.7644333,2,,sofar_temperature,°C,29.700000000000003
2024-01-14T18:35:22.000Z,-14.3661333,-170.7644333,3,,sofar_temperature,°C,0
2024-01-14T18:15:22.000Z,-14.3661333,-170.7644333,1,,sofar_temperature,°C,29.68
2024-01-14T18:15:22.000Z,-14.3661333,-170.7644333,2,,sofar_temperature,°C,29.72
2024-01-14T18:15:22.000Z,-14.3661333,-170.7644333,3,,sofar_temperature,°C,0
2024-01-14T17:55:22.000Z,-14.3661333,-170.7644333,1,,sofar_temperature,°C,29.660000000000004
2024-01-14T17:55:22.000Z,-14.3661333,-170.7644333,2,,sofar_temperature,°C,29.700000000000003
2024-01-14T17:55:22.000Z,-14.3661333,-170.7644333,3,,sofar_temperature,°C,0
2024-01-14T17:35:22.000Z,-14.3661333,-170.7644333,1,,sofar_temperature,°C,29.660000000000004
2024-01-14T17:35:22.000Z,-14.3661333,-170.7644333,2,,sofar_temperature,°C,29.700000000000003
2024-01-14T17:35:22.000Z,-14.3661333,-170.7644333,3,,sofar_temperature,°C,0
2024-01-14T17:15:22.000Z,-14.3661333,-170.7644333,1,,sofar_temperature,°C,29.64
2024-01-14T17:15:22.000Z,-14.3661333,-170.7644333,2,,sofar_temperature,°C,29.68
2024-01-14T17:15:22.000Z,-14.3661333,-170.7644333,3,,sofar_temperature,°C,0
2024-01-14T16:55:22.000Z,-14.3661333,-170.7644333,1,,sofar_temperature,°C,29.68
2024-01-14T16:55:22.000Z,-14.3661333,-170.7644333,2,,sofar_temperature,°C,29.72
2024-01-14T16:55:22.000Z,-14.3661333,-170.7644333,3,,sofar_temperature,°C,0
2024-01-14T16:35:22.000Z,-14.36655,-170.76425,1,,sofar_temperature,°C,29.700000000000003
2024-01-14T16:35:22.000Z,-14.36655,-170.76425,2,,sofar_temperature,°C,29.740000000000002
2024-01-14T16:35:22.000Z,-14.36655,-170.76425,3,,sofar_temperature,°C,0
2024-01-14T16:15:22.000Z,-14.36655,-170.76425,1,,sofar_temperature,°C,29.72
2024-01-14T16:15:22.000Z,-14.36655,-170.76425,2,,sofar_temperature,°C,29.78
2024-01-14T16:15:22.000Z,-14.36655,-170.76425,3,,sofar_temperature,°C,0
2024-01-14T15:55:22.000Z,-14.36655,-170.76425,1,,sofar_temperature,°C,29.72
2024-01-14T15:55:22.000Z,-14.36655,-170.76425,2,,sofar_temperature,°C,29.78
2024-01-14T15:55:22.000Z,-14.36655,-170.76425,3,,sofar_temperature,°C,0
2024-01-14T15:35:22.000Z,-14.36655,-170.76425,1,,sofar_temperature,°C,29.72
2024-01-14T15:35:22.000Z,-14.36655,-170.76425,2,,sofar_temperature,°C,29.759999999999998
2024-01-14T15:35:22.000Z,-14.36655,-170.76425,3,,sofar_temperature,°C,0
2024-01-14T15:15:22.000Z,-14.36655,-170.76425,1,,sofar_temperature,°C,29.72
2024-01-14T15:15:22.000Z,-14.36655,-170.76425,2,,sofar_temperature,°C,29.78
2024-01-14T15:15:22.000Z,-14.36655,-170.76425,3,,sofar_temperature,°C,0
2024-01-14T14:55:22.000Z,-14.36655,-170.76425,1,,sofar_temperature,°C,29.740000000000002
2024-01-14T14:55:22.000Z,-14.36655,-170.76425,2,,sofar_temperature,°C,29.78
2024-01-14T14:55:22.000Z,-14.36655,-170.76425,3,,sofar_temperature,°C,0
2024-01-14T14:35:22.000Z,-14.3660833,-170.7643667,1,,sofar_temperature,°C,29.740000000000002
2024-01-14T14:35:22.000Z,-14.3660833,-170.7643667,2,,sofar_temperature,°C,29.78
2024-01-14T14:35:22.000Z,-14.3660833,-170.7643667,3,,sofar_temperature,°C,0
2024-01-14T14:15:22.000Z,-14.3660833,-170.7643667,1,,sofar_temperature,°C,29.72
2024-01-14T14:15:22.000Z,-14.3660833,-170.7643667,2,,sofar_temperature,°C,29.759999999999998
2024-01-14T14:15:22.000Z,-14.3660833,-170.7643667,3,,sofar_temperature,°C,0
2024-01-14T13:55:22.000Z,-14.3660833,-170.7643667,1,,sofar_temperature,°C,29.72
2024-01-14T13:55:22.000Z,-14.3660833,-170.7643667,2,,sofar_temperature,°C,29.759999999999998
2024-01-14T13:55:22.000Z,-14.3660833,-170.7643667,3,,sofar_temperature,°C,0
