utc_timestamp,latitude,longitude,sensor_position,bristlemouth_node_id,data_type,units,value
2024-04-03T21:42:58.000Z,-14.3665667,-170.7643833,1,,sofar_temperature,°C,30.28
2024-04-03T21:42:58.000Z,-14.3665667,-170.7643833,2,,sofar_temperature,°C,30.340000000000003
2024-04-03T21:22:58.000Z,-14.3665667,-170.7643833,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T21:22:58.000Z,-14.3665667,-170.7643833,2,,sofar_temperature,°C,30.32
2024-04-03T21:02:58.000Z,-14.3665667,-170.7643833,1,,sofar_temperature,°C,30.240000000000002
2024-04-03T21:02:58.000Z,-14.3665667,-170.7643833,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T20:42:58.000Z,-14.3665667,-170.7643833,1,,sofar_temperature,°C,30.240000000000002
2024-04-03T20:42:58.000Z,-14.3665667,-170.7643833,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T20:22:58.000Z,-14.3665667,-170.7643833,1,,sofar_temperature,°C,30.240000000000002
2024-04-03T20:22:58.000Z,-14.3665667,-170.7643833,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T20:02:58.000Z,-14.3665667,-170.7643833,1,,sofar_temperature,°C,30.240000000000002
2024-04-03T20:02:58.000Z,-14.3665667,-170.7643833,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T19:42:58.000Z,-14.3664333,-170.7645,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T19:42:58.000Z,-14.3664333,-170.7645,2,,sofar_temperature,°C,30.32
2024-04-03T19:22:58.000Z,-14.3664333,-170.7645,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T19:22:58.000Z,-14.3664333,-170.7645,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T19:02:58.000Z,-14.3664333,-170.7645,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T19:02:58.000Z,-14.3664333,-170.7645,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T18:42:58.000Z,-14.3664333,-170.7645,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T18:42:58.000Z,-14.3664333,-170.7645,2,,sofar_temperature,°C,30.32
2024-04-03T18:22:58.000Z,-14.3664333,-170.7645,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T18:22:58.000Z,-14.3664333,-170.7645,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T18:02:58.000Z,-14.3664333,-170.7645,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T18:02:58.000Z,-14.3664333,-170.7645,2,,sofar_temperature,°C,30.32
2024-04-03T17:42:58.000Z,-14.3661,-170.7644,1,,sofar_temperature,°C,30.240000000000002
2024-04-03T17:42:58.000Z,-14.3661,-170.7644,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T17:22:58.000Z,-14.3661,-170.7644,1,,sofar_temperature,°C,30.240000000000002
2024-04-03T17:22:58.000Z,-14.3661,-170.7644,2,,sofar_temperature,°C,30.300000000000004
2024-04-03T17:02:58.000Z,-14.3661,-170.7644,1,,sofar_temperature,°C,30.240000000000002
2024-04-03T17:02:58.000Z,-14.3661,-170.7644,2,,sofar_temperature,°C,30.28
2024-04-03T16:42:58.000Z,-14.3661,-170.7644,1,,sofar_temperature,°C,30.200000000000003
2024-04-03T16:42:58.000Z,-14.3661,-170.7644,2,,sofar_temperature,°C,30.259999999999998
2024-04-03T16:22:58.000Z,-14.3661,-170.7644,1,,sofar_temperature,°C,30.22
2024-04-03T16:22:58.000Z,-14.3661,-170.7644,2,,sofar_temperature,°C,30.259999999999998
2024-04-03T16:02:58.000Z,-14.3661,-170.7644,1,,sofar_temperature,°C,30.22
2024-04-03T16:02:58.000Z,-14.3661,-170.7644,2,,sofar_temperature,°C,30.259999999999998
2024-04-03T15:42:58.000Z,-14.36655,-170.7643333,1,,sofar_temperature,°C,30.200000000000003
2024-04-03T15:42:58.000Z,-14.36655,-170.7643333,2,,sofar_temperature,°C,30.259999999999998
2024-04-03T15:22:58.000Z,-14.36655,-170.7643333,1,,sofar_temperature,°C,30.200000000000003
2024-04-03T15:22:58.000Z,-14.36655,-170.7643333,2,,sofar_temperature,°C,30.240000000000002
2024-04-03T15:02:58.000Z,-14.36655,-170.7643333,1,,sofar_temperature,°C,30.200000000000003
2024-04-03T15:02:58.000Z,-14.36655,-170.7643333,2,,sofar_temperature,°C,30.259999999999998
2024-04-03T14:42:58.000Z,-14.36655,-170.7643333,1,,sofar_temperature,°C,30.200000000000003
2024-04-03T14:42:58.000Z,-14.36655,-170.7643333,2,,sofar_temperature,°C,30.259999999999998
2024-04-03T14:22:58.000Z,-14.36655,-170.7643333,1,,sofar_temperature,°C,30.200000000000003
2024-04-03T14:22:58.000Z,-14.36655,-170.7643333,2,,sofar_temperature,°C,30.240000000000002
2024-04-03T14:02:58.000Z,-14.36655,-170.7643333,1,,sofar_temperature,°C,30.18
2024-04-03T14:02:58.000Z,-14.36655,-170.7643333,2,,sofar_temperature,°C,30.240000000000002
2024-04-03T13:42:58.000Z,-14.36655,-170.76435,1,,sofar_temperature,°C,30.160000000000004
2024-04-03T13:42:58.000Z,-14.36655,-170.76435,2,,sofar_temperature,°C,30.240000000000002
2024-04-03T13:22:58.000Z,-14.36655,-170.76435,1,,sofar_temperature,°C,30.160000000000004
2024-04-03T13:22:58.000Z,-14.36655,-170.76435,2,,sofar_temperature,°C,30.240000000000002
2024-04-03T13:02:58.000Z,-14.36655,-170.76435,1,,sofar_temperature,°C,30.160000000000004
2024-04-03T13:02:58.000Z,-14.36655,-170.76435,2,,sofar_temperature,°C,30.240000000000002
2024-04-03T12:42:58.000Z,-14.36655,-170.76435,1,,sofar_temperature,°C,30.14
2024-04-03T12:42:58.000Z,-14.36655,-170.76435,2,,sofar_temperature,°C,30.200000000000003
2024-04-03T12:22:58.000Z,-14.36655,-170.76435,1,,sofar_temperature,°C,30.1
2024-04-03T12:22:58.000Z,-14.36655,-170.76435,2,,sofar_temperature,°C,30.160000000000004
2024-04-03T12:02:58.000Z,-14.36655,-170.76435,1,,sofar_temperature,°C,30.120000000000005
2024-04-03T12:02:58.000Z,-14.36655,-170.76435,2,,sofar_temperature,°C,30.14
2024-04-03T11:42:58.000Z,-14.3662,-170.76445,1,,sofar_temperature,°C,30.18
2024-04-03T11:42:58.000Z,-14.3662,-170.76445,2,,sofar_temperature,°C,30.1
2024-04-03T11:22:58.000Z,-14.3662,-170.76445,1,,sofar_temperature,°C,30.14
2024-04-03T11:22:58.000Z,-14.3662,-170.76445,2,,sofar_temperature,°C,30.04
2024-04-03T11:02:58.000Z,-14.3662,-170.76445,1,,sofar_temperature,°C,30.08
2024-04-03T11:02:58.000Z,-14.3662,-170.76445,2,,sofar_temperature,°C,30.060000000000002
2024-04-03T10:42:58.000Z,-14.3662,-170.76445,1,,sofar_temperature,°C,30.120000000000005
2024-04-03T10:42:58.000Z,-14.3662,-170.76445,2,,sofar_temperature,°C,30.08
2024-04-03T10:22:58.000Z,-14.3662,-170.76445,1,,sofar_temperature,°C,30.020000000000003
2024-04-03T10:22:58.000Z,-14.3662,-170.76445,2,,sofar_temperature,°C,29.96
2024-04-03T10:02:58.000Z,-14.3662,-170.76445,1,,sofar_temperature,°C,30.04
2024-04-03T10:02:58.000Z,-14.3662,-170.76445,2,,sofar_temperature,°C,29.980000000000004
2024-04-03T09:42:58.000Z,-14.3665833,-170.7643667,1,,sofar_temperature,°C,30.1
2024-04-03T09:42:58.000Z,-14.3665833,-170.7643667,2,,sofar_temperature,°C,30.020000000000003
2024-04-03T09:22:58.000Z,-14.3665833,-170.7643667,1,,sofar_temperature,°C,30.259999999999998
2024-04-03T09:22:58.000Z,-14.3665833,-170.7643667,2,,sofar_temperature,°C,30.200000000000003
2024-04-03T09:02:58.000Z,-14.3665833,-170.7643667,1,,sofar_temperature,°C,30.259999999999998
