utc_timestamp,latitude,longitude,sensor_position,bristlemouth_node_id,data_type,units,value
2023-08-28T04:35:21.000Z,-14.3661833,-170.7645,1,,sofar_temperature,°C,28.18
2023-08-28T04:15:21.000Z,-14.3661833,-170.7645,1,,sofar_temperature,°C,28.18
2023-08-28T03:55:21.000Z,-14.3661833,-170.7645,1,,sofar_temperature,°C,28.18
2023-08-28T03:35:21.000Z,-14.3661833,-170.7645,1,,sofar_temperature,°C,28.18
2023-08-28T03:15:21.000Z,-14.3661833,-170.7645,1,,sofar_temperature,°C,28.18
2023-08-28T02:55:21.000Z,-14.3661833,-170.7645,1,,sofar_temperature,°C,28.200000000000003
2023-08-28T02:35:21.000Z,-14.3662167,-170.7645167,1,,sofar_temperature,°C,28.200000000000003
2023-08-28T02:15:21.000Z,-14.3662167,-170.7645167,1,,sofar_temperature,°C,28.200000000000003
2023-08-28T01:55:21.000Z,-14.3662167,-170.7645167,1,,sofar_temperature,°C,28.18
2023-08-28T01:35:21.000Z,-14.3662167,-170.7645167,1,,sofar_temperature,°C,28.200000000000003
2023-08-28T01:15:21.000Z,-14.3662167,-170.7645167,1,,sofar_temperature,°C,28.18
2023-08-28T00:55:21.000Z,-14.3662167,-170.7645167,1,,sofar_temperature,°C,28.200000000000003
2023-08-28T00:35:21.000Z,-14.3661667,-170.7644167,1,,sofar_temperature,°C,28.200000000000003
2023-08-28T00:15:21.000Z,-14.3661667,-170.7644167,1,,sofar_temperature,°C,28.200000000000003
2023-08-27T23:55:21.000Z,-14.3661667,-170.7644167,1,,sofar_temperature,°C,28.200000000000003
2023-08-27T23:35:21.000Z,-14.3661667,-170.7644167,1,,sofar_temperature,°C,28.200000000000003
2023-08-27T23:15:21.000Z,-14.3661667,-170.7644167,1,,sofar_temperature,°C,28.200000000000003
2023-08-27T22:55:21.000Z,-14.3661667,-170.7644167,1,,sofar_temperature,°C,28.200000000000003
2023-08-27T22:35:21.000Z,-14.3662333,-170.7644333,1,,sofar_temperature,°C,28.200000000000003
