utc_timestamp,latitude,longitude,sensor_position,bristlemouth_node_id,data_type,units,value
2024-02-23T19:42:58.000Z,-14.3661167,-170.76445,1,,sofar_temperature,°C,29.240000000000002
2024-02-23T19:42:58.000Z,-14.3661167,-170.76445,2,,sofar_temperature,°C,29.240000000000002
2024-02-23T19:42:58.000Z,-14.3661167,-170.76445,3,,sofar_temperature,°C,0
2024-02-23T19:22:58.000Z,-14.3661167,-170.76445,1,,sofar_temperature,°C,29.240000000000002
2024-02-23T19:22:58.000Z,-14.3661167,-170.76445,2,,sofar_temperature,°C,29.259999999999998
2024-02-23T19:22:58.000Z,-14.3661167,-170.76445,3,,sofar_temperature,°C,0
2024-02-23T19:02:58.000Z,-14.3661167,-170.76445,1,,sofar_temperature,°C,29.18
2024-02-23T19:02:58.000Z,-14.3661167,-170.76445,2,,sofar_temperature,°C,29.18
2024-02-23T19:02:58.000Z,-14.3661167,-170.76445,3,,sofar_temperature,°C,0
2024-02-23T18:42:58.000Z,-14.3661167,-170.76445,1,,sofar_temperature,°C,29.160000000000004
2024-02-23T18:42:58.000Z,-14.3661167,-170.76445,2,,sofar_temperature,°C,29.200000000000003
2024-02-23T18:42:58.000Z,-14.3661167,-170.76445,3,,sofar_temperature,°C,0
2024-02-23T18:22:58.000Z,-14.3661167,-170.76445,1,,sofar_temperature,°C,29.200000000000003
2024-02-23T18:22:58.000Z,-14.3661167,-170.76445,2,,sofar_temperature,°C,29.240000000000002
2024-02-23T18:22:58.000Z,-14.3661167,-170.76445,3,,sofar_temperature,°C,0
2024-02-23T18:02:58.000Z,-14.3661167,-170.76445,1,,sofar_temperature,°C,29.200000000000003
2024-02-23T18:02:58.000Z,-14.3661167,-170.76445,2,,sofar_temperature,°C,29.259999999999998
2024-02-23T18:02:58.000Z,-14.3661167,-170.76445,3,,sofar_temperature,°C,0
2024-02-23T17:42:58.000Z,-14.3662167,-170.76425,1,,sofar_temperature,°C,29.18
