utc_timestamp,latitude,longitude,sensor_position,data_type,units,value
2023-05-02T08:35:21.000Z,-14.36625,-170.7645333,1,sofar_temperature,°C,29.1
2023-05-02T08:35:21.000Z,-14.36625,-170.7645333,2,sofar_temperature,°C,29.120000000000005
2023-05-02T08:35:21.000Z,-14.36625,-170.7645333,3,sofar_temperature,°C,29.08
2023-05-02T08:15:21.000Z,-14.36625,-170.7645333,1,sofar_temperature,°C,29.1
2023-05-02T08:15:21.000Z,-14.36625,-170.7645333,2,sofar_temperature,°C,29.120000000000005
2023-05-02T08:15:21.000Z,-14.36625,-170.7645333,3,sofar_temperature,°C,29.08
2023-05-02T07:55:21.000Z,-14.36625,-170.7645333,1,sofar_temperature,°C,29.120000000000005
2023-05-02T07:55:21.000Z,-14.36625,-170.7645333,2,sofar_temperature,°C,29.14
2023-05-02T07:55:21.000Z,-14.36625,-170.7645333,3,sofar_temperature,°C,29.08
2023-05-02T07:35:21.000Z,-14.36625,-170.7645333,1,sofar_temperature,°C,29.14
2023-05-02T07:35:21.000Z,-14.36625,-170.7645333,2,sofar_temperature,°C,29.160000000000004
2023-05-02T07:35:21.000Z,-14.36625,-170.7645333,3,sofar_temperature,°C,29.1
2023-05-02T07:15:21.000Z,-14.36625,-170.7645333,1,sofar_temperature,°C,29.120000000000005
2023-05-02T07:15:21.000Z,-14.36625,-170.7645333,2,sofar_temperature,°C,29.14
2023-05-02T07:15:21.000Z,-14.36625,-170.7645333,3,sofar_temperature,°C,29.120000000000005
2023-05-02T06:55:21.000Z,-14.36625,-170.7645333,1,sofar_temperature,°C,29.120000000000005
2023-05-02T06:55:21.000Z,-14.36625,-170.7645333,2,sofar_temperature,°C,29.14
2023-05-02T06:55:21.000Z,-14.36625,-170.7645333,3,sofar_temperature,°C,29.120000000000005
2023-05-02T06:35:21.000Z,-14.36635,-170.7646,1,sofar_temperature,°C,29.120000000000005
2023-05-02T06:35:21.000Z,-14.36635,-170.7646,2,sofar_temperature,°C,29.14
2023-05-02T06:35:21.000Z,-14.36635,-170.7646,3,sofar_temperature,°C,29.1
2023-05-02T06:15:21.000Z,-14.36635,-170.7646,1,sofar_temperature,°C,29.120000000000005
2023-05-02T06:15:21.000Z,-14.36635,-170.7646,2,sofar_temperature,°C,29.14
2023-05-02T06:15:21.000Z,-14.36635,-170.7646,3,sofar_temperature,°C,29.1
2023-05-02T05:55:21.000Z,-14.36635,-170.7646,1,sofar_temperature,°C,29.14
2023-05-02T05:55:21.000Z,-14.36635,-170.7646,2,sofar_temperature,°C,29.160000000000004
