utc_timestamp,latitude,longitude,sensor_position,bristlemouth_node_id,data_type,units,value
2024-03-13T13:42:58.000Z,-14.3662333,-170.7645,1,,sofar_temperature,°C,29.78
2024-03-13T13:42:58.000Z,-14.3662333,-170.7645,2,,sofar_temperature,°C,29.800000000000004
2024-03-13T13:22:58.000Z,-14.3662333,-170.7645,1,,sofar_temperature,°C,29.759999999999998
2024-03-13T13:22:58.000Z,-14.3662333,-170.7645,2,,sofar_temperature,°C,29.78
2024-03-13T13:02:58.000Z,-14.3662333,-170.7645,1,,sofar_temperature,°C,29.78
2024-03-13T13:02:58.000Z,-14.3662333,-170.7645,2,,sofar_temperature,°C,29.78
2024-03-13T12:42:58.000Z,-14.3662333,-170.7645,1,,sofar_temperature,°C,29.82
2024-03-13T12:42:58.000Z,-14.3662333,-170.7645,2,,sofar_temperature,°C,29.82
2024-03-13T12:22:58.000Z,-14.3662333,-170.7645,1,,sofar_temperature,°C,29.800000000000004
2024-03-13T12:22:58.000Z,-14.3662333,-170.7645,2,,sofar_temperature,°C,29.840000000000003
2024-03-13T12:02:58.000Z,-14.3662333,-170.7645,1,,sofar_temperature,°C,29.800000000000004
2024-03-13T12:02:58.000Z,-14.3662333,-170.7645,2,,sofar_temperature,°C,29.840000000000003
2024-03-13T11:42:58.000Z,-14.3661833,-170.7644167,1,,sofar_temperature,°C,29.82
2024-03-13T11:42:58.000Z,-14.3661833,-170.7644167,2,,sofar_temperature,°C,29.82
2024-03-13T11:22:58.000Z,-14.3661833,-170.7644167,1,,sofar_temperature,°C,29.9
2024-03-13T11:22:58.000Z,-14.3661833,-170.7644167,2,,sofar_temperature,°C,29.86
2024-03-13T11:02:58.000Z,-14.3661833,-170.7644167,1,,sofar_temperature,°C,29.880000000000003
2024-03-13T11:02:58.000Z,-14.3661833,-170.7644167,2,,sofar_temperature,°C,29.880000000000003
2024-03-13T10:42:58.000Z,-14.3661833,-170.7644167,1,,sofar_temperature,°C,29.800000000000004
2024-03-13T10:42:58.000Z,-14.3661833,-170.7644167,2,,sofar_temperature,°C,29.86
2024-03-13T10:22:58.000Z,-14.3661833,-170.7644167,1,,sofar_temperature,°C,29.759999999999998
2024-03-13T10:22:58.000Z,-14.3661833,-170.7644167,2,,sofar_temperature,°C,29.82
2024-03-13T10:02:58.000Z,-14.3661833,-170.7644167,1,,sofar_temperature,°C,29.740000000000002
2024-03-13T10:02:58.000Z,-14.3661833,-170.7644167,2,,sofar_temperature,°C,29.78
2024-03-13T09:42:58.000Z,-14.3661167,-170.7644167,1,,sofar_temperature,°C,29.740000000000002
2024-03-13T09:42:58.000Z,-14.3661167,-170.7644167,2,,sofar_temperature,°C,29.78
2024-03-13T09:22:58.000Z,-14.3661167,-170.7644167,1,,sofar_temperature,°C,29.68
2024-03-13T09:22:58.000Z,-14.3661167,-170.7644167,2,,sofar_temperature,°C,29.72
2024-03-13T09:02:58.000Z,-14.3661167,-170.7644167,1,,sofar_temperature,°C,29.6
2024-03-13T09:02:58.000Z,-14.3661167,-170.7644167,2,,sofar_temperature,°C,29.64
2024-03-13T08:42:58.000Z,-14.3661167,-170.7644167,1,,sofar_temperature,°C,29.560000000000002
2024-03-13T08:42:58.000Z,-14.3661167,-170.7644167,2,,sofar_temperature,°C,29.560000000000002
2024-03-13T08:22:58.000Z,-14.3661167,-170.7644167,1,,sofar_temperature,°C,29.54
2024-03-13T08:22:58.000Z,-14.3661167,-170.7644167,2,,sofar_temperature,°C,29.46
2024-03-13T08:02:58.000Z,-14.3661167,-170.7644167,1,,sofar_temperature,°C,29.6
2024-03-13T08:02:58.000Z,-14.3661167,-170.7644167,2,,sofar_temperature,°C,29.439999999999998
2024-03-13T07:42:58.000Z,-14.36635,-170.7646333,1,,sofar_temperature,°C,29.54
2024-03-13T07:42:58.000Z,-14.36635,-170.7646333,2,,sofar_temperature,°C,29.380000000000003
2024-03-13T07:22:58.000Z,-14.36635,-170.7646333,1,,sofar_temperature,°C,29.6
2024-03-13T07:22:58.000Z,-14.36635,-170.7646333,2,,sofar_temperature,°C,29.4
2024-03-13T07:02:58.000Z,-14.36635,-170.7646333,1,,sofar_temperature,°C,29.6
2024-03-13T07:02:58.000Z,-14.36635,-170.7646333,2,,sofar_temperature,°C,29.160000000000004
2024-03-13T06:42:58.000Z,-14.36635,-170.7646333,1,,sofar_temperature,°C,29.6
2024-03-13T06:42:58.000Z,-14.36635,-170.7646333,2,,sofar_temperature,°C,29.08
2024-03-13T06:22:58.000Z,-14.36635,-170.7646333,1,,sofar_temperature,°C,29.54
2024-03-13T06:22:58.000Z,-14.36635,-170.7646333,2,,sofar_temperature,°C,29.020000000000003
2024-03-13T06:02:58.000Z,-14.36635,-170.7646333,1,,sofar_temperature,°C,29.32
2024-03-13T06:02:58.000Z,-14.36635,-170.7646333,2,,sofar_temperature,°C,29.04
2024-03-13T05:42:58.000Z,-14.3661667,-170.7644667,1,,sofar_temperature,°C,29.28
2024-03-13T05:42:58.000Z,-14.3661667,-170.7644667,2,,sofar_temperature,°C,29.04
2024-03-13T05:22:58.000Z,-14.3661667,-170.7644667,1,,sofar_temperature,°C,29.28
2024-03-13T05:22:58.000Z,-14.3661667,-170.7644667,2,,sofar_temperature,°C,29.14
2024-03-13T05:02:58.000Z,-14.3661667,-170.7644667,1,,sofar_temperature,°C,29.32
2024-03-13T05:02:58.000Z,-14.3661667,-170.7644667,2,,sofar_temperature,°C,29.020000000000003
2024-03-13T04:42:58.000Z,-14.3661667,-170.7644667,1,,sofar_temperature,°C,29.300000000000004
2024-03-13T04:42:58.000Z,-14.3661667,-170.7644667,2,,sofar_temperature,°C,29.060000000000002
2024-03-13T04:22:58.000Z,-14.3661667,-170.7644667,1,,sofar_temperature,°C,29.560000000000002
2024-03-13T04:22:58.000Z,-14.3661667,-170.7644667,2,,sofar_temperature,°C,29.22
2024-03-13T04:02:58.000Z,-14.3661667,-170.7644667,1,,sofar_temperature,°C,29.480000000000004
2024-03-13T04:02:58.000Z,-14.3661667,-170.7644667,2,,sofar_temperature,°C,29.14
2024-03-13T03:42:58.000Z,-14.3665833,-170.76435,1,,sofar_temperature,°C,29.439999999999998
2024-03-13T03:42:58.000Z,-14.3665833,-170.76435,2,,sofar_temperature,°C,29.08
2024-03-13T03:22:58.000Z,-14.3665833,-170.76435,1,,sofar_temperature,°C,29.480000000000004
2024-03-13T03:22:58.000Z,-14.3665833,-170.76435,2,,sofar_temperature,°C,29.340000000000003
2024-03-13T03:02:58.000Z,-14.3665833,-170.76435,1,,sofar_temperature,°C,29.660000000000004
2024-03-13T03:02:58.000Z,-14.3665833,-170.76435,2,,sofar_temperature,°C,29.28
2024-03-13T02:42:58.000Z,-14.3665833,-170.76435,1,,sofar_temperature,°C,29.759999999999998
2024-03-13T02:42:58.000Z,-14.3665833,-170.76435,2,,sofar_temperature,°C,29.5
2024-03-13T02:22:58.000Z,-14.3665833,-170.76435,1,,sofar_temperature,°C,29.78
2024-03-13T02:22:58.000Z,-14.3665833,-170.76435,2,,sofar_temperature,°C,29.68
2024-03-13T02:02:58.000Z,-14.3665833,-170.76435,1,,sofar_temperature,°C,29.72
2024-03-13T02:02:58.000Z,-14.3665833,-170.76435,2,,sofar_temperature,°C,29.759999999999998
2024-03-13T01:42:58.000Z,-14.3662667,-170.7644833,1,,sofar_temperature,°C,29.68
2024-03-13T01:42:58.000Z,-14.3662667,-170.7644833,2,,sofar_temperature,°C,29.72
2024-03-13T01:22:58.000Z,-14.3662667,-170.7644833,1,,sofar_temperature,°C,29.68
2024-03-13T01:22:58.000Z,-14.3662667,-170.7644833,2,,sofar_temperature,°C,29.740000000000002
2024-03-13T01:02:58.000Z,-14.3662667,-170.7644833,1,,sofar_temperature,°C,29.700000000000003
2024-03-13T01:02:58.000Z,-14.3662667,-170.7644833,2,,sofar_temperature,°C,29.740000000000002
2024-03-13T00:42:58.000Z,-14.3662667,-170.7644833,1,,sofar_temperature,°C,29.700000000000003
2024-03-13T00:42:58.000Z,-14.3662667,-170.7644833,2,,sofar_temperature,°C,29.740000000000002
2024-03-13T00:22:58.000Z,-14.3662667,-170.7644833,1,,sofar_temperature,°C,29.700000000000003
2024-03-13T00:22:58.000Z,-14.3662667,-170.7644833,2,,sofar_temperature,°C,29.740000000000002
2024-03-13T00:02:58.000Z,-14.3662667,-170.7644833,1,,sofar_temperature,°C,29.72
2024-03-13T00:02:58.000Z,-14.3662667,-170.7644833,2,,sofar_temperature,°C,29.759999999999998
2024-03-12T23:42:58.000Z,-14.3664667,-170.7645167,1,,sofar_temperature,°C,29.740000000000002
2024-03-12T23:42:58.000Z,-14.3664667,-170.7645167,2,,sofar_temperature,°C,29.759999999999998
2024-03-12T23:22:58.000Z,-14.3664667,-170.7645167,1,,sofar_temperature,°C,29.700000000000003
2024-03-12T23:22:58.000Z,-14.3664667,-170.7645167,2,,sofar_temperature,°C,29.72
2024-03-12T23:02:58.000Z,-14.3664667,-170.7645167,1,,sofar_temperature,°C,29.700000000000003
2024-03-12T23:02:58.000Z,-14.3664667,-170.7645167,2,,sofar_temperature,°C,29.740000000000002
2024-03-12T22:42:58.000Z,-14.3664667,-170.7645167,1,,sofar_temperature,°C,29.72
2024-03-12T22:42:58.000Z,-14.3664667,-170.7645167,2,,sofar_temperature,°C,29.759999999999998
2024-03-12T22:22:58.000Z,-14.3664667,-170.7645167,1,,sofar_temperature,°C,29.700000000000003
2024-03-12T22:22:58.000Z,-14.3664667,-170.7645167,2,,sofar_temperature,°C,29.759999999999998
