4/8/2023/11:42 AM SW ver:OXY10v3_33
Header Ch-2
Description: Shall_02_600
IDENTIFICATION
PHIboard number   : v1231474
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 075
Ref LED amplitude : 93782
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.62 at 029.0°C amp 037100
100.00%a.s.phase 2: 26.28 at 029.0°C amp 010600
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/8/2023;11:42:38 AM;0.00;80.500;28.570;18332.000;29.000
4/8/2023;11:42:53 AM;0.24;81.480;28.440;18299.000;29.000
4/8/2023;11:43:08 AM;0.49;81.430;28.450;18300.000;29.000
4/8/2023;11:43:23 AM;0.74;81.960;28.380;18229.000;29.000
4/8/2023;11:43:38 AM;0.99;80.720;28.540;18266.000;29.000
4/8/2023;11:43:53 AM;1.24;82.810;28.270;18153.000;29.000
4/8/2023;11:44:08 AM;1.49;81.960;28.380;18147.000;29.000
4/8/2023;11:44:23 AM;1.74;83.200;28.220;18067.000;29.000
4/8/2023;11:44:38 AM;1.99;83.090;28.230;18047.000;29.000
4/8/2023;11:44:53 AM;2.24;84.000;28.110;18061.000;29.000
4/8/2023;11:45:08 AM;2.49;84.480;28.050;18028.000;29.000
4/8/2023;11:45:23 AM;2.74;83.850;28.130;17975.000;29.000
4/8/2023;11:45:38 AM;2.99;84.520;28.050;17899.000;29.000
4/8/2023;11:45:53 AM;3.24;85.480;27.930;17880.000;29.000
4/8/2023;11:46:08 AM;3.49;84.650;28.030;17877.000;29.000
4/8/2023;11:46:23 AM;3.74;86.030;27.860;17893.000;29.000
4/8/2023;11:46:38 AM;3.99;87.220;27.710;17751.000;29.000
4/8/2023;11:46:53 AM;4.24;87.470;27.680;17763.000;29.000
4/8/2023;11:47:08 AM;4.49;85.550;27.920;17694.000;29.000
4/8/2023;11:47:23 AM;4.74;86.480;27.800;17585.000;29.000
4/8/2023;11:47:38 AM;4.99;88.750;27.530;17669.000;29.000
4/8/2023;11:47:53 AM;5.24;87.050;27.730;17662.000;29.000
4/8/2023;11:48:08 AM;5.49;87.040;27.730;17591.000;29.000
4/8/2023;11:48:23 AM;5.74;88.090;27.600;17623.000;29.000
4/8/2023;11:48:38 AM;5.99;87.570;27.670;17562.000;29.000
4/8/2023;11:48:53 AM;6.24;88.080;27.610;17499.000;29.000
4/8/2023;11:49:08 AM;6.49;89.420;27.450;17432.000;29.000
4/8/2023;11:49:23 AM;6.74;88.690;27.530;17493.000;29.000
4/8/2023;11:49:38 AM;6.99;89.380;27.450;17439.000;29.000
4/8/2023;11:49:53 AM;7.24;89.050;27.490;17356.000;29.000
4/8/2023;11:50:08 AM;7.49;89.440;27.440;17307.000;29.000
4/8/2023;11:50:23 AM;7.74;90.980;27.260;17368.000;29.000
4/8/2023;11:50:38 AM;7.99;89.950;27.380;17292.000;29.000
4/8/2023;11:50:53 AM;8.24;91.690;27.180;17274.000;29.000
4/8/2023;11:51:08 AM;8.49;90.180;27.360;17262.000;29.000
4/8/2023;11:51:23 AM;8.74;90.850;27.280;17221.000;29.000
4/8/2023;11:51:38 AM;8.99;92.700;27.060;17207.000;29.000
4/8/2023;11:51:53 AM;9.24;92.380;27.100;17138.000;29.000
4/8/2023;11:52:08 AM;9.49;94.280;26.890;17155.000;29.000
4/8/2023;11:52:23 AM;9.74;94.000;26.920;17115.000;29.000
4/8/2023;11:52:38 AM;9.99;92.730;27.060;17029.000;29.000
4/8/2023;11:52:53 AM;10.24;93.870;26.930;17035.000;29.000
4/8/2023;11:53:08 AM;10.49;93.710;26.950;17099.000;29.000
4/8/2023;11:53:23 AM;10.74;94.930;26.820;16929.000;29.000
4/8/2023;11:53:38 AM;10.99;93.600;26.960;16986.000;29.000
4/8/2023;11:53:53 AM;11.24;93.430;26.980;16979.000;29.000
4/8/2023;11:54:08 AM;11.49;94.970;26.810;16902.000;29.000
4/8/2023;11:54:23 AM;11.74;93.400;26.990;16883.000;29.000
4/8/2023;11:54:38 AM;11.99;96.360;26.660;16846.000;29.000
4/8/2023;11:54:53 AM;12.24;95.650;26.740;16833.000;29.000
4/8/2023;11:55:08 AM;12.49;95.260;26.780;16824.000;29.000
4/8/2023;11:55:23 AM;12.74;94.240;26.890;16785.000;29.000
4/8/2023;11:55:38 AM;12.99;95.110;26.800;16772.000;29.000
4/8/2023;11:55:53 AM;13.24;97.360;26.550;16690.000;29.000
4/8/2023;11:56:08 AM;13.49;97.890;26.500;16650.000;29.000
4/8/2023;11:56:23 AM;13.74;96.880;26.600;16700.000;29.000
4/8/2023;11:56:38 AM;13.99;98.360;26.450;16675.000;29.000
4/8/2023;11:56:53 AM;14.24;95.610;26.740;16683.000;29.000
4/8/2023;11:57:08 AM;14.49;100.070;26.270;16583.000;29.000
4/8/2023;11:57:23 AM;14.74;98.690;26.410;16595.000;29.000
4/8/2023;11:57:38 AM;14.99;97.600;26.530;16588.000;29.000
4/8/2023;11:57:53 AM;15.24;99.010;26.380;16608.000;29.000
4/8/2023;11:58:08 AM;15.49;97.880;26.500;16520.000;29.000
4/8/2023;11:58:23 AM;15.74;98.860;26.390;16439.000;29.000
4/8/2023;11:58:38 AM;15.99;98.990;26.380;16472.000;29.000
4/8/2023;11:58:53 AM;16.24;99.930;26.280;16386.000;29.000
4/8/2023;11:59:08 AM;16.49;100.260;26.250;16407.000;29.000
4/8/2023;11:59:23 AM;16.74;100.530;26.220;16387.000;29.000
4/8/2023;11:59:38 AM;16.99;101.110;26.160;16401.000;29.000
4/8/2023;11:59:53 AM;17.24;100.080;26.270;16338.000;29.000
4/8/2023;12:00:08 PM;17.49;101.130;26.160;16319.000;29.000
4/8/2023;12:00:23 PM;17.74;102.880;25.980;16319.000;29.000
4/8/2023;12:00:38 PM;17.99;101.330;26.140;16326.000;29.000
4/8/2023;12:00:53 PM;18.24;101.400;26.130;16290.000;29.000
4/8/2023;12:01:08 PM;18.49;100.750;26.200;16275.000;29.000
4/8/2023;12:01:23 PM;18.74;101.560;26.120;16257.000;29.000
4/8/2023;12:01:38 PM;18.99;101.970;26.070;16270.000;29.000
4/8/2023;12:01:53 PM;19.24;102.210;26.050;16239.000;29.000
4/8/2023;12:02:08 PM;19.49;102.280;26.040;16237.000;29.000
4/8/2023;12:02:23 PM;19.74;102.280;26.040;16270.000;29.000
4/8/2023;12:02:38 PM;19.99;101.960;26.080;16285.000;29.000
4/8/2023;12:02:53 PM;20.24;100.970;26.180;16297.000;29.000
4/8/2023;12:03:08 PM;20.49;101.140;26.160;16347.000;29.000
4/8/2023;12:03:23 PM;20.74;100.410;26.230;16321.000;29.000
4/8/2023;12:03:38 PM;20.99;100.180;26.260;16349.000;29.000
4/8/2023;12:03:53 PM;21.24;100.740;26.200;16387.000;29.000
4/8/2023;12:04:08 PM;21.49;100.490;26.220;16382.000;29.000
4/8/2023;12:04:23 PM;21.74;100.620;26.210;16415.000;29.000
4/8/2023;12:04:38 PM;21.99;100.230;26.250;16452.000;29.000
4/8/2023;12:04:53 PM;22.24;99.150;26.360;16447.000;29.000
4/8/2023;12:05:08 PM;22.49;98.660;26.410;16506.000;29.000
4/8/2023;12:05:23 PM;22.74;98.200;26.460;16473.000;29.000
4/8/2023;12:05:38 PM;22.99;99.620;26.310;16507.000;29.000
4/8/2023;12:05:53 PM;23.24;99.330;26.340;16538.000;29.000
4/8/2023;12:06:08 PM;23.49;98.500;26.430;16555.000;29.000
4/8/2023;12:06:23 PM;23.74;98.460;26.440;16589.000;29.000
4/8/2023;12:06:38 PM;23.99;96.960;26.590;16583.000;29.000
4/8/2023;12:06:53 PM;24.24;97.950;26.490;16617.000;29.000
4/8/2023;12:07:08 PM;24.49;97.360;26.550;16629.000;29.000
4/8/2023;12:07:23 PM;24.74;96.890;26.600;16662.000;29.000
4/8/2023;12:07:38 PM;24.99;96.550;26.640;16666.000;29.000
4/8/2023;12:07:53 PM;25.24;96.970;26.590;16710.000;29.000
4/8/2023;12:08:08 PM;25.49;95.540;26.750;16753.000;29.000
4/8/2023;12:08:23 PM;25.74;95.680;26.730;16768.000;29.000
4/8/2023;12:08:38 PM;25.99;95.780;26.720;16779.000;29.000
4/8/2023;12:08:53 PM;26.24;95.930;26.710;16781.000;29.000
4/8/2023;12:09:08 PM;26.49;96.580;26.640;16825.000;29.000
4/8/2023;12:09:23 PM;26.74;95.180;26.790;16821.000;29.000
4/8/2023;12:09:38 PM;26.99;94.460;26.870;16866.000;29.000
4/8/2023;12:09:53 PM;27.24;94.490;26.860;16864.000;29.000
4/8/2023;12:10:08 PM;27.49;94.730;26.840;16936.000;29.000
4/8/2023;12:10:23 PM;27.74;95.170;26.790;16899.000;29.000
4/8/2023;12:10:38 PM;27.99;94.310;26.880;16946.000;29.000
4/8/2023;12:10:53 PM;28.24;93.450;26.980;17001.000;29.000
4/8/2023;12:11:08 PM;28.49;94.040;26.910;17034.000;29.000
4/8/2023;12:11:23 PM;28.74;94.130;26.900;17047.000;29.000
4/8/2023;12:11:38 PM;28.99;92.500;27.090;17037.000;29.000
4/8/2023;12:11:53 PM;29.24;92.740;27.060;17087.000;29.000
4/8/2023;12:12:08 PM;29.49;92.230;27.120;17075.000;29.000
4/8/2023;12:12:23 PM;29.74;92.690;27.070;17164.000;29.000
4/8/2023;12:12:38 PM;29.99;91.470;27.210;17130.000;29.000
4/8/2023;12:12:53 PM;30.24;91.360;27.220;17148.000;29.000
4/8/2023;12:13:08 PM;30.49;92.240;27.120;17183.000;29.000
4/8/2023;12:13:23 PM;30.74;92.370;27.100;17219.000;29.000
4/8/2023;12:13:38 PM;30.99;90.270;27.340;17230.000;29.000
4/8/2023;12:13:53 PM;31.24;90.220;27.350;17227.000;29.000
4/8/2023;12:14:08 PM;31.49;90.190;27.350;17255.000;29.000
4/8/2023;12:14:23 PM;31.74;90.870;27.270;17316.000;29.000
4/8/2023;12:14:38 PM;31.99;90.100;27.360;17282.000;29.000
4/8/2023;12:14:53 PM;32.24;90.370;27.330;17306.000;29.000
4/8/2023;12:15:08 PM;32.49;89.760;27.400;17362.000;29.000
4/8/2023;12:15:23 PM;32.74;89.680;27.410;17401.000;29.000
4/8/2023;12:15:38 PM;32.99;88.720;27.530;17413.000;29.000
4/8/2023;12:15:53 PM;33.24;89.380;27.450;17438.000;29.000
4/8/2023;12:16:08 PM;33.49;88.980;27.500;17428.000;29.000
4/8/2023;12:16:23 PM;33.74;88.450;27.560;17476.000;29.000
4/8/2023;12:16:38 PM;33.99;88.310;27.580;17491.000;29.000
4/8/2023;12:16:53 PM;34.24;88.770;27.520;17518.000;29.000
4/8/2023;12:17:08 PM;34.49;88.020;27.610;17523.000;29.000
4/8/2023;12:17:23 PM;34.74;87.120;27.720;17571.000;29.000
4/8/2023;12:17:38 PM;34.99;87.750;27.650;17584.000;29.000
4/8/2023;12:17:53 PM;35.24;86.310;27.820;17563.000;29.000
