7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1667261040, +3.50, +28.214,  +223.1,  +928.0, -2048.0,  -322.0
1667261640, +3.50, +28.197,  +242.1,  +840.0, -2048.0,  -306.0
1667262240, +3.50, +28.206,  +243.3,  +836.0, -2048.0,  -304.0
1667262840, +3.50, +28.189,  +238.8,  +831.0, -2048.0,  -301.0
1667263440, +3.50, +28.197,  +226.1,  +918.0, -2048.0,  -341.0
1667264040, +3.50, +28.181,  +161.0,  +847.0, -2048.0,  -312.0
1667264640, +3.50, +28.181,  +161.9,  +825.0, -2048.0,  -301.0
1667265240, +3.50, +28.189,  +201.3,  +840.0, -2048.0,  -304.0
1667265840, +3.50, +28.197,  +188.9, +1171.0,  -472.0,  +488.0
1667266440, +3.50, +28.206,  +196.1,  +851.0, -2048.0,  -308.0
1667267040, +3.50, +28.197,  +174.5,  +931.0, -2048.0,  -313.0
1667267640, +3.50, +28.206,  +164.6,  +924.0, -2048.0,  -321.0
1667268240, +3.50, +28.181,  +138.4,  +920.0, -2048.0,  -340.0
1667268840, +3.50, +28.197,  +132.2,  +835.0, -2048.0,  -304.0
1667269440, +3.50, +28.189,  +132.6,  +839.0, -2048.0,  -306.0
1667270040, +3.50, +28.214,  +121.8, +1176.0,  -474.0,  +486.0
1667270640, +3.50, +28.206,  +118.7,  +846.0, -2048.0,  -306.0
1667271240, +3.50, +28.197,   +66.7,  +836.0, -2048.0,  -306.0
1667271840, +3.50, +28.181,   +53.9,  +841.0, -2048.0,  -308.0
1667272440, +3.50, +28.173,   +64.1, +1176.0,  -472.0,  +486.0
1667273040, +3.50, +28.173,   +65.1,  +857.0, -2048.0,  -308.0
1667273640, +3.50, +28.156,   +68.0,  +846.0, -2048.0,  -306.0
1667274240, +3.50, +28.197,   +69.5,  +844.0, -2048.0,  -304.0
1667274840, +3.50, +28.173,   +60.1,  +846.0, -2048.0,  -306.0
1667275440, +3.50, +28.165,   +47.2,  +849.0, -2048.0,  -308.0
1667276040, +3.50, +28.173,   +31.2,  +854.0, -2048.0,  -312.0
1667276640, +3.50, +28.156,   +22.2,  +832.0, -2048.0,  -304.0
1667277240, +3.50, +28.156,   +12.1,  +839.0, -2048.0,  -304.0
1667277840, +3.50, +28.140,    +8.6,  +824.0, -2048.0,  -304.0
1667278440, +3.50, +28.148,    +6.0,  +835.0, -2048.0,  -306.0
1667279040, +3.50, +28.132,    +3.9,  +828.0, -2048.0,  -304.0
1667279640, +3.50, +28.173,    +1.9,  +839.0, -2048.0,  -306.0
1667280240, +3.50, +28.181,    +0.6,  +830.0, -2048.0,  -304.0
1667280840, +3.50, +28.181,    -0.1,  +838.0, -2048.0,  -308.0
1667281440, +3.50, +28.181,    +0.0,  +833.0, -2048.0,  -304.0
1667282040, +3.50, +28.197,    -0.2,  +832.0, -2048.0,  -305.0
1667282640, +3.50, +28.206,    -0.1,  +824.0, -2048.0,  -304.0
1667283240, +3.50, +28.214,    -0.3,  +819.0, -2048.0,  -301.0
1667283840, +3.50, +28.247,    -0.2,  +905.0, -2048.0,  -340.0
1667284440, +3.50, +28.255,    +0.2,  +823.0, -2048.0,  -301.0
1667285040, +3.50, +28.263,    -0.1,  +817.0, -2048.0,  -300.0
1667285640, +3.50, +28.263,    -0.2,  +823.0, -2048.0,  -304.0
1667286240, +3.50, +28.271,    -0.2,  +888.0, -2048.0,  -336.0
1667286840, +3.50, +28.271,    -0.3,  +896.0, -2048.0,  -336.0
1667287440, +3.50, +28.279,    -0.1,  +824.0, -2048.0,  -304.0
1667288040, +3.50, +28.271,    -0.2,  +820.0, -2048.0,  -304.0
1667288640, +3.50, +28.271,    -0.3,  +819.0, -2048.0,  -304.0
1667289240, +3.50, +28.271,    -0.0,  +816.0, -2048.0,  -300.0
1667289840, +3.50, +28.271,    -0.4,  +812.0, -2048.0,  -300.0
