7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1661867040, +3.50, +27.466,    -0.2,  +924.0, -2048.0,  -330.0
1661867640, +3.50, +27.482,    -0.2,  +904.0, -2048.0,  -320.0
1661868240, +3.50, +27.482,    -0.2, +1120.0,  -488.0,  +528.0
1661868840, +3.50, +27.474,    -0.3,  +924.0, -2048.0,  -328.0
1661869440, +3.50, +27.466,    -0.4,  +920.0, -2048.0,  -320.0
1661870040, +3.50, +27.474,    -0.2, +1132.0,  -482.0,  +512.0
1661870640, +3.50, +27.474,    -0.4, +1128.0,  -484.0,  +512.0
1661871240, +3.50, +27.482,    -0.1,  +892.0, -2048.0,  -320.0
1661871840, +3.50, +27.474,    -0.1,  +892.0, -2048.0,  -320.0
1661872440, +3.50, +27.457,    -0.1,  +862.0, -2048.0,  -304.0
1661873040, +3.50, +27.433,    +0.1, +1120.0,  -488.0,  +524.0
1661873640, +3.50, +27.466,    -0.1,  +912.0, -2048.0,  -324.0
1661874240, +3.50, +27.457,    -0.0,  +888.0, -2048.0,  -313.0
1661874840, +3.50, +27.466,    -0.1,  +913.0, -2048.0,  -324.0
1661875440, +3.50, +27.457,    -0.1,  +871.0, -2048.0,  -306.0
1661876040, +3.50, +27.466,    -0.2,  +924.0, -2048.0,  -328.0
1661876640, +3.50, +27.457,    -0.2,  +876.0, -2048.0,  -312.0
1661877240, +3.50, +27.466,    +0.1,  +913.0, -2048.0,  -327.0
1661877840, +3.50, +27.449,    -0.2,  +915.0, -2048.0,  -328.0
1661878440, +3.50, +27.466,    -0.1,  +918.0, -2048.0,  -328.0
1661879040, +3.50, +27.441,    -0.1,  +903.0, -2048.0,  -320.0
1661879640, +3.50, +27.449,    +0.3,  +902.0, -2048.0,  -320.0
1661880240, +3.50, +27.416,    +1.3,  +911.0, -2048.0,  -328.0
1661880840, +3.50, +27.441,    +5.4,  +904.0, -2048.0,  -324.0
1661881440, +3.50, +27.424,   +12.1,  +902.0, -2048.0,  -320.0
1661882040, +3.50, +27.416,   +19.4,  +899.0, -2048.0,  -324.0
1661882640, +3.50, +27.400,   +26.6,  +904.0, -2048.0,  -328.0
1661883240, +3.50, +27.400,   +43.3,  +915.0, -2048.0,  -328.0
1661883840, +3.50, +27.391,   +57.3,  +907.0, -2048.0,  -328.0
1661884440, +3.50, +27.367,   +73.8,  +911.0, -2048.0,  -328.0
1661885040, +3.50, +27.391,   +85.1,  +905.0, -2048.0,  -328.0
1661885640, +3.50, +27.375,  +106.2,  +905.0, -2048.0,  -328.0
1661886240, +3.50, +27.383,  +126.3,  +908.0, -2048.0,  -328.0
1661886840, +3.50, +27.375,  +148.0,  +903.0, -2048.0,  -328.0
1661887440, +3.50, +27.391,  +166.7,  +910.0, -2048.0,  -328.0
1661888040, +3.50, +27.375,  +209.6,  +902.0, -2048.0,  -328.0
1661888640, +3.50, +27.391,  +213.7,  +911.0, -2048.0,  -332.0
1661889240, +3.50, +27.400,  +233.7,  +904.0, -2048.0,  -328.0
1661889840, +3.50, +27.400,  +245.8,  +888.0, -2048.0,  -320.0
1661890440, +3.50, +27.424,  +263.4,  +896.0, -2048.0,  -324.0
1661891040, +3.50, +27.416,  +281.1,  +908.0, -2048.0,  -328.0
1661891640, +3.50, +27.441,  +304.2,  +904.0, -2048.0,  -328.0
1661892240, +3.50, +27.441,  +333.8,  +904.0, -2048.0,  -328.0
1661892840, +3.50, +27.449,  +368.5,  +897.0, -2048.0,  -320.0
1661893440, +3.50, +27.466,  +404.6,  +896.0, -2048.0,  -328.0
1661894040, +3.50, +27.449,  +395.4,  +888.0, -2048.0,  -320.0
1661894640, +3.50, +27.441,  +449.5,  +887.0, -2048.0,  -320.0
1661895240, +3.50, +27.449,  +493.9,  +892.0, -2048.0,  -320.0
1661895840, +3.50, +27.457,  +415.4,  +860.0, -2048.0,  -308.0
1661896440, +3.50, +27.466,  +553.8,  +896.0, -2048.0,  -328.0
1661897040, +3.50, +27.474,  +560.9,  +888.0, -2048.0,  -320.0
1661897640, +3.50, +27.433,  +557.6,  +888.0, -2048.0,  -324.0
1661898240, +3.50, +27.466,  +594.9,  +888.0, -2048.0,  -320.0
1661898840, +3.50, +27.449,  +549.6,  +897.0, -2048.0,  -328.0
1661899440, +3.50, +27.457,  +641.2,  +856.0, -2048.0,  -308.0
1661900040, +3.50, +27.457,  +359.7,  +852.0, -2048.0,  -306.0
1661900640, +3.50, +27.449,  +282.9,  +897.0, -2048.0,  -328.0
1661901240, +3.50, +27.441,  +215.8,  +896.0, -2048.0,  -328.0
1661901840, +3.50, +27.449,  +733.0,  +896.0, -2048.0,  -324.0
1661902440, +3.50, +27.466,  +734.7,  +888.0, -2048.0,  -324.0
1661903040, +3.50, +27.474,  +243.7,  +888.0, -2048.0,  -320.0
1661903640, +3.50, +27.466,  +757.9,  +883.0, -2048.0,  -320.0
1661904240, +3.50, +27.490,  +592.6,  +888.0, -2048.0,  -320.0
1661904840, +3.50, +27.482,  +761.4,  +886.0, -2048.0,  -320.0
1661905440, +3.50, +27.507,  +353.4,  +884.0, -2048.0,  -320.0
1661906040, +3.50, +27.515,  +613.4,  +865.0, -2048.0,  -312.0
1661906640, +3.50, +27.532,  +368.8,  +888.0, -2048.0,  -320.0
1661907240, +3.50, +27.515,  +627.0,  +872.0, -2048.0,  -320.0
1661907840, +3.50, +27.515,  +303.1,  +883.0, -2048.0,  -320.0
1661908440, +3.50, +27.507,  +221.6,  +883.0, -2048.0,  -320.0
1661909040, +3.50, +27.499,  +291.7,  +888.0, -2048.0,  -320.0
1661909640, +3.50, +27.490,  +282.1,  +889.0, -2048.0,  -327.0
1661910240, +3.50, +27.482,  +235.0,  +883.0, -2048.0,  -320.0
1661910840, +3.50, +27.499,  +187.8,  +883.0, -2048.0,  -320.0
1661911440, +3.50, +27.515,  +276.0,  +889.0, -2048.0,  -328.0
1661912040, +3.50, +27.515,  +282.1,  +871.0, -2048.0,  -320.0
1661912640, +3.50, +27.532,  +253.6,  +870.0, -2048.0,  -317.0
1661913240, +3.50, +27.507,  +132.9,  +872.0, -2048.0,  -317.0
1661913840, +3.50, +27.507,  +133.3,  +883.0, -2048.0,  -320.0
1661914440, +3.50, +27.507,   +98.3,  +883.0, -2048.0,  -320.0
1661915040, +3.50, +27.515,  +107.8,  +864.0, -2048.0,  -313.0
1661915640, +3.50, +27.532,  +116.3,  +880.0, -2048.0,  -320.0
1661916240, +3.50, +27.540,  +100.0,  +888.0, -2048.0,  -324.0
1661916840, +3.50, +27.532,   +78.5,  +880.0, -2048.0,  -320.0
1661917440, +3.50, +27.523,   +64.7,  +880.0, -2048.0,  -320.0
1661918040, +3.50, +27.490,   +52.5,  +880.0, -2048.0,  -320.0
1661918640, +3.50, +27.490,   +44.5,  +880.0, -2048.0,  -320.0
1661919240, +3.50, +27.474,   +38.2,  +886.0, -2048.0,  -328.0
1661919840, +3.50, +27.482,   +34.2,  +871.0, -2048.0,  -320.0
1661920440, +3.50, +27.490,   +33.1,  +888.0, -2048.0,  -324.0
1661921040, +3.50, +27.507,   +19.2,  +871.0, -2048.0,  -320.0
1661921640, +3.50, +27.507,   +11.9,  +868.0, -2048.0,  -319.0
1661922240, +3.50, +27.499,    +6.2,  +884.0, -2048.0,  -320.0
1661922840, +3.50, +27.515,    +2.9,  +871.0, -2048.0,  -320.0
1661923440, +3.50, +27.523,    +0.6,  +886.0, -2048.0,  -320.0
1661924040, +3.50, +27.499,    -0.1,  +886.0, -2048.0,  -328.0
1661924640, +3.50, +27.507,    +0.0,  +881.0, -2048.0,  -320.0
1661925240, +3.50, +27.507,    -0.1,  +871.0, -2048.0,  -320.0
1661925840, +3.50, +27.515,    -0.2,  +872.0, -2048.0,  -320.0
1661926440, +3.50, +27.507,    +0.0,  +872.0, -2048.0,  -320.0
1661927040, +3.50, +27.523,    +0.0,  +876.0, -2048.0,  -320.0
1661927640, +3.50, +27.515,    -0.3,  +867.0, -2048.0,  -320.0
1661928240, +3.50, +27.532,    -0.0,  +873.0, -2048.0,  -320.0
1661928840, +3.50, +27.507,    -0.1,  +867.0, -2048.0,  -317.0
1661929440, +3.50, +27.499,    -0.1,  +880.0, -2048.0,  -320.0
1661930040, +3.50, +27.482,    -0.0,  +884.0, -2048.0,  -324.0
1661930640, +3.50, +27.466,    -0.3,  +880.0, -2048.0,  -320.0
1661931240, +3.50, +27.441,    -0.3,  +888.0, -2048.0,  -328.0
1661931840, +3.50, +27.449,    -0.2,  +871.0, -2048.0,  -320.0
1661932440, +3.50, +27.474,    +0.0,  +902.0, -2048.0,  -330.0
1661933040, +3.50, +27.490,    +0.2,  +872.0, -2048.0,  -320.0
1661933640, +3.50, +27.499,    -0.1,  +864.0, -2048.0,  -318.0
1661934240, +3.50, +27.499,    -0.0,  +878.0, -2048.0,  -320.0
1661934840, +3.50, +27.499,    -0.1,  +876.0, -2048.0,  -320.0
1661935440, +3.50, +27.499,    -0.0,  +872.0, -2048.0,  -320.0
1661936040, +3.50, +27.490,    -0.0,  +871.0, -2048.0,  -320.0
1661936640, +3.50, +27.490,    -0.1,  +867.0, -2048.0,  -318.0
1661937240, +3.50, +27.482,    +0.0,  +867.0, -2048.0,  -320.0
1661937840, +3.50, +27.474,    -0.1,  +878.0, -2048.0,  -324.0
1661938440, +3.50, +27.474,    -0.2,  +880.0, -2048.0,  -324.0
1661939040, +3.50, +27.466,    +0.2,  +880.0, -2048.0,  -324.0
1661939640, +3.50, +27.482,    -0.0,  +876.0, -2048.0,  -320.0
1661940240, +3.50, +27.466,    +0.1,  +878.0, -2048.0,  -324.0
