7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1653689040, +3.52, +28.860,  +128.8, +1103.0,  -488.0,  +508.0
1653689640, +3.52, +28.885,  +122.0, +1107.0,  -488.0,  +505.0
1653690240, +3.52, +28.877,  +301.2, +1116.0,  -484.0,  +496.0
1653690840, +3.52, +28.885,  +481.4, +1110.0,  -488.0,  +508.0
1653691440, +3.52, +28.893,  +485.9, +1096.0,  -492.0,  +512.0
1653692040, +3.52, +28.877,  +512.8, +1100.0,  -488.0,  +515.0
1653692640, +3.52, +28.885,  +486.5, +1097.0,  -488.0,  +513.0
1653693240, +3.52, +28.885,  +424.3, +1100.0,  -488.0,  +512.0
1653693840, +3.52, +28.893,  +497.1, +1103.0,  -490.0,  +512.0
1653694440, +3.52, +28.877,  +534.4, +1100.0,  -490.0,  +510.0
1653695040, +3.52, +28.901,  +595.2, +1112.0,  -488.0,  +502.0
1653695640, +3.52, +28.901,  +534.1, +1110.0,  -488.0,  +504.0
1653696240, +3.52, +28.901,  +180.8, +1107.0,  -488.0,  +504.0
1653696840, +3.52, +28.901,  +585.3, +1087.0,  -492.0,  +516.0
1653697440, +3.52, +28.901,  +489.0, +1104.0,  -488.0,  +512.0
1653698040, +3.52, +28.917,  +525.1, +1128.0,  -482.0,  +483.0
1653698640, +3.52, +28.917,  +504.0, +1107.0,  -488.0,  +504.0
1653699240, +3.52, +28.926,  +588.2, +1110.0,  -488.0,  +504.0
1653699840, +3.52, +28.917,  +436.3, +1104.0,  -488.0,  +512.0
1653700440, +3.52, +28.917,  +283.5, +1112.0,  -488.0,  +504.0
1653701040, +3.52, +28.942,  +457.4, +1104.0,  -488.0,  +510.0
1653701640, +3.52, +28.958,  +405.4, +1095.0,  -488.0,  +518.0
1653702240, +3.52, +28.950,  +117.0, +1097.0,  -488.0,  +512.0
1653702840, +3.52, +28.966,  +347.2, +1112.0,  -484.0,  +508.0
1653703440, +3.52, +28.966,   +63.9, +1100.0,  -490.0,  +515.0
1653704040, +3.52, +28.966,  +200.7, +1095.0,  -488.0,  +512.0
1653704640, +3.52, +28.975,  +265.3, +1094.0,  -488.0,  +518.0
1653705240, +3.52, +28.966,  +276.0, +1097.0,  -488.0,  +515.0
1653705840, +3.52, +28.975,  +241.7, +1159.0,  -479.0,  +441.0
1653706440, +3.52, +28.975,   +93.3, +1112.0,  -488.0,  +504.0
1653707040, +3.52, +28.942,  +212.3, +1100.0,  -488.0,  +512.0
1653707640, +3.52, +28.958,   +81.8, +1089.0,  -488.0,  +520.0
1653708240, +3.52, +28.966,   +59.6, +1112.0,  -488.0,  +504.0
1653708840, +3.52, +28.975,  +115.4, +1096.0,  -488.0,  +513.0
1653709440, +3.52, +28.958,   +98.0, +1100.0,  -490.0,  +515.0
1653710040, +3.52, +28.942,   +52.0, +1112.0,  -488.0,  +504.0
1653710640, +3.52, +28.934,   +68.9, +1160.0,  -469.0,  +447.0
1653711240, +3.52, +28.942,   +45.7, +1112.0,  -488.0,  +504.0
1653711840, +3.52, +28.901,   +24.0, +1123.0,  -484.0,  +492.0
1653712440, +3.52, +28.901,   +22.2, +1111.0,  -488.0,  +504.0
1653713040, +3.52, +28.893,   +11.7, +1128.0,  -484.0,  +480.0
1653713640, +3.52, +28.885,    +5.1, +1112.0,  -488.0,  +504.0
1653714240, +3.52, +28.885,    +1.2, +1137.0,  -476.0,  +467.0
1653714840, +3.52, +28.877,    -0.0, +1112.0,  -493.0,  +504.0
1653715440, +3.52, +28.893,    +0.2, +1135.0,  -480.0,  +476.0
1653716040, +3.52, +28.877,    -0.0, +1112.0,  -488.0,  +504.0
1653716640, +3.52, +28.877,    -0.1, +1127.0,  -480.0,  +488.0
1653717240, +3.52, +28.885,    -0.0, +1136.0,  -477.0,  +467.0
1653717840, +3.52, +28.909,    -0.3, +1110.0,  -488.0,  +504.0
1653718440, +3.52, +28.909,    -0.2, +1112.0,  -488.0,  +504.0
1653719040, +3.52, +28.917,    -0.1, +1148.0,  -473.0,  +449.0
1653719640, +3.52, +28.917,    -0.1, +1110.0,  -488.0,  +504.0
1653720240, +3.52, +28.917,    -0.1, +1128.0,  -480.0,  +486.0
1653720840, +3.52, +28.909,    -0.3, +1124.0,  -482.0,  +489.0
1653721440, +3.52, +28.926,    -0.1, +1116.0,  -488.0,  +496.0
1653722040, +3.52, +28.917,    -0.2, +1116.0,  -484.0,  +502.0
1653722640, +3.52, +28.901,    -0.3, +1104.0,  -488.0,  +510.0
1653723240, +3.52, +28.901,    -0.3, +1107.0,  -488.0,  +508.0
1653723840, +3.52, +28.901,    -0.2, +1103.0,  -488.0,  +512.0
1653724440, +3.52, +28.877,    +0.0, +1132.0,  -480.0,  +480.0
1653725040, +3.52, +28.885,    -0.1, +1126.0,  -484.0,  +488.0
1653725640, +3.52, +28.885,    -0.2, +1120.0,  -488.0,  +496.0
1653726240, +3.52, +28.893,    -0.2, +1126.0,  -480.0,  +489.0
1653726840, +3.52, +28.885,    -0.1, +1112.0,  -488.0,  +503.0
1653727440, +3.52, +28.901,    -0.0, +1112.0,  -488.0,  +504.0
1653728040, +3.52, +28.877,    +0.0, +1112.0,  -488.0,  +504.0
1653728640, +3.52, +28.877,    -0.1, +1112.0,  -488.0,  +504.0
1653729240, +3.52, +28.860,    -0.1, +1116.0,  -484.0,  +499.0
1653729840, +3.52, +28.877,    +0.1, +1120.0,  -482.0,  +496.0
1653730440, +3.52, +28.885,    +0.1, +1112.0,  -484.0,  +504.0
1653731040, +3.52, +28.868,    -0.3, +1120.0,  -480.0,  +492.0
1653731640, +3.52, +28.868,    -0.1, +1105.0,  -488.0,  +505.0
1653732240, +3.52, +28.877,    -0.0, +1132.0,  -480.0,  +480.0
1653732840, +3.52, +28.844,    -0.2, +1121.0,  -484.0,  +494.0
1653733440, +3.52, +28.868,    -0.0, +1126.0,  -484.0,  +488.0
1653734040, +3.52, +28.868,    -0.0, +1128.0,  -480.0,  +483.0
1653734640, +3.52, +28.860,    -0.2, +1112.0,  -484.0,  +502.0
1653735240, +3.52, +28.844,    +0.1, +1107.0,  -488.0,  +508.0
1653735840, +3.52, +28.868,    -0.3, +1108.0,  -488.0,  +508.0
1653736440, +3.52, +28.868,    -0.0, +1126.0,  -480.0,  +489.0
1653737040, +3.52, +28.852,    -0.1, +1103.0,  -488.0,  +515.0
1653737640, +3.52, +28.852,    -0.0, +1127.0,  -482.0,  +488.0
1653738240, +3.52, +28.844,    -0.0, +1139.0,  -474.0,  +468.0
1653738840, +3.52, +28.836,    -0.2, +1128.0,  -480.0,  +487.0
1653739440, +3.52, +28.852,    -0.1, +1127.0,  -477.0,  +488.0
1653740040, +3.52, +28.852,    -0.0, +1112.0,  -484.0,  +504.0
1653740640, +3.52, +28.852,    -0.2, +1136.0,  -476.0,  +468.0
1653741240, +3.52, +28.852,    -0.2, +1092.0,  -488.0,  +516.0
1653741840, +3.52, +28.828,    +0.0, +1120.0,  -480.0,  +499.0
1653742440, +3.52, +28.844,    -0.0, +1116.0,  -484.0,  +504.0
1653743040, +3.52, +28.844,    -0.2, +1111.0,  -488.0,  +504.0
1653743640, +3.52, +28.819,    +0.1, +1116.0,  -484.0,  +497.0
1653744240, +3.52, +28.836,    -0.1, +1104.0,  -488.0,  +512.0
1653744840, +3.52, +28.828,    -0.2, +1136.0,  -480.0,  +472.0
1653745440, +3.52, +28.819,    -0.1, +1127.0,  -480.0,  +483.0
1653746040, +3.52, +28.811,    -0.0, +1127.0,  -480.0,  +487.0
1653746640, +3.52, +28.803,    -0.1, +1127.0,  -480.0,  +480.0
1653747240, +3.52, +28.803,    -0.1, +1121.0,  -484.0,  +494.0
1653747840, +3.52, +28.811,    -0.2, +1121.0,  -484.0,  +494.0
1653748440, +3.52, +28.819,    -0.3, +1132.0,  -480.0,  +480.0
1653749040, +3.52, +28.803,    -0.2, +1131.0,  -480.0,  +480.0
1653749640, +3.52, +28.803,    -0.0, +1113.0,  -479.0,  +504.0
1653750240, +3.52, +28.795,    -0.1, +1120.0,  -484.0,  +496.0
1653750840, +3.52, +28.803,    -0.0, +1134.0,  -480.0,  +480.0
1653751440, +3.52, +28.811,    -0.1, +1105.0,  -484.0,  +510.0
1653752040, +3.52, +28.811,    -0.2, +1135.0,  -480.0,  +480.0
1653752640, +3.52, +28.803,    +0.1, +1112.0,  -488.0,  +508.0
1653753240, +3.52, +28.795,    -0.0, +1136.0,  -480.0,  +472.0
1653753840, +3.52, +28.811,    +0.1, +1128.0,  -482.0,  +483.0
1653754440, +3.52, +28.787,    -0.3, +1112.0,  -488.0,  +504.0
1653755040, +3.52, +28.779,    -0.2, +1118.0,  -484.0,  +497.0
1653755640, +3.52, +28.795,    -0.1, +1112.0,  -484.0,  +504.0
1653756240, +3.52, +28.787,    -0.1, +1127.0,  -480.0,  +487.0
1653756840, +3.52, +28.770,    -0.1, +1120.0,  -484.0,  +496.0
1653757440, +3.52, +28.795,    +0.1, +1137.0,  -480.0,  +463.0
1653758040, +3.52, +28.762,    -0.0, +1121.0,  -484.0,  +494.0
1653758640, +3.52, +28.770,    -0.2, +1129.0,  -480.0,  +487.0
1653759240, +3.52, +28.787,    +0.6, +1127.0,  -480.0,  +486.0
1653759840, +3.52, +28.779,    +2.9, +1127.0,  -480.0,  +486.0
1653760440, +3.52, +28.713,    +8.5, +1132.0,  -480.0,  +480.0
1653761040, +3.52, +28.770,   +15.2, +1136.0,  -480.0,  +472.0
1653761640, +3.52, +28.770,   +19.2, +1116.0,  -480.0,  +499.0
1653762240, +3.52, +28.754,   +28.7, +1120.0,  -482.0,  +497.0
1653762840, +3.52, +28.754,   +42.7, +1126.0,  -482.0,  +489.0
1653763440, +3.52, +28.746,   +45.3, +1132.0,  -480.0,  +476.0
1653764040, +3.52, +28.754,   +34.5, +1127.0,  -480.0,  +487.0
1653764640, +3.52, +28.754,   +54.0, +1131.0,  -480.0,  +480.0
1653765240, +3.52, +28.770,   +85.5, +1148.0,  -476.0,  +462.0
1653765840, +3.52, +28.746,   +83.6, +1136.0,  -479.0,  +480.0
1653766440, +3.52, +28.754,   +76.0, +1136.0,  -477.0,  +472.0
1653767040, +3.52, +28.754,   +50.6, +1116.0,  -484.0,  +502.0
1653767640, +3.52, +28.770,  +105.3, +1137.0,  -480.0,  +472.0
1653768240, +3.52, +28.779,   +97.6, +1120.0,  -488.0,  +486.0
1653768840, +3.52, +28.762,  +153.2, +1121.0,  -482.0,  +489.0
1653769440, +3.52, +28.762,  +207.0, +1131.0,  -488.0,  +480.0
1653770040, +3.52, +28.754,  +201.7, +1110.0,  -488.0,  +508.0
1653770640, +3.52, +28.762,  +225.9, +1136.0,  -477.0,  +470.0
1653771240, +3.52, +28.787,  +250.1, +1127.0,  -480.0,  +486.0
1653771840, +3.52, +28.779,  +275.8, +1153.0,  -472.0,  +448.0
1653772440, +3.52, +28.779,  +276.0, +1144.0,  -480.0,  +435.0
1653773040, +3.52, +28.795,  +324.8, +1128.0,  -480.0,  +484.0
1653773640, +3.52, +28.787,  +351.9, +1120.0,  -484.0,  +497.0
1653774240, +3.52, +28.787,  +374.7, +1116.0,  -482.0,  +496.0
1653774840, +3.52, +28.803,  +372.8, +1136.0,  -477.0,  +476.0
1653775440, +3.52, +28.803,  +117.2, +1148.0,  -473.0,  +448.0
