7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1653950040, +3.52, +28.836,  +320.2, +1116.0,  -488.0,  +502.0
1653950640, +3.52, +28.828,  +567.9, +1104.0,  -488.0,  +512.0
1653951240, +3.52, +28.819,  +513.0, +1126.0,  -482.0,  +492.0
1653951840, +3.52, +28.836,  +536.2, +1123.0,  -482.0,  +492.0
1653952440, +3.52, +28.836,  +581.7, +1135.0,  -480.0,  +480.0
1653953040, +3.52, +28.819,  +539.5, +1116.0,  -484.0,  +504.0
1653953640, +3.52, +28.852,  +539.7, +1120.0,  -484.0,  +496.0
1653954240, +3.52, +28.836,  +548.3, +1112.0,  -488.0,  +508.0
1653954840, +3.52, +28.852,  +532.3, +1116.0,  -484.0,  +497.0
1653955440, +3.52, +28.852,  +529.8, +1110.0,  -488.0,  +508.0
1653956040, +3.52, +28.852,  +555.8, +1112.0,  -484.0,  +504.0
1653956640, +3.52, +28.852,  +435.2, +1089.0,  -488.0,  +520.0
1653957240, +3.52, +28.860,  +504.7, +1104.0,  -488.0,  +512.0
1653957840, +3.52, +28.860,  +289.4, +1111.0,  -488.0,  +504.0
1653958440, +3.52, +28.852,  +444.1, +1095.0,  -488.0,  +518.0
1653959040, +3.52, +28.852,  +542.2, +1112.0,  -488.0,  +504.0
1653959640, +3.52, +28.860,  +196.5, +1112.0,  -488.0,  +504.0
1653960240, +3.52, +28.877,  +455.9, +1103.0,  -488.0,  +512.0
1653960840, +3.52, +28.877,  +472.2, +1112.0,  -488.0,  +508.0
1653961440, +3.52, +28.877,   +95.3, +1107.0,  -488.0,  +505.0
1653962040, +3.52, +28.877,  +427.2, +1118.0,  -488.0,  +502.0
1653962640, +3.52, +28.868,  +117.1, +1100.0,  -488.0,  +515.0
1653963240, +3.52, +28.860,  +131.7, +1088.0,  -490.0,  +519.0
1653963840, +3.52, +28.860,  +333.8, +1105.0,  -488.0,  +512.0
1653964440, +3.52, +28.868,  +284.3, +1110.0,  -488.0,  +505.0
1653965040, +3.52, +28.868,  +255.5, +1105.0,  -488.0,  +510.0
1653965640, +3.52, +28.885,  +171.6, +1105.0,  -488.0,  +510.0
1653966240, +3.52, +28.893,  +228.7, +1100.0,  -488.0,  +512.0
1653966840, +3.52, +28.901,  +194.4, +1102.0,  -488.0,  +515.0
1653967440, +3.52, +28.860,  +167.7, +1118.0,  -484.0,  +499.0
1653968040, +3.52, +28.877,   +75.8, +1112.0,  -488.0,  +508.0
1653968640, +3.52, +28.877,   +45.9, +1104.0,  -488.0,  +515.0
1653969240, +3.52, +28.893,   +96.2, +1095.0,  -488.0,  +518.0
1653969840, +3.52, +28.917,   +75.5, +1112.0,  -488.0,  +505.0
1653970440, +3.52, +28.926,   +69.7, +1102.0,  -488.0,  +515.0
1653971040, +3.52, +28.917,   +25.7, +1095.0,  -490.0,  +518.0
1653971640, +3.52, +28.917,   +20.1, +1095.0,  -488.0,  +518.0
1653972240, +3.52, +28.901,   +12.4, +1107.0,  -488.0,  +508.0
