7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1664999040, +3.50, +27.540,   +37.2,  +903.0, -2048.0,  -332.0
1664999640, +3.50, +27.540,   +61.7,  +822.0, -2048.0,  -301.0
1665000240, +3.50, +27.540,   +86.6,  +822.0, -2048.0,  -304.0
1665000840, +3.50, +27.540,   +69.5,  +905.0, -2048.0,  -335.0
1665001440, +3.50, +27.548,   +32.2,  +833.0, -2048.0,  -308.0
1665002040, +3.50, +27.532,   +89.7,  +828.0, -2048.0,  -304.0
1665002640, +3.50, +27.532,   +63.2,  +833.0, -2048.0,  -305.0
1665003240, +3.50, +27.548,   +28.0,  +904.0, -2048.0,  -313.0
1665003840, +3.50, +27.548,   +56.6,  +896.0, -2048.0,  -328.0
1665004440, +3.50, +27.540,   +66.4,  +832.0, -2048.0,  -308.0
1665005040, +3.50, +27.523,  +106.4,  +816.0, -2048.0,  -303.0
1665005640, +3.50, +27.548,  +109.4,  +896.0, -2048.0,  -328.0
1665006240, +3.50, +27.581,  +260.2,  +830.0, -2048.0,  -304.0
1665006840, +3.50, +27.565,  +277.0,  +908.0, -2048.0,  -305.0
1665007440, +3.50, +27.581,  +116.2,  +910.0, -2048.0,  -307.0
1665008040, +3.50, +27.589,  +272.2,  +819.0, -2048.0,  -304.0
1665008640, +3.50, +27.589,  +227.1,  +902.0, -2048.0,  -313.0
1665009240, +3.50, +27.622,  +292.3,  +880.0, -2048.0,  -328.0
1665009840, +3.50, +27.606,  +283.0,  +902.0, -2048.0,  -314.0
1665010440, +3.50, +27.614,  +186.3,  +888.0, -2048.0,  -330.0
1665011040, +3.50, +27.614,  +178.9,  +888.0, -2048.0,  -328.0
1665011640, +3.50, +27.614,  +274.4,  +896.0, -2048.0,  -336.0
1665012240, +3.50, +27.614,  +286.4,  +902.0, -2048.0,  -313.0
1665012840, +3.50, +27.614,  +263.0,  +889.0, -2048.0,  -328.0
1665013440, +3.50, +27.614,  +288.1,  +888.0, -2048.0,  -332.0
1665014040, +3.50, +27.606,  +284.4,  +888.0, -2048.0,  -328.0
1665014640, +3.50, +27.622,  +251.6,  +902.0, -2048.0,  -313.0
1665015240, +3.50, +27.639,   +55.2,  +889.0, -2048.0,  -328.0
1665015840, +3.50, +27.630,  +259.5,  +886.0, -2048.0,  -328.0
1665016440, +3.50, +27.647,  +252.0,  +899.0, -2048.0,  -313.0
1665017040, +3.50, +27.639,  +228.2,  +888.0, -2048.0,  -333.0
1665017640, +3.50, +27.639,  +255.1,  +888.0, -2048.0,  -332.0
1665018240, +3.50, +27.630,   +65.8,  +809.0, -2048.0,  -300.0
1665018840, +3.50, +27.630,  +195.7,  +879.0, -2048.0,  -328.0
1665019440, +3.50, +27.614,  +205.5,  +887.0, -2048.0,  -328.0
1665020040, +3.50, +27.630,  +189.6,  +892.0, -2048.0,  -328.0
1665020640, +3.50, +27.614,  +200.9,  +899.0, -2048.0,  -305.0
1665021240, +3.50, +27.647,  +137.4,  +896.0, -2048.0,  -305.0
1665021840, +3.50, +27.647,  +148.6,  +880.0, -2048.0,  -328.0
1665022440, +3.50, +27.647,  +137.4,  +881.0, -2048.0,  -328.0
1665023040, +3.50, +27.655,   +56.2,  +881.0, -2048.0,  -328.0
1665023640, +3.50, +27.655,   +64.1, +1150.0,  -474.0,  +496.0
1665024240, +3.50, +27.647,   +39.7,  +936.0, -2048.0,  -328.0
1665024840, +3.50, +27.639,   +74.2,  +927.0, -2048.0,  -328.0
1665025440, +3.50, +27.630,   +55.9,  +921.0, -2048.0,  -328.0
1665026040, +3.50, +27.630,   +34.4, +1128.0,  -484.0,  +534.0
1665026640, +3.50, +27.630,   +25.2,  +838.0, -2048.0,  -306.0
