7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1661084040, +3.50, +27.416,    -0.2,  +867.0, -2048.0,  -328.0
1661084640, +3.50, +27.408,    -0.3,  +880.0, -2048.0,  -336.0
1661085240, +3.50, +27.433,    +0.1, +1136.0,  -480.0,  +499.0
1661085840, +3.50, +27.424,    -0.1,  +924.0, -2048.0,  -321.0
1661086440, +3.50, +27.433,    -0.5,  +920.0, -2048.0,  -343.0
1661087040, +3.50, +27.433,    -0.4,  +900.0, -2048.0,  -330.0
1661087640, +3.50, +27.416,    -0.1,  +915.0, -2048.0,  -328.0
1661088240, +3.50, +27.416,    -0.0,  +912.0, -2048.0,  -332.0
1661088840, +3.50, +27.424,    -0.2,  +912.0, -2048.0,  -336.0
1661089440, +3.50, +27.433,    -0.1,  +916.0, -2048.0,  -317.0
1661090040, +3.50, +27.416,    -0.1,  +920.0, -2048.0,  -317.0
1661090640, +3.50, +27.416,    -0.2,  +913.0, -2048.0,  -333.0
1661091240, +3.50, +27.408,    -0.1,  +912.0, -2048.0,  -336.0
1661091840, +3.50, +27.424,    -0.2,  +913.0, -2048.0,  -333.0
1661092440, +3.50, +27.400,    -0.0,  +920.0, -2048.0,  -313.0
1661093040, +3.50, +27.416,    +0.1,  +839.0, -2048.0,  -304.0
1661093640, +3.50, +27.416,    -0.3,  +896.0, -2048.0,  -328.0
1661094240, +3.50, +27.400,    -0.2,  +904.0, -2048.0,  -328.0
1661094840, +3.50, +27.424,    -0.2,  +908.0, -2048.0,  -332.0
1661095440, +3.50, +27.408,    -0.3,  +912.0, -2048.0,  -322.0
1661096040, +3.50, +27.383,    -0.2,  +832.0, -2048.0,  -301.0
1661096640, +3.50, +27.408,    -0.2,  +908.0, -2048.0,  -332.0
1661097240, +3.50, +27.408,    -0.1,  +900.0, -2048.0,  -332.0
1661097840, +3.50, +27.416,    -0.2,  +899.0, -2048.0,  -328.0
1661098440, +3.50, +27.424,    -0.3,  +912.0, -2048.0,  -344.0
1661099040, +3.50, +27.408,    +0.0,  +908.0, -2048.0,  -344.0
1661099640, +3.50, +27.416,    -0.2,  +908.0, -2048.0,  -333.0
1661100240, +3.50, +27.424,    -0.1,  +908.0, -2048.0,  -336.0
1661100840, +3.50, +27.416,    -0.0,  +904.0, -2048.0,  -333.0
1661101440, +3.50, +27.424,    +0.2,  +912.0, -2048.0,  -313.0
1661102040, +3.50, +27.433,    -0.2,  +905.0, -2048.0,  -332.0
1661102640, +3.50, +27.441,    +0.2,  +910.0, -2048.0,  -328.0
1661103240, +3.50, +27.424,    +2.4,  +913.0, -2048.0,  -321.0
1661103840, +3.50, +27.433,    +8.0,  +910.0, -2048.0,  -321.0
1661104440, +3.50, +27.424,   +15.9,  +892.0, -2048.0,  -328.0
1661105040, +3.50, +27.433,   +22.5,  +904.0, -2048.0,  -332.0
1661105640, +3.50, +27.416,   +28.7,  +888.0, -2048.0,  -328.0
1661106240, +3.50, +27.441,   +52.8,  +910.0, -2048.0,  -336.0
1661106840, +3.50, +27.433,   +64.9,  +903.0, -2048.0,  -333.0
1661107440, +3.50, +27.449,   +75.0,  +899.0, -2048.0,  -328.0
1661108040, +3.50, +27.441,   +80.9,  +897.0, -2048.0,  -333.0
1661108640, +3.50, +27.457,  +117.3,  +870.0, -2048.0,  -317.0
1661109240, +3.50, +27.449,  +131.7,  +904.0, -2048.0,  -336.0
1661109840, +3.50, +27.457,  +144.3,  +867.0, -2048.0,  -317.0
1661110440, +3.50, +27.466,  +111.3,  +886.0, -2048.0,  -328.0
1661111040, +3.50, +27.466,  +183.8,  +899.0, -2048.0,  -332.0
1661111640, +3.50, +27.457,  +227.8,  +864.0, -2048.0,  -317.0
1661112240, +3.50, +27.474,  +260.3,  +888.0, -2048.0,  -324.0
