7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1654124040, +3.52, +28.795,  +562.3, +1103.0,  -488.0,  +512.0
1654124640, +3.52, +28.787,  +572.0, +1108.0,  -488.0,  +508.0
1654125240, +3.52, +28.811,  +638.7, +1121.0,  -482.0,  +496.0
1654125840, +3.52, +28.803,  +665.9, +1113.0,  -488.0,  +504.0
1654126440, +3.52, +28.819,  +586.3, +1107.0,  -488.0,  +508.0
1654127040, +3.52, +28.811,  +569.5, +1121.0,  -484.0,  +496.0
1654127640, +3.52, +28.819,  +542.2, +1104.0,  -488.0,  +512.0
1654128240, +3.52, +28.803,  +528.5, +1113.0,  -484.0,  +504.0
1654128840, +3.52, +28.811,  +562.6, +1111.0,  -488.0,  +508.0
1654129440, +3.52, +28.803,  +520.4, +1108.0,  -488.0,  +510.0
1654130040, +3.52, +28.819,  +529.6, +1100.0,  -488.0,  +515.0
1654130640, +3.52, +28.819,  +475.6, +1103.0,  -488.0,  +512.0
1654131240, +3.52, +28.811,  +520.7, +1097.0,  -488.0,  +515.0
1654131840, +3.52, +28.811,  +489.2, +1100.0,  -488.0,  +515.0
1654132440, +3.52, +28.819,  +401.5, +1100.0,  -488.0,  +513.0
1654133040, +3.52, +28.819,  +457.9, +1104.0,  -488.0,  +510.0
1654133640, +3.52, +28.819,  +433.4, +1091.0,  -488.0,  +520.0
1654134240, +3.52, +28.803,  +450.5, +1104.0,  -488.0,  +512.0
1654134840, +3.52, +28.828,  +334.6, +1111.0,  -488.0,  +508.0
1654135440, +3.52, +28.787,  +296.2, +1100.0,  -488.0,  +515.0
1654136040, +3.52, +28.811,  +371.9, +1111.0,  -484.0,  +504.0
1654136640, +3.52, +28.803,  +344.8, +1103.0,  -488.0,  +513.0
1654137240, +3.52, +28.795,  +308.7, +1113.0,  -484.0,  +504.0
1654137840, +3.52, +28.787,  +145.1, +1148.0,  -474.0,  +448.0
1654138440, +3.52, +28.795,  +277.6, +1118.0,  -484.0,  +502.0
1654139040, +3.52, +28.803,  +245.4, +1120.0,  -484.0,  +500.0
1654139640, +3.52, +28.787,  +201.8, +1100.0,  -488.0,  +512.0
1654140240, +3.52, +28.787,  +168.7, +1112.0,  -488.0,  +508.0
1654140840, +3.52, +28.754,  +144.5, +1112.0,  -488.0,  +504.0
1654141440, +3.52, +28.803,  +118.2, +1103.0,  -488.0,  +512.0
1654142040, +3.52, +28.795,   +69.7, +1103.0,  -488.0,  +513.0
1654142640, +3.52, +28.795,   +84.1, +1107.0,  -488.0,  +512.0
1654143240, +3.52, +28.779,   +59.4, +1136.0,  -479.0,  +472.0
1654143840, +3.52, +28.803,   +28.8, +1104.0,  -488.0,  +512.0
1654144440, +3.52, +28.811,   +20.4, +1103.0,  -488.0,  +512.0
1654145040, +3.52, +28.819,   +13.4, +1100.0,  -490.0,  +516.0
1654145640, +3.52, +28.811,    +6.7, +1095.0,  -488.0,  +518.0
1654146240, +3.52, +28.836,    +2.0, +1107.0,  -488.0,  +510.0
1654146840, +3.52, +28.819,    +0.2, +1102.0,  -488.0,  +518.0
1654147440, +3.52, +28.819,    -0.2, +1120.0,  -484.0,  +497.0
1654148040, +3.52, +28.795,    -0.3, +1112.0,  -488.0,  +508.0
1654148640, +3.52, +28.803,    +0.1, +1132.0,  -480.0,  +483.0
1654149240, +3.52, +28.803,    -0.1, +1089.0,  -488.0,  +520.0
1654149840, +3.52, +28.803,    -0.2, +1096.0,  -488.0,  +519.0
1654150440, +3.52, +28.787,    -0.1, +1112.0,  -488.0,  +510.0
1654151040, +3.52, +28.787,    -0.1, +1118.0,  -488.0,  +500.0
1654151640, +3.52, +28.787,    -0.1, +1118.0,  -484.0,  +500.0
1654152240, +3.52, +28.795,    +0.0, +1100.0,  -488.0,  +515.0
1654152840, +3.52, +28.787,    -0.1, +1112.0,  -488.0,  +508.0
1654153440, +3.52, +28.787,    -0.2, +1107.0,  -488.0,  +512.0
1654154040, +3.52, +28.795,    -0.2, +1112.0,  -488.0,  +505.0
1654154640, +3.52, +28.754,    -0.4, +1100.0,  -488.0,  +515.0
1654155240, +3.52, +28.787,    -0.1, +1103.0,  -488.0,  +512.0
1654155840, +3.52, +28.795,    -0.2, +1112.0,  -488.0,  +505.0
1654156440, +3.52, +28.803,    -0.2, +1128.0,  -482.0,  +486.0
1654157040, +3.52, +28.795,    -0.2, +1108.0,  -488.0,  +512.0
1654157640, +3.52, +28.787,    -0.4, +1112.0,  -484.0,  +508.0
1654158240, +3.52, +28.779,    -0.2, +1134.0,  -480.0,  +480.0
1654158840, +3.52, +28.779,    -0.4, +1103.0,  -488.0,  +512.0
1654159440, +3.52, +28.795,    -0.1, +1107.0,  -488.0,  +508.0
1654160040, +3.52, +28.795,    -0.1, +1136.0,  -480.0,  +472.0
1654160640, +3.52, +28.795,    +0.1, +1103.0,  -488.0,  +512.0
1654161240, +3.52, +28.787,    -0.1, +1112.0,  -488.0,  +508.0
1654161840, +3.52, +28.779,    -0.3, +1116.0,  -488.0,  +504.0
1654162440, +3.52, +28.787,    -0.1, +1112.0,  -484.0,  +502.0
1654163040, +3.52, +28.779,    -0.1, +1128.0,  -480.0,  +487.0
1654163640, +3.52, +28.787,    +0.1, +1116.0,  -487.0,  +504.0
1654164240, +3.52, +28.795,    -0.2, +1118.0,  -484.0,  +496.0
1654164840, +3.52, +28.770,    +0.1, +1102.0,  -488.0,  +515.0
1654165440, +3.52, +28.787,    -0.1, +1128.0,  -479.0,  +484.0
1654166040, +3.52, +28.770,    -0.5, +1123.0,  -484.0,  +492.0
1654166640, +3.52, +28.762,    -0.0, +1118.0,  -484.0,  +500.0
1654167240, +3.52, +28.770,    -0.2, +1107.0,  -488.0,  +508.0
1654167840, +3.52, +28.787,    -0.3, +1095.0,  -488.0,  +518.0
1654168440, +3.52, +28.770,    -0.1, +1116.0,  -484.0,  +504.0
1654169040, +3.52, +28.754,    -0.3, +1118.0,  -484.0,  +504.0
1654169640, +3.52, +28.770,    -0.1, +1128.0,  -480.0,  +483.0
1654170240, +3.52, +28.762,    -0.0, +1126.0,  -484.0,  +492.0
1654170840, +3.52, +28.746,    -0.2, +1112.0,  -488.0,  +504.0
1654171440, +3.52, +28.779,    -0.2, +1105.0,  -488.0,  +512.0
1654172040, +3.52, +28.770,    -0.0, +1120.0,  -484.0,  +496.0
1654172640, +3.52, +28.754,    -0.2, +1127.0,  -480.0,  +494.0
1654173240, +3.52, +28.754,    -0.1, +1116.0,  -488.0,  +505.0
1654173840, +3.52, +28.754,    -0.1, +1113.0,  -488.0,  +499.0
1654174440, +3.52, +28.746,    -0.4, +1104.0,  -488.0,  +512.0
