7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1650731040, +3.52, +29.251,    +0.0, +1158.0,  -480.0,  +420.0
1650731640, +3.52, +29.260,    +0.0, +1153.0,  -479.0,  +424.0
1650732240, +3.52, +29.260,    -0.1, +1159.0,  -480.0,  +419.0
1650732840, +3.52, +29.260,    +0.0, +1160.0,  -480.0,  +416.0
1650733440, +3.53, +29.268,    -0.1, +1156.0,  -480.0,  +423.0
1650734040, +3.53, +29.260,    -0.4, +1150.0,  -478.0,  +428.0
1650734640, +3.52, +29.260,    +0.7, +1155.0,  -480.0,  +422.0
1650735240, +3.53, +29.268,    +3.6, +1159.0,  -480.0,  +419.0
1650735840, +3.53, +29.251,    +8.4, +1159.0,  -484.0,  +423.0
1650736440, +3.52, +29.251,   +13.7, +1159.0,  -480.0,  +419.0
1650737040, +3.53, +29.268,   +17.5, +1159.0,  -482.0,  +427.0
1650737640, +3.52, +29.268,   +20.9, +1159.0,  -480.0,  +416.0
1650738240, +3.52, +29.268,   +25.2, +1158.0,  -480.0,  +412.0
1650738840, +3.52, +29.251,   +31.4, +1156.0,  -480.0,  +416.0
1650739440, +3.52, +29.268,   +44.6, +1159.0,  -474.0,  +427.0
1650740040, +3.53, +29.260,   +68.1, +1159.0,  -480.0,  +423.0
1650740640, +3.52, +29.260,   +91.2, +1151.0,  -477.0,  +428.0
1650741240, +3.52, +29.260,  +105.8, +1159.0,  -480.0,  +416.0
1650741840, +3.52, +29.268,  +220.5, +1155.0,  -480.0,  +422.0
1650742440, +3.53, +29.276,  +203.1, +1158.0,  -477.0,  +416.0
1650743040, +3.53, +29.284,  +194.5, +1150.0,  -477.0,  +428.0
1650743640, +3.53, +29.284,  +190.5, +1155.0,  -480.0,  +422.0
1650744240, +3.53, +29.284,  +255.4, +1151.0,  -477.0,  +423.0
1650744840, +3.53, +29.292,  +254.3, +1148.0,  -480.0,  +432.0
1650745440, +3.53, +29.292,  +189.9, +1158.0,  -480.0,  +419.0
1650746040, +3.53, +29.292,  +218.9, +1159.0,  -480.0,  +428.0
1650746640, +3.53, +29.292,  +344.1, +1158.0,  -480.0,  +419.0
1650747240, +3.53, +29.308,  +364.6, +1150.0,  -477.0,  +424.0
1650747840, +3.52, +29.308,  +301.0, +1148.0,  -477.0,  +432.0
1650748440, +3.53, +29.325,  +436.0, +1151.0,  -480.0,  +430.0
1650749040, +3.53, +29.317,  +538.4, +1151.0,  -480.0,  +425.0
1650749640, +3.52, +29.300,  +475.1, +1150.0,  -477.0,  +432.0
1650750240, +3.52, +29.325,  +439.0, +1150.0,  -480.0,  +428.0
1650750840, +3.53, +29.317,  +487.8, +1150.0,  -477.0,  +423.0
1650751440, +3.52, +29.325,  +488.2, +1145.0,  -480.0,  +430.0
1650752040, +3.52, +29.325,  +360.3, +1150.0,  -480.0,  +428.0
1650752640, +3.53, +29.308,   +90.1, +1155.0,  -480.0,  +424.0
1650753240, +3.53, +29.300,  +121.3, +1151.0,  -480.0,  +428.0
1650753840, +3.53, +29.300,  +110.4, +1158.0,  -474.0,  +416.0
1650754440, +3.53, +29.284,  +170.4, +1155.0,  -480.0,  +422.0
1650755040, +3.53, +29.292,  +280.0, +1159.0,  -477.0,  +417.0
1650755640, +3.52, +29.300,  +441.8, +1159.0,  -480.0,  +428.0
1650756240, +3.53, +29.308,  +676.7, +1155.0,  -480.0,  +422.0
1650756840, +3.53, +29.325,  +715.2, +1151.0,  -480.0,  +428.0
1650757440, +3.53, +29.333,  +668.9, +1152.0,  -477.0,  +424.0
1650758040, +3.53, +29.333,  +708.3, +1148.0,  -476.0,  +430.0
1650758640, +3.52, +29.333,  +144.8, +1150.0,  -477.0,  +428.0
1650759240, +3.52, +29.308,  +117.8, +1153.0,  -480.0,  +423.0
1650759840, +3.52, +29.317,  +116.3, +1148.0,  -480.0,  +428.0
1650760440, +3.53, +29.300,   +83.8, +1150.0,  -477.0,  +424.0
