7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1656212040, +3.51, +28.411,   +60.1, +1097.0,  -492.0,  +520.0
1656212640, +3.51, +28.411,   +18.6, +1100.0,  -488.0,  +524.0
1656213240, +3.51, +28.402,   +37.8, +1095.0,  -488.0,  +526.0
1656213840, +3.51, +28.402,    +7.0, +1159.0,  -480.0,  +444.0
1656214440, +3.51, +28.402,   +14.0, +1159.0,  -476.0,  +440.0
1656215040, +3.51, +28.402,   +19.8, +1092.0,  -492.0,  +524.0
1656215640, +3.51, +28.370,   +17.5, +1096.0,  -488.0,  +524.0
1656216240, +3.51, +28.386,   +28.3, +1159.0,  -477.0,  +444.0
1656216840, +3.51, +28.394,   +26.1, +1102.0,  -492.0,  +519.0
1656217440, +3.51, +28.361,   +10.7, +1110.0,  -488.0,  +515.0
1656218040, +3.51, +28.361,    +9.6, +1103.0,  -492.0,  +519.0
1656218640, +3.51, +28.378,    +3.9, +1089.0,  -492.0,  +526.0
1656219240, +3.51, +28.361,    +2.8, +1096.0,  -488.0,  +521.0
1656219840, +3.51, +28.361,    +1.0, +1095.0,  -488.0,  +524.0
1656220440, +3.51, +28.353,    +0.0, +1100.0,  -488.0,  +520.0
1656221040, +3.51, +28.329,    -0.3, +1095.0,  -488.0,  +526.0
1656221640, +3.51, +28.370,    -0.3, +1095.0,  -490.0,  +524.0
1656222240, +3.51, +28.361,    +0.1, +1100.0,  -488.0,  +520.0
1656222840, +3.51, +28.378,    -0.3, +1159.0,  -477.0,  +441.0
1656223440, +3.51, +28.345,    +0.0, +1104.0,  -488.0,  +518.0
1656224040, +3.51, +28.370,    -0.3, +1160.0,  -478.0,  +444.0
1656224640, +3.51, +28.337,    -0.3, +1087.0,  -488.0,  +526.0
1656225240, +3.51, +28.378,    -0.3, +1102.0,  -488.0,  +519.0
1656225840, +3.51, +28.361,    +0.1, +1084.0,  -492.0,  +526.0
1656226440, +3.51, +28.378,    -0.3, +1096.0,  -488.0,  +521.0
