7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671176040, +3.48, +25.154,    -0.2,   -77.0,  -968.0, +1288.0
1671176640, +3.48, +25.179,    -0.2,   -56.0,  -976.0, +1288.0
1671177240, +3.48, +25.171,    -0.2,   -72.0,  -964.0, +1287.0
1671177840, +3.48, +25.204,    -0.6,   -61.0,  -976.0, +1295.0
1671178440, +3.48, +25.246,    +0.0,   -24.0,  -884.0, +1123.0
1671179040, +3.48, +25.312,    -0.6,   -77.0,  -960.0, +1286.0
1671179640, +3.48, +25.362,    -0.0,   -23.0,  -920.0, +1159.0
1671180240, +3.48, +25.545,    -0.1,   -48.0,  -968.0, +1264.0
1671180840, +3.48, +25.678,    -0.2,   -64.0,  -980.0, +1299.0
1671181440, +3.48, +25.761,    +0.2,   -21.0,  -941.0, +1203.0
1671182040, +3.48, +25.819,    -0.2,   -77.0,  -976.0, +1304.0
1671182640, +3.48, +25.869,    +0.0,   -52.0,  -976.0, +1278.0
1671183240, +3.48, +25.911,    -0.4,   -72.0,  -984.0, +1305.0
1671183840, +3.48, +25.944,    -0.1,   -16.0,  -920.0, +1182.0
1671184440, +3.48, +25.919,    -0.3,   -13.0,  -897.0, +1139.0
1671185040, +3.48, +26.002,    -0.2,   -64.0,  -984.0, +1304.0
1671185640, +3.48, +26.135,    -0.2,   -36.0,  -968.0, +1256.0
1671186240, +3.48, +26.201,    -0.3,   -80.0,  -974.0, +1311.0
1671186840, +3.48, +26.275,    +0.2,   -72.0,  -980.0, +1308.0
1671187440, +3.48, +26.317,    -0.3,  -100.0,  -956.0, +1324.0
1671188040, +3.48, +26.275,    -0.0,   -60.0,  -948.0, +1279.0
1671188640, +3.48, +26.275,    -0.2,   -88.0,  -960.0, +1327.0
1671189240, +3.48, +26.325,    +0.1,  -104.0,  -956.0, +1324.0
1671189840, +3.48, +26.383,    -0.2,   -93.0,  -960.0, +1327.0
1671190440, +3.48, +26.466,    -0.2,   -32.0,  -886.0, +1167.0
1671191040, +3.48, +26.491,    +0.3,   -84.0,  -960.0, +1319.0
1671191640, +3.48, +26.499,    +0.1,   -80.0,  -956.0, +1311.0
1671192240, +3.48, +26.541,    -0.2,   -72.0,  -956.0, +1302.0
1671192840, +3.48, +26.582,    -0.2,   -56.0,  -932.0, +1257.0
1671193440, +3.48, +26.607,    +0.1,   -34.0,  -900.0, +1193.0
1671194040, +3.48, +26.665,    +0.0,   -40.0,  -922.0, +1238.0
1671194640, +3.48, +26.747,    -0.3,   -80.0,  -960.0, +1321.0
1671195240, +3.48, +26.789,    -0.3,   -80.0,  -968.0, +1310.0
1671195840, +3.48, +26.805,    -0.1,   -64.0,  -960.0, +1296.0
1671196440, +3.48, +26.814,    -0.0,   -96.0,  -975.0, +1328.0
1671197040, +3.48, +26.830,    +0.2,   -72.0,  -960.0, +1299.0
1671197640, +3.48, +26.863,    -0.3,  -104.0,  -972.0, +1342.0
1671198240, +3.48, +26.904,    +0.3,   -52.0,  -952.0, +1276.0
1671198840, +3.48, +26.913,    +0.4,   -40.0,  -927.0, +1241.0
1671199440, +3.48, +26.904,    +0.0,  -112.0,  -968.0, +1340.0
1671200040, +3.48, +26.838,    -0.1,   -56.0,  -960.0, +1294.0
1671200640, +3.48, +26.822,    -0.1,   -52.0,  -957.0, +1284.0
1671201240, +3.48, +26.805,    -0.1,   -88.0,  -968.0, +1315.0
1671201840, +3.48, +26.780,    +0.0,   -76.0,  -960.0, +1303.0
1671202440, +3.48, +26.805,    -0.6,   -36.0,  -920.0, +1232.0
1671203040, +3.48, +26.814,    -1.3,  -104.0,  -970.0, +1340.0
1671203640, +3.48, +26.780,    -0.2,   -98.0,  -968.0, +1335.0
1671204240, +3.48, +26.756,    +0.5,   -80.0,  -960.0, +1310.0
1671204840, +3.48, +26.789,    +0.3,  -114.0,  -960.0, +1324.0
1671205440, +3.48, +26.780,    +1.0,   -93.0,  -968.0, +1328.0
1671206040, +3.48, +26.789,    -0.2,   -93.0,  -960.0, +1324.0
1671206640, +3.48, +26.830,    -0.1,  -100.0,  -968.0, +1336.0
1671207240, +3.48, +26.855,    +0.0,  -104.0,  -968.0, +1337.0
1671207840, +3.48, +26.871,    -0.0,   -88.0,  -960.0, +1313.0
