7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1649339040, +3.53, +29.048,    -0.0, +1151.0,  -480.0,  +416.0
1649339640, +3.53, +29.032,    -0.1, +1150.0,  -477.0,  +420.0
1649340240, +3.53, +29.040,    -0.2, +1152.0,  -480.0,  +416.0
1649340840, +3.53, +29.048,    -0.0, +1152.0,  -477.0,  +419.0
1649341440, +3.53, +29.040,    -0.1, +1152.0,  -479.0,  +419.0
1649342040, +3.53, +29.048,    -0.3, +1151.0,  -480.0,  +420.0
1649342640, +3.53, +29.048,    -0.3, +1150.0,  -477.0,  +416.0
1649343240, +3.53, +29.015,    +0.0, +1151.0,  -477.0,  +422.0
1649343840, +3.53, +29.023,    -0.1, +1152.0,  -477.0,  +419.0
1649344440, +3.53, +29.032,    +0.0, +1151.0,  -477.0,  +417.0
1649345040, +3.53, +29.032,    -0.1, +1153.0,  -479.0,  +419.0
1649345640, +3.53, +29.032,    -0.4, +1151.0,  -480.0,  +417.0
1649346240, +3.53, +29.040,    +0.2, +1150.0,  -479.0,  +419.0
1649346840, +3.53, +29.040,    -0.2, +1152.0,  -480.0,  +417.0
1649347440, +3.53, +29.048,    -0.1, +1152.0,  -480.0,  +422.0
1649348040, +3.53, +29.056,    -0.2, +1150.0,  -480.0,  +419.0
1649348640, +3.53, +29.064,    -0.1, +1151.0,  -478.0,  +422.0
1649349240, +3.53, +29.040,    -0.1, +1153.0,  -477.0,  +419.0
1649349840, +3.53, +29.040,    -0.2, +1151.0,  -480.0,  +419.0
1649350440, +3.53, +29.032,    -0.1, +1153.0,  -480.0,  +417.0
1649351040, +3.53, +29.048,    -0.2, +1150.0,  -477.0,  +420.0
1649351640, +3.53, +29.048,    -0.2, +1151.0,  -477.0,  +420.0
1649352240, +3.53, +29.032,    +0.2, +1152.0,  -476.0,  +416.0
1649352840, +3.53, +29.040,    +2.1, +1152.0,  -477.0,  +420.0
1649353440, +3.53, +29.023,    +8.1, +1152.0,  -480.0,  +419.0
1649354040, +3.53, +29.040,   +16.3, +1151.0,  -480.0,  +419.0
1649354640, +3.53, +29.007,   +25.0, +1151.0,  -480.0,  +419.0
1649355240, +3.53, +29.048,   +43.5, +1142.0,  -480.0,  +436.0
1649355840, +3.53, +29.023,   +43.8, +1150.0,  -476.0,  +419.0
1649356440, +3.53, +29.048,   +45.3, +1150.0,  -477.0,  +416.0
1649357040, +3.53, +29.015,   +71.9, +1151.0,  -480.0,  +416.0
