7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1656995040, +3.51, +28.263,   +23.2, +1095.0,  -490.0,  +527.0
1656995640, +3.51, +28.255,   +21.7, +1094.0,  -490.0,  +526.0
1656996240, +3.51, +28.271,   +12.0, +1160.0,  -480.0,  +444.0
1656996840, +3.51, +28.255,    +7.4, +1159.0,  -488.0,  +454.0
1656997440, +3.51, +28.255,    +3.2, +1095.0,  -488.0,  +524.0
1656998040, +3.51, +28.279,    +0.9, +1097.0,  -488.0,  +521.0
1656998640, +3.51, +28.255,    +0.0, +1155.0,  -477.0,  +454.0
1656999240, +3.51, +28.255,    -0.2, +1160.0,  -472.0,  +449.0
1656999840, +3.51, +28.263,    -0.2, +1160.0,  -473.0,  +455.0
1657000440, +3.51, +28.255,    -0.3, +1086.0,  -492.0,  +526.0
1657001040, +3.51, +28.247,    -0.4, +1095.0,  -490.0,  +524.0
1657001640, +3.51, +28.247,    +0.1, +1155.0,  -476.0,  +452.0
1657002240, +3.51, +28.255,    -0.1, +1096.0,  -493.0,  +526.0
1657002840, +3.51, +28.247,    -0.1, +1160.0,  -482.0,  +456.0
1657003440, +3.51, +28.238,    -0.3, +1084.0,  -490.0,  +528.0
1657004040, +3.51, +28.238,    +0.1, +1100.0,  -488.0,  +520.0
1657004640, +3.51, +28.230,    -0.2, +1161.0,  -473.0,  +447.0
1657005240, +3.51, +28.230,    -0.1, +1092.0,  -492.0,  +526.0
1657005840, +3.51, +28.247,    -0.2, +1095.0,  -490.0,  +526.0
1657006440, +3.51, +28.255,    -0.1, +1161.0,  -480.0,  +451.0
1657007040, +3.51, +28.238,    -0.1, +1120.0,  -488.0,  +508.0
1657007640, +3.51, +28.238,    -0.1, +1086.0,  -490.0,  +526.0
1657008240, +3.51, +28.230,    -0.3, +1088.0,  -488.0,  +527.0
1657008840, +3.51, +28.230,    -0.1, +1160.0,  -468.0,  +447.0
1657009440, +3.51, +28.238,    -0.1, +1096.0,  -488.0,  +526.0
1657010040, +3.51, +28.222,    -0.0, +1159.0,  -488.0,  +457.0
1657010640, +3.51, +28.214,    +0.1, +1088.0,  -490.0,  +527.0
1657011240, +3.51, +28.238,    -0.1, +1091.0,  -488.0,  +527.0
1657011840, +3.51, +28.230,    +0.0, +1161.0,  -466.0,  +444.0
1657012440, +3.51, +28.222,    -0.1, +1097.0,  -492.0,  +526.0
1657013040, +3.51, +28.222,    -0.3, +1159.0,  -477.0,  +448.0
1657013640, +3.51, +28.230,    -0.1, +1086.0,  -495.0,  +527.0
1657014240, +3.51, +28.238,    +0.0, +1159.0,  -468.0,  +448.0
1657014840, +3.51, +28.222,    -0.5, +1161.0,  -488.0,  +460.0
1657015440, +3.51, +28.238,    -0.0, +1095.0,  -488.0,  +524.0
1657016040, +3.51, +28.230,    -0.1, +1096.0,  -492.0,  +524.0
1657016640, +3.51, +28.222,    -0.1, +1100.0,  -490.0,  +524.0
1657017240, +3.51, +28.222,    -0.2, +1087.0,  -493.0,  +524.0
1657017840, +3.51, +28.214,    +0.1, +1159.0,  -480.0,  +451.0
1657018440, +3.51, +28.214,    -0.3, +1151.0,  -479.0,  +456.0
1657019040, +3.51, +28.206,    -0.1, +1095.0,  -493.0,  +524.0
1657019640, +3.51, +28.206,    -0.2, +1097.0,  -490.0,  +527.0
1657020240, +3.51, +28.222,    -0.1, +1091.0,  -488.0,  +527.0
1657020840, +3.51, +28.197,    -0.2, +1103.0,  -492.0,  +526.0
1657021440, +3.51, +28.206,    -0.2, +1091.0,  -490.0,  +524.0
1657022040, +3.51, +28.214,    +0.0, +1100.0,  -490.0,  +521.0
1657022640, +3.51, +28.214,    -0.0, +1095.0,  -492.0,  +524.0
1657023240, +3.51, +28.206,    +0.1, +1111.0,  -488.0,  +518.0
1657023840, +3.51, +28.206,    -0.1, +1102.0,  -493.0,  +524.0
1657024440, +3.51, +28.214,    -0.1, +1102.0,  -488.0,  +526.0
1657025040, +3.51, +28.173,    -0.3, +1100.0,  -488.0,  +524.0
1657025640, +3.51, +28.206,    -0.1, +1094.0,  -488.0,  +524.0
1657026240, +3.51, +28.173,    -0.1, +1096.0,  -488.0,  +526.0
1657026840, +3.51, +28.189,    -0.1, +1103.0,  -488.0,  +524.0
1657027440, +3.51, +28.206,    +0.1, +1096.0,  -493.0,  +524.0
1657028040, +3.51, +28.189,    -0.3, +1102.0,  -488.0,  +519.0
1657028640, +3.51, +28.197,    -0.2, +1102.0,  -490.0,  +520.0
1657029240, +3.51, +28.214,    +0.1, +1158.0,  -477.0,  +448.0
1657029840, +3.51, +28.230,    -0.1, +1161.0,  -473.0,  +444.0
1657030440, +3.51, +28.206,    -0.1, +1160.0,  -480.0,  +455.0
1657031040, +3.51, +28.222,    -0.3, +1096.0,  -493.0,  +524.0
1657031640, +3.51, +28.206,    -0.2, +1095.0,  -490.0,  +526.0
1657032240, +3.51, +28.214,    -0.2, +1087.0,  -492.0,  +524.0
1657032840, +3.51, +28.197,    -0.0, +1159.0,  -464.0,  +455.0
1657033440, +3.51, +28.214,    -0.1, +1095.0,  -490.0,  +526.0
1657034040, +3.51, +28.222,    -0.1, +1159.0,  -477.0,  +451.0
1657034640, +3.51, +28.189,    -0.1, +1095.0,  -493.0,  +524.0
1657035240, +3.51, +28.222,    -0.2, +1103.0,  -488.0,  +520.0
1657035840, +3.51, +28.206,    -0.2, +1159.0,  -468.0,  +449.0
1657036440, +3.51, +28.197,    -0.1, +1159.0,  -476.0,  +448.0
1657037040, +3.51, +28.214,    -0.3, +1103.0,  -490.0,  +521.0
1657037640, +3.51, +28.197,    -0.0, +1100.0,  -488.0,  +524.0
1657038240, +3.51, +28.206,    -0.3, +1096.0,  -492.0,  +524.0
1657038840, +3.51, +28.206,    -0.1, +1100.0,  -488.0,  +524.0
1657039440, +3.51, +28.214,    -0.1, +1092.0,  -492.0,  +528.0
1657040040, +3.51, +28.197,    -0.2, +1103.0,  -488.0,  +520.0
1657040640, +3.51, +28.222,    -0.0, +1091.0,  -490.0,  +526.0
1657041240, +3.51, +28.206,    -0.2, +1089.0,  -493.0,  +527.0
1657041840, +3.51, +28.206,    -0.1, +1112.0,  -488.0,  +515.0
1657042440, +3.51, +28.214,    +0.4, +1094.0,  -492.0,  +526.0
1657043040, +3.51, +28.214,    +1.5, +1096.0,  -488.0,  +524.0
1657043640, +3.51, +28.206,    +5.4, +1097.0,  -488.0,  +523.0
1657044240, +3.51, +28.206,   +12.6, +1160.0,  -480.0,  +448.0
1657044840, +3.51, +28.214,   +19.2, +1096.0,  -490.0,  +526.0
1657045440, +3.51, +28.197,   +26.6, +1100.0,  -488.0,  +524.0
1657046040, +3.51, +28.222,   +44.1, +1102.0,  -493.0,  +521.0
1657046640, +3.51, +28.214,   +35.8, +1160.0,  -465.0,  +447.0
1657047240, +3.51, +28.197,   +44.5, +1095.0,  -493.0,  +526.0
1657047840, +3.51, +28.206,   +71.4, +1084.0,  -493.0,  +527.0
1657048440, +3.51, +28.214,   +35.4, +1088.0,  -488.0,  +527.0
1657049040, +3.51, +28.214,   +92.2, +1160.0,  -477.0,  +448.0
1657049640, +3.51, +28.214,  +184.7, +1095.0,  -488.0,  +527.0
1657050240, +3.51, +28.214,   +71.7, +1103.0,  -490.0,  +519.0
1657050840, +3.51, +28.214,  +210.8, +1081.0,  -490.0,  +527.0
1657051440, +3.51, +28.214,  +170.0, +1095.0,  -488.0,  +526.0
1657052040, +3.51, +28.206,  +126.8, +1087.0,  -492.0,  +527.0
1657052640, +3.51, +28.214,   +84.1, +1091.0,  -488.0,  +526.0
1657053240, +3.51, +28.197,  +317.9, +1159.0,  -480.0,  +446.0
1657053840, +3.51, +28.222,  +125.7, +1087.0,  -493.0,  +528.0
1657054440, +3.51, +28.230,  +354.4, +1160.0,  -476.0,  +448.0
1657055040, +3.51, +28.238,  +312.4, +1158.0,  -480.0,  +448.0
1657055640, +3.51, +28.222,  +355.7, +1094.0,  -488.0,  +528.0
1657056240, +3.51, +28.230,  +104.5, +1102.0,  -488.0,  +524.0
1657056840, +3.51, +28.247,  +358.2, +1159.0,  -480.0,  +448.0
1657057440, +3.51, +28.238,  +223.7, +1096.0,  -488.0,  +524.0
1657058040, +3.51, +28.247,  +411.6, +1159.0,  -473.0,  +451.0
1657058640, +3.51, +28.222,  +536.8, +1084.0,  -490.0,  +526.0
1657059240, +3.51, +28.255,  +168.8, +1088.0,  -492.0,  +527.0
1657059840, +3.51, +28.238,  +347.8, +1088.0,  -490.0,  +528.0
1657060440, +3.51, +28.263,  +176.3, +1159.0,  -477.0,  +451.0
1657061040, +3.51, +28.247,  +497.7, +1162.0,  -468.0,  +451.0
1657061640, +3.51, +28.255,  +202.3, +1159.0,  -477.0,  +448.0
1657062240, +3.51, +28.255,  +299.8, +1159.0,  -476.0,  +448.0
1657062840, +3.51, +28.255,  +538.1, +1160.0,  -466.0,  +455.0
1657063440, +3.51, +28.255,  +638.0, +1159.0,  -478.0,  +440.0
1657064040, +3.51, +28.271,  +160.2, +1160.0,  -476.0,  +442.0
1657064640, +3.51, +28.255,  +128.7, +1160.0,  -477.0,  +444.0
1657065240, +3.51, +28.255,  +169.1, +1161.0,  -476.0,  +448.0
1657065840, +3.51, +28.255,  +193.9, +1159.0,  -477.0,  +448.0
1657066440, +3.51, +28.255,  +100.2, +1160.0,  -474.0,  +448.0
1657067040, +3.51, +28.247,   +59.9, +1159.0,  -478.0,  +448.0
1657067640, +3.51, +28.255,  +178.1, +1159.0,  -474.0,  +451.0
1657068240, +3.51, +28.255,  +510.1, +1081.0,  -492.0,  +527.0
1657068840, +3.51, +28.271,  +361.4, +1160.0,  -477.0,  +448.0
1657069440, +3.51, +28.271,  +281.8, +1160.0,  -480.0,  +455.0
1657070040, +3.51, +28.271,  +520.5, +1158.0,  -477.0,  +451.0
1657070640, +3.51, +28.255,  +265.8, +1159.0,  -477.0,  +448.0
1657071240, +3.51, +28.279,  +384.4, +1159.0,  -477.0,  +448.0
1657071840, +3.51, +28.271,  +191.2, +1164.0,  -479.0,  +455.0
1657072440, +3.51, +28.271,  +109.8, +1159.0,  -477.0,  +448.0
1657073040, +3.51, +28.279,  +146.9, +1158.0,  -477.0,  +448.0
1657073640, +3.51, +28.263,  +103.2, +1161.0,  -480.0,  +455.0
1657074240, +3.51, +28.279,  +134.7, +1159.0,  -476.0,  +448.0
1657074840, +3.51, +28.279,   +82.6, +1161.0,  -477.0,  +455.0
1657075440, +3.51, +28.263,   +37.5, +1158.0,  -476.0,  +448.0
1657076040, +3.51, +28.271,   +26.3, +1158.0,  -477.0,  +448.0
1657076640, +3.51, +28.247,   +40.4, +1160.0,  -480.0,  +459.0
1657077240, +3.51, +28.255,  +139.5, +1159.0,  -474.0,  +448.0
1657077840, +3.51, +28.271,   +83.4, +1167.0,  -465.0,  +447.0
1657078440, +3.51, +28.263,  +173.0, +1160.0,  -480.0,  +444.0
1657079040, +3.51, +28.255,   +39.6, +1158.0,  -478.0,  +454.0
1657079640, +3.51, +28.263,  +133.9, +1159.0,  -476.0,  +448.0
1657080240, +3.51, +28.263,   +61.4, +1160.0,  -476.0,  +455.0
1657080840, +3.51, +28.263,   +65.5, +1159.0,  -477.0,  +448.0
1657081440, +3.51, +28.255,   +25.7, +1160.0,  -479.0,  +457.0
