7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1656647040, +3.51, +28.378,   +85.2, +1160.0,  -477.0,  +451.0
1656647640, +3.51, +28.345,   +49.8, +1160.0,  -477.0,  +444.0
1656648240, +3.51, +28.378,   +45.7, +1088.0,  -493.0,  +526.0
1656648840, +3.51, +28.361,   +51.9, +1100.0,  -488.0,  +524.0
1656649440, +3.51, +28.378,   +36.1, +1160.0,  -480.0,  +448.0
1656650040, +3.51, +28.378,   +20.7, +1159.0,  -480.0,  +454.0
1656650640, +3.51, +28.378,   +15.1, +1084.0,  -492.0,  +528.0
1656651240, +3.51, +28.386,    +9.7, +1159.0,  -477.0,  +448.0
1656651840, +3.51, +28.378,    +3.6, +1159.0,  -480.0,  +448.0
1656652440, +3.51, +28.378,    +0.9, +1160.0,  -473.0,  +455.0
1656653040, +3.51, +28.378,    +0.0, +1159.0,  -477.0,  +448.0
1656653640, +3.51, +28.386,    -0.2, +1155.0,  -476.0,  +451.0
1656654240, +3.51, +28.378,    -0.2, +1159.0,  -477.0,  +448.0
1656654840, +3.51, +28.370,    -0.2, +1160.0,  -477.0,  +447.0
1656655440, +3.51, +28.361,    -0.1, +1159.0,  -488.0,  +455.0
1656656040, +3.51, +28.361,    -0.3, +1084.0,  -492.0,  +526.0
1656656640, +3.51, +28.370,    -0.2, +1163.0,  -484.0,  +455.0
1656657240, +3.51, +28.378,    +0.2, +1111.0,  -488.0,  +515.0
1656657840, +3.51, +28.361,    +0.1, +1159.0,  -476.0,  +444.0
1656658440, +3.51, +28.353,    +0.2, +1160.0,  -480.0,  +451.0
1656659040, +3.51, +28.361,    -0.1, +1160.0,  -474.0,  +455.0
1656659640, +3.51, +28.361,    -0.1, +1160.0,  -476.0,  +448.0
1656660240, +3.51, +28.370,    +0.1, +1159.0,  -476.0,  +448.0
1656660840, +3.51, +28.353,    -0.1, +1150.0,  -476.0,  +455.0
1656661440, +3.51, +28.370,    -0.1, +1159.0,  -480.0,  +448.0
1656662040, +3.51, +28.370,    -0.2, +1160.0,  -474.0,  +448.0
1656662640, +3.51, +28.361,    -0.1, +1159.0,  -477.0,  +444.0
1656663240, +3.51, +28.361,    -0.1, +1159.0,  -477.0,  +444.0
1656663840, +3.51, +28.353,    -0.1, +1091.0,  -490.0,  +526.0
1656664440, +3.51, +28.353,    -0.1, +1159.0,  -480.0,  +444.0
1656665040, +3.51, +28.345,    +0.0, +1151.0,  -479.0,  +456.0
1656665640, +3.51, +28.345,    -0.1, +1164.0,  -468.0,  +443.0
1656666240, +3.51, +28.361,    -0.3, +1158.0,  -480.0,  +448.0
1656666840, +3.51, +28.370,    -0.1, +1159.0,  -478.0,  +448.0
1656667440, +3.51, +28.353,    -0.0, +1160.0,  -480.0,  +451.0
1656668040, +3.51, +28.370,    -0.1, +1160.0,  -477.0,  +444.0
1656668640, +3.51, +28.353,    -0.3, +1160.0,  -476.0,  +448.0
1656669240, +3.51, +28.345,    +0.1, +1160.0,  -480.0,  +448.0
1656669840, +3.51, +28.337,    -0.2, +1160.0,  -488.0,  +452.0
1656670440, +3.51, +28.345,    -0.3, +1163.0,  -471.0,  +447.0
1656671040, +3.51, +28.337,    -0.2, +1088.0,  -488.0,  +524.0
1656671640, +3.51, +28.329,    -0.2, +1161.0,  -472.0,  +449.0
1656672240, +3.51, +28.320,    -0.5, +1160.0,  -476.0,  +448.0
1656672840, +3.51, +28.337,    +0.2, +1159.0,  -477.0,  +444.0
1656673440, +3.51, +28.337,    +0.0, +1163.0,  -488.0,  +455.0
1656674040, +3.51, +28.320,    +0.0, +1159.0,  -468.0,  +448.0
1656674640, +3.51, +28.312,    -0.2, +1084.0,  -490.0,  +526.0
1656675240, +3.51, +28.320,    -0.0, +1089.0,  -490.0,  +527.0
1656675840, +3.51, +28.320,    +0.1, +1161.0,  -484.0,  +451.0
1656676440, +3.51, +28.312,    -0.1, +1096.0,  -492.0,  +524.0
1656677040, +3.51, +28.304,    -0.1, +1160.0,  -480.0,  +455.0
1656677640, +3.51, +28.288,    +0.1, +1159.0,  -465.0,  +443.0
1656678240, +3.51, +28.296,    +0.1, +1160.0,  -480.0,  +455.0
1656678840, +3.51, +28.296,    +0.2, +1087.0,  -492.0,  +528.0
1656679440, +3.51, +28.288,    -0.3, +1096.0,  -488.0,  +521.0
1656680040, +3.51, +28.279,    -0.1, +1088.0,  -492.0,  +526.0
1656680640, +3.51, +28.271,    -0.0, +1095.0,  -488.0,  +526.0
1656681240, +3.51, +28.279,    -0.1, +1159.0,  -476.0,  +448.0
1656681840, +3.51, +28.263,    +0.3, +1166.0,  -465.0,  +455.0
1656682440, +3.51, +28.279,    -0.2, +1159.0,  -476.0,  +448.0
1656683040, +3.51, +28.279,    -0.0, +1158.0,  -457.0,  +443.0
1656683640, +3.51, +28.279,    -0.2, +1155.0,  -476.0,  +449.0
1656684240, +3.51, +28.271,    -0.1, +1088.0,  -490.0,  +528.0
1656684840, +3.51, +28.247,    +0.0, +1084.0,  -488.0,  +526.0
1656685440, +3.51, +28.271,    +0.1, +1160.0,  -472.0,  +447.0
1656686040, +3.51, +28.263,    -0.1, +1103.0,  -488.0,  +519.0
1656686640, +3.51, +28.247,    -0.1, +1091.0,  -492.0,  +526.0
1656687240, +3.51, +28.263,    -0.0, +1159.0,  -477.0,  +444.0
1656687840, +3.51, +28.263,    -0.1, +1107.0,  -488.0,  +518.0
1656688440, +3.51, +28.263,    +0.1, +1158.0,  -477.0,  +444.0
1656689040, +3.51, +28.255,    -0.2, +1080.0,  -493.0,  +527.0
1656689640, +3.51, +28.255,    -0.2, +1100.0,  -488.0,  +524.0
1656690240, +3.51, +28.263,    -0.2, +1100.0,  -490.0,  +519.0
1656690840, +3.51, +28.279,    -0.2, +1103.0,  -493.0,  +518.0
1656691440, +3.51, +28.279,    -0.1, +1084.0,  -492.0,  +527.0
1656692040, +3.51, +28.279,    +0.0, +1159.0,  -480.0,  +448.0
1656692640, +3.51, +28.263,    +0.1, +1104.0,  -488.0,  +518.0
1656693240, +3.51, +28.263,    -0.1, +1159.0,  -480.0,  +448.0
1656693840, +3.51, +28.279,    -0.1, +1161.0,  -476.0,  +440.0
1656694440, +3.51, +28.271,    -0.2, +1095.0,  -488.0,  +524.0
1656695040, +3.51, +28.279,    -0.2, +1159.0,  -479.0,  +448.0
1656695640, +3.51, +28.288,    +0.0, +1096.0,  -490.0,  +520.0
1656696240, +3.51, +28.296,    +0.2, +1160.0,  -471.0,  +446.0
1656696840, +3.51, +28.312,    -0.1, +1160.0,  -471.0,  +444.0
1656697440, +3.51, +28.296,    +1.7, +1160.0,  -477.0,  +448.0
1656698040, +3.51, +28.296,    +6.4, +1095.0,  -488.0,  +524.0
1656698640, +3.51, +28.296,   +12.6, +1159.0,  -477.0,  +448.0
1656699240, +3.51, +28.296,   +20.0, +1089.0,  -493.0,  +526.0
1656699840, +3.51, +28.296,   +27.3, +1100.0,  -488.0,  +520.0
1656700440, +3.51, +28.288,   +42.8, +1096.0,  -493.0,  +526.0
1656701040, +3.51, +28.296,   +55.7, +1100.0,  -488.0,  +524.0
1656701640, +3.51, +28.271,   +70.2, +1164.0,  -468.0,  +447.0
1656702240, +3.51, +28.296,   +86.2, +1096.0,  -492.0,  +520.0
1656702840, +3.51, +28.296,  +103.5, +1160.0,  -473.0,  +455.0
1656703440, +3.51, +28.304,   +93.6, +1096.0,  -490.0,  +524.0
1656704040, +3.51, +28.312,  +144.7, +1100.0,  -488.0,  +524.0
1656704640, +3.51, +28.312,  +115.7, +1163.0,  -480.0,  +455.0
1656705240, +3.51, +28.296,  +218.0, +1086.0,  -493.0,  +524.0
1656705840, +3.51, +28.312,  +211.1, +1095.0,  -492.0,  +526.0
1656706440, +3.51, +28.320,  +247.8, +1095.0,  -492.0,  +526.0
1656707040, +3.51, +28.329,  +303.0, +1096.0,  -488.0,  +521.0
1656707640, +3.51, +28.345,  +316.8, +1160.0,  -480.0,  +448.0
1656708240, +3.51, +28.353,  +148.7, +1164.0,  -480.0,  +455.0
1656708840, +3.51, +28.329,  +240.9, +1087.0,  -492.0,  +526.0
1656709440, +3.51, +28.337,  +340.2, +1160.0,  -480.0,  +448.0
1656710040, +3.51, +28.345,  +372.8, +1094.0,  -492.0,  +526.0
1656710640, +3.51, +28.361,  +155.8, +1084.0,  -490.0,  +527.0
1656711240, +3.51, +28.337,  +405.3, +1161.0,  -480.0,  +451.0
1656711840, +3.51, +28.361,  +412.1, +1158.0,  -479.0,  +451.0
1656712440, +3.51, +28.345,  +441.5, +1159.0,  -480.0,  +448.0
1656713040, +3.51, +28.345,  +459.3, +1160.0,  -480.0,  +447.0
1656713640, +3.51, +28.345,  +488.8, +1161.0,  -471.0,  +451.0
1656714240, +3.51, +28.353,  +481.5, +1164.0,  -468.0,  +447.0
1656714840, +3.51, +28.345,  +469.1, +1161.0,  -480.0,  +441.0
1656715440, +3.51, +28.361,  +491.6, +1156.0,  -477.0,  +448.0
1656716040, +3.51, +28.345,  +171.7, +1084.0,  -488.0,  +526.0
1656716640, +3.51, +28.353,  +560.2, +1155.0,  -480.0,  +448.0
1656717240, +3.51, +28.345,  +531.5, +1160.0,  -480.0,  +448.0
1656717840, +3.51, +28.345,  +545.6, +1159.0,  -477.0,  +447.0
1656718440, +3.51, +28.370,  +617.1, +1159.0,  -476.0,  +448.0
1656719040, +3.51, +28.394,  +564.5, +1158.0,  -478.0,  +444.0
1656719640, +3.51, +28.370,  +570.5, +1159.0,  -476.0,  +444.0
1656720240, +3.51, +28.394,  +563.5, +1159.0,  -479.0,  +448.0
1656720840, +3.51, +28.386,  +573.3, +1158.0,  -480.0,  +449.0
1656721440, +3.51, +28.386,  +553.9, +1152.0,  -476.0,  +451.0
1656722040, +3.51, +28.402,  +526.8, +1159.0,  -480.0,  +448.0
1656722640, +3.51, +28.378,  +514.2, +1159.0,  -480.0,  +448.0
1656723240, +3.51, +28.378,  +518.6, +1160.0,  -476.0,  +448.0
1656723840, +3.51, +28.386,  +497.5, +1159.0,  -480.0,  +448.0
1656724440, +3.51, +28.378,  +199.0, +1160.0,  -480.0,  +448.0
1656725040, +3.51, +28.361,  +437.9, +1156.0,  -480.0,  +452.0
1656725640, +3.51, +28.378,  +502.3, +1159.0,  -476.0,  +448.0
1656726240, +3.51, +28.386,  +167.8, +1158.0,  -477.0,  +448.0
1656726840, +3.51, +28.378,  +165.3, +1156.0,  -478.0,  +448.0
1656727440, +3.51, +28.378,  +122.1, +1160.0,  -477.0,  +451.0
1656728040, +3.51, +28.370,  +131.6, +1151.0,  -476.0,  +451.0
1656728640, +3.51, +28.370,  +164.8, +1160.0,  -478.0,  +454.0
1656729240, +3.51, +28.386,   +98.1, +1155.0,  -477.0,  +451.0
1656729840, +3.51, +28.386,  +283.4, +1158.0,  -480.0,  +448.0
1656730440, +3.51, +28.361,  +223.7, +1159.0,  -480.0,  +455.0
1656731040, +3.51, +28.361,   +83.2, +1159.0,  -480.0,  +448.0
1656731640, +3.51, +28.378,  +160.1, +1159.0,  -476.0,  +448.0
1656732240, +3.51, +28.370,  +112.1, +1159.0,  -473.0,  +453.0
1656732840, +3.51, +28.337,   +81.1, +1095.0,  -492.0,  +524.0
1656733440, +3.51, +28.370,  +104.8, +1159.0,  -476.0,  +448.0
