7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1652471040, +3.52, +29.235,   +51.5, +1136.0,  -480.0,  +463.0
1652471640, +3.52, +29.243,   +49.1, +1118.0,  -488.0,  +488.0
1652472240, +3.52, +29.251,   +49.0, +1113.0,  -488.0,  +496.0
1652472840, +3.52, +29.268,   +66.3, +1107.0,  -488.0,  +499.0
1652473440, +3.52, +29.251,   +74.2, +1119.0,  -488.0,  +488.0
1652474040, +3.52, +29.251,   +58.3, +1113.0,  -488.0,  +496.0
1652474640, +3.52, +29.268,   +70.3, +1095.0,  -493.0,  +508.0
1652475240, +3.52, +29.260,   +98.8, +1112.0,  -488.0,  +496.0
1652475840, +3.52, +29.260,  +128.9, +1102.0,  -492.0,  +504.0
1652476440, +3.52, +29.260,  +148.6, +1116.0,  -488.0,  +492.0
1652477040, +3.52, +29.268,  +180.0, +1112.0,  -488.0,  +497.0
1652477640, +3.52, +29.268,  +169.7, +1113.0,  -488.0,  +496.0
1652478240, +3.52, +29.268,  +198.5, +1104.0,  -492.0,  +502.0
1652478840, +3.52, +29.260,  +236.9, +1112.0,  -488.0,  +494.0
1652479440, +3.52, +29.268,  +195.5, +1112.0,  -488.0,  +496.0
1652480040, +3.52, +29.260,  +204.0, +1113.0,  -488.0,  +496.0
1652480640, +3.52, +29.276,  +341.8, +1112.0,  -488.0,  +496.0
1652481240, +3.52, +29.276,  +239.9, +1105.0,  -488.0,  +502.0
1652481840, +3.52, +29.260,  +371.3, +1105.0,  -490.0,  +502.0
1652482440, +3.52, +29.276,  +274.3, +1107.0,  -488.0,  +497.0
1652483040, +3.52, +29.276,  +299.4, +1105.0,  -488.0,  +500.0
1652483640, +3.52, +29.268,  +316.0, +1166.0,  -461.0,  +431.0
1652484240, +3.52, +29.276,  +199.7, +1103.0,  -490.0,  +504.0
1652484840, +3.52, +29.284,   +64.1, +1112.0,  -488.0,  +496.0
1652485440, +3.52, +29.284,   +72.5, +1110.0,  -488.0,  +499.0
1652486040, +3.52, +29.268,   +75.3, +1103.0,  -493.0,  +500.0
1652486640, +3.52, +29.268,   +90.5, +1112.0,  -488.0,  +496.0
1652487240, +3.52, +29.284,   +92.0, +1107.0,  -493.0,  +500.0
1652487840, +3.52, +29.276,   +89.0, +1103.0,  -488.0,  +504.0
1652488440, +3.52, +29.292,  +140.0, +1102.0,  -488.0,  +504.0
1652489040, +3.52, +29.268,  +130.0, +1107.0,  -488.0,  +499.0
1652489640, +3.52, +29.268,  +108.4, +1097.0,  -488.0,  +508.0
1652490240, +3.52, +29.268,   +39.1, +1107.0,  -488.0,  +502.0
1652490840, +3.52, +29.268,   +50.2, +1095.0,  -492.0,  +504.0
1652491440, +3.52, +29.276,   +76.7, +1111.0,  -488.0,  +499.0
1652492040, +3.52, +29.268,   +79.5, +1116.0,  -488.0,  +491.0
1652492640, +3.52, +29.276,   +65.9, +1105.0,  -488.0,  +500.0
1652493240, +3.52, +29.268,   +64.3, +1127.0,  -484.0,  +478.0
1652493840, +3.52, +29.260,  +105.4, +1103.0,  -490.0,  +504.0
1652494440, +3.52, +29.243,   +83.4, +1112.0,  -488.0,  +496.0
1652495040, +3.52, +29.276,   +62.0, +1084.0,  -493.0,  +512.0
1652495640, +3.52, +29.276,   +62.4, +1102.0,  -492.0,  +504.0
1652496240, +3.52, +29.260,   +76.2, +1096.0,  -490.0,  +508.0
1652496840, +3.52, +29.292,   +77.8, +1112.0,  -488.0,  +496.0
1652497440, +3.52, +29.284,  +100.3, +1105.0,  -488.0,  +504.0
1652498040, +3.52, +29.276,   +62.8, +1103.0,  -488.0,  +504.0
1652498640, +3.52, +29.268,   +35.4, +1112.0,  -488.0,  +496.0
1652499240, +3.52, +29.268,   +21.7, +1116.0,  -488.0,  +496.0
1652499840, +3.52, +29.276,   +40.0, +1116.0,  -488.0,  +496.0
1652500440, +3.52, +29.276,   +26.3, +1096.0,  -492.0,  +508.0
1652501040, +3.52, +29.260,   +42.7, +1116.0,  -488.0,  +489.0
1652501640, +3.52, +29.268,   +15.1, +1118.0,  -484.0,  +496.0
1652502240, +3.52, +29.268,    +6.3, +1120.0,  -488.0,  +492.0
1652502840, +3.52, +29.284,    +8.4, +1116.0,  -488.0,  +492.0
1652503440, +3.52, +29.260,    +3.6, +1110.0,  -488.0,  +500.0
1652504040, +3.52, +29.268,    +3.0, +1120.0,  -488.0,  +489.0
1652504640, +3.52, +29.251,    +0.7, +1100.0,  -492.0,  +504.0
1652505240, +3.52, +29.243,    +0.1, +1096.0,  -490.0,  +505.0
1652505840, +3.52, +29.260,    -0.1, +1112.0,  -488.0,  +496.0
1652506440, +3.52, +29.268,    -0.1, +1111.0,  -488.0,  +499.0
1652507040, +3.52, +29.251,    -0.1, +1112.0,  -488.0,  +499.0
1652507640, +3.52, +29.260,    +0.2, +1112.0,  -488.0,  +496.0
1652508240, +3.52, +29.260,    -0.4, +1087.0,  -492.0,  +510.0
1652508840, +3.52, +29.260,    +0.0, +1112.0,  -488.0,  +497.0
1652509440, +3.52, +29.260,    -0.1, +1120.0,  -488.0,  +484.0
1652510040, +3.52, +29.243,    -0.2, +1102.0,  -493.0,  +504.0
1652510640, +3.52, +29.235,    +0.1, +1096.0,  -490.0,  +510.0
1652511240, +3.52, +29.235,    -0.1, +1112.0,  -488.0,  +496.0
1652511840, +3.52, +29.243,    -0.2, +1086.0,  -493.0,  +512.0
1652512440, +3.52, +29.227,    +0.1, +1128.0,  -482.0,  +472.0
1652513040, +3.52, +29.219,    -0.1, +1112.0,  -488.0,  +496.0
1652513640, +3.52, +29.227,    -0.2, +1121.0,  -488.0,  +487.0
1652514240, +3.52, +29.219,    -0.3, +1123.0,  -482.0,  +483.0
1652514840, +3.52, +29.219,    -0.3, +1107.0,  -488.0,  +499.0
1652515440, +3.52, +29.219,    -0.1, +1112.0,  -488.0,  +496.0
1652516040, +3.52, +29.235,    -0.1, +1112.0,  -488.0,  +494.0
1652516640, +3.52, +29.219,    -0.2, +1112.0,  -488.0,  +496.0
1652517240, +3.52, +29.219,    -0.1, +1107.0,  -488.0,  +496.0
1652517840, +3.52, +29.219,    -0.2, +1112.0,  -488.0,  +496.0
1652518440, +3.52, +29.203,    -0.2, +1089.0,  -490.0,  +508.0
1652519040, +3.52, +29.211,    -0.0, +1104.0,  -488.0,  +502.0
1652519640, +3.52, +29.219,    -0.0, +1104.0,  -490.0,  +504.0
1652520240, +3.52, +29.211,    -0.3, +1104.0,  -488.0,  +502.0
1652520840, +3.52, +29.219,    -0.1, +1131.0,  -480.0,  +472.0
1652521440, +3.52, +29.211,    -0.1, +1110.0,  -488.0,  +499.0
1652522040, +3.52, +29.203,    -0.1, +1111.0,  -488.0,  +496.0
1652522640, +3.52, +29.211,    +0.0, +1123.0,  -484.0,  +486.0
1652523240, +3.52, +29.227,    -0.4, +1100.0,  -492.0,  +504.0
1652523840, +3.52, +29.211,    -0.0, +1118.0,  -488.0,  +496.0
1652524440, +3.52, +29.203,    -0.2, +1102.0,  -492.0,  +504.0
1652525040, +3.52, +29.203,    -0.0, +1100.0,  -488.0,  +504.0
1652525640, +3.52, +29.194,    +0.1, +1095.0,  -492.0,  +505.0
1652526240, +3.52, +29.203,    -0.1, +1118.0,  -488.0,  +494.0
1652526840, +3.52, +29.194,    -0.1, +1103.0,  -488.0,  +504.0
1652527440, +3.52, +29.194,    +0.1, +1119.0,  -488.0,  +488.0
1652528040, +3.52, +29.194,    +0.0, +1105.0,  -488.0,  +502.0
1652528640, +3.52, +29.203,    -0.1, +1116.0,  -488.0,  +496.0
1652529240, +3.52, +29.194,    -0.4, +1111.0,  -488.0,  +496.0
1652529840, +3.52, +29.178,    -0.2, +1120.0,  -488.0,  +488.0
1652530440, +3.52, +29.178,    -0.0, +1116.0,  -488.0,  +494.0
1652531040, +3.52, +29.178,    -0.3, +1116.0,  -488.0,  +492.0
1652531640, +3.52, +29.170,    +0.1, +1095.0,  -492.0,  +508.0
1652532240, +3.52, +29.137,    -0.4, +1100.0,  -495.0,  +508.0
1652532840, +3.52, +29.162,    +0.2, +1110.0,  -488.0,  +496.0
1652533440, +3.52, +29.154,    -0.1, +1100.0,  -492.0,  +504.0
1652534040, +3.52, +29.154,    +0.0, +1108.0,  -488.0,  +503.0
1652534640, +3.52, +29.170,    -0.2, +1127.0,  -482.0,  +476.0
1652535240, +3.52, +29.154,    -0.6, +1111.0,  -488.0,  +499.0
1652535840, +3.52, +29.154,    -0.3, +1110.0,  -488.0,  +499.0
1652536440, +3.52, +29.146,    -0.3, +1120.0,  -484.0,  +492.0
1652537040, +3.52, +29.154,    -0.2, +1127.0,  -484.0,  +483.0
1652537640, +3.52, +29.146,    -0.2, +1112.0,  -488.0,  +499.0
1652538240, +3.52, +29.137,    -0.0, +1112.0,  -488.0,  +499.0
1652538840, +3.52, +29.146,    +0.0, +1110.0,  -488.0,  +496.0
1652539440, +3.52, +29.129,    -0.3, +1134.0,  -480.0,  +470.0
1652540040, +3.52, +29.137,    -0.1, +1118.0,  -488.0,  +492.0
1652540640, +3.52, +29.121,    -0.2, +1127.0,  -484.0,  +480.0
1652541240, +3.52, +29.121,    +0.1, +1118.0,  -484.0,  +492.0
1652541840, +3.52, +29.121,    -0.2, +1127.0,  -482.0,  +478.0
1652542440, +3.52, +29.146,    -0.1, +1100.0,  -490.0,  +508.0
1652543040, +3.52, +29.146,    -0.3, +1127.0,  -480.0,  +476.0
1652543640, +3.52, +29.162,    +0.0, +1112.0,  -488.0,  +499.0
1652544240, +3.52, +29.170,    -0.0, +1127.0,  -484.0,  +480.0
1652544840, +3.52, +29.178,    -0.0, +1121.0,  -488.0,  +488.0
1652545440, +3.52, +29.186,    +0.1, +1112.0,  -488.0,  +496.0
1652546040, +3.52, +29.178,    -0.1, +1124.0,  -482.0,  +483.0
1652546640, +3.52, +29.162,    -0.2, +1148.0,  -480.0,  +444.0
1652547240, +3.52, +29.194,    +0.1, +1097.0,  -488.0,  +505.0
1652547840, +3.52, +29.203,    -0.2, +1112.0,  -488.0,  +496.0
1652548440, +3.52, +29.194,    -0.0, +1112.0,  -488.0,  +499.0
1652549040, +3.52, +29.186,    -0.0, +1116.0,  -484.0,  +492.0
1652549640, +3.52, +29.178,    +0.6, +1123.0,  -484.0,  +486.0
1652550240, +3.52, +29.203,    +3.0, +1110.0,  -488.0,  +499.0
1652550840, +3.52, +29.194,    +7.6, +1105.0,  -488.0,  +502.0
1652551440, +3.52, +29.178,   +13.2, +1120.0,  -484.0,  +491.0
1652552040, +3.52, +29.186,   +19.0, +1112.0,  -488.0,  +499.0
1652552640, +3.52, +29.178,   +25.5, +1108.0,  -488.0,  +499.0
1652553240, +3.52, +29.170,   +33.3, +1116.0,  -488.0,  +496.0
1652553840, +3.52, +29.170,   +43.5, +1119.0,  -487.0,  +489.0
1652554440, +3.52, +29.170,   +46.6, +1159.0,  -476.0,  +423.0
1652555040, +3.52, +29.186,   +59.9, +1103.0,  -488.0,  +504.0
1652555640, +3.52, +29.162,   +64.6, +1112.0,  -488.0,  +499.0
1652556240, +3.52, +29.162,   +87.5, +1123.0,  -482.0,  +487.0
1652556840, +3.52, +29.170,   +95.9, +1123.0,  -484.0,  +483.0
1652557440, +3.52, +29.154,  +104.3, +1120.0,  -488.0,  +488.0
