7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1653080040, +3.52, +28.991,  +111.6, +1110.0,  -488.0,  +500.0
1653080640, +3.52, +28.991,  +323.5, +1158.0,  -477.0,  +432.0
1653081240, +3.52, +29.007,  +324.4, +1124.0,  -484.0,  +488.0
1653081840, +3.52, +29.015,  +347.5, +1116.0,  -488.0,  +494.0
1653082440, +3.52, +29.007,  +127.9, +1132.0,  -484.0,  +472.0
1653083040, +3.52, +29.007,  +420.5, +1118.0,  -484.0,  +494.0
1653083640, +3.52, +28.991,  +476.9, +1103.0,  -490.0,  +504.0
1653084240, +3.52, +29.023,  +434.3, +1126.0,  -484.0,  +486.0
1653084840, +3.52, +29.023,  +446.6, +1113.0,  -488.0,  +497.0
1653085440, +3.52, +29.015,  +193.2, +1126.0,  -484.0,  +480.0
1653086040, +3.52, +29.023,  +487.5, +1121.0,  -484.0,  +492.0
1653086640, +3.52, +29.007,  +518.4, +1091.0,  -490.0,  +512.0
1653087240, +3.52, +29.032,  +450.8, +1105.0,  -488.0,  +503.0
1653087840, +3.52, +29.015,  +545.5, +1152.0,  -476.0,  +440.0
1653088440, +3.52, +29.032,  +532.0, +1110.0,  -488.0,  +502.0
1653089040, +3.52, +29.040,  +493.1, +1107.0,  -488.0,  +502.0
1653089640, +3.52, +29.048,  +512.3, +1103.0,  -488.0,  +504.0
1653090240, +3.52, +29.048,  +482.4, +1123.0,  -484.0,  +483.0
1653090840, +3.52, +29.056,  +525.8, +1096.0,  -496.0,  +508.0
1653091440, +3.52, +29.048,  +537.7, +1120.0,  -488.0,  +492.0
1653092040, +3.52, +29.048,  +559.1, +1113.0,  -488.0,  +499.0
1653092640, +3.52, +29.015,  +215.6, +1105.0,  -488.0,  +504.0
1653093240, +3.52, +29.007,  +627.2, +1100.0,  -488.0,  +505.0
1653093840, +3.52, +29.032,  +103.2, +1116.0,  -488.0,  +496.0
1653094440, +3.52, +29.048,  +349.2, +1113.0,  -488.0,  +494.0
1653095040, +3.52, +29.040,  +477.5, +1112.0,  -488.0,  +496.0
1653095640, +3.52, +29.056,  +468.7, +1110.0,  -488.0,  +499.0
1653096240, +3.52, +29.048,  +433.8, +1100.0,  -490.0,  +508.0
1653096840, +3.52, +29.072,  +423.6, +1102.0,  -488.0,  +504.0
1653097440, +3.52, +29.056,  +420.0, +1103.0,  -488.0,  +504.0
1653098040, +3.52, +29.023,  +421.1, +1113.0,  -488.0,  +496.0
1653098640, +3.52, +29.048,  +375.5, +1100.0,  -492.0,  +507.0
1653099240, +3.52, +29.023,  +266.3, +1120.0,  -484.0,  +492.0
1653099840, +3.52, +29.032,  +339.4, +1095.0,  -488.0,  +508.0
1653100440, +3.52, +29.032,  +276.4, +1112.0,  -488.0,  +499.0
1653101040, +3.52, +29.040,  +198.1, +1118.0,  -488.0,  +492.0
1653101640, +3.52, +29.023,   +92.7, +1116.0,  -488.0,  +496.0
1653102240, +3.52, +29.040,   +72.2, +1112.0,  -488.0,  +497.0
1653102840, +3.52, +29.015,   +40.7, +1112.0,  -490.0,  +499.0
1653103440, +3.52, +29.023,   +45.5, +1105.0,  -488.0,  +504.0
1653104040, +3.52, +29.032,  +160.8, +1116.0,  -488.0,  +492.0
1653104640, +3.52, +29.015,   +50.9, +1136.0,  -480.0,  +472.0
1653105240, +3.52, +29.023,   +94.8, +1105.0,  -492.0,  +504.0
1653105840, +3.52, +29.048,   +57.9, +1112.0,  -488.0,  +499.0
1653106440, +3.52, +29.056,   +49.1, +1107.0,  -488.0,  +499.0
1653107040, +3.52, +29.064,   +18.9, +1110.0,  -488.0,  +499.0
1653107640, +3.52, +29.048,   +16.3, +1103.0,  -495.0,  +505.0
1653108240, +3.52, +29.056,   +10.4, +1105.0,  -488.0,  +504.0
1653108840, +3.52, +29.056,    +6.5, +1103.0,  -488.0,  +504.0
1653109440, +3.52, +29.080,    +1.5, +1102.0,  -492.0,  +508.0
1653110040, +3.52, +29.072,    +0.2, +1127.0,  -484.0,  +480.0
1653110640, +3.52, +29.064,    +0.3, +1095.0,  -492.0,  +508.0
1653111240, +3.52, +29.056,    -0.1, +1111.0,  -488.0,  +502.0
1653111840, +3.52, +29.064,    -0.0, +1155.0,  -477.0,  +438.0
1653112440, +3.52, +29.056,    -0.1, +1116.0,  -488.0,  +496.0
1653113040, +3.52, +29.056,    +0.0, +1110.0,  -492.0,  +499.0
1653113640, +3.52, +29.040,    -0.0, +1127.0,  -484.0,  +483.0
1653114240, +3.52, +29.032,    +0.0, +1112.0,  -488.0,  +496.0
1653114840, +3.52, +29.032,    -0.1, +1108.0,  -488.0,  +502.0
1653115440, +3.52, +29.040,    +0.0, +1100.0,  -492.0,  +508.0
1653116040, +3.52, +29.032,    +0.1, +1123.0,  -484.0,  +484.0
1653116640, +3.52, +29.040,    -0.2, +1100.0,  -492.0,  +504.0
1653117240, +3.52, +29.032,    +0.0, +1112.0,  -488.0,  +499.0
1653117840, +3.52, +29.023,    -0.4, +1112.0,  -488.0,  +502.0
1653118440, +3.52, +29.040,    -0.1, +1105.0,  -490.0,  +504.0
1653119040, +3.52, +29.032,    -0.2, +1104.0,  -488.0,  +504.0
1653119640, +3.52, +29.032,    -0.2, +1104.0,  -490.0,  +504.0
1653120240, +3.52, +29.032,    -0.2, +1100.0,  -493.0,  +508.0
1653120840, +3.52, +29.007,    +0.1, +1087.0,  -492.0,  +512.0
1653121440, +3.52, +29.023,    -0.0, +1110.0,  -488.0,  +504.0
1653122040, +3.52, +29.032,    -0.3, +1123.0,  -484.0,  +484.0
1653122640, +3.52, +29.023,    +0.1, +1105.0,  -490.0,  +504.0
1653123240, +3.52, +29.007,    -0.1, +1104.0,  -492.0,  +504.0
1653123840, +3.52, +28.999,    +0.3, +1104.0,  -488.0,  +504.0
1653124440, +3.52, +29.007,    -0.1, +1095.0,  -488.0,  +508.0
1653125040, +3.52, +29.015,    -0.1, +1089.0,  -492.0,  +515.0
1653125640, +3.52, +28.975,    -0.1, +1110.0,  -488.0,  +504.0
1653126240, +3.52, +28.983,    -0.2, +1103.0,  -490.0,  +508.0
1653126840, +3.52, +28.983,    -0.0, +1103.0,  -488.0,  +504.0
1653127440, +3.52, +28.999,    -0.1, +1113.0,  -488.0,  +496.0
1653128040, +3.52, +28.999,    -0.1, +1131.0,  -484.0,  +476.0
1653128640, +3.52, +28.991,    +0.0, +1123.0,  -484.0,  +487.0
1653129240, +3.52, +29.015,    -0.1, +1112.0,  -488.0,  +496.0
1653129840, +3.52, +28.999,    -0.1, +1108.0,  -488.0,  +503.0
1653130440, +3.52, +28.983,    +0.1, +1107.0,  -488.0,  +504.0
1653131040, +3.52, +29.023,    -0.2, +1120.0,  -488.0,  +496.0
1653131640, +3.52, +29.015,    +0.1, +1104.0,  -488.0,  +504.0
1653132240, +3.52, +29.007,    -0.1, +1100.0,  -492.0,  +505.0
