7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1657082040, +3.51, +28.238,   +21.5, +1103.0,  -490.0,  +520.0
1657082640, +3.51, +28.247,   +15.8, +1160.0,  -480.0,  +449.0
1657083240, +3.51, +28.255,   +10.1, +1160.0,  -479.0,  +444.0
1657083840, +3.51, +28.255,    +4.3, +1158.0,  -477.0,  +448.0
1657084440, +3.51, +28.255,    +1.1, +1092.0,  -490.0,  +528.0
1657085040, +3.51, +28.238,    +0.2, +1080.0,  -492.0,  +529.0
1657085640, +3.51, +28.238,    -0.3, +1094.0,  -490.0,  +527.0
1657086240, +3.51, +28.255,    -0.3, +1161.0,  -477.0,  +448.0
1657086840, +3.51, +28.247,    -0.5, +1163.0,  -465.0,  +451.0
1657087440, +3.51, +28.255,    -0.1, +1160.0,  -477.0,  +451.0
1657088040, +3.51, +28.263,    +0.1, +1159.0,  -476.0,  +454.0
1657088640, +3.51, +28.247,    +0.4, +1158.0,  -471.0,  +455.0
1657089240, +3.51, +28.247,    -0.3, +1158.0,  -474.0,  +448.0
1657089840, +3.51, +28.247,    -0.4, +1161.0,  -478.0,  +448.0
1657090440, +3.51, +28.230,    -0.1, +1160.0,  -479.0,  +448.0
1657091040, +3.51, +28.238,    -0.1, +1167.0,  -465.0,  +455.0
1657091640, +3.51, +28.230,    -0.1, +1160.0,  -472.0,  +449.0
1657092240, +3.51, +28.222,    -0.0, +1164.0,  -461.0,  +447.0
1657092840, +3.51, +28.222,    -0.0, +1081.0,  -492.0,  +527.0
1657093440, +3.51, +28.206,    -0.1, +1160.0,  -480.0,  +444.0
1657094040, +3.51, +28.214,    -0.1, +1160.0,  -488.0,  +460.0
1657094640, +3.51, +28.222,    -0.3, +1095.0,  -488.0,  +524.0
1657095240, +3.51, +28.222,    -0.0, +1097.0,  -493.0,  +526.0
1657095840, +3.51, +28.206,    -0.2, +1102.0,  -492.0,  +524.0
1657096440, +3.51, +28.222,    -0.1, +1096.0,  -490.0,  +524.0
1657097040, +3.51, +28.206,    -0.0, +1088.0,  -490.0,  +526.0
1657097640, +3.51, +28.222,    -0.2, +1160.0,  -477.0,  +448.0
1657098240, +3.51, +28.230,    -0.2, +1084.0,  -492.0,  +529.0
1657098840, +3.51, +28.230,    -0.1, +1112.0,  -493.0,  +518.0
1657099440, +3.51, +28.222,    -0.0, +1091.0,  -490.0,  +526.0
1657100040, +3.51, +28.214,    -0.2, +1094.0,  -492.0,  +526.0
1657100640, +3.51, +28.230,    -0.0, +1159.0,  -484.0,  +463.0
1657101240, +3.51, +28.222,    -0.3, +1095.0,  -488.0,  +524.0
1657101840, +3.51, +28.214,    +0.2, +1100.0,  -488.0,  +524.0
1657102440, +3.51, +28.206,    -0.1, +1161.0,  -477.0,  +448.0
1657103040, +3.51, +28.206,    -0.3, +1147.0,  -476.0,  +460.0
1657103640, +3.51, +28.214,    -0.2, +1159.0,  -477.0,  +455.0
1657104240, +3.51, +28.214,    +0.1, +1095.0,  -490.0,  +526.0
1657104840, +3.51, +28.230,    -0.1, +1166.0,  -466.0,  +447.0
1657105440, +3.51, +28.222,    -0.2, +1084.0,  -493.0,  +528.0
1657106040, +3.51, +28.197,    -0.3, +1096.0,  -492.0,  +524.0
1657106640, +3.51, +28.189,    -0.4, +1095.0,  -490.0,  +526.0
1657107240, +3.51, +28.197,    +0.1, +1094.0,  -488.0,  +527.0
1657107840, +3.51, +28.206,    +0.0, +1158.0,  -480.0,  +448.0
1657108440, +3.51, +28.206,    -0.2, +1164.0,  -465.0,  +447.0
1657109040, +3.51, +28.197,    -0.2, +1159.0,  -477.0,  +448.0
1657109640, +3.51, +28.181,    -0.3, +1160.0,  -480.0,  +448.0
1657110240, +3.51, +28.189,    -0.1, +1096.0,  -490.0,  +524.0
1657110840, +3.51, +28.189,    -0.2, +1159.0,  -476.0,  +448.0
1657111440, +3.51, +28.206,    -0.1, +1161.0,  -471.0,  +447.0
1657112040, +3.51, +28.181,    -0.3, +1095.0,  -488.0,  +527.0
1657112640, +3.51, +28.181,    -0.2, +1102.0,  -488.0,  +524.0
1657113240, +3.51, +28.173,    -0.1, +1110.0,  -488.0,  +519.0
1657113840, +3.51, +28.189,    +0.3, +1102.0,  -488.0,  +524.0
1657114440, +3.51, +28.173,    -0.2, +1103.0,  -488.0,  +524.0
1657115040, +3.51, +28.173,    -0.0, +1112.0,  -488.0,  +515.0
1657115640, +3.51, +28.173,    -0.1, +1107.0,  -488.0,  +516.0
1657116240, +3.51, +28.173,    -0.1, +1095.0,  -488.0,  +526.0
1657116840, +3.51, +28.173,    -0.1, +1084.0,  -493.0,  +528.0
1657117440, +3.51, +28.173,    -0.0, +1102.0,  -490.0,  +524.0
1657118040, +3.51, +28.173,    -0.2, +1110.0,  -488.0,  +518.0
1657118640, +3.51, +28.181,    -0.1, +1096.0,  -488.0,  +526.0
1657119240, +3.51, +28.189,    +0.0, +1160.0,  -477.0,  +455.0
1657119840, +3.51, +28.181,    -0.0, +1103.0,  -488.0,  +519.0
1657120440, +3.51, +28.181,    -0.0, +1103.0,  -492.0,  +524.0
1657121040, +3.51, +28.173,    -0.0, +1160.0,  -476.0,  +454.0
1657121640, +3.51, +28.181,    -0.1, +1096.0,  -490.0,  +526.0
1657122240, +3.51, +28.197,    -0.2, +1159.0,  -477.0,  +447.0
1657122840, +3.51, +28.189,    +0.0, +1089.0,  -492.0,  +526.0
1657123440, +3.51, +28.189,    -0.1, +1091.0,  -493.0,  +528.0
1657124040, +3.51, +28.189,    -0.2, +1155.0,  -477.0,  +451.0
1657124640, +3.51, +28.189,    -0.1, +1087.0,  -492.0,  +528.0
1657125240, +3.51, +28.165,    -0.3, +1126.0,  -482.0,  +496.0
1657125840, +3.51, +28.197,    -0.4, +1091.0,  -488.0,  +527.0
1657126440, +3.51, +28.189,    +0.2, +1160.0,  -480.0,  +448.0
1657127040, +3.51, +28.181,    -0.1, +1159.0,  -480.0,  +448.0
1657127640, +3.51, +28.189,    -0.1, +1089.0,  -490.0,  +528.0
1657128240, +3.51, +28.189,    -0.0, +1096.0,  -493.0,  +526.0
1657128840, +3.51, +28.181,    +0.0, +1100.0,  -492.0,  +524.0
1657129440, +3.51, +28.181,    +1.0, +1100.0,  -488.0,  +527.0
1657130040, +3.51, +28.189,    +5.3, +1168.0,  -461.0,  +455.0
1657130640, +3.51, +28.189,   +13.2, +1086.0,  -493.0,  +524.0
1657131240, +3.51, +28.181,   +17.8, +1087.0,  -492.0,  +527.0
1657131840, +3.51, +28.173,   +24.1, +1102.0,  -488.0,  +524.0
1657132440, +3.51, +28.197,   +41.0, +1095.0,  -492.0,  +526.0
1657133040, +3.51, +28.156,   +53.8, +1095.0,  -490.0,  +524.0
1657133640, +3.51, +28.189,   +68.8, +1087.0,  -492.0,  +526.0
1657134240, +3.51, +28.206,   +67.0, +1091.0,  -488.0,  +527.0
1657134840, +3.51, +28.189,   +65.6, +1160.0,  -478.0,  +448.0
