7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1670828040, +3.50, +27.680,    -0.1, +1198.0,   +24.0,  +392.0
1670828640, +3.50, +27.515,    -0.0, +1240.0,   +31.0,  +334.0
1670829240, +3.50, +27.391,    +0.6, +1123.0,    +0.0,  +444.0
1670829840, +3.50, +27.235,    +0.0, +1184.0,   +24.0,  +408.0
1670830440, +3.50, +27.111,    +0.1, +1208.0,   +32.0,  +376.0
1670831040, +3.50, +27.012,    +0.3, +1214.0,   +32.0,  +374.0
1670831640, +3.50, +26.888,    -0.0, +1177.0,   +16.0,  +416.0
1670832240, +3.50, +26.780,    +0.1, +1208.0,   +32.0,  +376.0
1670832840, +3.50, +26.648,    -0.1, +1228.0,   +32.0,  +352.0
1670833440, +3.50, +26.565,    -0.6, +1181.0,   +15.0,  +311.0
1670834040, +3.50, +26.474,    -0.1, +1185.0,   +24.0,  +408.0
1670834640, +3.50, +26.358,    +0.0, +1209.0,   +32.0,  +376.0
1670835240, +3.50, +26.259,    -0.4, +1231.0,   +32.0,  +352.0
1670835840, +3.49, +26.184,    -0.4, +1238.0,   +33.0,  +343.0
1670836440, +3.50, +26.126,    +0.5, +1200.0,   +32.0,  +387.0
1670837040, +3.49, +26.035,    +0.1, +1200.0,   +28.0,  +391.0
1670837640, +3.50, +25.960,    +0.0, +1208.0,   +32.0,  +376.0
1670838240, +3.50, +25.911,    -0.6, +1171.0,   +19.0,  +307.0
1670838840, +3.49, +25.828,    -0.2, +1161.0,   +14.0,  +424.0
1670839440, +3.50, +25.728,    -0.0, +1214.0,   +33.0,  +368.0
1670840040, +3.49, +25.678,    +0.3, +1222.0,   +35.0,  +358.0
1670840640, +3.49, +25.645,    +0.1, +1223.0,   +36.0,  +352.0
1670841240, +3.49, +25.661,    -0.5, +1240.0,   +40.0,  +331.0
1670841840, +3.49, +25.612,    -0.0, +1223.0,   +33.0,  +356.0
1670842440, +3.49, +25.570,    -0.0, +1112.0,    +0.0,  +438.0
1670843040, +3.49, +25.495,    -0.5, +1129.0,    +1.0,  +438.0
