7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1651601040, +3.52, +29.219,   +26.7, +1144.0,  -476.0,  +448.0
1651601640, +3.52, +29.227,   +34.1, +1148.0,  -473.0,  +440.0
1651602240, +3.52, +29.194,   +42.8, +1137.0,  -480.0,  +456.0
1651602840, +3.52, +29.227,   +74.6, +1145.0,  -474.0,  +444.0
1651603440, +3.52, +29.219,   +94.6, +1148.0,  -474.0,  +438.0
1651604040, +3.52, +29.219,  +113.5, +1148.0,  -472.0,  +440.0
1651604640, +3.52, +29.219,  +134.0, +1151.0,  -477.0,  +435.0
1651605240, +3.52, +29.235,  +165.9, +1148.0,  -474.0,  +440.0
1651605840, +3.52, +29.227,  +180.3, +1150.0,  -477.0,  +438.0
1651606440, +3.52, +29.203,  +118.6, +1148.0,  -472.0,  +444.0
1651607040, +3.52, +29.227,  +125.5, +1148.0,  -473.0,  +440.0
1651607640, +3.52, +29.227,  +137.2, +1150.0,  -473.0,  +440.0
1651608240, +3.52, +29.227,  +298.4, +1144.0,  -474.0,  +448.0
1651608840, +3.52, +29.235,  +207.8, +1145.0,  -474.0,  +440.0
1651609440, +3.52, +29.251,  +290.3, +1148.0,  -472.0,  +438.0
1651610040, +3.52, +29.243,  +188.9, +1150.0,  -472.0,  +440.0
1651610640, +3.52, +29.227,  +280.9, +1151.0,  -474.0,  +434.0
1651611240, +3.52, +29.251,  +305.3, +1150.0,  -474.0,  +440.0
1651611840, +3.52, +29.251,  +309.1, +1147.0,  -474.0,  +444.0
1651612440, +3.52, +29.260,  +361.0, +1136.0,  -476.0,  +456.0
1651613040, +3.52, +29.260,  +358.2, +1144.0,  -476.0,  +449.0
1651613640, +3.52, +29.260,  +351.4, +1144.0,  -474.0,  +440.0
1651614240, +3.52, +29.268,  +347.6, +1150.0,  -474.0,  +438.0
1651614840, +3.52, +29.260,  +346.4, +1148.0,  -472.0,  +440.0
1651615440, +3.52, +29.251,  +424.1, +1145.0,  -474.0,  +440.0
1651616040, +3.52, +29.268,  +480.1, +1147.0,  -474.0,  +440.0
1651616640, +3.52, +29.268,  +171.9, +1144.0,  -476.0,  +451.0
1651617240, +3.52, +29.284,  +140.4, +1148.0,  -476.0,  +448.0
1651617840, +3.52, +29.260,  +623.7, +1132.0,  -477.0,  +470.0
1651618440, +3.52, +29.276,  +565.0, +1136.0,  -480.0,  +464.0
1651619040, +3.52, +29.268,  +110.6, +1142.0,  -474.0,  +451.0
1651619640, +3.52, +29.260,  +238.0, +1144.0,  -476.0,  +448.0
1651620240, +3.52, +29.260,  +618.8, +1137.0,  -476.0,  +457.0
1651620840, +3.52, +29.284,  +641.8, +1139.0,  -477.0,  +455.0
1651621440, +3.52, +29.284,  +440.4, +1144.0,  -474.0,  +440.0
1651622040, +3.52, +29.276,  +434.0, +1142.0,  -473.0,  +448.0
1651622640, +3.52, +29.284,  +244.9, +1148.0,  -472.0,  +444.0
1651623240, +3.52, +29.292,  +255.2, +1150.0,  -474.0,  +440.0
1651623840, +3.52, +29.276,  +617.8, +1144.0,  -477.0,  +448.0
1651624440, +3.52, +29.284,  +591.1, +1144.0,  -474.0,  +448.0
1651625040, +3.52, +29.292,  +231.4, +1139.0,  -477.0,  +451.0
1651625640, +3.52, +29.308,  +635.5, +1148.0,  -474.0,  +440.0
1651626240, +3.52, +29.292,  +616.0, +1148.0,  -474.0,  +440.0
1651626840, +3.52, +29.317,  +562.5, +1137.0,  -476.0,  +451.0
1651627440, +3.52, +29.308,  +560.7, +1144.0,  -474.0,  +448.0
1651628040, +3.52, +29.300,  +572.9, +1142.0,  -476.0,  +452.0
1651628640, +3.52, +29.333,  +508.6, +1148.0,  -474.0,  +440.0
1651629240, +3.52, +29.333,  +481.1, +1136.0,  -480.0,  +460.0
1651629840, +3.52, +29.325,  +448.4, +1139.0,  -474.0,  +454.0
1651630440, +3.52, +29.325,   +95.1, +1139.0,  -477.0,  +460.0
1651631040, +3.52, +29.308,  +280.9, +1136.0,  -477.0,  +460.0
1651631640, +3.52, +29.292,  +352.5, +1144.0,  -474.0,  +444.0
1651632240, +3.52, +29.308,  +250.1, +1139.0,  -476.0,  +456.0
1651632840, +3.52, +29.325,  +121.5, +1136.0,  -476.0,  +460.0
1651633440, +3.52, +29.317,  +190.5, +1148.0,  -472.0,  +440.0
1651634040, +3.52, +29.300,  +222.2, +1136.0,  -477.0,  +457.0
1651634640, +3.52, +29.292,  +212.9, +1145.0,  -474.0,  +444.0
1651635240, +3.52, +29.284,  +157.5, +1148.0,  -476.0,  +438.0
1651635840, +3.52, +29.300,  +146.8, +1137.0,  -479.0,  +460.0
1651636440, +3.52, +29.284,   +90.9, +1144.0,  -474.0,  +444.0
1651637040, +3.52, +29.308,   +97.5, +1140.0,  -474.0,  +451.0
1651637640, +3.52, +29.317,   +74.9, +1144.0,  -476.0,  +448.0
1651638240, +3.52, +29.300,   +55.4, +1139.0,  -477.0,  +454.0
1651638840, +3.52, +29.317,   +32.5, +1129.0,  -480.0,  +470.0
1651639440, +3.52, +29.317,   +17.3, +1145.0,  -474.0,  +440.0
1651640040, +3.52, +29.317,    +9.1, +1148.0,  -474.0,  +440.0
1651640640, +3.52, +29.317,    +3.4, +1144.0,  -474.0,  +444.0
1651641240, +3.52, +29.308,    +0.7, +1132.0,  -480.0,  +472.0
1651641840, +3.52, +29.308,    -0.1, +1136.0,  -476.0,  +456.0
1651642440, +3.52, +29.317,    -0.3, +1144.0,  -474.0,  +451.0
1651643040, +3.52, +29.325,    -0.2, +1137.0,  -474.0,  +455.0
1651643640, +3.52, +29.333,    -0.2, +1142.0,  -474.0,  +455.0
1651644240, +3.52, +29.317,    -0.1, +1136.0,  -477.0,  +464.0
1651644840, +3.52, +29.317,    -0.1, +1134.0,  -480.0,  +468.0
1651645440, +3.52, +29.317,    -0.3, +1142.0,  -477.0,  +451.0
1651646040, +3.52, +29.325,    +0.0, +1139.0,  -477.0,  +454.0
1651646640, +3.52, +29.317,    -0.1, +1142.0,  -476.0,  +448.0
1651647240, +3.52, +29.300,    -0.2, +1148.0,  -474.0,  +444.0
1651647840, +3.52, +29.292,    -0.3, +1150.0,  -476.0,  +438.0
1651648440, +3.52, +29.292,    -0.1, +1152.0,  -474.0,  +435.0
1651649040, +3.52, +29.300,    -0.2, +1144.0,  -473.0,  +440.0
1651649640, +3.52, +29.317,    -0.2, +1144.0,  -474.0,  +451.0
1651650240, +3.52, +29.325,    -0.3, +1144.0,  -474.0,  +444.0
1651650840, +3.52, +29.325,    +0.0, +1134.0,  -480.0,  +468.0
1651651440, +3.52, +29.341,    -0.3, +1150.0,  -476.0,  +436.0
1651652040, +3.52, +29.317,    -0.0, +1144.0,  -474.0,  +448.0
1651652640, +3.52, +29.325,    -0.2, +1136.0,  -477.0,  +462.0
1651653240, +3.52, +29.317,    -0.2, +1152.0,  -477.0,  +435.0
1651653840, +3.52, +29.308,    -0.3, +1127.0,  -480.0,  +476.0
1651654440, +3.52, +29.308,    -0.1, +1144.0,  -474.0,  +448.0
1651655040, +3.52, +29.300,    -0.2, +1147.0,  -474.0,  +441.0
1651655640, +3.52, +29.300,    -0.1, +1142.0,  -477.0,  +451.0
1651656240, +3.52, +29.308,    +0.0, +1139.0,  -474.0,  +451.0
1651656840, +3.52, +29.317,    -0.2, +1144.0,  -474.0,  +449.0
1651657440, +3.52, +29.300,    +0.2, +1148.0,  -472.0,  +440.0
1651658040, +3.52, +29.300,    -0.1, +1151.0,  -474.0,  +440.0
1651658640, +3.52, +29.300,    -0.0, +1148.0,  -472.0,  +436.0
1651659240, +3.52, +29.308,    -0.1, +1142.0,  -474.0,  +448.0
1651659840, +3.52, +29.317,    -0.3, +1144.0,  -476.0,  +448.0
1651660440, +3.52, +29.300,    +0.0, +1148.0,  -476.0,  +440.0
1651661040, +3.52, +29.317,    -0.3, +1143.0,  -476.0,  +448.0
1651661640, +3.52, +29.300,    +0.0, +1132.0,  -480.0,  +465.0
1651662240, +3.52, +29.300,    -0.1, +1144.0,  -474.0,  +440.0
1651662840, +3.52, +29.325,    -0.2, +1134.0,  -480.0,  +467.0
1651663440, +3.52, +29.317,    -0.2, +1148.0,  -474.0,  +440.0
1651664040, +3.52, +29.317,    -0.1, +1144.0,  -476.0,  +448.0
1651664640, +3.52, +29.300,    +0.0, +1139.0,  -477.0,  +456.0
1651665240, +3.52, +29.317,    -0.0, +1140.0,  -474.0,  +455.0
1651665840, +3.52, +29.325,    -0.1, +1144.0,  -476.0,  +448.0
1651666440, +3.52, +29.317,    +0.1, +1152.0,  -473.0,  +435.0
1651667040, +3.52, +29.317,    -0.2, +1123.0,  -482.0,  +480.0
1651667640, +3.52, +29.308,    -0.1, +1136.0,  -477.0,  +455.0
