7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1654211040, +3.52, +28.828,  +500.1, +1103.0,  -488.0,  +512.0
1654211640, +3.51, +28.819,  +492.6, +1096.0,  -488.0,  +516.0
1654212240, +3.52, +28.828,  +512.2, +1097.0,  -488.0,  +515.0
1654212840, +3.52, +28.844,  +527.0, +1096.0,  -490.0,  +515.0
1654213440, +3.52, +28.852,  +548.9, +1112.0,  -488.0,  +504.0
1654214040, +3.52, +28.852,  +571.7, +1112.0,  -488.0,  +504.0
1654214640, +3.52, +28.852,  +156.5, +1160.0,  -480.0,  +434.0
1654215240, +3.52, +28.860,  +251.3, +1159.0,  -479.0,  +444.0
1654215840, +3.52, +28.860,  +531.8, +1105.0,  -488.0,  +508.0
1654216440, +3.52, +28.868,  +550.1, +1092.0,  -488.0,  +520.0
1654217040, +3.52, +28.860,  +516.8, +1103.0,  -488.0,  +515.0
1654217640, +3.52, +28.860,  +498.6, +1127.0,  -484.0,  +486.0
1654218240, +3.52, +28.860,  +480.3, +1105.0,  -488.0,  +512.0
1654218840, +3.52, +28.868,  +468.4, +1087.0,  -488.0,  +520.0
1654219440, +3.52, +28.877,  +470.2, +1102.0,  -488.0,  +518.0
1654220040, +3.52, +28.877,  +422.7, +1159.0,  -474.0,  +440.0
1654220640, +3.52, +28.877,  +427.4, +1102.0,  -488.0,  +513.0
1654221240, +3.52, +28.893,  +405.1, +1097.0,  -488.0,  +515.0
1654221840, +3.52, +28.885,  +407.9, +1097.0,  -488.0,  +518.0
1654222440, +3.52, +28.885,  +404.7, +1105.0,  -488.0,  +513.0
1654223040, +3.52, +28.901,  +135.8, +1102.0,  -490.0,  +515.0
1654223640, +3.52, +28.893,   +84.6, +1091.0,  -490.0,  +519.0
1654224240, +3.52, +28.885,  +112.3, +1100.0,  -488.0,  +518.0
1654224840, +3.52, +28.877,  +252.7, +1087.0,  -488.0,  +519.0
1654225440, +3.52, +28.860,  +241.3, +1159.0,  -480.0,  +451.0
1654226040, +3.52, +28.868,  +218.6, +1102.0,  -488.0,  +512.0
1654226640, +3.52, +28.852,  +169.3, +1089.0,  -488.0,  +519.0
1654227240, +3.52, +28.852,  +143.3, +1160.0,  -480.0,  +444.0
1654227840, +3.52, +28.844,  +115.7, +1100.0,  -488.0,  +513.0
1654228440, +3.52, +28.844,   +99.5, +1100.0,  -488.0,  +515.0
1654229040, +3.52, +28.836,   +77.5, +1160.0,  -477.0,  +447.0
1654229640, +3.52, +28.852,   +45.3, +1110.0,  -488.0,  +510.0
1654230240, +3.52, +28.844,   +25.9, +1110.0,  -488.0,  +510.0
1654230840, +3.52, +28.844,   +20.3, +1160.0,  -476.0,  +432.0
1654231440, +3.52, +28.828,   +16.9, +1097.0,  -488.0,  +515.0
1654232040, +3.52, +28.819,    +6.1, +1110.0,  -488.0,  +508.0
1654232640, +3.52, +28.803,    +1.9, +1111.0,  -488.0,  +508.0
1654233240, +3.52, +28.819,    +0.0, +1159.0,  -473.0,  +447.0
1654233840, +3.52, +28.844,    -0.1, +1158.0,  -472.0,  +440.0
1654234440, +3.52, +28.860,    +0.1, +1081.0,  -490.0,  +519.0
1654235040, +3.52, +28.852,    -0.2, +1095.0,  -488.0,  +516.0
1654235640, +3.52, +28.844,    -0.3, +1112.0,  -488.0,  +508.0
1654236240, +3.52, +28.844,    -0.1, +1100.0,  -488.0,  +518.0
1654236840, +3.52, +28.828,    -0.1, +1103.0,  -488.0,  +512.0
1654237440, +3.52, +28.828,    -0.4, +1100.0,  -488.0,  +518.0
1654238040, +3.52, +28.803,    -0.1, +1100.0,  -488.0,  +515.0
1654238640, +3.52, +28.811,    -0.2, +1110.0,  -488.0,  +508.0
1654239240, +3.52, +28.811,    -0.2, +1097.0,  -488.0,  +518.0
1654239840, +3.52, +28.787,    -0.0, +1112.0,  -488.0,  +505.0
1654240440, +3.52, +28.795,    -0.2, +1103.0,  -488.0,  +515.0
1654241040, +3.52, +28.787,    -0.2, +1113.0,  -484.0,  +504.0
1654241640, +3.52, +28.779,    -0.1, +1112.0,  -488.0,  +504.0
1654242240, +3.52, +28.754,    -0.3, +1107.0,  -488.0,  +512.0
1654242840, +3.52, +28.779,    -0.0, +1120.0,  -484.0,  +497.0
1654243440, +3.52, +28.787,    -0.0, +1113.0,  -487.0,  +504.0
1654244040, +3.52, +28.779,    -0.2, +1107.0,  -488.0,  +510.0
1654244640, +3.52, +28.762,    -0.3, +1100.0,  -488.0,  +512.0
1654245240, +3.52, +28.762,    -0.4, +1103.0,  -488.0,  +515.0
1654245840, +3.52, +28.779,    -0.0, +1103.0,  -490.0,  +512.0
1654246440, +3.52, +28.779,    -0.1, +1120.0,  -484.0,  +496.0
1654247040, +3.52, +28.770,    -0.1, +1126.0,  -484.0,  +492.0
1654247640, +3.52, +28.779,    -0.1, +1110.0,  -488.0,  +510.0
1654248240, +3.52, +28.779,    -0.1, +1112.0,  -488.0,  +505.0
1654248840, +3.52, +28.770,    -0.1, +1107.0,  -488.0,  +505.0
1654249440, +3.52, +28.754,    +0.1, +1144.0,  -474.0,  +460.0
1654250040, +3.52, +28.770,    +0.2, +1159.0,  -474.0,  +440.0
1654250640, +3.52, +28.770,    +0.1, +1104.0,  -488.0,  +513.0
1654251240, +3.52, +28.770,    -0.0, +1112.0,  -488.0,  +510.0
1654251840, +3.52, +28.762,    -0.1, +1103.0,  -488.0,  +512.0
1654252440, +3.52, +28.770,    -0.3, +1128.0,  -484.0,  +487.0
1654253040, +3.52, +28.779,    +0.1, +1127.0,  -484.0,  +488.0
1654253640, +3.52, +28.779,    -0.1, +1120.0,  -484.0,  +496.0
1654254240, +3.52, +28.754,    -0.0, +1103.0,  -488.0,  +515.0
1654254840, +3.52, +28.746,    -0.1, +1116.0,  -488.0,  +504.0
1654255440, +3.52, +28.770,    -0.3, +1120.0,  -484.0,  +497.0
1654256040, +3.52, +28.762,    +0.1, +1127.0,  -482.0,  +488.0
1654256640, +3.52, +28.770,    -0.3, +1116.0,  -488.0,  +505.0
1654257240, +3.52, +28.754,    +0.3, +1126.0,  -484.0,  +492.0
1654257840, +3.52, +28.754,    -0.0, +1112.0,  -488.0,  +504.0
1654258440, +3.52, +28.762,    -0.1, +1112.0,  -488.0,  +505.0
1654259040, +3.52, +28.762,    -0.3, +1121.0,  -482.0,  +492.0
1654259640, +3.52, +28.762,    -0.2, +1123.0,  -484.0,  +496.0
1654260240, +3.52, +28.762,    +0.0, +1096.0,  -488.0,  +518.0
1654260840, +3.52, +28.762,    +0.0, +1121.0,  -482.0,  +494.0
1654261440, +3.52, +28.746,    -0.0, +1103.0,  -488.0,  +518.0
1654262040, +3.52, +28.762,    -0.2, +1096.0,  -488.0,  +516.0
1654262640, +3.52, +28.754,    -0.3, +1113.0,  -484.0,  +505.0
1654263240, +3.52, +28.762,    -0.0, +1120.0,  -484.0,  +497.0
1654263840, +3.52, +28.738,    +0.1, +1116.0,  -484.0,  +504.0
1654264440, +3.52, +28.746,    -0.1, +1105.0,  -488.0,  +512.0
1654265040, +3.52, +28.738,    -0.2, +1107.0,  -488.0,  +512.0
1654265640, +3.52, +28.738,    -0.1, +1136.0,  -479.0,  +472.0
1654266240, +3.52, +28.738,    -0.1, +1110.0,  -488.0,  +508.0
1654266840, +3.52, +28.746,    -0.3, +1091.0,  -492.0,  +520.0
1654267440, +3.52, +28.738,    -0.5, +1116.0,  -484.0,  +504.0
1654268040, +3.52, +28.746,    -0.1, +1105.0,  -488.0,  +512.0
1654268640, +3.52, +28.746,    -0.1, +1104.0,  -488.0,  +512.0
1654269240, +3.52, +28.746,    -0.1, +1103.0,  -488.0,  +512.0
1654269840, +3.52, +28.738,    -0.3, +1102.0,  -488.0,  +515.0
1654270440, +3.52, +28.738,    -0.0, +1116.0,  -484.0,  +503.0
1654271040, +3.52, +28.738,    -0.0, +1102.0,  -488.0,  +515.0
1654271640, +3.52, +28.721,    -0.0, +1110.0,  -488.0,  +508.0
1654272240, +3.52, +28.746,    -0.2, +1129.0,  -480.0,  +486.0
1654272840, +3.52, +28.730,    +0.1, +1126.0,  -482.0,  +488.0
1654273440, +3.52, +28.730,    -0.2, +1108.0,  -488.0,  +510.0
1654274040, +3.52, +28.738,    -0.2, +1111.0,  -488.0,  +508.0
1654274640, +3.52, +28.730,    -0.2, +1159.0,  -474.0,  +438.0
1654275240, +3.52, +28.738,    -0.1, +1127.0,  -482.0,  +487.0
1654275840, +3.52, +28.746,    -0.2, +1118.0,  -488.0,  +502.0
1654276440, +3.52, +28.738,    -0.2, +1112.0,  -488.0,  +504.0
1654277040, +3.52, +28.730,    -0.1, +1110.0,  -488.0,  +508.0
1654277640, +3.52, +28.738,    +0.7, +1112.0,  -488.0,  +504.0
1654278240, +3.52, +28.705,    +4.0, +1112.0,  -488.0,  +508.0
1654278840, +3.52, +28.730,   +10.1, +1128.0,  -482.0,  +487.0
1654279440, +3.52, +28.746,   +17.1, +1128.0,  -480.0,  +486.0
1654280040, +3.51, +28.730,   +24.3, +1104.0,  -488.0,  +510.0
1654280640, +3.52, +28.738,   +33.0, +1107.0,  -488.0,  +510.0
1654281240, +3.52, +28.746,   +56.7, +1112.0,  -484.0,  +504.0
1654281840, +3.52, +28.713,   +73.6, +1107.0,  -488.0,  +510.0
1654282440, +3.52, +28.730,   +68.5, +1120.0,  -484.0,  +500.0
1654283040, +3.52, +28.746,   +79.9, +1128.0,  -482.0,  +488.0
1654283640, +3.52, +28.746,  +151.3, +1132.0,  -480.0,  +480.0
1654284240, +3.52, +28.762,  +128.1, +1144.0,  -474.0,  +455.0
1654284840, +3.52, +28.762,  +150.6, +1127.0,  -480.0,  +489.0
1654285440, +3.52, +28.762,  +170.1, +1103.0,  -490.0,  +516.0
1654286040, +3.52, +28.762,  +184.9, +1116.0,  -484.0,  +504.0
1654286640, +3.52, +28.770,  +210.7, +1104.0,  -488.0,  +516.0
1654287240, +3.52, +28.770,  +236.3, +1126.0,  -482.0,  +492.0
1654287840, +3.52, +28.770,  +245.4, +1112.0,  -488.0,  +504.0
1654288440, +3.52, +28.779,  +288.0, +1112.0,  -488.0,  +504.0
