7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671959040, +3.49, +28.607,    +0.0,  -108.0, +1289.0,  +593.0
1671959640, +3.49, +28.599,    +0.1,  -104.0, +1260.0,  +582.0
1671960240, +3.49, +28.591,    -0.0,  -111.0, +1286.0,  +587.0
1671960840, +3.49, +28.582,    -0.1,  -127.0, +1319.0,  +608.0
1671961440, +3.49, +28.574,    -0.2,  -123.0, +1319.0,  +605.0
1671962040, +3.49, +28.566,    -0.0,  -141.0, +1332.0,  +616.0
1671962640, +3.49, +28.566,    +0.0,  -144.0, +1336.0,  +620.0
1671963240, +3.49, +28.542,    -0.3,  -168.0, +1331.0,  +652.0
1671963840, +3.49, +28.533,    -0.1,  -184.0, +1262.0,  +684.0
1671964440, +3.49, +28.533,    +0.4,  -168.0, +1315.0,  +664.0
1671965040, +3.49, +28.517,    +0.4,  -152.0, +1340.0,  +627.0
1671965640, +3.49, +28.533,    +0.2,  -152.0, +1336.0,  +624.0
1671966240, +3.49, +28.509,    -0.6,  -178.0, +1273.0,  +678.0
1671966840, +3.49, +28.509,    -0.6,  -160.0, +1334.0,  +640.0
1671967440, +3.49, +28.509,    -0.4,  -136.0, +1335.0,  +608.0
1671968040, +3.49, +28.484,    -0.5,  -100.0, +1255.0,  +562.0
1671968640, +3.49, +28.484,    -0.1,  -104.0, +1265.0,  +575.0
1671969240, +3.49, +28.484,    +0.1,  -136.0, +1334.0,  +606.0
1671969840, +3.49, +28.468,    -0.4,  -128.0, +1331.0,  +609.0
1671970440, +3.49, +28.460,    -0.2,  -160.0, +1343.0,  +640.0
1671971040, +3.49, +28.452,    -0.4,  -176.0, +1308.0,  +673.0
1671971640, +3.49, +28.435,    -0.0,  -144.0, +1336.0,  +615.0
1671972240, +3.49, +28.435,    -0.3,  -168.0, +1331.0,  +656.0
1671972840, +3.49, +28.402,    +0.0,  -168.0, +1324.0,  +659.0
1671973440, +3.49, +28.402,    -0.4,  -178.0, +1302.0,  +673.0
1671974040, +3.49, +28.386,    -0.4,  -160.0, +1347.0,  +638.0
1671974640, +3.49, +28.378,    -0.3,  -144.0, +1340.0,  +616.0
1671975240, +3.49, +28.370,    -0.5,  -128.0, +1335.0,  +608.0
1671975840, +3.49, +28.345,    +0.0,  -176.0, +1304.0,  +670.0
1671976440, +3.49, +28.329,    -0.3,  -136.0, +1334.0,  +608.0
1671977040, +3.49, +28.304,    -0.6,   -96.0, +1248.0,  +552.0
1671977640, +3.49, +28.304,    -0.5,  -160.0, +1336.0,  +632.0
1671978240, +3.50, +28.288,    -0.2,  -192.0, +1272.0,  +688.0
1671978840, +3.49, +28.271,    -0.1,  -136.0, +1337.0,  +608.0
1671979440, +3.49, +28.255,    -0.1,  -140.0, +1336.0,  +608.0
1671980040, +3.49, +28.247,    -0.3,  -109.0, +1299.0,  +582.0
1671980640, +3.49, +28.238,    -0.4,  -102.0, +1232.0,  +552.0
1671981240, +3.49, +28.214,    +0.0,  -100.0, +1246.0,  +559.0
1671981840, +3.49, +28.206,    +0.5,  -168.0, +1332.0,  +648.0
1671982440, +3.49, +28.181,    +0.3,   -98.0, +1230.0,  +547.0
1671983040, +3.49, +28.173,    -0.1,  -180.0, +1303.0,  +678.0
1671983640, +3.49, +28.156,    -0.2,  -115.0, +1313.0,  +588.0
1671984240, +3.49, +28.148,    -0.1,  -184.0, +1259.0,  +678.0
1671984840, +3.49, +28.148,    -0.1,  -105.0, +1270.0,  +563.0
1671985440, +3.49, +28.115,    +0.3,  -160.0, +1329.0,  +640.0
1671986040, +3.49, +28.115,    +0.0,  -160.0, +1336.0,  +632.0
1671986640, +3.49, +28.083,    -0.4,  -102.0, +1219.0,  +559.0
1671987240, +3.49, +28.074,    +0.4,  -128.0, +1332.0,  +604.0
1671987840, +3.49, +28.058,    -0.2,  -157.0, +1336.0,  +630.0
1671988440, +3.49, +28.042,    -0.5,   -99.0, +1217.0,  +551.0
1671989040, +3.49, +28.033,    +0.2,  -140.0, +1340.0,  +608.0
1671989640, +3.49, +28.017,    -0.0,  -180.0, +1291.0,  +676.0
1671990240, +3.49, +27.992,    +0.5,  -144.0, +1340.0,  +616.0
1671990840, +3.49, +27.976,    +0.3,  -103.0, +1216.0,  +561.0
