7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1653341040, +3.52, +28.926,  +368.3, +1127.0,  -484.0,  +481.0
1653341640, +3.52, +28.926,  +465.5, +1136.0,  -480.0,  +470.0
1653342240, +3.52, +28.926,  +168.1, +1127.0,  -488.0,  +486.0
1653342840, +3.52, +28.901,  +125.4, +1120.0,  -484.0,  +487.0
1653343440, +3.52, +28.934,  +175.8, +1113.0,  -488.0,  +497.0
1653344040, +3.52, +28.942,  +434.7, +1110.0,  -488.0,  +502.0
1653344640, +3.52, +28.942,  +397.3, +1118.0,  -488.0,  +496.0
1653345240, +3.52, +28.934,  +524.6, +1118.0,  -488.0,  +494.0
1653345840, +3.52, +28.950,  +485.3, +1128.0,  -484.0,  +480.0
1653346440, +3.52, +28.934,  +489.5, +1132.0,  -482.0,  +476.0
1653347040, +3.52, +28.917,  +551.1, +1113.0,  -488.0,  +496.0
1653347640, +3.52, +28.926,  +551.6, +1126.0,  -482.0,  +483.0
1653348240, +3.52, +28.901,  +495.9, +1120.0,  -488.0,  +492.0
1653348840, +3.52, +28.942,  +522.0, +1132.0,  -482.0,  +476.0
1653349440, +3.52, +28.934,  +512.3, +1118.0,  -488.0,  +496.0
1653350040, +3.52, +28.926,  +515.2, +1127.0,  -482.0,  +480.0
1653350640, +3.52, +28.934,  +506.9, +1110.0,  -488.0,  +499.0
1653351240, +3.52, +28.917,  +112.3, +1127.0,  -484.0,  +480.0
1653351840, +3.52, +28.926,  +218.0, +1123.0,  -484.0,  +487.0
1653352440, +3.52, +28.917,  +155.4, +1131.0,  -480.0,  +476.0
1653353040, +3.52, +28.909,  +513.7, +1120.0,  -488.0,  +494.0
1653353640, +3.52, +28.926,  +440.0, +1103.0,  -488.0,  +504.0
1653354240, +3.52, +28.917,  +481.1, +1123.0,  -488.0,  +489.0
1653354840, +3.52, +28.926,  +411.5, +1116.0,  -488.0,  +496.0
1653355440, +3.52, +28.926,  +109.9, +1128.0,  -482.0,  +476.0
1653356040, +3.52, +28.926,  +127.5, +1107.0,  -488.0,  +504.0
1653356640, +3.52, +28.917,  +110.5, +1136.0,  -480.0,  +464.0
1653357240, +3.52, +28.909,  +401.0, +1127.0,  -482.0,  +483.0
