7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1656473040, +3.51, +28.386,   +66.5, +1160.0,  -480.0,  +448.0
1656473640, +3.51, +28.386,   +61.9, +1160.0,  -474.0,  +442.0
1656474240, +3.51, +28.370,   +29.9, +1081.0,  -493.0,  +526.0
1656474840, +3.51, +28.386,   +87.7, +1151.0,  -477.0,  +449.0
1656475440, +3.51, +28.394,   +48.9, +1160.0,  -476.0,  +446.0
1656476040, +3.51, +28.386,   +53.5, +1159.0,  -477.0,  +440.0
1656476640, +3.51, +28.394,   +20.4, +1160.0,  -473.0,  +455.0
1656477240, +3.51, +28.386,   +17.3, +1158.0,  -477.0,  +451.0
1656477840, +3.51, +28.378,   +14.8, +1159.0,  -477.0,  +448.0
1656478440, +3.51, +28.394,    +5.6, +1160.0,  -480.0,  +440.0
1656479040, +3.51, +28.378,    +2.9, +1160.0,  -474.0,  +440.0
1656479640, +3.51, +28.378,    +0.5, +1159.0,  -477.0,  +440.0
1656480240, +3.51, +28.370,    +0.2, +1155.0,  -480.0,  +448.0
1656480840, +3.51, +28.370,    -0.1, +1158.0,  -480.0,  +448.0
1656481440, +3.51, +28.378,    -0.2, +1160.0,  -480.0,  +448.0
1656482040, +3.51, +28.370,    +0.1, +1160.0,  -477.0,  +444.0
1656482640, +3.51, +28.370,    -0.1, +1159.0,  -478.0,  +448.0
1656483240, +3.51, +28.394,    -0.1, +1155.0,  -477.0,  +448.0
1656483840, +3.51, +28.361,    -0.2, +1151.0,  -479.0,  +451.0
1656484440, +3.51, +28.386,    -0.1, +1155.0,  -474.0,  +448.0
1656485040, +3.51, +28.386,    -0.1, +1152.0,  -476.0,  +452.0
1656485640, +3.51, +28.378,    -0.1, +1159.0,  -480.0,  +448.0
1656486240, +3.51, +28.386,    +0.1, +1158.0,  -477.0,  +451.0
1656486840, +3.51, +28.394,    -0.2, +1155.0,  -480.0,  +451.0
1656487440, +3.51, +28.386,    -0.1, +1158.0,  -476.0,  +448.0
