7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1650383040, +3.53, +29.235,    -0.3, +1160.0,  -475.0,  +415.0
1650383640, +3.53, +29.227,    -0.0, +1089.0,  -493.0,  +499.0
1650384240, +3.53, +29.235,    -0.3, +1097.0,  -496.0,  +494.0
1650384840, +3.53, +29.243,    -0.2, +1097.0,  -495.0,  +496.0
1650385440, +3.53, +29.243,    -0.3, +1087.0,  -493.0,  +496.0
1650386040, +3.53, +29.227,    -0.3, +1095.0,  -492.0,  +496.0
1650386640, +3.53, +29.235,    -0.0, +1159.0,  -481.0,  +412.0
1650387240, +3.53, +29.235,    +0.1, +1113.0,  -488.0,  +483.0
1650387840, +3.53, +29.243,    -0.3, +1155.0,  -480.0,  +417.0
1650388440, +3.53, +29.251,    +0.0, +1103.0,  -492.0,  +488.0
1650389040, +3.53, +29.243,    +0.8, +1159.0,  -480.0,  +416.0
1650389640, +3.53, +29.235,    +5.1, +1102.0,  -488.0,  +494.0
1650390240, +3.53, +29.235,   +11.6, +1103.0,  -492.0,  +488.0
1650390840, +3.53, +29.243,   +16.2, +1103.0,  -490.0,  +492.0
1650391440, +3.53, +29.219,   +38.4, +1084.0,  -493.0,  +496.0
1650392040, +3.53, +29.227,   +40.2, +1100.0,  -493.0,  +494.0
1650392640, +3.53, +29.227,   +40.4, +1094.0,  -493.0,  +496.0
1650393240, +3.53, +29.227,   +79.7, +1152.0,  -480.0,  +416.0
1650393840, +3.53, +29.219,   +88.8, +1158.0,  -476.0,  +416.0
1650394440, +3.53, +29.219,   +86.4, +1103.0,  -495.0,  +489.0
1650395040, +3.53, +29.219,  +124.1, +1100.0,  -492.0,  +492.0
1650395640, +3.53, +29.235,  +144.1, +1159.0,  -480.0,  +416.0
1650396240, +3.53, +29.235,  +174.8, +1159.0,  -477.0,  +416.0
1650396840, +3.53, +29.235,  +211.2, +1159.0,  -484.0,  +415.0
1650397440, +3.53, +29.260,   +74.8, +1087.0,  -494.0,  +497.0
1650398040, +3.53, +29.251,  +234.3, +1156.0,  -480.0,  +422.0
1650398640, +3.53, +29.260,  +168.1, +1160.0,  -473.0,  +431.0
1650399240, +3.53, +29.260,  +127.9, +1088.0,  -488.0,  +496.0
1650399840, +3.53, +29.268,  +320.5, +1159.0,  -480.0,  +412.0
1650400440, +3.53, +29.260,  +336.3, +1159.0,  -471.0,  +419.0
1650401040, +3.53, +29.284,  +354.2, +1159.0,  -480.0,  +423.0
1650401640, +3.53, +29.292,  +360.9, +1153.0,  -480.0,  +417.0
1650402240, +3.53, +29.308,  +420.4, +1158.0,  -480.0,  +417.0
1650402840, +3.53, +29.300,  +417.1, +1159.0,  -480.0,  +412.0
1650403440, +3.53, +29.292,  +242.7, +1092.0,  -496.0,  +497.0
1650404040, +3.53, +29.308,  +472.6, +1159.0,  -477.0,  +416.0
1650404640, +3.53, +29.317,  +530.2, +1159.0,  -467.0,  +423.0
1650405240, +3.53, +29.317,  +536.0, +1159.0,  -480.0,  +416.0
1650405840, +3.53, +29.333,  +560.3, +1159.0,  -480.0,  +416.0
1650406440, +3.53, +29.317,  +579.6, +1087.0,  -493.0,  +496.0
1650407040, +3.53, +29.333,  +605.5, +1159.0,  -480.0,  +416.0
1650407640, +3.53, +29.317,  +614.2, +1156.0,  -480.0,  +416.0
1650408240, +3.53, +29.333,  +481.2, +1159.0,  -476.0,  +418.0
1650408840, +3.53, +29.325,  +616.4, +1159.0,  -479.0,  +414.0
1650409440, +3.53, +29.308,  +641.1, +1155.0,  -479.0,  +422.0
1650410040, +3.53, +29.325,  +616.4, +1156.0,  -480.0,  +420.0
1650410640, +3.53, +29.317,  +614.0, +1160.0,  -474.0,  +423.0
1650411240, +3.53, +29.317,  +642.4, +1158.0,  -480.0,  +416.0
1650411840, +3.53, +29.317,  +648.3, +1158.0,  -480.0,  +414.0
1650412440, +3.53, +29.317,  +452.1, +1161.0,  -469.0,  +423.0
1650413040, +3.53, +29.317,  +696.5, +1081.0,  -493.0,  +497.0
1650413640, +3.53, +29.300,  +673.4, +1159.0,  -480.0,  +416.0
1650414240, +3.53, +29.325,  +689.8, +1159.0,  -478.0,  +416.0
1650414840, +3.53, +29.317,  +682.6, +1158.0,  -480.0,  +415.0
1650415440, +3.53, +29.333,  +635.3, +1160.0,  -480.0,  +423.0
1650416040, +3.53, +29.308,  +623.1, +1158.0,  -480.0,  +416.0
1650416640, +3.53, +29.308,  +611.0, +1159.0,  -465.0,  +423.0
1650417240, +3.53, +29.325,  +592.5, +1158.0,  -477.0,  +427.0
1650417840, +3.53, +29.317,  +596.3, +1094.0,  -496.0,  +496.0
1650418440, +3.53, +29.325,  +581.5, +1160.0,  -480.0,  +423.0
1650419040, +3.53, +29.317,  +551.2, +1159.0,  -479.0,  +414.0
1650419640, +3.53, +29.317,  +524.2, +1158.0,  -480.0,  +423.0
1650420240, +3.53, +29.325,  +505.2, +1159.0,  -480.0,  +423.0
1650420840, +3.52, +29.333,  +466.5, +1159.0,  -480.0,  +416.0
1650421440, +3.53, +29.325,  +192.3, +1159.0,  -478.0,  +416.0
1650422040, +3.53, +29.333,  +397.6, +1159.0,  -480.0,  +416.0
1650422640, +3.53, +29.317,  +352.2, +1152.0,  -477.0,  +420.0
