7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1668044040, +3.50, +27.992,  +181.1, +1158.0,  -474.0,  +519.0
1668044640, +3.49, +27.992,  +171.1,  +896.0, -2048.0,  -320.0
1668045240, +3.50, +27.976,   +69.3, +1148.0,  -480.0,  +531.0
1668045840, +3.50, +27.984,  +163.9,  +904.0, -2048.0,  -336.0
1668046440, +3.50, +27.968,  +144.4,  +912.0, -2048.0,  -340.0
1668047040, +3.50, +27.968,   +35.6,  +899.0, -2048.0,  -333.0
1668047640, +3.50, +27.984,   +40.2,  +888.0, -2048.0,  -333.0
1668048240, +3.50, +27.968,   +44.0,  +907.0, -2048.0,  -336.0
1668048840, +3.50, +27.959,   +24.5,  +896.0, -2048.0,  -336.0
1668049440, +3.50, +27.984,   +25.1,  +913.0, -2048.0,  -340.0
1668050040, +3.50, +27.992,   +16.8,  +908.0, -2048.0,  -336.0
1668050640, +3.50, +27.992,   +13.9,  +884.0, -2048.0,  -332.0
1668051240, +3.50, +28.000,   +15.1,  +865.0, -2048.0,  -320.0
1668051840, +3.50, +28.017,   +18.0,  +892.0, -2048.0,  -334.0
1668052440, +3.50, +27.984,   +13.1,  +864.0, -2048.0,  -320.0
1668053040, +3.50, +27.992,   +11.2,  +880.0, -2048.0,  -328.0
1668053640, +3.50, +28.017,   +25.6,  +883.0, -2048.0,  -333.0
1668054240, +3.50, +27.992,   +22.5,  +899.0, -2048.0,  -336.0
1668054840, +3.50, +27.976,   +13.1,  +900.0, -2048.0,  -336.0
1668055440, +3.50, +27.984,    +6.8,  +888.0, -2048.0,  -336.0
1668056040, +3.50, +27.976,    +7.1,  +883.0, -2048.0,  -328.0
1668056640, +3.50, +28.000,    +5.2,  +835.0, -2048.0,  -306.0
1668057240, +3.50, +27.992,    +2.3,  +896.0, -2048.0,  -336.0
1668057840, +3.50, +28.000,    +1.1,  +888.0, -2048.0,  -333.0
1668058440, +3.50, +27.984,    -0.0,  +880.0, -2048.0,  -328.0
1668059040, +3.50, +28.000,    -0.1,  +884.0, -2048.0,  -333.0
1668059640, +3.50, +28.000,    -0.1, +1148.0,  -477.0,  +532.0
1668060240, +3.50, +28.009,    -0.2,  +896.0, -2048.0,  -328.0
1668060840, +3.50, +28.017,    +0.1,  +899.0, -2048.0,  -328.0
1668061440, +3.50, +28.009,    -0.1,  +903.0, -2048.0,  -336.0
1668062040, +3.50, +28.025,    -0.2,  +908.0, -2048.0,  -336.0
1668062640, +3.50, +28.017,    -0.1,  +907.0, -2048.0,  -336.0
1668063240, +3.50, +28.025,    -0.0,  +908.0, -2048.0,  -336.0
1668063840, +3.50, +28.017,    +0.0,  +903.0, -2048.0,  -333.0
1668064440, +3.50, +28.009,    +0.0,  +904.0, -2048.0,  -336.0
1668065040, +3.50, +28.017,    -0.1,  +903.0, -2048.0,  -336.0
1668065640, +3.50, +28.017,    +0.0,  +889.0, -2048.0,  -328.0
1668066240, +3.50, +28.009,    -0.1,  +886.0, -2048.0,  -328.0
1668066840, +3.50, +28.025,    +0.0,  +896.0, -2048.0,  -332.0
1668067440, +3.50, +28.025,    +0.1,  +896.0, -2048.0,  -336.0
1668068040, +3.50, +28.025,    +0.0,  +892.0, -2048.0,  -336.0
1668068640, +3.50, +28.017,    -0.1,  +902.0, -2048.0,  -336.0
1668069240, +3.50, +28.050,    -0.0,  +884.0, -2048.0,  -328.0
1668069840, +3.50, +28.042,    -0.0,  +902.0, -2048.0,  -336.0
1668070440, +3.50, +28.066,    -0.2,  +876.0, -2048.0,  -320.0
1668071040, +3.50, +28.058,    -0.1,  +894.0, -2048.0,  -336.0
1668071640, +3.50, +28.050,    +0.1,  +886.0, -2048.0,  -330.0
1668072240, +3.50, +28.033,    -0.1,  +880.0, -2048.0,  -328.0
1668072840, +3.50, +28.042,    -0.3,  +896.0, -2048.0,  -334.0
1668073440, +3.50, +28.042,    -0.2,  +903.0, -2048.0,  -336.0
1668074040, +3.50, +28.025,    -0.1,  +896.0, -2048.0,  -336.0
1668074640, +3.50, +28.025,    -0.1,  +899.0, -2048.0,  -336.0
1668075240, +3.50, +28.017,    -0.0,  +896.0, -2048.0,  -336.0
1668075840, +3.50, +28.025,    -0.1,  +896.0, -2048.0,  -336.0
1668076440, +3.50, +28.025,    -0.2,  +896.0, -2048.0,  -336.0
1668077040, +3.50, +28.017,    -0.1,  +899.0, -2048.0,  -336.0
1668077640, +3.50, +28.025,    +0.1,  +897.0, -2048.0,  -336.0
1668078240, +3.50, +28.025,    -0.3, +1159.0,  -472.0,  +512.0
1668078840, +3.50, +28.017,    -0.2,  +926.0, -2048.0,  -332.0
1668079440, +3.50, +28.025,    -0.1,  +920.0, -2048.0,  -343.0
1668080040, +3.50, +28.033,    -0.1,  +920.0, -2048.0,  -344.0
1668080640, +3.50, +28.033,    -0.1,  +911.0, -2048.0,  -336.0
1668081240, +3.50, +28.025,    -0.1,  +910.0, -2048.0,  -340.0
1668081840, +3.50, +28.017,    -0.4,  +903.0, -2048.0,  -340.0
1668082440, +3.50, +28.009,    -0.2,  +900.0, -2048.0,  -336.0
