7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1663433040, +3.50, +27.499,    -0.2,  +824.0, -2048.0,  -304.0
1663433640, +3.50, +27.490,    -0.1,  +840.0, -2048.0,  -308.0
1663434240, +3.50, +27.507,    +0.1, +1104.0,  -490.0,  +544.0
1663434840, +3.50, +27.490,    +0.4,  +856.0, -2048.0,  -308.0
1663435440, +3.50, +27.507,    +1.4,  +848.0, -2048.0,  -308.0
1663436040, +3.50, +27.499,    +6.3,  +851.0, -2048.0,  -308.0
1663436640, +3.50, +27.482,    +2.4,  +848.0, -2048.0,  -308.0
1663437240, +3.50, +27.490,   +19.6,  +847.0, -2048.0,  -308.0
1663437840, +3.50, +27.507,   +10.5,  +846.0, -2048.0,  -308.0
1663438440, +3.50, +27.499,   +23.1,  +847.0, -2048.0,  -312.0
1663439040, +3.50, +27.482,   +20.3,  +851.0, -2048.0,  -308.0
1663439640, +3.50, +27.499,   +20.1,  +832.0, -2048.0,  -304.0
1663440240, +3.50, +27.499,   +52.8,  +848.0, -2048.0,  -306.0
1663440840, +3.50, +27.507,   +66.9,  +848.0, -2048.0,  -311.0
1663441440, +3.50, +27.499,   +35.1,  +831.0, -2048.0,  -304.0
1663442040, +3.50, +27.515,   +66.6,  +919.0, -2048.0,  -313.0
1663442640, +3.50, +27.515,   +90.7,  +847.0, -2048.0,  -308.0
1663443240, +3.50, +27.523,   +20.2,  +830.0, -2048.0,  -304.0
1663443840, +3.50, +27.532,   +72.5,  +847.0, -2048.0,  -308.0
1663444440, +3.50, +27.540,   +32.8,  +846.0, -2048.0,  -306.0
1663445040, +3.50, +27.532,   +13.7,  +844.0, -2048.0,  -306.0
1663445640, +3.50, +27.532,   +29.6,  +835.0, -2048.0,  -304.0
1663446240, +3.50, +27.556,  +112.0,  +847.0, -2048.0,  -306.0
1663446840, +3.50, +27.548,   +48.7,  +831.0, -2048.0,  -305.0
1663447440, +3.50, +27.532,  +118.5,  +832.0, -2048.0,  -304.0
1663448040, +3.50, +27.548,   +82.7,  +910.0, -2048.0,  -334.0
1663448640, +3.50, +27.556,  +224.0,  +831.0, -2048.0,  -304.0
1663449240, +3.50, +27.565,   +14.1,  +903.0, -2048.0,  -328.0
1663449840, +3.50, +27.548,  +232.0,  +831.0, -2048.0,  -304.0
1663450440, +3.50, +27.548,   +62.4,  +888.0, -2048.0,  -328.0
1663451040, +3.50, +27.515,   +33.9, +1160.0,  -480.0,  +472.0
1663451640, +3.50, +27.548,  +204.8,  +910.0, -2048.0,  -333.0
1663452240, +3.50, +27.548,  +257.5,  +846.0, -2048.0,  -312.0
1663452840, +3.50, +27.540,  +101.4,  +828.0, -2048.0,  -304.0
1663453440, +3.50, +27.548,  +100.0,  +912.0, -2048.0,  -336.0
1663454040, +3.50, +27.565,  +140.8,  +912.0, -2048.0,  -321.0
1663454640, +3.50, +27.565,   +97.2,  +840.0, -2048.0,  -312.0
1663455240, +3.50, +27.581,   +78.9,  +908.0, -2048.0,  -317.0
1663455840, +3.50, +27.573,  +155.2,  +910.0, -2048.0,  -322.0
1663456440, +3.50, +27.581,  +304.2,  +902.0, -2048.0,  -336.0
1663457040, +3.50, +27.622,  +257.2,  +899.0, -2048.0,  -333.0
