7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1652819040, +3.52, +29.048,  +254.0, +1136.0,  -480.0,  +464.0
1652819640, +3.52, +29.064,  +209.9, +1118.0,  -488.0,  +494.0
1652820240, +3.52, +29.048,  +285.2, +1126.0,  -484.0,  +480.0
1652820840, +3.52, +29.064,  +321.4, +1118.0,  -488.0,  +496.0
1652821440, +3.52, +29.056,  +116.1, +1134.0,  -480.0,  +470.0
1652822040, +3.52, +29.064,  +389.2, +1128.0,  -482.0,  +478.0
1652822640, +3.52, +29.064,  +180.8, +1112.0,  -488.0,  +499.0
1652823240, +3.52, +29.048,  +138.6, +1128.0,  -484.0,  +480.0
1652823840, +3.52, +29.040,   +99.4, +1132.0,  -480.0,  +472.0
1652824440, +3.52, +29.048,   +79.3, +1121.0,  -488.0,  +487.0
1652825040, +3.52, +29.048,   +31.9, +1136.0,  -480.0,  +464.0
1652825640, +3.52, +29.048,   +22.7, +1127.0,  -482.0,  +480.0
1652826240, +3.52, +29.040,   +22.4, +1108.0,  -488.0,  +502.0
1652826840, +3.52, +29.056,   +22.6, +1142.0,  -480.0,  +455.0
1652827440, +3.52, +29.048,   +19.4, +1142.0,  -477.0,  +455.0
1652828040, +3.52, +29.072,   +23.7, +1126.0,  -488.0,  +486.0
1652828640, +3.52, +29.064,   +27.0, +1113.0,  -488.0,  +492.0
1652829240, +3.52, +29.056,   +31.2, +1132.0,  -480.0,  +473.0
1652829840, +3.52, +29.048,   +36.4, +1089.0,  -488.0,  +512.0
1652830440, +3.52, +29.040,   +43.2, +1129.0,  -482.0,  +480.0
1652831040, +3.52, +29.048,   +53.4, +1127.0,  -484.0,  +480.0
1652831640, +3.52, +29.080,   +66.5, +1105.0,  -488.0,  +502.0
1652832240, +3.52, +29.064,   +69.3, +1120.0,  -484.0,  +492.0
1652832840, +3.52, +29.080,   +76.7, +1118.0,  -482.0,  +464.0
1652833440, +3.52, +29.072,   +87.0, +1128.0,  -484.0,  +480.0
1652834040, +3.52, +29.080,   +91.8, +1128.0,  -484.0,  +480.0
1652834640, +3.52, +29.072,   +98.7, +1134.0,  -482.0,  +472.0
1652835240, +3.52, +29.072,   +87.6, +1126.0,  -482.0,  +484.0
1652835840, +3.52, +29.056,   +25.9, +1100.0,  -492.0,  +505.0
1652836440, +3.52, +29.064,   +70.9, +1113.0,  -488.0,  +499.0
1652837040, +3.52, +29.064,   +73.3, +1127.0,  -484.0,  +481.0
1652837640, +3.52, +29.056,   +77.4, +1136.0,  -480.0,  +464.0
1652838240, +3.52, +29.048,   +70.0, +1126.0,  -482.0,  +483.0
1652838840, +3.52, +29.040,   +61.1, +1136.0,  -480.0,  +470.0
1652839440, +3.52, +29.040,   +46.3, +1134.0,  -482.0,  +472.0
1652840040, +3.52, +29.032,   +86.0, +1126.0,  -482.0,  +480.0
1652840640, +3.52, +29.015,  +102.0, +1120.0,  -488.0,  +492.0
1652841240, +3.52, +29.056,  +100.9, +1120.0,  -488.0,  +492.0
1652841840, +3.52, +29.023,   +99.5, +1143.0,  -477.0,  +455.0
1652842440, +3.52, +29.040,   +89.2, +1112.0,  -488.0,  +496.0
1652843040, +3.52, +29.032,   +65.5, +1127.0,  -484.0,  +481.0
1652843640, +3.52, +29.048,   +45.2, +1126.0,  -484.0,  +483.0
1652844240, +3.52, +29.048,   +67.4, +1128.0,  -482.0,  +476.0
1652844840, +3.52, +29.064,   +82.0, +1126.0,  -484.0,  +483.0
1652845440, +3.52, +29.048,   +77.4, +1128.0,  -484.0,  +480.0
1652846040, +3.52, +29.048,   +67.5, +1112.0,  -488.0,  +499.0
1652846640, +3.52, +29.048,   +63.3, +1107.0,  -488.0,  +499.0
1652847240, +3.52, +29.048,   +56.1, +1112.0,  -488.0,  +497.0
1652847840, +3.52, +29.056,   +34.1, +1116.0,  -488.0,  +494.0
1652848440, +3.52, +29.056,   +19.8, +1126.0,  -484.0,  +480.0
1652849040, +3.52, +29.056,   +13.3, +1127.0,  -482.0,  +480.0
1652849640, +3.52, +29.056,    +6.5, +1116.0,  -488.0,  +494.0
1652850240, +3.52, +29.048,    +1.6, +1153.0,  -477.0,  +440.0
1652850840, +3.52, +29.040,    -0.1, +1127.0,  -482.0,  +480.0
1652851440, +3.52, +29.048,    -0.2, +1099.0,  -488.0,  +504.0
1652852040, +3.52, +29.040,    -0.1, +1116.0,  -488.0,  +496.0
