7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1651427040, +3.52, +29.194,    +7.9, +1150.0,  -474.0,  +440.0
1651427640, +3.52, +29.194,   +14.7, +1151.0,  -474.0,  +440.0
1651428240, +3.52, +29.170,   +22.8, +1148.0,  -473.0,  +438.0
1651428840, +3.52, +29.194,   +36.2, +1152.0,  -474.0,  +432.0
1651429440, +3.52, +29.186,   +50.7, +1145.0,  -474.0,  +448.0
1651430040, +3.52, +29.186,   +65.8, +1150.0,  -476.0,  +440.0
1651430640, +3.52, +29.203,   +95.4, +1151.0,  -474.0,  +432.0
1651431240, +3.52, +29.203,   +97.4, +1151.0,  -474.0,  +436.0
1651431840, +3.52, +29.203,  +114.0, +1144.0,  -473.0,  +448.0
1651432440, +3.52, +29.219,  +127.4, +1151.0,  -474.0,  +435.0
1651433040, +3.52, +29.211,  +142.8, +1150.0,  -476.0,  +440.0
1651433640, +3.52, +29.211,  +162.0, +1148.0,  -474.0,  +440.0
1651434240, +3.52, +29.211,  +200.5, +1148.0,  -474.0,  +440.0
1651434840, +3.52, +29.227,  +242.4, +1103.0,  -488.0,  +502.0
1651435440, +3.52, +29.227,  +262.4, +1152.0,  -472.0,  +435.0
1651436040, +3.52, +29.219,  +286.1, +1150.0,  -474.0,  +435.0
1651436640, +3.52, +29.235,  +307.5, +1144.0,  -474.0,  +441.0
1651437240, +3.52, +29.251,  +269.0, +1151.0,  -474.0,  +435.0
1651437840, +3.52, +29.243,  +373.0, +1143.0,  -474.0,  +448.0
1651438440, +3.52, +29.251,  +364.3, +1148.0,  -473.0,  +440.0
1651439040, +3.52, +29.243,  +339.5, +1145.0,  -474.0,  +441.0
1651439640, +3.52, +29.243,  +118.7, +1142.0,  -474.0,  +448.0
1651440240, +3.52, +29.243,   +65.8, +1148.0,  -474.0,  +440.0
1651440840, +3.52, +29.251,   +65.5, +1148.0,  -474.0,  +438.0
1651441440, +3.52, +29.211,  +131.9, +1151.0,  -476.0,  +435.0
1651442040, +3.52, +29.243,  +232.2, +1148.0,  -474.0,  +440.0
1651442640, +3.52, +29.243,   +67.7, +1150.0,  -476.0,  +436.0
1651443240, +3.52, +29.243,   +39.5, +1144.0,  -476.0,  +440.0
1651443840, +3.52, +29.243,   +34.0, +1148.0,  -474.0,  +440.0
1651444440, +3.52, +29.219,   +20.6, +1151.0,  -474.0,  +432.0
1651445040, +3.52, +29.251,   +33.7, +1155.0,  -477.0,  +435.0
1651445640, +3.52, +29.243,   +44.8, +1148.0,  -474.0,  +435.0
1651446240, +3.52, +29.243,  +127.5, +1150.0,  -472.0,  +435.0
1651446840, +3.52, +29.235,  +159.3, +1148.0,  -474.0,  +440.0
1651447440, +3.52, +29.251,  +219.0, +1151.0,  -476.0,  +438.0
1651448040, +3.52, +29.251,  +147.5, +1148.0,  -474.0,  +444.0
1651448640, +3.52, +29.243,  +145.3, +1148.0,  -474.0,  +440.0
1651449240, +3.52, +29.243,  +181.9, +1142.0,  -472.0,  +448.0
1651449840, +3.52, +29.235,  +419.4, +1151.0,  -473.0,  +440.0
1651450440, +3.52, +29.260,  +539.2, +1136.0,  -477.0,  +460.0
1651451040, +3.52, +29.268,  +316.5, +1152.0,  -474.0,  +438.0
1651451640, +3.52, +29.268,  +611.7, +1144.0,  -474.0,  +448.0
1651452240, +3.52, +29.260,  +641.1, +1150.0,  -474.0,  +440.0
1651452840, +3.52, +29.276,  +537.5, +1150.0,  -473.0,  +435.0
1651453440, +3.52, +29.276,   +85.1, +1147.0,  -474.0,  +438.0
1651454040, +3.52, +29.251,   +56.1, +1148.0,  -474.0,  +440.0
1651454640, +3.52, +29.251,   +55.5, +1150.0,  -477.0,  +438.0
1651455240, +3.52, +29.243,   +75.4, +1145.0,  -472.0,  +444.0
1651455840, +3.52, +29.251,   +87.2, +1151.0,  -474.0,  +436.0
1651456440, +3.52, +29.251,  +177.7, +1148.0,  -474.0,  +438.0
1651457040, +3.52, +29.260,  +397.2, +1145.0,  -476.0,  +440.0
1651457640, +3.52, +29.243,  +383.7, +1144.0,  -472.0,  +448.0
1651458240, +3.52, +29.260,  +411.3, +1136.0,  -477.0,  +462.0
1651458840, +3.52, +29.276,  +213.1, +1142.0,  -477.0,  +454.0
1651459440, +3.52, +29.251,  +388.7, +1148.0,  -476.0,  +440.0
1651460040, +3.52, +29.268,  +321.1, +1136.0,  -476.0,  +457.0
1651460640, +3.52, +29.260,  +255.0, +1151.0,  -474.0,  +435.0
1651461240, +3.52, +29.260,  +133.4, +1145.0,  -476.0,  +440.0
1651461840, +3.52, +29.260,  +122.6, +1148.0,  -474.0,  +440.0
1651462440, +3.52, +29.268,  +168.1, +1148.0,  -474.0,  +436.0
1651463040, +3.52, +29.260,   +90.6, +1148.0,  -473.0,  +435.0
1651463640, +3.52, +29.260,   +71.4, +1139.0,  -476.0,  +456.0
1651464240, +3.52, +29.260,   +83.3, +1132.0,  -476.0,  +468.0
1651464840, +3.52, +29.268,   +62.8, +1142.0,  -474.0,  +448.0
1651465440, +3.52, +29.276,   +31.8, +1150.0,  -474.0,  +440.0
1651466040, +3.52, +29.251,   +24.6, +1148.0,  -473.0,  +432.0
1651466640, +3.52, +29.243,   +14.9, +1152.0,  -474.0,  +433.0
1651467240, +3.52, +29.235,   +10.1, +1151.0,  -474.0,  +435.0
1651467840, +3.52, +29.219,    +4.6, +1150.0,  -472.0,  +438.0
1651468440, +3.52, +29.227,    +0.8, +1155.0,  -477.0,  +432.0
1651469040, +3.52, +29.219,    -0.0, +1148.0,  -472.0,  +436.0
1651469640, +3.52, +29.219,    -0.2, +1152.0,  -474.0,  +435.0
1651470240, +3.52, +29.235,    -0.1, +1152.0,  -474.0,  +438.0
1651470840, +3.52, +29.227,    -0.0, +1148.0,  -473.0,  +440.0
1651471440, +3.52, +29.227,    -0.1, +1148.0,  -476.0,  +444.0
