7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1662737040, +3.50, +27.301,    -0.2,  +888.0, -2048.0,  -320.0
1662737640, +3.50, +27.301,    -0.3,  +888.0, -2048.0,  -320.0
1662738240, +3.50, +27.284,    +0.0,  +883.0, -2048.0,  -324.0
1662738840, +3.50, +27.268,    -0.1,  +876.0, -2048.0,  -320.0
1662739440, +3.50, +27.251,    -0.1,  +888.0, -2048.0,  -320.0
1662740040, +3.50, +27.251,    +0.0,  +892.0, -2048.0,  -328.0
1662740640, +3.50, +27.251,    -0.0,  +886.0, -2048.0,  -320.0
1662741240, +3.50, +27.227,    +0.0,  +886.0, -2048.0,  -320.0
1662741840, +3.50, +27.243,    -0.1,  +924.0, -2048.0,  -313.0
1662742440, +3.50, +27.243,    -0.0,  +888.0, -2048.0,  -320.0
1662743040, +3.50, +27.243,    -0.1,  +883.0, -2048.0,  -320.0
1662743640, +3.50, +27.235,    +0.0,  +886.0, -2048.0,  -320.0
1662744240, +3.50, +27.243,    +0.7,  +881.0, -2048.0,  -320.0
1662744840, +3.50, +27.243,    +1.0,  +876.0, -2048.0,  -320.0
1662745440, +3.50, +27.218,    +3.2, +1127.0,  -488.0,  +524.0
1662746040, +3.50, +27.227,    +6.0,  +936.0, -2048.0,  -333.0
1662746640, +3.50, +27.227,    +6.9,  +928.0, -2048.0,  -328.0
1662747240, +3.50, +27.235,   +14.4,  +924.0, -2048.0,  -328.0
1662747840, +3.50, +27.227,   +18.3,  +920.0, -2048.0,  -324.0
1662748440, +3.50, +27.227,   +19.8,  +926.0, -2048.0,  -328.0
1662749040, +3.50, +27.243,   +27.4,  +918.0, -2048.0,  -328.0
1662749640, +3.50, +27.251,   +29.9,  +904.0, -2048.0,  -320.0
1662750240, +3.50, +27.243,   +37.8,  +912.0, -2048.0,  -324.0
1662750840, +3.50, +27.260,   +19.0,  +902.0, -2048.0,  -320.0
1662751440, +3.50, +27.243,   +52.0,  +911.0, -2048.0,  -324.0
1662752040, +3.50, +27.260,   +55.3,  +920.0, -2048.0,  -324.0
1662752640, +3.50, +27.293,   +56.2,  +913.0, -2048.0,  -324.0
1662753240, +3.50, +27.284,   +28.9,  +910.0, -2048.0,  -320.0
1662753840, +3.50, +27.301,   +87.2,  +910.0, -2048.0,  -324.0
1662754440, +3.50, +27.293,   +76.9,  +902.0, -2048.0,  -320.0
1662755040, +3.50, +27.326,   +68.9,  +888.0, -2048.0,  -316.0
1662755640, +3.50, +27.326,   +80.9,  +892.0, -2048.0,  -317.0
1662756240, +3.50, +27.326,   +83.7,  +892.0, -2048.0,  -317.0
1662756840, +3.50, +27.342,  +112.1,  +886.0, -2048.0,  -314.0
1662757440, +3.50, +27.334,   +72.6,  +888.0, -2048.0,  -317.0
1662758040, +3.50, +27.334,   +90.9,  +902.0, -2048.0,  -320.0
1662758640, +3.50, +27.334,  +112.2,  +905.0, -2048.0,  -320.0
1662759240, +3.50, +27.350,  +114.4,  +904.0, -2048.0,  -320.0
1662759840, +3.50, +27.350,  +138.2,  +888.0, -2048.0,  -317.0
1662760440, +3.50, +27.359,   +20.5,  +908.0, -2048.0,  -324.0
1662761040, +3.50, +27.367,  +127.1,  +889.0, -2048.0,  -320.0
1662761640, +3.50, +27.375,  +140.5,  +897.0, -2048.0,  -320.0
1662762240, +3.50, +27.375,  +104.4,  +896.0, -2048.0,  -320.0
1662762840, +3.50, +27.383,   +87.3,  +883.0, -2048.0,  -316.0
1662763440, +3.50, +27.367,  +108.9,  +886.0, -2048.0,  -314.0
1662764040, +3.50, +27.383,   +84.2,  +888.0, -2048.0,  -317.0
1662764640, +3.50, +27.391,  +110.9,  +892.0, -2048.0,  -320.0
1662765240, +3.50, +27.391,   +45.5,  +888.0, -2048.0,  -320.0
1662765840, +3.50, +27.408,   +38.1,  +888.0, -2048.0,  -319.0
1662766440, +3.50, +27.391,   +43.0,  +888.0, -2048.0,  -317.0
1662767040, +3.50, +27.367,  +101.1,  +876.0, -2048.0,  -312.0
1662767640, +3.50, +27.359,   +30.6,  +903.0, -2048.0,  -328.0
1662768240, +3.50, +27.391,   +31.5,  +888.0, -2048.0,  -320.0
1662768840, +3.50, +27.400,   +51.5,  +878.0, -2048.0,  -314.0
