7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1666652040, +3.50, +27.935,   +36.9,  +872.0, -2048.0,  -320.0
1666652640, +3.50, +27.935,   +30.8,  +876.0, -2048.0,  -320.0
1666653240, +3.50, +27.959,   +43.3,  +851.0, -2048.0,  -312.0
1666653840, +3.50, +27.943,   +56.9,  +856.0, -2048.0,  -314.0
1666654440, +3.50, +27.968,   +33.1,  +856.0, -2048.0,  -317.0
1666655040, +3.50, +27.951,   +37.7,  +871.0, -2048.0,  -320.0
1666655640, +3.50, +27.968,   +41.1,  +820.0, -2048.0,  -296.0
1666656240, +3.50, +27.959,   +26.4,  +856.0, -2048.0,  -317.0
1666656840, +3.50, +27.951,   +36.1,  +871.0, -2048.0,  -320.0
1666657440, +3.50, +27.976,   +32.7,  +871.0, -2048.0,  -320.0
1666658040, +3.50, +27.943,   +32.1,  +872.0, -2048.0,  -320.0
1666658640, +3.50, +27.959,   +35.8,  +848.0, -2048.0,  -313.0
1666659240, +3.50, +27.968,   +32.9,  +849.0, -2048.0,  -316.0
1666659840, +3.50, +27.976,   +32.6,  +847.0, -2048.0,  -313.0
1666660440, +3.50, +27.968,   +37.8,  +847.0, -2048.0,  -314.0
1666661040, +3.50, +27.976,   +29.6,  +860.0, -2048.0,  -320.0
1666661640, +3.50, +27.976,   +39.2,  +851.0, -2048.0,  -316.0
1666662240, +3.50, +27.984,   +28.3,  +868.0, -2048.0,  -320.0
1666662840, +3.50, +27.968,   +21.6,  +846.0, -2048.0,  -316.0
1666663440, +3.50, +27.976,   +15.6,  +864.0, -2048.0,  -320.0
1666664040, +3.50, +28.000,    +9.3, +1120.0,  -488.0,  +556.0
1666664640, +3.50, +27.984,   +12.2,  +891.0, -2048.0,  -324.0
1666665240, +3.50, +27.976,    +8.3,  +878.0, -2048.0,  -320.0
1666665840, +3.50, +27.959,    +7.9,  +888.0, -2048.0,  -320.0
1666666440, +3.50, +27.959,    +8.8,  +881.0, -2048.0,  -324.0
1666667040, +3.50, +27.968,   +12.2,  +880.0, -2048.0,  -324.0
1666667640, +3.50, +27.959,   +11.3,  +871.0, -2048.0,  -320.0
1666668240, +3.50, +27.943,    +6.5,  +880.0, -2048.0,  -328.0
1666668840, +3.50, +27.943,    +5.1,  +888.0, -2048.0,  -328.0
1666669440, +3.50, +27.951,    +7.3,  +880.0, -2048.0,  -328.0
1666670040, +3.50, +27.951,   +10.3,  +856.0, -2048.0,  -316.0
1666670640, +3.50, +27.959,   +10.2,  +872.0, -2048.0,  -320.0
1666671240, +3.50, +27.910,   +11.6,  +856.0, -2048.0,  -317.0
1666671840, +3.50, +27.959,    +9.3,  +864.0, -2048.0,  -320.0
1666672440, +3.50, +27.951,    +7.2,  +854.0, -2048.0,  -313.0
1666673040, +3.50, +27.951,    +3.8,  +871.0, -2048.0,  -320.0
1666673640, +3.50, +27.943,    +2.3,  +871.0, -2048.0,  -320.0
1666674240, +3.50, +27.951,    +1.1,  +872.0, -2048.0,  -328.0
1666674840, +3.50, +27.935,    +0.3,  +870.0, -2048.0,  -320.0
1666675440, +3.50, +27.935,    +0.2,  +870.0, -2048.0,  -320.0
1666676040, +3.50, +27.935,    +0.0,  +868.0, -2048.0,  -320.0
1666676640, +3.50, +27.935,    -0.3,  +870.0, -2048.0,  -320.0
1666677240, +3.50, +27.935,    +0.1,  +851.0, -2048.0,  -314.0
1666677840, +3.50, +27.927,    -0.1,  +867.0, -2048.0,  -320.0
1666678440, +3.50, +27.927,    +0.1,  +867.0, -2048.0,  -320.0
1666679040, +3.50, +27.935,    -0.0,  +871.0, -2048.0,  -320.0
1666679640, +3.50, +27.935,    +0.1,  +867.0, -2048.0,  -320.0
1666680240, +3.50, +27.927,    -0.1,  +862.0, -2048.0,  -320.0
1666680840, +3.50, +27.918,    -0.2,  +852.0, -2048.0,  -312.0
1666681440, +3.50, +27.927,    -0.2,  +864.0, -2048.0,  -320.0
1666682040, +3.50, +27.943,    -0.1,  +881.0, -2048.0,  -328.0
1666682640, +3.50, +27.935,    -0.2,  +867.0, -2048.0,  -320.0
1666683240, +3.50, +27.918,    -0.2,  +852.0, -2048.0,  -317.0
1666683840, +3.50, +27.943,    +0.0, +1140.0,  -480.0,  +526.0
1666684440, +3.50, +27.927,    -0.2,  +888.0, -2048.0,  -328.0
1666685040, +3.50, +27.910,    -0.3,  +892.0, -2048.0,  -328.0
1666685640, +3.50, +27.902,    +0.0,  +892.0, -2048.0,  -328.0
1666686240, +3.50, +27.902,    -0.1,  +886.0, -2048.0,  -324.0
1666686840, +3.50, +27.894,    -0.1,  +888.0, -2048.0,  -328.0
1666687440, +3.50, +27.902,    -0.2,  +880.0, -2048.0,  -320.0
1666688040, +3.50, +27.894,    -0.2,  +871.0, -2048.0,  -320.0
1666688640, +3.50, +27.902,    -0.0,  +883.0, -2048.0,  -320.0
1666689240, +3.50, +27.902,    -0.1, +1124.0,  -484.0,  +547.0
1666689840, +3.50, +27.902,    -0.1,  +889.0, -2048.0,  -324.0
1666690440, +3.50, +27.877,    -0.2,  +876.0, -2048.0,  -316.0
1666691040, +3.50, +27.885,    +0.1,  +888.0, -2048.0,  -324.0
1666691640, +3.50, +27.894,    -0.2,  +899.0, -2048.0,  -328.0
1666692240, +3.50, +27.902,    -0.2,  +878.0, -2048.0,  -320.0
1666692840, +3.50, +27.885,    -0.2,  +897.0, -2048.0,  -328.0
1666693440, +3.50, +27.885,    -0.2,  +888.0, -2048.0,  -324.0
1666694040, +3.50, +27.869,    -0.1,  +903.0, -2048.0,  -328.0
1666694640, +3.50, +27.877,    +0.1,  +888.0, -2048.0,  -320.0
1666695240, +3.50, +27.877,    -0.1,  +896.0, -2048.0,  -328.0
1666695840, +3.50, +27.902,    -0.1,  +889.0, -2048.0,  -328.0
1666696440, +3.50, +27.910,    -0.1,  +881.0, -2048.0,  -324.0
1666697040, +3.50, +27.918,    -0.1,  +873.0, -2048.0,  -320.0
1666697640, +3.50, +27.902,    -0.1,  +878.0, -2048.0,  -320.0
1666698240, +3.50, +27.910,    -0.2,  +880.0, -2048.0,  -324.0
1666698840, +3.50, +27.910,    -0.2,  +896.0, -2048.0,  -332.0
1666699440, +3.50, +27.910,    -0.2,  +888.0, -2048.0,  -328.0
1666700040, +3.50, +27.927,    +0.1,  +878.0, -2048.0,  -320.0
1666700640, +3.50, +27.927,    -0.2,  +876.0, -2048.0,  -320.0
1666701240, +3.50, +27.910,    -0.1,  +871.0, -2048.0,  -320.0
1666701840, +3.50, +27.885,    +0.0,  +886.0, -2048.0,  -328.0
1666702440, +3.50, +27.894,    -0.2,  +883.0, -2048.0,  -328.0
1666703040, +3.50, +27.910,    -0.0,  +876.0, -2048.0,  -324.0
1666703640, +3.50, +27.902,    -0.1,  +880.0, -2048.0,  -320.0
1666704240, +3.50, +27.902,    -0.1,  +886.0, -2048.0,  -328.0
1666704840, +3.50, +27.894,    -0.5,  +871.0, -2048.0,  -320.0
1666705440, +3.50, +27.869,    -0.2,  +884.0, -2048.0,  -328.0
1666706040, +3.50, +27.877,    -0.2,  +880.0, -2048.0,  -328.0
1666706640, +3.50, +27.853,    -0.2,  +880.0, -2048.0,  -328.0
1666707240, +3.50, +27.853,    +0.0, +1151.0,  -474.0,  +515.0
1666707840, +3.50, +27.861,    +0.0,  +900.0, -2048.0,  -330.0
1666708440, +3.50, +27.853,    -0.0,  +903.0, -2048.0,  -328.0
1666709040, +3.50, +27.853,    -0.2,  +892.0, -2048.0,  -328.0
1666709640, +3.50, +27.869,    -0.3,  +897.0, -2048.0,  -328.0
1666710240, +3.50, +27.877,    -0.3,  +888.0, -2048.0,  -328.0
1666710840, +3.50, +27.869,    -0.2,  +883.0, -2048.0,  -328.0
1666711440, +3.50, +27.844,    -0.1,  +903.0, -2048.0,  -330.0
1666712040, +3.50, +27.844,    -0.2,  +889.0, -2048.0,  -328.0
1666712640, +3.50, +27.828,    -0.0,  +884.0, -2048.0,  -320.0
1666713240, +3.50, +27.844,    -0.2,  +892.0, -2048.0,  -328.0
1666713840, +3.50, +27.844,    -0.2,  +883.0, -2048.0,  -320.0
1666714440, +3.50, +27.828,    -0.3,  +883.0, -2048.0,  -320.0
1666715040, +3.50, +27.836,    +0.1,  +892.0, -2048.0,  -328.0
1666715640, +3.50, +27.820,    -0.2,  +880.0, -2048.0,  -320.0
1666716240, +3.50, +27.836,    -0.2,  +880.0, -2048.0,  -328.0
1666716840, +3.50, +27.820,    +0.1,  +904.0, -2048.0,  -333.0
1666717440, +3.50, +27.803,    +0.5,  +900.0, -2048.0,  -333.0
1666718040, +3.50, +27.820,    +0.8,  +888.0, -2048.0,  -328.0
1666718640, +3.50, +27.820,    +1.1,  +897.0, -2048.0,  -332.0
1666719240, +3.50, +27.811,    +2.5, +1150.0,  -476.0,  +508.0
1666719840, +3.50, +27.811,    +3.5,  +924.0, -2048.0,  -336.0
1666720440, +3.50, +27.803,    +3.8,  +912.0, -2048.0,  -335.0
1666721040, +3.50, +27.787,    +4.4,  +913.0, -2048.0,  -336.0
1666721640, +3.50, +27.779,    +4.9,  +911.0, -2048.0,  -336.0
1666722240, +3.50, +27.811,    +8.2,  +907.0, -2048.0,  -336.0
1666722840, +3.50, +27.795,    +8.4,  +897.0, -2048.0,  -328.0
1666723440, +3.50, +27.803,   +10.5,  +904.0, -2048.0,  -336.0
1666724040, +3.50, +27.820,   +12.5,  +910.0, -2048.0,  -336.0
1666724640, +3.50, +27.820,   +15.7,  +896.0, -2048.0,  -328.0
1666725240, +3.50, +27.811,   +18.9,  +908.0, -2048.0,  -336.0
1666725840, +3.50, +27.820,   +18.4,  +896.0, -2048.0,  -332.0
1666726440, +3.50, +27.828,   +17.7,  +896.0, -2048.0,  -328.0
1666727040, +3.50, +27.836,   +18.3,  +894.0, -2048.0,  -332.0
1666727640, +3.50, +27.836,   +23.0,  +894.0, -2048.0,  -328.0
1666728240, +3.50, +27.853,   +23.4,  +892.0, -2048.0,  -328.0
1666728840, +3.50, +27.844,   +25.7,  +896.0, -2048.0,  -330.0
1666729440, +3.50, +27.853,   +29.0,  +888.0, -2048.0,  -328.0
1666730040, +3.50, +27.869,   +29.9,  +883.0, -2048.0,  -324.0
1666730640, +3.50, +27.869,   +33.7,  +892.0, -2048.0,  -328.0
1666731240, +3.50, +27.853,   +43.5,  +878.0, -2048.0,  -324.0
1666731840, +3.50, +27.885,   +47.3,  +886.0, -2048.0,  -328.0
1666732440, +3.50, +27.877,   +39.0, +1134.0,  -480.0,  +537.0
1666733040, +3.50, +27.885,   +42.9,  +918.0, -2048.0,  -330.0
1666733640, +3.50, +27.885,   +82.3,  +913.0, -2048.0,  -328.0
1666734240, +3.50, +27.894,   +49.4,  +896.0, -2048.0,  -320.0
1666734840, +3.50, +27.885,   +76.0,  +902.0, -2048.0,  -324.0
1666735440, +3.50, +27.885,   +68.1,  +896.0, -2048.0,  -320.0
1666736040, +3.50, +27.885,   +69.5,  +888.0, -2048.0,  -320.0
1666736640, +3.50, +27.877,   +40.7,  +883.0, -2048.0,  -320.0
1666737240, +3.50, +27.877,   +53.7,  +904.0, -2048.0,  -328.0
1666737840, +3.50, +27.861,   +34.3,  +908.0, -2048.0,  -330.0
1666738440, +3.50, +27.869,   +41.5,  +902.0, -2048.0,  -328.0
