7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1657604040, +3.51, +28.132,    +0.1, +1159.0,  -480.0,  +440.0
1657604640, +3.51, +28.115,    +0.2, +1160.0,  -476.0,  +448.0
1657605240, +3.51, +28.099,    -0.2, +1160.0,  -477.0,  +454.0
1657605840, +3.51, +28.115,    -0.1, +1160.0,  -484.0,  +463.0
1657606440, +3.51, +28.107,    -0.2, +1160.0,  -477.0,  +447.0
1657607040, +3.51, +28.099,    -0.3, +1159.0,  -480.0,  +448.0
1657607640, +3.51, +28.091,    +0.1, +1095.0,  -492.0,  +527.0
1657608240, +3.51, +28.099,    -0.3, +1161.0,  -488.0,  +457.0
1657608840, +3.51, +28.099,    -0.2, +1112.0,  -488.0,  +518.0
1657609440, +3.51, +28.115,    -0.1, +1160.0,  -473.0,  +455.0
1657610040, +3.51, +28.107,    -0.2, +1097.0,  -488.0,  +526.0
1657610640, +3.51, +28.115,    -0.1, +1158.0,  -474.0,  +448.0
1657611240, +3.51, +28.115,    -0.1, +1159.0,  -478.0,  +440.0
1657611840, +3.51, +28.107,    -0.0, +1164.0,  -472.0,  +452.0
1657612440, +3.51, +28.107,    -0.2, +1160.0,  -465.0,  +447.0
1657613040, +3.51, +28.107,    -0.0, +1159.0,  -477.0,  +448.0
1657613640, +3.51, +28.107,    -0.1, +1160.0,  -477.0,  +448.0
1657614240, +3.51, +28.099,    +0.1, +1158.0,  -477.0,  +452.0
1657614840, +3.51, +28.074,    -0.2, +1087.0,  -490.0,  +528.0
1657615440, +3.51, +28.083,    +0.0, +1160.0,  -478.0,  +448.0
1657616040, +3.51, +28.091,    -0.1, +1103.0,  -488.0,  +521.0
1657616640, +3.51, +28.074,    -0.2, +1163.0,  -477.0,  +459.0
1657617240, +3.51, +28.083,    -0.1, +1091.0,  -488.0,  +528.0
1657617840, +3.51, +28.099,    +0.0, +1159.0,  -474.0,  +448.0
1657618440, +3.51, +28.091,    -0.0, +1158.0,  -457.0,  +444.0
1657619040, +3.51, +28.099,    -0.4, +1161.0,  -477.0,  +451.0
1657619640, +3.51, +28.083,    +0.0, +1164.0,  -465.0,  +447.0
1657620240, +3.51, +28.066,    -0.1, +1160.0,  -479.0,  +448.0
1657620840, +3.51, +28.074,    -0.2, +1087.0,  -490.0,  +528.0
1657621440, +3.51, +28.099,    -0.2, +1084.0,  -493.0,  +528.0
1657622040, +3.51, +28.083,    +0.0, +1163.0,  -472.0,  +451.0
1657622640, +3.51, +28.099,    +0.1, +1159.0,  -477.0,  +449.0
1657623240, +3.51, +28.107,    -0.2, +1155.0,  -476.0,  +455.0
1657623840, +3.51, +28.091,    -0.1, +1159.0,  -488.0,  +459.0
1657624440, +3.51, +28.099,    +0.1, +1159.0,  -476.0,  +448.0
1657625040, +3.51, +28.099,    -0.0, +1089.0,  -490.0,  +527.0
1657625640, +3.51, +28.091,    -0.1, +1160.0,  -473.0,  +447.0
1657626240, +3.51, +28.074,    -0.1, +1158.0,  -476.0,  +448.0
1657626840, +3.51, +28.083,    -0.1, +1161.0,  -473.0,  +451.0
1657627440, +3.51, +28.066,    -0.2, +1088.0,  -490.0,  +528.0
