7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671263040, +3.49, +27.457,    +0.1, +1207.0,  -208.0,  +563.0
1671263640, +3.49, +27.507,    -0.6, +1180.0,  -224.0,  +600.0
1671264240, +3.49, +27.532,    -0.1, +1144.0,  -232.0,  +630.0
1671264840, +3.49, +27.540,    -0.4, +1136.0,  -232.0,  +632.0
1671265440, +3.49, +27.532,    -0.2, +1159.0,  -228.0,  +620.0
1671266040, +3.49, +27.515,    -0.1, +1166.0,  -228.0,  +611.0
1671266640, +3.49, +27.507,    -0.1, +1215.0,  -204.0,  +549.0
1671267240, +3.49, +27.507,    -0.4, +1112.0,  -240.0,  +638.0
1671267840, +3.49, +27.441,    +0.1, +1214.0,  -204.0,  +545.0
1671268440, +3.49, +27.383,    -0.1, +1116.0,  -217.0,  +496.0
1671269040, +3.49, +27.342,    -0.1, +1139.0,  -232.0,  +630.0
1671269640, +3.49, +27.326,    -0.3, +1196.0,  -204.0,  +527.0
1671270240, +3.49, +27.342,    -0.1, +1094.0,  -244.0,  +632.0
1671270840, +3.49, +27.334,    +0.2, +1182.0,  -221.0,  +598.0
1671271440, +3.49, +27.276,    +0.1, +1105.0,  -240.0,  +636.0
1671272040, +3.49, +27.235,    -0.0, +1112.0,  -240.0,  +636.0
1671272640, +3.49, +27.260,    +0.0, +1203.0,  -212.0,  +566.0
1671273240, +3.49, +27.260,    -0.2, +1200.0,  -212.0,  +572.0
1671273840, +3.49, +27.276,    +0.0, +1200.0,  -212.0,  +532.0
1671274440, +3.49, +27.309,    -0.2, +1134.0,  -239.0,  +632.0
1671275040, +3.49, +27.276,    -0.2, +1113.0,  -221.0,  +499.0
1671275640, +3.49, +27.235,    -0.3, +1132.0,  -221.0,  +486.0
1671276240, +3.49, +27.210,    +0.2, +1190.0,  -216.0,  +588.0
1671276840, +3.49, +27.218,    -0.2, +1217.0,  -208.0,  +545.0
1671277440, +3.49, +27.227,    -0.2, +1120.0,  -240.0,  +638.0
1671278040, +3.49, +27.227,    -0.2, +1152.0,  -232.0,  +624.0
1671278640, +3.49, +27.301,    -0.1, +1208.0,  -205.0,  +538.0
1671279240, +3.49, +27.301,    +0.0, +1167.0,  -217.0,  +512.0
1671279840, +3.49, +27.309,    +0.1, +1216.0,  -208.0,  +542.0
1671280440, +3.49, +27.309,    -0.3, +1216.0,  -205.0,  +552.0
1671281040, +3.49, +27.317,    +0.2, +1166.0,  -228.0,  +616.0
1671281640, +3.49, +27.284,    -0.2, +1188.0,  -212.0,  +519.0
1671282240, +3.49, +27.210,    +0.0, +1212.0,  -204.0,  +548.0
1671282840, +3.49, +27.119,    -0.1, +1196.0,  -216.0,  +579.0
1671283440, +3.49, +27.037,    -0.2, +1191.0,  -216.0,  +583.0
1671284040, +3.49, +26.979,    -0.0, +1208.0,  -212.0,  +568.0
1671284640, +3.49, +27.004,    -0.3, +1131.0,  -205.0,  +504.0
1671285240, +3.49, +27.020,    +0.4, +1208.0,  -218.0,  +568.0
1671285840, +3.49, +27.045,    +0.3, +1192.0,  -212.0,  +533.0
1671286440, +3.49, +27.020,    -0.3, +1103.0,  -248.0,  +647.0
1671287040, +3.49, +26.962,    +0.2, +1100.0,  -248.0,  +648.0
1671287640, +3.49, +26.946,    -0.6, +1118.0,  -242.0,  +648.0
1671288240, +3.49, +26.938,    +0.2, +1211.0,  -218.0,  +568.0
1671288840, +3.49, +26.954,    +0.4, +1206.0,  -218.0,  +576.0
1671289440, +3.49, +26.962,    -0.1, +1128.0,  -244.0,  +647.0
1671290040, +3.49, +26.946,    +0.5, +1151.0,  -232.0,  +633.0
1671290640, +3.49, +26.888,    -0.4, +1168.0,  -232.0,  +620.0
1671291240, +3.49, +26.888,    +0.1, +1136.0,  -212.0,  +503.0
1671291840, +3.49, +26.871,    -0.0, +1214.0,  -213.0,  +560.0
1671292440, +3.49, +26.880,    -0.3, +1184.0,  -224.0,  +600.0
1671293040, +3.49, +26.938,    -0.1, +1203.0,  -216.0,  +572.0
1671293640, +3.49, +26.962,    -0.3, +1212.0,  -216.0,  +572.0
1671294240, +3.49, +26.987,    -0.1, +1212.0,  -216.0,  +572.0
1671294840, +3.49, +27.020,    -0.0, +1140.0,  -240.0,  +640.0
1671295440, +3.49, +27.037,    +0.8, +1215.0,  -208.0,  +543.0
1671296040, +3.49, +27.012,    +0.8, +1208.0,  -220.0,  +571.0
1671296640, +3.49, +27.004,    +1.1, +1167.0,  -232.0,  +624.0
1671297240, +3.49, +27.028,    +2.4, +1190.0,  -221.0,  +592.0
1671297840, +3.49, +27.045,    +3.5, +1177.0,  -224.0,  +608.0
1671298440, +3.49, +27.070,    +7.1, +1200.0,  -216.0,  +576.0
1671299040, +3.49, +27.103,   +15.6, +1206.0,  -216.0,  +572.0
1671299640, +3.49, +27.094,    +9.9, +1199.0,  -216.0,  +582.0
1671300240, +3.49, +26.995,    +8.0, +1161.0,  -232.0,  +624.0
1671300840, +3.49, +26.847,   +10.7, +1192.0,  -218.0,  +584.0
1671301440, +3.49, +26.574,   +12.2, +1214.0,  -205.0,  +559.0
1671302040, +3.49, +26.226,   +13.4, +1148.0,  -212.0,  +502.0
1671302640, +3.49, +25.911,   +22.5, +1187.0,  -218.0,  +591.0
1671303240, +3.49, +25.745,   +25.4, +1112.0,  -225.0,  +507.0
1671303840, +3.49, +25.761,   +12.8, +1207.0,  -216.0,  +564.0
1671304440, +3.49, +25.836,    +5.8, +1112.0,  -244.0,  +641.0
1671305040, +3.49, +25.861,    +5.9, +1211.0,  -215.0,  +564.0
1671305640, +3.49, +25.869,    +4.1, +1128.0,  -224.0,  +497.0
1671306240, +3.49, +25.695,    +3.0, +1201.0,  -216.0,  +572.0
1671306840, +3.49, +25.346,    +3.0, +1187.0,  -209.0,  +520.0
1671307440, +3.49, +25.113,    +5.9, +1184.0,  -216.0,  +521.0
1671308040, +3.49, +24.913,    +5.4, +1198.0,  -216.0,  +579.0
1671308640, +3.49, +24.855,    +4.8, +1183.0,  -224.0,  +600.0
1671309240, +3.49, +24.747,    +7.5, +1196.0,  -216.0,  +579.0
1671309840, +3.49, +24.672,    +7.8, +1193.0,  -216.0,  +582.0
1671310440, +3.49, +24.672,    +7.0, +1102.0,  -244.0,  +640.0
1671311040, +3.49, +24.663,    +6.6, +1120.0,  -209.0,  +511.0
1671311640, +3.49, +24.588,    +8.4, +1193.0,  -213.0,  +528.0
1671312240, +3.49, +24.605,    +8.9, +1203.0,  -288.0,  +536.0
1671312840, +3.49, +24.655,    +8.8, +1112.0,  -242.0,  +640.0
1671313440, +3.49, +24.647,    +8.9, +1208.0,  -216.0,  +563.0
1671314040, +3.49, +24.638,    +8.9, +1206.0,  -212.0,  +564.0
1671314640, +3.49, +24.680,    +7.9, +1127.0,  -208.0,  +492.0
1671315240, +3.49, +24.738,    +7.8, +1208.0,  -216.0,  +563.0
1671315840, +3.49, +24.821,    +7.9, +1200.0,  -207.0,  +534.0
1671316440, +3.49, +24.896,    +8.2, +1216.0,  -208.0,  +556.0
1671317040, +3.49, +24.963,    +7.4, +1200.0,  -216.0,  +577.0
1671317640, +3.49, +24.955,    +9.0, +1187.0,  -220.0,  +591.0
1671318240, +3.48, +25.046,   +10.3, +1183.0,  -221.0,  +596.0
1671318840, +3.48, +24.930,   +12.3, +1209.0,  -208.0,  +536.0
1671319440, +3.49, +24.763,   +14.3, +1203.0,  -212.0,  +568.0
1671320040, +3.49, +24.713,   +17.0, +1134.0,  -240.0,  +632.0
1671320640, +3.48, +24.863,   +20.1, +1196.0,  -216.0,  +579.0
1671321240, +3.48, +24.880,   +23.9, +1116.0,  -244.0,  +636.0
1671321840, +3.48, +24.905,   +30.9, +1206.0,  -212.0,  +568.0
1671322440, +3.48, +25.038,   +46.0, +1144.0,  -236.0,  +627.0
1671323040, +3.48, +25.204,   +60.5, +1159.0,  -228.0,  +620.0
1671323640, +3.48, +25.537,   +79.2, +1167.0,  -211.0,  +508.0
1671324240, +3.48, +25.952,   +76.4, +1192.0,  -216.0,  +583.0
1671324840, +3.48, +26.408,   +61.7, +1195.0,  -216.0,  +582.0
1671325440, +3.48, +26.780,   +44.2, +1150.0,  -232.0,  +628.0
1671326040, +3.48, +27.103,   +38.6, +1152.0,  -212.0,  +492.0
1671326640, +3.48, +27.260,   +37.1, +1031.0,  -208.0,  +497.0
1671327240, +3.48, +27.342,   +38.4, +1180.0,  -224.0,  +600.0
1671327840, +3.48, +27.490,   +45.1, +1200.0,  -216.0,  +572.0
1671328440, +3.48, +27.556,   +54.8, +1160.0,  -217.0,  +504.0
1671329040, +3.48, +27.639,   +78.6, +1187.0,  -208.0,  +527.0
1671329640, +3.48, +27.770,   +75.3, +1182.0,  -210.0,  +526.0
1671330240, +3.48, +27.910,   +51.1, +1105.0,  -240.0,  +632.0
1671330840, +3.48, +27.976,   +50.8, +1127.0,  -238.0,  +632.0
1671331440, +3.48, +27.968,   +55.4, +1212.0,  -200.0,  +543.0
1671332040, +3.48, +27.918,   +65.4, +1107.0,  -211.0,  +504.0
1671332640, +3.48, +27.902,   +65.2, +1142.0,  -213.0,  +502.0
1671333240, +3.48, +28.083,   +84.9, +1095.0,  -221.0,  +505.0
