7530-213548
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671698040, +3.49, +27.565,    +0.0, +1124.0,  -228.0,  +620.0
1671698640, +3.49, +27.540,    +0.0, +1161.0,  -205.0,  +504.0
1671699240, +3.49, +27.548,    +0.2, +1123.0,  -190.0,  +487.0
1671699840, +3.49, +27.499,    +0.2, +1190.0,  -196.0,  +526.0
1671700440, +3.49, +27.441,    -0.3, +1100.0,  -228.0,  +495.0
1671701040, +3.49, +27.350,    -0.2, +1196.0,  -200.0,  +556.0
1671701640, +3.49, +27.227,    -0.0, +1096.0,  -232.0,  +616.0
1671702240, +3.49, +27.152,    +0.0, +1144.0,  -201.0,  +511.0
1671702840, +3.49, +27.111,    -0.4, +1120.0,  -224.0,  +615.0
1671703440, +3.49, +27.070,    +0.1, +1164.0,  -194.0,  +519.0
1671704040, +3.49, +27.028,    -0.2, +1182.0,  -194.0,  +518.0
1671704640, +3.49, +27.020,    +0.1, +1187.0,  -200.0,  +564.0
1671705240, +3.49, +27.103,    +0.0, +1204.0,  -192.0,  +543.0
1671705840, +3.49, +27.309,    +0.1, +1191.0,  -200.0,  +568.0
1671706440, +3.49, +27.441,    -0.2, +1083.0,  -225.0,  +491.0
1671707040, +3.49, +27.548,    -0.2, +1123.0,  -225.0,  +527.0
1671707640, +3.49, +27.663,    -0.1, +1137.0,  -220.0,  +611.0
1671708240, +3.49, +27.737,    -0.3, +1079.0,  -217.0,  +507.0
1671708840, +3.49, +27.762,    -0.0, +1188.0,  -204.0,  +566.0
1671709440, +3.49, +27.779,    -0.3, +1192.0,  -205.0,  +563.0
1671710040, +3.49, +27.721,    -0.1, +1142.0,  -223.0,  +616.0
1671710640, +3.49, +27.573,    +0.0, +1156.0,  -218.0,  +604.0
1671711240, +3.49, +27.614,    -0.4, +1175.0,  -205.0,  +515.0
1671711840, +3.49, +27.606,    +0.1, +1164.0,  -200.0,  +493.0
1671712440, +3.49, +27.515,    -0.3, +1176.0,  -208.0,  +582.0
1671713040, +3.49, +27.391,    +0.1, +1192.0,  -200.0,  +563.0
1671713640, +3.49, +27.268,    -0.1, +1167.0,  -197.0,  +512.0
1671714240, +3.49, +27.235,    -0.1, +1206.0,  -191.0,  +527.0
1671714840, +3.49, +27.210,    -0.1, +1132.0,  -205.0,  +495.0
1671715440, +3.49, +27.194,    -0.2, +1095.0,  -227.0,  +497.0
1671716040, +3.49, +27.177,    -0.2, +1096.0,  -232.0,  +616.0
1671716640, +3.49, +27.094,    -0.1, +1127.0,  -224.0,  +616.0
1671717240, +3.49, +26.954,    -0.4, +1148.0,  -201.0,  +496.0
1671717840, +3.49, +26.830,    -0.1, +1160.0,  -212.0,  +596.0
1671718440, +3.49, +26.706,    +0.2, +1171.0,  -212.0,  +588.0
