7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1692124740, +3.01, +28.443,  +1.20248, +1118.000, +64.000, +282.000
1692125340, +3.01, +28.370,  +1.42355, +1091.000, +63.000, +255.000
1692125940, +3.01, +28.361,  +1.69726, +1240.000, +147.000, +211.000
1692126540, +3.01, +28.427,  +1.97624, +1112.000, +56.000, +436.000
1692127140, +3.01, +28.476,  +2.25521, +1185.000, +72.000, +500.000
1692127740, +3.02, +28.509,  +2.53682, +1279.000, +114.000, +419.000
1692128340, +3.02, +28.542,  +2.83684, +1254.000, +143.000, +216.000
1692128940, +3.02, +28.566,  +3.10529, +1224.000, +145.000, +217.000
1692129540, +3.02, +28.582,  +3.16582, +1161.000, +66.000, +273.000
1692130140, +3.01, +28.607,  +1.78148, +1131.000, +63.000, +293.000
1692130740, +3.01, +28.623,  +1.93413, +1190.000, +90.000, +250.000
1692131340, +3.01, +28.632,  +5.05284, +1188.000, +76.000, +464.000
1692131940, +3.02, +28.632,  +5.18707, +1249.000, +132.000, +229.000
1692132540, +3.02, +28.632,  +5.41077, +1244.000, +135.000, +227.000
1692133140, +3.01, +28.591,  +5.88976, +1174.000, +68.000, +460.000
1692133740, +3.01, +28.566,  +6.51614, +1260.000, +108.000, +448.000
1692134340, +3.02, +28.591,  +6.82932, +1198.000, +76.000, +499.000
1692134940, +3.02, +28.607,  +4.22119, +1272.000, +112.000, +424.000
1692135540, +3.01, +28.623,  +7.86100, +1147.000, +64.000, +448.000
1692136140, +3.01, +28.582,  +7.78468, +1303.000, +133.000, +368.000
1692136740, +3.01, +28.460,  +6.68457, +1212.000, +147.000, +234.000
1692137340, +3.01, +28.386,  +8.39526, +1255.000, +147.000, +224.000
1692137940, +3.02, +28.460,  +8.71108, +1297.000, +104.000, +363.000
1692138540, +3.01, +28.533,  +8.91110, +1155.000, +77.000, +279.000
1692139140, +3.01, +28.599,  +9.16112, +1222.000, +125.000, +190.000
1692139740, +3.01, +28.623,  +9.21376, +1264.000, +108.000, +448.000
1692140340, +3.01, +28.648,  +9.44799, +1143.000, +57.000, +295.000
1692140940, +3.01, +28.648,  +9.94014, +1296.000, +146.000, +321.000
1692141540, +3.01, +28.648,  +7.61361, +1308.000, +108.000, +387.000
1692142140, +3.01, +28.648,  +3.09213, +1312.000, +135.000, +360.000
1692142740, +3.01, +28.648,  +7.57413, +1297.000, +168.000, +230.000
1692143340, +3.01, +28.656,  +8.82425, +1176.000, +85.000, +295.000
1692143940, +3.01, +28.648,  +8.51896, +1311.000, +114.000, +383.000
1692144540, +3.01, +28.648,  +8.27683, +1303.000, +154.000, +276.000
1692145140, +3.01, +28.656,  +7.87153, +1148.000, +65.000, +275.000
1692145740, +3.01, +28.615,  +7.59782, +1127.000, +48.000, +303.000
1692146340, +3.01, +28.558,  +7.18725, +1267.000, +153.000, +204.000
1692146940, +3.01, +28.550,  +6.87670, +1235.000, +136.000, +213.000
1692147540, +3.01, +28.501,  +6.62931, +1112.000, +54.000, +434.000
1692148140, +3.01, +28.460,  +6.18716, +1260.000, +102.000, +448.000
1692148740, +3.01, +28.443,  +5.74501, +1120.000, +56.000, +448.000
1692149340, +3.01, +28.468,  +5.42393, +1143.000, +131.000, +323.000
1692149940, +3.01, +28.394,  +4.96862, +1255.000, +100.000, +448.000
1692150540, +3.01, +28.345,  +4.68702, +1264.000, +156.000, +207.000
1692151140, +3.01, +28.353,  +4.21855, +1150.000, +64.000, +460.000
1692151740, +3.01, +28.370,  +3.94221, +1235.000, +133.000, +232.000
1692152340, +3.01, +28.370,  +3.63692, +1240.000, +132.000, +238.000
1692152940, +3.01, +28.370,  +3.32110, +1144.000, +64.000, +460.000
1692153540, +3.01, +28.386,  +2.86580, +1254.000, +148.000, +211.000
1692154140, +3.01, +28.361,  +2.51576, +1145.000, +64.000, +460.000
1692154740, +3.01, +28.353,  +2.23679, +1292.000, +124.000, +437.000
1692155340, +3.01, +28.361,  +2.03677, +1246.000, +135.000, +224.000
1692155940, +3.01, +28.419,  +1.82622, +1256.000, +142.000, +224.000
1692156540, +3.01, +28.484,  +1.61305, +1246.000, +131.000, +226.000
1692157140, +3.01, +28.533,  +1.41566, +1296.000, +112.000, +391.000
1692157740, +3.01, +28.550,  +1.20774, +1222.000, +86.000, +492.000
1692158340, +3.01, +28.574,  +1.05510, +1156.000, +68.000, +288.000
1692158940, +3.01, +28.550,  +0.84455, +1120.000, +50.000, +448.000
1692159540, +3.01, +28.558,  +0.72875, +1260.000, +142.000, +216.000
1692160140, +3.01, +28.574,  +0.55505, +1315.000, +153.000, +309.000
1692160740, +3.01, +28.582,  +0.41557, +1112.000, +48.000, +435.000
1692161340, +3.01, +28.566,  +0.30240, +1161.000, +62.000, +280.000
1692161940, +3.01, +28.574,  +0.17081, +1196.000, +98.000, +276.000
1692162540, +3.01, +28.566,  +0.07869, +1272.000, +112.000, +456.000
1692163140, +3.01, +28.566,  -0.00553, +1264.000, +156.000, +205.000
1692163740, +3.01, +28.558,  -0.04500, +1276.000, +112.000, +424.000
1692164340, +3.01, +28.566,  -0.06343, +1168.000, +70.000, +464.000
1692164940, +3.01, +28.566,  -0.02658, +1238.000, +135.000, +258.000
1692165540, +3.01, +28.566,  -0.06343, +1164.000, +64.000, +464.000
1692166140, +3.01, +28.566,  -0.04764, +1187.000, +101.000, +260.000
1692166740, +3.01, +28.558,  -0.03711, +1283.000, +160.000, +192.000
1692167340, +3.01, +28.558,  -0.00290, +1299.000, +107.000, +366.000
1692167940, +3.01, +28.566,  -0.06869, +1107.000, +51.000, +432.000
1692168540, +3.01, +28.566,  -0.03974, +1292.000, +103.000, +359.000
1692169140, +3.01, +28.574,  -0.05027, +1118.000, +52.000, +448.000
1692169740, +3.01, +28.558,  -0.05290, +1113.000, +48.000, +440.000
1692170340, +3.01, +28.566,  -0.05553, +1132.000, +56.000, +452.000
1692170940, +3.01, +28.566,  -0.05290, +1216.000, +84.000, +462.000
1692171540, +3.01, +28.558,  -0.07132, +1231.000, +138.000, +246.000
1692172140, +3.01, +28.558,  -0.03448, +1203.000, +131.000, +222.000
1692172740, +3.01, +28.550,  -0.05027, +1172.000, +68.000, +462.000
1692173340, +3.01, +28.566,  -0.05027, +1152.000, +64.000, +460.000
1692173940, +3.01, +28.550,  -0.06869, +1208.000, +81.000, +496.000
1692174540, +3.01, +28.550,  -0.06343, +1191.000, +96.000, +272.000
1692175140, +3.01, +28.550,  -0.04764, +1144.000, +64.000, +464.000
1692175740, +3.01, +28.533,  -0.06343, +1161.000, +68.000, +264.000
1692176340, +3.01, +28.533,  -0.06606, +1139.000, +60.000, +483.000
1692176940, +3.01, +28.501,  -0.08448, +1216.000, +86.000, +492.000
1692177540, +3.01, +28.468,  -0.03974, +1320.000, +144.000, +365.000
1692178140, +3.01, +28.460,  -0.06080, +1294.000, +127.000, +431.000
1692178740, +3.01, +28.411,  -0.05027, +1191.000, +92.000, +266.000
1692179340, +3.01, +28.279,  -0.03711, +1116.000, +50.000, +448.000
1692179940, +3.01, +28.206,  -0.05553, +1299.000, +120.000, +392.000
1692180540, +3.01, +28.247,  -0.06080, +1239.000, +96.000, +472.000
1692181140, +3.01, +28.099,  -0.05816, +1295.000, +103.000, +359.000
1692181740, +3.01, +27.696,  -0.03711, +1208.000, +114.000, +256.000
1692182340, +3.01, +27.161,  -0.04237, +1230.000, +124.000, +231.000
