7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1688557740, +3.48, +26.549,  -0.02132, +1232.000, +96.000, +472.000
1688558340, +3.48, +26.590,  -0.06343, +1176.000, +72.000, +496.000
1688558940, +3.48, +26.681,  +0.07343, +1212.000, +84.000, +488.000
1688559540, +3.48, +26.814,  +0.02342, +1190.000, +76.000, +492.000
1688560140, +3.48, +26.615,  -0.07659, +1232.000, +96.000, +470.000
1688560740, +3.48, +26.590,  -0.02658, +1283.000, +120.000, +408.000
1688561340, +3.48, +26.913,  -0.01342, +1191.000, +76.000, +494.000
1688561940, +3.48, +27.441,  -0.00816, +1304.000, +112.000, +376.000
1688562540, +3.48, +27.309,  +0.02869, +1312.000, +113.000, +366.000
1688563140, +3.48, +27.795,  -0.04764, +1272.000, +112.000, +416.000
1688563740, +3.48, +28.033,  +0.01816, +1255.000, +104.000, +444.000
1688564340, +3.48, +27.902,  +0.02342, +1260.000, +104.000, +440.000
1688564940, +3.48, +27.976,  -0.12133, +1262.000, +112.000, +440.000
1688565540, +3.48, +27.844,  +0.00763, +1176.000, +71.000, +492.000
1688566140, +3.48, +28.238,  +0.00500, +1168.000, +70.000, +496.000
1688566740, +3.48, +28.452,  -0.05553, +1140.000, +60.000, +480.000
1688567340, +3.48, +28.312,  +0.01553, +1168.000, +70.000, +496.000
1688567940, +3.48, +28.378,  -0.02658, +1158.000, +64.000, +490.000
1688568540, +3.48, +28.476,  +0.02342, +1156.000, +64.000, +487.000
1688569140, +3.48, +28.542,  -0.05027, +1142.000, +62.000, +480.000
1688569740, +3.48, +28.607,  -0.07659, +1312.000, +115.000, +368.000
1688570340, +3.48, +28.640,  -0.08448, +1308.000, +115.000, +376.000
1688570940, +3.48, +28.664,  -0.16344, +1295.000, +100.000, +359.000
1688571540, +3.48, +28.681,  -0.06869, +1139.000, +62.000, +480.000
1688572140, +3.48, +28.697,  -0.03448, +1297.000, +116.000, +384.000
1688572740, +3.48, +28.705,  -0.06869, +1311.000, +120.000, +374.000
1688573340, +3.48, +28.550,  -0.03448, +1297.000, +115.000, +384.000
1688573940, +3.48, +28.501,  -0.03711, +1315.000, +114.000, +366.000
1688574540, +3.48, +28.525,  -0.02395, +1287.000, +107.000, +355.000
1688575140, +3.48, +28.558,  -0.02395, +1299.000, +116.000, +384.000
1688575740, +3.48, +28.582,  +0.03921, +1305.000, +112.000, +380.000
1688576340, +3.48, +28.582,  -0.00026, +1311.000, +114.000, +370.000
1688576940, +3.48, +28.550,  -0.02395, +1311.000, +110.000, +366.000
1688577540, +3.48, +28.402,  -0.07659, +1316.000, +112.000, +366.000
1688578140, +3.48, +28.370,  +0.00237, +1142.000, +64.000, +481.000
1688578740, +3.48, +28.468,  -0.06343, +1310.000, +105.000, +364.000
1688579340, +3.48, +28.402,  -0.07659, +1145.000, +64.000, +487.000
1688579940, +3.48, +28.484,  +0.07080, +1308.000, +110.000, +361.000
1688580540, +3.48, +28.574,  +0.11554, +1318.000, +108.000, +361.000
1688581140, +3.48, +28.648,  +0.30766, +1289.000, +120.000, +396.000
1688581740, +3.48, +28.689,  +0.37082, +1295.000, +118.000, +384.000
1688582340, +3.48, +28.705,  +0.43399, +1296.000, +115.000, +384.000
1688582940, +3.48, +28.713,  +0.54189, +1297.000, +114.000, +384.000
1688583540, +3.48, +28.730,  +0.51294, +1295.000, +116.000, +387.000
1688584140, +3.48, +28.738,  +1.02089, +1296.000, +120.000, +384.000
1688584740, +3.48, +28.721,  +0.96035, +1283.000, +120.000, +404.000
1688585340, +3.48, +28.738,  +1.05510, +1286.000, +120.000, +398.000
1688585940, +3.48, +28.730,  +1.37618, +1299.000, +116.000, +384.000
1688586540, +3.48, +28.738,  +2.22626, +1283.000, +116.000, +403.000
1688587140, +3.48, +28.738,  +2.23679, +1279.000, +116.000, +406.000
1688587740, +3.48, +28.746,  +2.02887, +1268.000, +112.000, +428.000
1688588340, +3.48, +28.746,  +2.27100, +1273.000, +112.000, +417.000
1688588940, +3.48, +28.746,  +2.84211, +1284.000, +120.000, +400.000
1688589540, +3.48, +28.746,  +1.82886, +1228.000, +88.000, +476.000
1688590140, +3.48, +28.746,  +3.22109, +1286.000, +120.000, +398.000
1688590740, +3.48, +28.746,  +2.19731, +1292.000, +120.000, +392.000
1688591340, +3.48, +28.746,  +1.88149, +1283.000, +120.000, +403.000
1688591940, +3.48, +28.738,  +2.41049, +1295.000, +115.000, +388.000
1688592540, +3.48, +28.738,  +1.42619, +1278.000, +115.000, +408.000
1688593140, +3.48, +28.738,  +2.28679, +1275.000, +116.000, +414.000
1688593740, +3.48, +28.738,  +2.92896, +1288.000, +118.000, +392.000
1688594340, +3.48, +28.746,  +1.59726, +1287.000, +116.000, +396.000
1688594940, +3.48, +28.746,  +3.88694, +1279.000, +118.000, +412.000
1688595540, +3.48, +28.746,  +4.68965, +1284.000, +116.000, +400.000
1688596140, +3.48, +28.746,  +3.89484, +1270.000, +115.000, +422.000
1688596740, +3.48, +28.746,  +3.53428, +1283.000, +116.000, +408.000
1688597340, +3.48, +28.746,  +3.75535, +1241.000, +96.000, +464.000
1688597940, +3.48, +28.754,  +5.28707, +1299.000, +115.000, +384.000
1688598540, +3.48, +28.754,  +4.50542, +1279.000, +116.000, +408.000
1688599140, +3.48, +28.525,  +4.18960, +1315.000, +126.000, +364.000
1688599740, +3.48, +28.288,  +2.45786, +1144.000, +60.000, +480.000
1688600340, +3.48, +28.255,  +3.08424, +1151.000, +64.000, +488.000
1688600940, +3.48, +28.214,  +4.72913, +1190.000, +78.000, +492.000
1688601540, +3.48, +28.230,  +4.21855, +1147.000, +64.000, +487.000
1688602140, +3.48, +28.181,  +3.79483, +1167.000, +67.000, +492.000
1688602740, +3.48, +28.132,  +3.69482, +1201.000, +80.000, +492.000
1688603340, +3.48, +28.017,  +3.68692, +1203.000, +80.000, +489.000
1688603940, +3.48, +27.836,  +2.64209, +1267.000, +112.000, +428.000
1688604540, +3.48, +27.630,  +3.27373, +1208.000, +81.000, +488.000
1688605140, +3.48, +27.548,  +2.64209, +1200.000, +78.000, +494.000
1688605740, +3.48, +27.490,  +2.59998, +1297.000, +118.000, +384.000
1688606340, +3.48, +27.482,  +1.96045, +1283.000, +116.000, +408.000
1688606940, +3.48, +27.499,  +1.94729, +1278.000, +118.000, +408.000
1688607540, +3.48, +27.466,  +2.16836, +1264.000, +112.000, +432.000
1688608140, +3.48, +27.317,  +1.91571, +1312.000, +116.000, +366.000
1688608740, +3.48, +27.161,  +1.34986, +1304.000, +112.000, +376.000
1688609340, +3.48, +27.260,  +1.76043, +1304.000, +112.000, +376.000
1688609940, +3.48, +27.565,  +1.28407, +1279.000, +115.000, +412.000
1688610540, +3.48, +27.622,  +1.21038, +1302.000, +116.000, +376.000
1688611140, +3.48, +27.457,  +0.99194, +1256.000, +104.000, +440.000
1688611740, +3.48, +27.639,  +1.14984, +1287.000, +118.000, +396.000
1688612340, +3.48, +27.959,  +1.30512, +1299.000, +103.000, +355.000
1688612940, +3.48, +28.214,  +1.37355, +1196.000, +78.000, +496.000
1688613540, +3.48, +28.411,  +0.75770, +1142.000, +62.000, +481.000
1688614140, +3.48, +28.533,  +0.57084, +1264.000, +109.000, +358.000
1688614740, +3.48, +28.623,  +0.63137, +1300.000, +116.000, +380.000
1688615340, +3.48, +28.672,  +0.47347, +1313.000, +115.000, +371.000
1688615940, +3.48, +28.656,  +0.59979, +1161.000, +67.000, +492.000
1688616540, +3.48, +28.689,  +0.48662, +1315.000, +115.000, +367.000
1688617140, +3.48, +28.525,  +0.28134, +1308.000, +107.000, +355.000
1688617740, +3.48, +28.460,  +0.33661, +1144.000, +64.000, +486.000
1688618340, +3.48, +28.574,  +0.26292, +1303.000, +99.000, +359.000
1688618940, +3.48, +28.468,  +0.12080, +1148.000, +64.000, +487.000
1688619540, +3.48, +28.517,  +0.10238, +1310.000, +112.000, +376.000
1688620140, +3.48, +28.648,  -0.02395, +1292.000, +120.000, +392.000
1688620740, +3.48, +28.713,  -0.07659, +1287.000, +116.000, +396.000
1688621340, +3.48, +28.746,  -0.02921, +1281.000, +118.000, +406.000
1688621940, +3.48, +28.762,  -0.08975, +1276.000, +115.000, +412.000
1688622540, +3.48, +28.762,  +0.01290, +1294.000, +116.000, +386.000
1688623140, +3.48, +28.762,  -0.05027, +1299.000, +115.000, +384.000
1688623740, +3.48, +28.762,  +0.10764, +1292.000, +120.000, +384.000
1688624340, +3.48, +28.762,  -0.07395, +1283.000, +116.000, +400.000
1688624940, +3.48, +28.762,  +0.06027, +1294.000, +116.000, +390.000
1688625540, +3.48, +28.754,  -0.05027, +1294.000, +120.000, +385.000
1688626140, +3.48, +28.762,  -0.07395, +1297.000, +120.000, +384.000
1688626740, +3.48, +28.762,  +0.07606, +1296.000, +118.000, +384.000
1688627340, +3.48, +28.770,  +0.03658, +1291.000, +120.000, +392.000
1688627940, +3.48, +28.754,  -0.02921, +1292.000, +120.000, +388.000
1688628540, +3.48, +28.762,  +0.01026, +1296.000, +115.000, +384.000
