7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1678552740, +3.50, +27.383,  +0.07869, +1240.000, +96.000, +432.000
1678553340, +3.50, +27.383,  +0.08396, +1294.000, +116.000, +352.000
1678553940, +3.50, +27.400,  +0.01026, +1267.000, +112.000, +396.000
1678554540, +3.50, +27.342,  -0.01605, +1260.000, +110.000, +408.000
1678555140, +3.50, +27.111,  -0.03974, +1294.000, +115.000, +352.000
1678555740, +3.50, +26.987,  +0.03395, +1264.000, +112.000, +400.000
1678556340, +3.50, +27.078,  +0.36030, +1240.000, +103.000, +432.000
1678556940, +3.50, +27.317,  +0.49715, +1292.000, +115.000, +356.000
1678557540, +3.50, +27.482,  +0.84718, +1216.000, +88.000, +455.000
1678558140, +3.50, +27.548,  +0.95772, +1260.000, +112.000, +406.000
1678558740, +3.50, +27.532,  +1.19722, +1262.000, +112.000, +403.000
1678559340, +3.50, +27.540,  +1.26828, +1244.000, +100.000, +428.000
1678559940, +3.50, +27.630,  +1.89465, +1235.000, +96.000, +440.000
1678560540, +3.50, +27.589,  +2.32364, +1240.000, +100.000, +432.000
1678561140, +3.50, +27.589,  +2.21047, +1246.000, +102.000, +424.000
1678561740, +3.50, +27.622,  +2.57366, +1183.000, +78.000, +464.000
1678562340, +3.50, +27.680,  +3.50796, +1244.000, +100.000, +432.000
1678562940, +3.50, +27.680,  +3.02897, +1240.000, +98.000, +438.000
1678563540, +3.50, +27.672,  +1.83412, +1240.000, +96.000, +435.000
1678564140, +3.50, +27.721,  +4.75808, +1238.000, +96.000, +435.000
1678564740, +3.50, +27.696,  +3.15530, +1241.000, +99.000, +432.000
1678565340, +3.50, +27.680,  +6.74511, +1240.000, +96.000, +432.000
1678565940, +3.50, +27.639,  +6.37139, +1246.000, +104.000, +424.000
1678566540, +3.50, +27.523,  +8.75319, +1283.000, +120.000, +368.000
1678567140, +3.50, +27.499,  +8.76372, +1248.000, +103.000, +420.000
1678567740, +3.50, +27.457,  +8.73477, +1176.000, +72.000, +464.000
1678568340, +3.50, +27.466,  +3.59218, +1262.000, +112.000, +402.000
1678568940, +3.50, +27.499, +11.51397, +1216.000, +88.000, +456.000
1678569540, +3.50, +27.589, +12.79304, +1239.000, +96.000, +435.000
1678570140, +3.50, +27.803, +11.63504, +1228.000, +96.000, +448.000
1678570740, +3.50, +27.885, +15.24327, +1177.000, +72.000, +467.000
1678571340, +3.50, +28.009, +16.19336, +1192.000, +78.000, +464.000
1678571940, +3.50, +28.083, +16.34337, +1227.000, +96.000, +448.000
1678572540, +3.50, +28.140,  +5.15812, +1145.000, +64.000, +460.000
1678573140, +3.50, +28.189, +10.94024, +1164.000, +71.000, +463.000
1678573740, +3.50, +28.214,  +4.10012, +1152.000, +67.000, +460.000
1678574340, +3.50, +28.230,  +9.11638, +1160.000, +70.000, +460.000
1678574940, +3.50, +28.402, +11.94559, +1304.000, +108.000, +352.000
1678575540, +3.50, +28.443, +16.70130, +1295.000, +112.000, +352.000
1678576140, +3.50, +28.329, +12.16140, +1305.000, +114.000, +348.000
1678576740, +3.50, +28.320, +21.00697, +1302.000, +112.000, +356.000
1678577340, +3.50, +28.271, +23.58616, +1304.000, +111.000, +335.000
1678577940, +3.50, +28.230, +21.48070, +1144.000, +64.000, +460.000
1678578540, +3.50, +28.222, +21.84126, +1304.000, +104.000, +351.000
1678579140, +3.50, +28.386,  +3.63166, +1300.000, +112.000, +352.000
1678579740, +3.50, +28.370,  +5.11074, +1299.000, +112.000, +348.000
1678580340, +3.50, +28.320, +18.69886, +1305.000, +112.000, +343.000
1678580940, +3.50, +28.370, +18.60674, +1302.000, +108.000, +352.000
1678581540, +3.50, +28.345,  +6.01872, +1260.000, +108.000, +408.000
1678582140, +3.50, +28.312,  +2.67367, +1304.000, +116.000, +347.000
1678582740, +3.50, +28.222, +15.14326, +1145.000, +64.000, +456.000
1678583340, +3.50, +28.181, +14.58268, +1167.000, +72.000, +464.000
1678583940, +3.50, +28.173, +12.38774, +1148.000, +64.000, +460.000
1678584540, +3.50, +28.181,  +9.78223, +1144.000, +65.000, +460.000
1678585140, +3.50, +28.214, +11.26132, +1144.000, +64.000, +457.000
1678585740, +3.50, +28.124, +12.33247, +1166.000, +70.000, +464.000
1678586340, +3.50, +28.083, +13.15887, +1144.000, +64.000, +457.000
1678586940, +3.50, +28.009,  +8.29262, +1160.000, +70.000, +464.000
1678587540, +3.50, +27.992,  +3.60271, +1304.000, +108.000, +350.000
1678588140, +3.50, +28.033,  +7.04777, +1142.000, +64.000, +455.000
1678588740, +3.50, +28.050,  +5.99504, +1164.000, +71.000, +463.000
1678589340, +3.50, +28.066,  +5.15812, +1166.000, +70.000, +467.000
1678589940, +3.50, +28.050,  +5.72396, +1160.000, +70.000, +464.000
1678590540, +3.50, +28.050,  +3.09476, +1171.000, +71.000, +464.000
1678591140, +3.50, +27.918,  +3.01844, +1182.000, +76.000, +464.000
1678591740, +3.50, +27.836,  +2.04203, +1238.000, +99.000, +438.000
1678592340, +3.50, +27.811,  +2.33417, +1235.000, +96.000, +440.000
1678592940, +3.50, +27.754,  +1.46830, +1231.000, +96.000, +444.000
1678593540, +3.50, +27.704,  +1.59726, +1240.000, +100.000, +432.000
1678594140, +3.50, +27.721,  +0.73402, +1233.000, +96.000, +440.000
1678594740, +3.50, +27.828,  +0.75244, +1227.000, +96.000, +448.000
1678595340, +3.50, +27.968,  +0.82613, +1224.000, +96.000, +448.000
1678595940, +3.50, +28.074,  +0.86034, +1176.000, +72.000, +464.000
1678596540, +3.50, +28.033,  +0.71823, +1169.000, +72.000, +463.000
1678597140, +3.50, +27.869,  +0.62085, +1144.000, +64.000, +454.000
1678597740, +3.50, +27.803,  +0.42346, +1236.000, +96.000, +435.000
1678598340, +3.50, +27.762,  +0.30766, +1228.000, +92.000, +448.000
1678598940, +3.50, +27.746,  +0.17081, +1239.000, +96.000, +440.000
1678599540, +3.50, +27.704,  +0.07606, +1239.000, +99.000, +435.000
1678600140, +3.50, +27.680,  +0.08922, +1235.000, +96.000, +440.000
1678600740, +3.50, +27.696,  +0.04185, +1148.000, +64.000, +460.000
1678601340, +3.50, +27.877,  +0.03921, +1180.000, +76.000, +465.000
1678601940, +3.50, +28.083,  -0.01079, +1171.000, +72.000, +465.000
1678602540, +3.50, +28.140,  +0.10238, +1302.000, +108.000, +348.000
1678603140, +3.50, +28.197,  +0.01553, +1160.000, +68.000, +462.000
1678603740, +3.50, +28.009,  +0.06816, +1176.000, +72.000, +464.000
1678604340, +3.50, +27.918,  +0.02869, +1223.000, +92.000, +448.000
1678604940, +3.50, +27.779,  +0.07080, +1232.000, +96.000, +440.000
1678605540, +3.50, +27.737,  +0.02342, +1243.000, +96.000, +432.000
1678606140, +3.50, +27.984,  +0.05501, +1200.000, +83.000, +463.000
1678606740, +3.50, +28.197,  +0.08659, +1305.000, +115.000, +342.000
1678607340, +3.50, +28.312,  +0.00237, +1145.000, +64.000, +460.000
1678607940, +3.50, +28.468,  +0.02342, +1295.000, +112.000, +352.000
1678608540, +3.50, +28.550,  +0.01553, +1307.000, +108.000, +335.000
1678609140, +3.50, +28.501,  +0.02342, +1296.000, +112.000, +352.000
1678609740, +3.50, +28.484,  +0.01553, +1299.000, +112.000, +352.000
1678610340, +3.50, +28.484,  -0.00026, +1300.000, +108.000, +348.000
1678610940, +3.50, +28.542,  +0.00237, +1286.000, +116.000, +364.000
1678611540, +3.50, +28.672,  +0.06816, +1294.000, +114.000, +352.000
1678612140, +3.50, +28.787,  +0.05764, +1244.000, +102.000, +428.000
1678612740, +3.50, +28.836,  +0.07080, +1272.000, +115.000, +384.000
1678613340, +3.50, +28.868,  +0.11291, +1262.000, +112.000, +400.000
1678613940, +3.50, +28.901,  +0.03658, +1228.000, +92.000, +448.000
1678614540, +3.50, +28.999,  +0.07080, +1208.000, +81.000, +457.000
1678615140, +3.50, +29.072,  +0.03921, +1144.000, +62.000, +456.000
1678615740, +3.50, +29.097,  -0.00553, +1222.000, +92.000, +448.000
1678616340, +3.50, +29.113,  +0.00500, +1231.000, +92.000, +442.000
1678616940, +3.50, +29.129,  -0.04237, +1187.000, +72.000, +467.000
1678617540, +3.50, +29.137,  +0.03921, +1219.000, +88.000, +454.000
1678618140, +3.50, +29.137,  +0.08659, +1171.000, +72.000, +464.000
1678618740, +3.50, +29.146,  +0.06816, +1208.000, +84.000, +460.000
1678619340, +3.50, +29.121,  +0.11817, +1310.000, +112.000, +336.000
1678619940, +3.50, +29.097,  +0.06553, +1304.000, +108.000, +349.000
1678620540, +3.50, +29.015,  +0.03921, +1198.000, +80.000, +462.000
1678621140, +3.50, +28.999,  +0.06553, +1208.000, +84.000, +460.000
1678621740, +3.50, +28.983,  -0.01869, +1225.000, +96.000, +448.000
1678622340, +3.50, +28.966,  +0.03921, +1264.000, +112.000, +399.000
1678622940, +3.50, +28.975,  +0.08922, +1220.000, +88.000, +454.000
1678623540, +3.51, +28.991,  +0.04448, +1214.000, +86.000, +460.000
