7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1686208740, +3.48, +28.148,  -0.03711, +1296.000, +120.000, +374.000
1686209340, +3.48, +28.189,  +0.04448, +1296.000, +120.000, +372.000
1686209940, +3.48, +28.247,  -0.03185, +1272.000, +112.000, +416.000
1686210540, +3.48, +28.419,  -0.06869, +1304.000, +120.000, +368.000
1686211140, +3.48, +28.574,  +0.02606, +1308.000, +112.000, +372.000
1686211740, +3.48, +28.582,  -0.03185, +1300.000, +120.000, +372.000
1686212340, +3.48, +28.607,  -0.00026, +1279.000, +116.000, +400.000
1686212940, +3.48, +28.656,  -0.00026, +1276.000, +112.000, +408.000
1686213540, +3.48, +28.672,  -0.01342, +1271.000, +112.000, +416.000
1686214140, +3.48, +28.713,  +0.05237, +1256.000, +104.000, +440.000
1686214740, +3.48, +28.787,  +0.02606, +1260.000, +108.000, +435.000
1686215340, +3.48, +28.836,  -0.00290, +1260.000, +104.000, +432.000
1686215940, +3.48, +28.868,  +0.04974, +1235.000, +96.000, +464.000
1686216540, +3.48, +28.852,  +0.00237, +1212.000, +84.000, +480.000
1686217140, +3.48, +28.819,  -0.02658, +1230.000, +92.000, +468.000
1686217740, +3.48, +28.828,  -0.01342, +1219.000, +88.000, +476.000
1686218340, +3.48, +28.762,  +0.03395, +1216.000, +88.000, +480.000
1686218940, +3.48, +28.713,  -0.00290, +1251.000, +103.000, +448.000
1686219540, +3.48, +28.705,  +0.03921, +1208.000, +80.000, +481.000
1686220140, +3.48, +28.730,  +0.04974, +1143.000, +60.000, +476.000
1686220740, +3.48, +28.730,  +0.08132, +1155.000, +64.000, +483.000
1686221340, +3.48, +28.730,  -0.01869, +1260.000, +108.000, +432.000
1686221940, +3.48, +28.730,  +0.01553, +1276.000, +115.000, +408.000
1686222540, +3.48, +28.713,  +0.04711, +1264.000, +112.000, +424.000
1686223140, +3.48, +28.689,  -0.02921, +1244.000, +97.000, +454.000
1686223740, +3.48, +28.664,  +0.03921, +1278.000, +114.000, +403.000
1686224340, +3.48, +28.664,  -0.00290, +1281.000, +116.000, +400.000
1686224940, +3.48, +28.640,  +0.00500, +1294.000, +118.000, +376.000
1686225540, +3.48, +28.632,  -0.02658, +1264.000, +108.000, +426.000
1686226140, +3.48, +28.615,  -0.03185, +1276.000, +118.000, +403.000
1686226740, +3.48, +28.607,  +0.01816, +1278.000, +116.000, +400.000
1686227340, +3.48, +28.632,  +0.01553, +1276.000, +112.000, +408.000
1686227940, +3.48, +28.632,  +0.01290, +1244.000, +100.000, +454.000
1686228540, +3.48, +28.623,  +0.04448, +1278.000, +114.000, +408.000
1686229140, +3.48, +28.582,  -0.01869, +1283.000, +118.000, +398.000
1686229740, +3.48, +28.525,  -0.03185, +1289.000, +120.000, +384.000
1686230340, +3.48, +28.509,  -0.05027, +1299.000, +120.000, +376.000
1686230940, +3.48, +28.460,  -0.04237, +1259.000, +104.000, +440.000
1686231540, +3.48, +28.263,  +0.04185, +1308.000, +112.000, +370.000
1686232140, +3.48, +28.132,  +0.01290, +1295.000, +113.000, +351.000
1686232740, +3.48, +28.074,  -0.03974, +1140.000, +64.000, +476.000
1686233340, +3.48, +28.058,  +0.02869, +1143.000, +64.000, +476.000
