7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1676638740, +3.51, +27.943,  +0.04448, +1279.000, +116.000, +360.000
1676639340, +3.51, +27.918,  -0.00553, +1264.000, +112.000, +392.000
1676639940, +3.51, +27.894,  +0.06290, +1284.000, +120.000, +358.000
1676640540, +3.51, +27.877,  +0.00763, +1295.000, +112.000, +348.000
1676641140, +3.51, +27.844,  -0.02132, +1283.000, +120.000, +356.000
1676641740, +3.51, +27.787,  -0.01079, +1287.000, +120.000, +353.000
1676642340, +3.51, +27.754,  +0.03921, +1292.000, +116.000, +352.000
1676642940, +3.51, +27.770,  +0.02342, +1303.000, +112.000, +344.000
1676643540, +3.51, +27.811,  +0.06027, +1288.000, +116.000, +352.000
1676644140, +3.51, +27.869,  -0.01869, +1288.000, +118.000, +352.000
1676644740, +3.51, +27.894,  +0.07343, +1289.000, +120.000, +352.000
1676645340, +3.51, +27.902,  +0.01553, +1259.000, +112.000, +400.000
1676645940, +3.51, +27.918,  +0.03921, +1272.000, +116.000, +376.000
1676646540, +3.51, +27.918,  +0.07080, +1284.000, +116.000, +356.000
1676647140, +3.51, +27.894,  -0.03448, +1287.000, +118.000, +352.000
1676647740, +3.51, +27.820,  +0.05764, +1295.000, +112.000, +344.000
1676648340, +3.51, +27.762,  +0.06290, +1308.000, +112.000, +336.000
1676648940, +3.51, +27.589,  +0.10238, +1182.000, +76.000, +460.000
1676649540, +3.51, +27.540,  +0.06290, +1142.000, +65.000, +448.000
1676650140, +3.51, +27.589,  +0.07343, +1142.000, +64.000, +448.000
1676650740, +3.51, +27.721,  +0.07080, +1144.000, +64.000, +451.000
1676651340, +3.51, +27.721,  +0.06816, +1145.000, +64.000, +448.000
1676651940, +3.51, +27.803,  -0.04764, +1288.000, +118.000, +352.000
1676652540, +3.51, +27.885,  +0.02869, +1284.000, +118.000, +356.000
1676653140, +3.51, +27.943,  +0.01816, +1281.000, +118.000, +360.000
1676653740, +3.51, +27.943,  +0.01553, +1279.000, +120.000, +360.000
1676654340, +3.51, +27.927,  +0.14712, +1270.000, +116.000, +380.000
1676654940, +3.51, +27.861,  +0.23923, +1284.000, +118.000, +358.000
1676655540, +3.51, +27.606,  +0.44452, +1307.000, +111.000, +327.000
1676656140, +3.51, +27.474,  +0.81297, +1286.000, +116.000, +352.000
1676656740, +3.51, +27.416,  +1.19459, +1164.000, +70.000, +460.000
1676657340, +3.51, +27.416,  +1.74464, +1151.000, +64.000, +456.000
1676657940, +3.51, +27.400,  +2.11836, +1180.000, +76.000, +460.000
1676658540, +3.51, +27.391,  +2.27363, +1183.000, +78.000, +462.000
1676659140, +3.51, +27.383,  +1.17879, +1171.000, +72.000, +460.000
1676659740, +3.51, +27.391,  +3.20004, +1159.000, +70.000, +460.000
1676660340, +3.51, +27.391,  +3.55007, +1176.000, +72.000, +462.000
1676660940, +3.51, +27.391,  +4.13434, +1148.000, +65.000, +455.000
1676661540, +3.51, +27.441,  +4.78966, +1151.000, +67.000, +455.000
1676662140, +3.51, +27.704,  +6.17663, +1287.000, +120.000, +352.000
1676662740, +3.51, +27.811,  +6.25032, +1283.000, +115.000, +355.000
1676663340, +3.51, +27.787,  +7.40306, +1292.000, +115.000, +348.000
1676663940, +3.51, +27.556,  +8.59528, +1140.000, +64.000, +448.000
1676664540, +3.51, +27.457,  +9.81118, +1278.000, +116.000, +364.000
1676665140, +3.51, +27.474,  +9.74012, +1171.000, +72.000, +460.000
1676665740, +3.51, +27.383, +10.87181, +1148.000, +64.000, +455.000
1676666340, +3.51, +27.317, +12.32194, +1171.000, +72.000, +460.000
1676666940, +3.51, +27.260, +12.45617, +1155.000, +66.000, +456.000
1676667540, +3.51, +27.243, +13.76682, +1177.000, +76.000, +462.000
1676668140, +3.51, +27.218, +13.90630, +1196.000, +80.000, +456.000
1676668740, +3.51, +27.218, +15.17221, +1198.000, +80.000, +460.000
