7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1692298740, +2.99, +28.460,  +1.44461, +1308.000, +165.000, +252.000
1692299340, +2.99, +28.484,  +1.80254, +1251.000, +140.000, +222.000
1692299940, +2.99, +28.525,  +2.11309, +1232.000, +138.000, +209.000
1692300540, +2.99, +28.542,  +2.30785, +1180.000, +63.000, +261.000
1692301140, +2.99, +28.542,  +2.60524, +1140.000, +64.000, +454.000
1692301740, +2.99, +28.542,  +2.92106, +1158.000, +64.000, +460.000
1692302340, +2.99, +28.525,  +3.28426, +1158.000, +92.000, +282.000
1692302940, +2.99, +28.517,  +3.76062, +1132.000, +69.000, +287.000
1692303540, +2.99, +28.509,  +2.90527, +1112.000, +48.000, +440.000
1692304140, +2.99, +28.517,  +4.50279, +1244.000, +135.000, +207.000
1692304740, +2.99, +28.517,  +4.90809, +1287.000, +171.000, +221.000
1692305340, +2.99, +28.517,  +5.15548, +1259.000, +173.000, +231.000
1692305940, +2.99, +28.533,  +5.77923, +1219.000, +125.000, +247.000
1692306540, +2.99, +28.517,  +6.35296, +1272.000, +112.000, +428.000
1692307140, +2.99, +28.509,  +3.27373, +1196.000, +76.000, +466.000
1692307740, +2.99, +28.517,  +9.88224, +1257.000, +147.000, +218.000
1692308340, +2.99, +28.525,  +7.19252, +1276.000, +156.000, +199.000
1692308940, +2.99, +28.542,  +6.14768, +1148.000, +64.000, +464.000
1692309540, +2.99, +28.542,  +8.45842, +1248.000, +151.000, +217.000
1692310140, +2.99, +28.550,  +6.61088, +1178.000, +91.000, +249.000
1692310740, +2.99, +28.558,  +5.05284, +1158.000, +64.000, +460.000
1692311340, +2.99, +28.550,  +8.92426, +1312.000, +160.000, +262.000
1692311940, +2.99, +28.558,  +9.91909, +1319.000, +137.000, +401.000
1692312540, +2.99, +28.566,  +9.90330, +1288.000, +120.000, +440.000
1692313140, +2.99, +28.566,  +8.49264, +1224.000, +88.000, +464.000
1692313740, +2.99, +28.574,  +9.33482, +1311.000, +147.000, +330.000
1692314340, +2.99, +28.566,  +9.22165, +1307.000, +170.000, +207.000
1692314940, +2.99, +28.427,  +7.13725, +1239.000, +143.000, +252.000
1692315540, +2.99, +28.320, +12.69303, +1153.000, +63.000, +246.000
1692316140, +2.99, +28.320,  +9.02690, +1294.000, +161.000, +254.000
1692316740, +2.99, +28.296,  +6.85827, +1132.000, +81.000, +330.000
1692317340, +2.99, +27.622,  +6.15031, +1283.000, +169.000, +206.000
1692317940, +2.99, +27.045,  +1.59726, +1320.000, +136.000, +394.000
1692318540, +2.99, +27.119,  +3.60007, +1200.000, +80.000, +480.000
1692319140, +2.99, +27.787,  +5.07916, +1331.000, +166.000, +300.000
1692319740, +2.99, +28.148,  +8.55317, +1319.000, +167.000, +329.000
1692320340, +2.99, +28.288,  +7.86100, +1188.000, +76.000, +464.000
1692320940, +2.99, +28.140,  +4.71070, +1196.000, +98.000, +269.000
1692321540, +2.99, +28.148,  +7.35569, +1123.000, +56.000, +448.000
1692322140, +2.99, +28.189,  +4.29488, +1180.000, +88.000, +271.000
1692322740, +2.99, +27.984,  +2.16836, +1126.000, +56.000, +448.000
1692323340, +2.99, +27.951,  +2.55787, +1211.000, +114.000, +248.000
1692323940, +2.98, +28.107,  +2.26574, +1144.000, +62.000, +488.000
1692324540, +2.98, +28.271,  +1.44987, +1231.000, +130.000, +231.000
