7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1682902740, +3.49, +27.663,  +2.20257, +1159.000, +64.000, +464.000
1682903340, +3.49, +28.197,  +2.54208, +1304.000, +128.000, +340.000
1682903940, +3.49, +28.468,  +2.36838, +1155.000, +65.000, +462.000
1682904540, +3.49, +28.025,  +2.12888, +1289.000, +103.000, +344.000
1682905140, +3.49, +27.861,  +2.11836, +1183.000, +76.000, +464.000
1682905740, +3.49, +27.696,  +1.61041, +1208.000, +81.000, +464.000
1682906340, +3.49, +27.466,  +1.50777, +1297.000, +128.000, +352.000
1682906940, +3.49, +27.301,  +1.92623, +1292.000, +128.000, +364.000
1682907540, +3.49, +27.260,  +1.72358, +1246.000, +100.000, +432.000
1682908140, +3.49, +27.433,  +1.79991, +1190.000, +76.000, +468.000
1682908740, +3.49, +27.383,  +2.70262, +1184.000, +76.000, +467.000
1682909340, +3.49, +27.499,  +1.68937, +1279.000, +109.000, +316.000
1682909940, +3.49, +27.655,  +1.59199, +1305.000, +128.000, +339.000
1682910540, +3.49, +27.721,  +1.44461, +1164.000, +70.000, +465.000
1682911140, +3.49, +27.779,  +1.62094, +1310.000, +128.000, +338.000
1682911740, +3.49, +27.853,  +0.66296, +1151.000, +64.000, +464.000
1682912340, +3.49, +27.861,  +0.79192, +1281.000, +103.000, +307.000
1682912940, +3.49, +27.811,  +0.66033, +1142.000, +62.000, +462.000
1682913540, +3.49, +27.647,  +0.58663, +1164.000, +68.000, +467.000
1682914140, +3.49, +27.499,  +0.49715, +1208.000, +83.000, +463.000
1682914740, +3.49, +27.581,  +0.38925, +1278.000, +120.000, +384.000
1682915340, +3.49, +27.630,  +0.32608, +1292.000, +114.000, +307.000
1682915940, +3.49, +27.663,  +0.25766, +1246.000, +100.000, +432.000
1682916540, +3.49, +27.721,  +0.17081, +1294.000, +128.000, +360.000
1682917140, +3.49, +27.729,  +0.09975, +1244.000, +100.000, +435.000
1682917740, +3.49, +27.910,  +0.02606, +1248.000, +102.000, +432.000
1682918340, +3.49, +28.025,  -0.09238, +1278.000, +108.000, +307.000
1682918940, +3.49, +28.124,  -0.01079, +1182.000, +72.000, +467.000
1682919540, +3.49, +28.320,  +0.00500, +1137.000, +60.000, +456.000
1682920140, +3.49, +28.279,  +0.02079, +1216.000, +86.000, +454.000
1682920740, +3.49, +28.468,  +0.04185, +1246.000, +98.000, +432.000
1682921340, +3.49, +28.361,  +0.01026, +1312.000, +131.000, +335.000
1682921940, +3.49, +28.304,  +0.01290, +1168.000, +68.000, +465.000
1682922540, +3.49, +28.181,  +0.03132, +1137.000, +60.000, +460.000
1682923140, +3.49, +28.304,  -0.03185, +1311.000, +122.000, +347.000
1682923740, +3.49, +28.345,  +0.03395, +1161.000, +67.000, +467.000
1682924340, +3.49, +28.255,  +0.13133, +1249.000, +102.000, +432.000
1682924940, +3.49, +28.148,  +0.00237, +1151.000, +64.000, +463.000
1682925540, +3.49, +28.189,  +0.08132, +1294.000, +128.000, +360.000
1682926140, +3.49, +28.337,  -0.05290, +1286.000, +120.000, +368.000
1682926740, +3.49, +28.632,  +0.05237, +1153.000, +65.000, +464.000
1682927340, +3.49, +28.852,  +0.02869, +1279.000, +120.000, +384.000
1682927940, +3.49, +29.007,  +0.09185, +1278.000, +116.000, +386.000
1682928540, +3.49, +29.072,  +0.01553, +1171.000, +70.000, +467.000
1682929140, +3.49, +28.770,  +0.02079, +1176.000, +71.000, +472.000
1682929740, +3.49, +28.787,  +0.00763, +1206.000, +80.000, +462.000
1682930340, +3.49, +28.787,  +0.04711, +1318.000, +126.000, +334.000
1682930940, +3.49, +28.762,  +0.05764, +1302.000, +67.000, +317.000
1682931540, +3.49, +28.803,  +0.05237, +1139.000, +60.000, +460.000
1682932140, +3.49, +28.730,  +0.02869, +1304.000, +128.000, +344.000
1682932740, +3.49, +28.640,  +0.00763, +1283.000, +120.000, +380.000
1682933340, +3.49, +28.320,  +0.03132, +1280.000, +120.000, +384.000
1682933940, +3.49, +28.042,  -0.03448, +1283.000, +120.000, +376.000
1682934540, +3.49, +27.959,  +0.05501, +1260.000, +108.000, +418.000
1682935140, +3.49, +27.935,  -0.01079, +1230.000, +92.000, +451.000
1682935740, +3.49, +28.042,  -0.06869, +1235.000, +96.000, +448.000
1682936340, +3.49, +28.091,  +0.00500, +1299.000, +128.000, +352.000
1682936940, +3.49, +27.992,  +0.02342, +1312.000, +128.000, +348.000
1682937540, +3.49, +27.902,  +0.04448, +1176.000, +72.000, +470.000
1682938140, +3.49, +27.606,  +0.08922, +1288.000, +112.000, +303.000
1682938740, +3.49, +27.391,  +0.02079, +1305.000, +128.000, +344.000
1682939340, +3.49, +27.284,  -0.00816, +1135.000, +60.000, +455.000
1682939940, +3.49, +27.251,  -0.03448, +1240.000, +96.000, +444.000
1682940540, +3.49, +27.144,  -0.02132, +1251.000, +102.000, +432.000
1682941140, +3.49, +26.946,  -0.01342, +1223.000, +88.000, +456.000
1682941740, +3.49, +26.904,  +0.05501, +1206.000, +80.000, +464.000
1682942340, +3.49, +26.929,  +0.08659, +1177.000, +71.000, +472.000
