7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1680727740, +3.49, +28.066,  +3.34216, +1151.000, +64.000, +464.000
1680728340, +3.50, +28.058,  +3.46585, +1180.000, +71.000, +467.000
1680728940, +3.50, +28.066,  +3.85273, +1136.000, +63.000, +449.000
1680729540, +3.50, +28.099,  +3.06318, +1183.000, +72.000, +468.000
1680730140, +3.50, +28.140,  +1.11037, +1191.000, +76.000, +468.000
1680730740, +3.50, +28.189,  +4.64228, +1168.000, +68.000, +467.000
1680731340, +3.50, +28.140,  +4.51858, +1299.000, +99.000, +318.000
1680731940, +3.50, +28.017,  +1.51830, +1196.000, +80.000, +464.000
1680732540, +3.50, +27.713,  +5.15812, +1196.000, +78.000, +468.000
1680733140, +3.50, +27.581,  +5.04231, +1222.000, +88.000, +454.000
1680733740, +3.50, +27.556,  +5.07390, +1260.000, +104.000, +412.000
1680734340, +3.50, +27.540,  +4.55543, +1262.000, +104.000, +412.000
1680734940, +3.50, +27.540,  +5.26602, +1256.000, +104.000, +416.000
1680735540, +3.50, +27.639,  +5.12653, +1264.000, +112.000, +408.000
1680736140, +3.50, +27.696,  +5.42130, +1267.000, +112.000, +403.000
1680736740, +3.50, +27.762,  +5.34761, +1264.000, +108.000, +406.000
1680737340, +3.50, +27.795,  +4.93178, +1252.000, +104.000, +420.000
1680737940, +3.50, +27.820,  +4.62122, +1230.000, +88.000, +448.000
1680738540, +3.50, +27.844,  +4.77913, +1240.000, +96.000, +440.000
1680739140, +3.50, +27.803,  +4.88704, +1257.000, +108.000, +416.000
1680739740, +3.50, +27.885,  +4.51332, +1176.000, +70.000, +470.000
1680740340, +3.50, +27.877,  +4.26856, +1200.000, +80.000, +464.000
1680740940, +3.50, +27.992,  +2.25258, +1244.000, +97.000, +432.000
1680741540, +3.50, +28.083,  +4.35804, +1176.000, +68.000, +464.000
1680742140, +3.50, +28.132,  +1.28933, +1144.000, +62.000, +460.000
1680742740, +3.50, +28.197,  +3.98432, +1297.000, +120.000, +352.000
1680743340, +3.49, +28.304,  +3.32110, +1137.000, +60.000, +455.000
1680743940, +3.50, +28.378,  +0.71559, +1320.000, +120.000, +327.000
1680744540, +3.50, +28.288,  +0.69454, +1136.000, +62.000, +454.000
1680745140, +3.49, +28.148,  +1.84728, +1150.000, +64.000, +464.000
1680745740, +3.50, +28.009,  +2.37364, +1187.000, +76.000, +467.000
1680746340, +3.50, +27.795,  +1.37355, +1203.000, +80.000, +464.000
1680746940, +3.50, +27.688,  +0.66559, +1255.000, +102.000, +422.000
1680747540, +3.50, +27.523,  +1.71306, +1263.000, +112.000, +408.000
1680748140, +3.49, +27.416,  +1.47093, +1291.000, +120.000, +360.000
1680748740, +3.50, +27.342,  +1.79464, +1292.000, +124.000, +360.000
1680749340, +3.49, +27.202,  +1.60252, +1315.000, +128.000, +335.000
1680749940, +3.49, +27.103,  +1.54462, +1305.000, +113.000, +319.000
1680750540, +3.50, +27.061,  +1.48145, +1139.000, +62.000, +451.000
1680751140, +3.50, +27.078,  +1.22617, +1315.000, +124.000, +334.000
1680751740, +3.49, +27.202,  +1.09721, +1315.000, +124.000, +343.000
1680752340, +3.49, +27.400,  +0.95772, +1315.000, +120.000, +336.000
1680752940, +3.49, +27.548,  +0.78402, +1289.000, +120.000, +360.000
1680753540, +3.50, +27.581,  +0.58663, +1292.000, +120.000, +360.000
1680754140, +3.49, +27.622,  +0.54979, +1262.000, +108.000, +412.000
1680754740, +3.49, +27.680,  +0.35767, +1264.000, +108.000, +412.000
1680755340, +3.49, +27.721,  +0.31029, +1286.000, +120.000, +368.000
1680755940, +3.49, +27.811,  +0.16554, +1255.000, +104.000, +416.000
1680756540, +3.49, +27.935,  +0.18133, +1235.000, +96.000, +444.000
1680757140, +3.49, +28.042,  +0.12343, +1251.000, +100.000, +422.000
1680757740, +3.49, +28.247,  +0.11817, +1139.000, +60.000, +452.000
1680758340, +3.50, +28.558,  +0.07606, +1187.000, +73.000, +468.000
1680758940, +3.50, +28.738,  +0.11291, +1288.000, +106.000, +311.000
1680759540, +3.50, +28.681,  +0.05764, +1305.000, +114.000, +316.000
1680760140, +3.50, +28.738,  -0.01079, +1315.000, +123.000, +337.000
1680760740, +3.50, +28.885,  +0.01026, +1308.000, +116.000, +340.000
1680761340, +3.50, +28.942,  +0.02606, +1303.000, +120.000, +344.000
1680761940, +3.50, +28.942,  -0.04764, +1300.000, +124.000, +344.000
1680762540, +3.50, +28.917,  +0.04448, +1289.000, +120.000, +364.000
1680763140, +3.50, +28.950,  +0.05237, +1304.000, +120.000, +344.000
1680763740, +3.50, +29.064,  +0.05501, +1201.000, +80.000, +467.000
1680764340, +3.50, +29.056,  +0.00763, +1259.000, +104.000, +414.000
1680764940, +3.50, +28.942,  +0.04448, +1272.000, +115.000, +392.000
1680765540, +3.50, +28.901,  +0.03132, +1299.000, +120.000, +352.000
1680766140, +3.50, +28.966,  +0.09711, +1304.000, +120.000, +344.000
1680766740, +3.50, +29.080,  +0.04974, +1267.000, +112.000, +400.000
1680767340, +3.50, +29.146,  +0.00763, +1264.000, +108.000, +406.000
1680767940, +3.50, +28.991,  +0.07869, +1262.000, +108.000, +408.000
1680768540, +3.50, +28.795,  +0.05237, +1308.000, +120.000, +343.000
1680769140, +3.50, +28.713,  -0.02658, +1288.000, +120.000, +364.000
1680769740, +3.50, +28.672,  +0.00763, +1315.000, +127.000, +336.000
1680770340, +3.50, +28.427,  +0.09185, +1137.000, +60.000, +456.000
1680770940, +3.50, +28.107,  +0.01290, +1167.000, +70.000, +468.000
1680771540, +3.50, +28.017,  -0.04764, +1195.000, +78.000, +465.000
1680772140, +3.50, +28.000,  -0.01079, +1248.000, +102.000, +428.000
1680772740, +3.50, +27.992,  +0.10238, +1148.000, +64.000, +464.000
1680773340, +3.50, +27.951,  +0.08396, +1246.000, +96.000, +432.000
1680773940, +3.50, +27.820,  -0.00553, +1260.000, +108.000, +414.000
1680774540, +3.50, +27.680,  +0.06816, +1264.000, +112.000, +408.000
1680775140, +3.50, +27.655,  +0.12343, +1298.000, +124.000, +348.000
1680775740, +3.50, +27.696,  +0.04185, +1296.000, +120.000, +352.000
1680776340, +3.50, +27.721,  +0.11291, +1291.000, +128.000, +358.000
1680776940, +3.50, +27.713,  +0.00237, +1288.000, +120.000, +368.000
1680777540, +3.50, +27.713,  +0.08132, +1264.000, +108.000, +408.000
1680778140, +3.50, +27.704,  +0.03395, +1264.000, +112.000, +408.000
1680778740, +3.50, +27.853,  +0.05764, +1304.000, +124.000, +344.000
1680779340, +3.50, +27.729,  +0.09975, +1292.000, +120.000, +364.000
1680779940, +3.50, +27.647,  -0.01605, +1292.000, +124.000, +359.000
1680780540, +3.50, +27.565,  +0.04974, +1270.000, +112.000, +392.000
1680781140, +3.50, +27.548,  +0.02606, +1284.000, +120.000, +371.000
1680781740, +3.50, +27.556,  +0.10501, +1244.000, +96.000, +438.000
1680782340, +3.50, +27.556,  +0.04711, +1294.000, +124.000, +352.000
1680782940, +3.50, +27.581,  -0.01342, +1289.000, +120.000, +364.000
1680783540, +3.50, +27.597,  +0.01026, +1295.000, +124.000, +356.000
1680784140, +3.50, +27.573,  +0.00500, +1284.000, +120.000, +372.000
1680784740, +3.50, +27.581,  +0.04711, +1292.000, +124.000, +359.000
1680785340, +3.50, +27.581,  +0.01290, +1319.000, +115.000, +327.000
1680785940, +3.50, +27.565,  -0.01605, +1297.000, +120.000, +352.000
1680786540, +3.50, +27.573,  -0.02132, +1294.000, +120.000, +358.000
1680787140, +3.50, +27.779,  -0.01342, +1294.000, +128.000, +358.000
1680787740, +3.50, +27.795,  +0.07343, +1294.000, +120.000, +356.000
1680788340, +3.50, +27.721,  +0.02342, +1284.000, +120.000, +376.000
1680788940, +3.49, +27.737,  -0.00816, +1262.000, +108.000, +408.000
1680789540, +3.49, +27.672,  -0.00816, +1299.000, +120.000, +352.000
1680790140, +3.50, +27.614,  +0.00763, +1289.000, +124.000, +360.000
1680790740, +3.50, +27.548,  -0.05816, +1305.000, +120.000, +340.000
1680791340, +3.50, +27.540,  +0.06027, +1294.000, +120.000, +352.000
1680791940, +3.50, +27.548,  +0.02342, +1308.000, +120.000, +340.000
1680792540, +3.50, +27.540,  +0.03395, +1313.000, +121.000, +339.000
1680793140, +3.50, +27.622,  +0.04974, +1294.000, +128.000, +355.000
1680793740, +3.49, +27.779,  +0.05764, +1312.000, +116.000, +343.000
1680794340, +3.50, +27.820,  +0.00763, +1292.000, +120.000, +360.000
1680794940, +3.49, +27.844,  +0.03658, +1304.000, +124.000, +342.000
1680795540, +3.49, +27.885,  -0.02921, +1292.000, +120.000, +360.000
1680796140, +3.49, +27.951,  +0.10764, +1288.000, +120.000, +364.000
1680796740, +3.50, +27.935,  +0.03132, +1268.000, +112.000, +400.000
1680797340, +3.49, +28.271,  +0.02342, +1244.000, +96.000, +438.000
1680797940, +3.49, +28.460,  -0.03974, +1251.000, +102.000, +422.000
1680798540, +3.49, +28.402,  +0.05501, +1142.000, +62.000, +460.000
1680799140, +3.49, +28.345,  +0.00763, +1187.000, +76.000, +464.000
1680799740, +3.50, +28.238,  -0.02395, +1240.000, +96.000, +438.000
1680800340, +3.49, +28.042,  +0.01553, +1196.000, +76.000, +464.000
1680800940, +3.50, +28.009,  +0.03921, +1279.000, +103.000, +311.000
1680801540, +3.49, +28.238,  +0.02342, +1244.000, +99.000, +432.000
1680802140, +3.50, +28.525,  +0.12870, +1169.000, +70.000, +467.000
1680802740, +3.50, +28.787,  +0.12080, +1164.000, +65.000, +464.000
1680803340, +3.50, +28.934,  +0.12870, +1312.000, +116.000, +340.000
1680803940, +3.50, +29.048,  +0.15765, +1304.000, +120.000, +344.000
1680804540, +3.50, +29.105,  +0.18396, +1287.000, +120.000, +368.000
1680805140, +3.50, +29.146,  +0.38135, +1283.000, +118.000, +376.000
1680805740, +3.50, +29.162,  +0.42346, +1264.000, +108.000, +408.000
1680806340, +3.50, +29.170,  +0.53400, +1267.000, +112.000, +403.000
1680806940, +3.50, +29.170,  +0.60769, +1217.000, +88.000, +458.000
1680807540, +3.50, +29.178,  +0.74191, +1260.000, +108.000, +412.000
1680808140, +3.50, +29.178,  +0.92351, +1279.000, +116.000, +376.000
1680808740, +3.50, +29.162,  +1.04457, +1160.000, +64.000, +464.000
1680809340, +3.50, +29.162,  +1.16037, +1249.000, +100.000, +424.000
1680809940, +3.50, +29.146,  +1.32618, +1276.000, +112.000, +384.000
1680810540, +3.50, +29.129,  +1.53146, +1273.000, +115.000, +392.000
1680811140, +3.50, +29.121,  +1.67884, +1287.000, +120.000, +368.000
1680811740, +3.50, +29.089,  +1.92887, +1256.000, +104.000, +416.000
1680812340, +3.50, +28.917,  +2.22889, +1272.000, +112.000, +392.000
1680812940, +3.50, +28.779,  +2.38943, +1283.000, +116.000, +376.000
1680813540, +3.50, +28.632,  +2.44470, +1136.000, +62.000, +449.000
1680814140, +3.50, +28.492,  +3.12898, +1144.000, +64.000, +463.000
