7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1677508740, +3.51, +27.532,  +0.01290, +1295.000, +112.000, +344.000
1677509340, +3.51, +27.597,  +0.06027, +1283.000, +120.000, +358.000
1677509940, +3.51, +27.680,  -0.00290, +1272.000, +116.000, +380.000
1677510540, +3.51, +27.639,  -0.00290, +1286.000, +120.000, +358.000
1677511140, +3.51, +27.663,  -0.08975, +1232.000, +96.000, +438.000
1677511740, +3.51, +27.803,  +0.11817, +1246.000, +100.000, +428.000
1677512340, +3.51, +28.009,  +0.01026, +1233.000, +96.000, +432.000
1677512940, +3.51, +28.206,  +0.02079, +1200.000, +80.000, +460.000
1677513540, +3.51, +28.329,  -0.07395, +1164.000, +70.000, +462.000
1677514140, +3.51, +28.148,  +0.07080, +1239.000, +96.000, +434.000
1677514740, +3.51, +27.869,  +0.06553, +1244.000, +100.000, +423.000
1677515340, +3.51, +27.836,  +0.00500, +1171.000, +73.000, +464.000
1677515940, +3.51, +27.811,  +0.01816, +1241.000, +97.000, +428.000
1677516540, +3.51, +27.787,  +0.01816, +1240.000, +100.000, +424.000
1677517140, +3.51, +27.721,  +0.04185, +1286.000, +120.000, +359.000
1677517740, +3.51, +27.696,  -0.04237, +1248.000, +103.000, +422.000
1677518340, +3.51, +27.688,  +0.04185, +1292.000, +116.000, +352.000
1677518940, +3.51, +27.696,  +0.09448, +1272.000, +118.000, +376.000
1677519540, +3.51, +27.688,  +0.37609, +1248.000, +102.000, +416.000
1677520140, +3.51, +27.672,  +0.60769, +1251.000, +102.000, +416.000
1677520740, +3.51, +27.721,  +0.85245, +1264.000, +112.000, +392.000
1677521340, +3.51, +27.713,  +1.15774, +1240.000, +98.000, +428.000
1677521940, +3.51, +27.754,  +1.29986, +1283.000, +120.000, +360.000
1677522540, +3.51, +27.737,  +1.03668, +1256.000, +110.000, +408.000
1677523140, +3.51, +27.713,  +2.03414, +1276.000, +120.000, +364.000
1677523740, +3.51, +27.696,  +2.69999, +1248.000, +104.000, +416.000
1677524340, +3.51, +27.515,  +1.64200, +1292.000, +116.000, +348.000
1677524940, +3.51, +27.375,  +2.65262, +1304.000, +120.000, +327.000
1677525540, +3.50, +27.317,  +3.90800, +1145.000, +64.000, +456.000
1677526140, +3.51, +27.293,  +4.35541, +1308.000, +111.000, +335.000
1677526740, +3.50, +27.260,  +4.79492, +1142.000, +64.000, +451.000
1677527340, +3.50, +27.260,  +5.19496, +1143.000, +64.000, +448.000
1677527940, +3.50, +27.284,  +5.87397, +1267.000, +112.000, +391.000
1677528540, +3.50, +27.383,  +6.27138, +1286.000, +118.000, +356.000
1677529140, +3.50, +27.663,  +6.84775, +1248.000, +102.000, +422.000
1677529740, +3.51, +27.787,  +4.13170, +1255.000, +108.000, +412.000
1677530340, +3.50, +27.820, +10.59284, +1244.000, +100.000, +425.000
1677530940, +3.51, +27.861,  +9.34798, +1240.000, +99.000, +428.000
1677531540, +3.51, +27.910, +10.38229, +1286.000, +115.000, +360.000
1677532140, +3.50, +27.927, +11.30080, +1281.000, +118.000, +364.000
1677532740, +3.50, +27.844, +12.06139, +1248.000, +100.000, +419.000
1677533340, +3.51, +27.795, +12.86936, +1265.000, +112.000, +390.000
1677533940, +3.51, +27.754, +14.81692, +1248.000, +104.000, +424.000
1677534540, +3.51, +27.565, +15.43013, +1278.000, +118.000, +368.000
1677535140, +3.50, +27.359, +16.46707, +1304.000, +107.000, +335.000
1677535740, +3.50, +27.243, +16.33285, +1145.000, +64.000, +456.000
1677536340, +3.50, +27.218, +16.58287, +1302.000, +112.000, +344.000
1677536940, +3.50, +27.293, +12.09034, +1310.000, +109.000, +335.000
1677537540, +3.50, +27.334, +15.85122, +1294.000, +113.000, +348.000
1677538140, +3.50, +27.400, +16.61445, +1287.000, +120.000, +354.000
1677538740, +3.50, +27.474, +15.55909, +1310.000, +105.000, +339.000
1677539340, +3.50, +27.523, +15.09589, +1296.000, +112.000, +348.000
1677539940, +3.50, +27.589, +16.06440, +1286.000, +120.000, +358.000
1677540540, +3.50, +27.581, +15.88281, +1267.000, +115.000, +386.000
1677541140, +3.51, +27.515, +15.38802, +1287.000, +116.000, +355.000
1677541740, +3.50, +27.466, +15.61173, +1139.000, +64.000, +448.000
1677542340, +3.50, +27.490, +14.86166, +1296.000, +112.000, +344.000
1677542940, +3.50, +27.507, +13.29046, +1287.000, +120.000, +356.000
1677543540, +3.51, +27.565, +13.31678, +1276.000, +120.000, +368.000
1677544140, +3.50, +27.639, +12.89042, +1260.000, +108.000, +400.000
1677544740, +3.50, +27.647, +12.41143, +1283.000, +120.000, +364.000
1677545340, +3.50, +27.680, +11.93243, +1264.000, +112.000, +396.000
1677545940, +3.51, +27.713, +11.25869, +1264.000, +112.000, +396.000
1677546540, +3.51, +27.746, +10.50072, +1240.000, +96.000, +432.000
1677547140, +3.50, +27.787, +10.61389, +1235.000, +96.000, +436.000
1677547740, +3.50, +27.803,  +9.49010, +1244.000, +102.000, +428.000
1677548340, +3.50, +28.222,  +8.82425, +1228.000, +96.000, +444.000
1677548940, +3.50, +28.435,  +8.88478, +1176.000, +72.000, +463.000
1677549540, +3.51, +28.550,  +8.81372, +1310.000, +108.000, +335.000
1677550140, +3.51, +28.607,  +8.73740, +1142.000, +64.000, +448.000
1677550740, +3.51, +28.640,  +7.77415, +1308.000, +108.000, +335.000
1677551340, +3.51, +28.525,  +6.77932, +1148.000, +64.000, +455.000
1677551940, +3.51, +28.476,  +6.18453, +1164.000, +72.000, +462.000
1677552540, +3.51, +28.517,  +5.94240, +1161.000, +70.000, +459.000
1677553140, +3.51, +28.566,  +5.21602, +1167.000, +71.000, +462.000
1677553740, +3.51, +28.591,  +5.26076, +1307.000, +112.000, +336.000
1677554340, +3.51, +28.615,  +4.35278, +1144.000, +64.000, +455.000
1677554940, +3.51, +28.632,  +2.85264, +1302.000, +108.000, +350.000
1677555540, +3.51, +28.640,  +3.41058, +1310.000, +110.000, +335.000
1677556140, +3.51, +28.656,  +2.94738, +1299.000, +112.000, +347.000
1677556740, +3.51, +28.615,  +2.41312, +1296.000, +112.000, +348.000
1677557340, +3.51, +28.599,  +2.03677, +1299.000, +108.000, +344.000
1677557940, +3.51, +28.591,  +1.75253, +1145.000, +65.000, +456.000
1677558540, +3.51, +28.607,  +1.54988, +1150.000, +67.000, +456.000
1677559140, +3.51, +28.607,  +1.24459, +1139.000, +63.000, +448.000
1677559740, +3.51, +28.623,  +1.03931, +1144.000, +64.000, +454.000
1677560340, +3.51, +28.623,  +0.91298, +1160.000, +67.000, +460.000
1677560940, +3.51, +28.615,  +0.68401, +1297.000, +112.000, +348.000
1677561540, +3.51, +28.607,  +0.51557, +1299.000, +108.000, +344.000
1677562140, +3.51, +28.615,  +0.28397, +1159.000, +68.000, +460.000
1677562740, +3.51, +28.623,  +0.11291, +1304.000, +108.000, +344.000
1677563340, +3.51, +28.656,  +0.08922, +1302.000, +112.000, +350.000
1677563940, +3.51, +28.681,  +0.03132, +1143.000, +64.000, +452.000
1677564540, +3.51, +28.672,  +0.01553, +1304.000, +112.000, +342.000
1677565140, +3.51, +28.640,  -0.03185, +1294.000, +112.000, +352.000
1677565740, +3.51, +28.623,  +0.02606, +1144.000, +64.000, +451.000
1677566340, +3.51, +28.501,  +0.01553, +1160.000, +70.000, +460.000
1677566940, +3.51, +28.460,  +0.01816, +1159.000, +70.000, +460.000
1677567540, +3.51, +28.402,  -0.02921, +1304.000, +104.000, +348.000
1677568140, +3.51, +28.263,  -0.00290, +1304.000, +109.000, +339.000
1677568740, +3.51, +28.197,  +0.03395, +1228.000, +96.000, +444.000
1677569340, +3.51, +28.107,  -0.04237, +1236.000, +96.000, +432.000
1677569940, +3.51, +27.935,  +0.02342, +1241.000, +100.000, +428.000
1677570540, +3.51, +28.009,  +0.09975, +1240.000, +99.000, +428.000
1677571140, +3.51, +28.058,  +0.01026, +1244.000, +100.000, +428.000
1677571740, +3.51, +28.066,  -0.04500, +1228.000, +92.000, +444.000
1677572340, +3.51, +27.894,  +0.01553, +1238.000, +100.000, +432.000
1677572940, +3.51, +27.836,  -0.06343, +1255.000, +104.000, +412.000
1677573540, +3.51, +28.058,  +0.11291, +1241.000, +100.000, +430.000
1677574140, +3.51, +28.173,  +0.07080, +1224.000, +92.000, +444.000
1677574740, +3.51, +28.181,  -0.03974, +1216.000, +88.000, +454.000
1677575340, +3.51, +28.197,  +0.00237, +1201.000, +83.000, +460.000
1677575940, +3.51, +28.206,  +0.00237, +1193.000, +78.000, +460.000
1677576540, +3.51, +28.173,  -0.02921, +1219.000, +88.000, +448.000
1677577140, +3.51, +27.943,  +0.03921, +1244.000, +102.000, +427.000
1677577740, +3.51, +28.091,  +0.01026, +1222.000, +88.000, +449.000
1677578340, +3.51, +28.156,  +0.04974, +1235.000, +96.000, +432.000
1677578940, +3.51, +28.189,  +0.08132, +1225.000, +96.000, +448.000
1677579540, +3.51, +28.222,  +0.00763, +1176.000, +73.000, +463.000
1677580140, +3.51, +28.222,  +0.07869, +1232.000, +96.000, +440.000
1677580740, +3.51, +28.222,  +0.02869, +1183.000, +76.000, +463.000
1677581340, +3.51, +28.255,  +0.03132, +1188.000, +76.000, +462.000
1677581940, +3.51, +28.263,  +0.20239, +1174.000, +72.000, +463.000
1677582540, +3.51, +28.361,  +0.03658, +1196.000, +80.000, +462.000
1677583140, +3.51, +28.484,  -0.01869, +1164.000, +70.000, +462.000
1677583740, +3.51, +28.542,  +0.00500, +1140.000, +64.000, +448.000
1677584340, +3.51, +28.574,  -0.03711, +1294.000, +112.000, +352.000
1677584940, +3.51, +28.582,  -0.03185, +1304.000, +113.000, +342.000
1677585540, +3.51, +28.591,  -0.01079, +1302.000, +104.000, +349.000
1677586140, +3.51, +28.599,  +0.10764, +1294.000, +112.000, +348.000
1677586740, +3.51, +28.582,  +0.03921, +1159.000, +67.000, +462.000
1677587340, +3.51, +28.566,  +0.03921, +1271.000, +112.000, +384.000
1677587940, +3.51, +28.574,  +0.03395, +1302.000, +103.000, +335.000
1677588540, +3.51, +28.574,  -0.00816, +1304.000, +108.000, +335.000
1677589140, +3.51, +28.558,  +0.06027, +1302.000, +108.000, +344.000
1677589740, +3.51, +28.460,  +0.01290, +1161.000, +70.000, +462.000
1677590340, +3.51, +28.386,  +0.03921, +1164.000, +70.000, +462.000
1677590940, +3.51, +28.353,  +0.01026, +1164.000, +71.000, +460.000
1677591540, +3.51, +28.329,  -0.02395, +1187.000, +76.000, +460.000
1677592140, +3.51, +28.181,  +0.06290, +1230.000, +96.000, +440.000
1677592740, +3.51, +28.091,  +0.10764, +1231.000, +96.000, +440.000
1677593340, +3.51, +28.058,  +0.01553, +1230.000, +96.000, +441.000
1677593940, +3.51, +28.091,  +0.11817, +1233.000, +96.000, +438.000
1677594540, +3.51, +28.148,  +0.02342, +1233.000, +96.000, +432.000
1677595140, +3.51, +28.214,  +0.13659, +1212.000, +84.000, +456.000
